II,V,PLETH,RESP
-32,1155,1896,-1294
-22,1593,2596,-1760
-30,1632,2747,-1815
-62,1457,2683,-1685
-71,1343,2744,-1632
-38,1349,2922,-1679
-17,1361,3060,-1717
-66,1305,3111,-1690
-151,1242,3172,-1658
-184,1238,3287,-1666
-141,1249,3403,-1692
-74,1195,3450,-1688
-42,1091,3465,-1664
-57,1023,3501,-1657
-94,1023,3555,-1672
-117,1024,3563,-1675
-118,977,3531,-1664
-125,918,3501,-1656
-172,910,3498,-1663
-236,948,3475,-1666
-255,967,3422,-1665
-208,932,3348,-1662
-143,883,3288,-1667
-97,850,3235,-1667
-52,816,3199,-1667
4,747,3154,-1665
27,677,3112,-1667
-15,652,3077,-1665
-85,670,3092,-1668
-118,678,3123,-1669
-118,656,3143,-1672
-132,622,3147,-1671
-179,603,3209,-1672
-233,598,3317,-1671
-264,601,3418,-1672
-269,595,3471,-1669
-256,575,3563,-1672
-241,550,3719,-1676
-236,541,3889,-1682
-238,538,3993,-1680
-228,515,4094,-1682
-210,466,4241,-1683
-210,429,4418,-1687
-233,417,4533,-1685
-246,408,4612,-1687
-220,381,4700,-1688
-177,363,4819,-1694
-150,366,4901,-1692
-145,361,4943,-1694
-131,318,4961,-1695
-89,269,4995,-1701
-15,259,5015,-1700
71,286,5011,-1702
138,302,4972,-1702
159,283,4935,-1706
135,237,4898,-1704
92,186,4862,-1706
44,132,4797,-1708
-25,75,4726,-1716
-121,25,4655,-1719
-219,-4,4603,-1722
-273,-18,4532,-1721
-291,-27,4437,-1725
-329,-22,4314,-1726
-423,15,4213,-1729
-513,61,4134,-1728
-512,69,4084,-1732
-423,48,4038,-1733
-353,69,4018,-1737
-365,149,4003,-1736
-409,218,3988,-1739
-406,227,3947,-1741
-367,226,3918,-1745
-352,262,3895,-1743
-365,289,3876,-1745
-359,254,3829,-1746
-326,206,3791,-1749
-307,209,3761,-1748
-332,250,3743,-1751
-372,273,3702,-1754
-396,279,3666,-1760
-396,307,3639,-1759
-405,337,3631,-1758
-435,343,3606,-1754
-469,325,3585,-1754
-458,303,3568,-1751
-396,260,3570,-1754
