II,V,PLETH
4037,3154,7121
4583,3592,8038
4037,3204,7068
3736,2999,6570
4037,3204,7068
4277,3317,7349
4171,3204,7015
4067,3169,6780
4171,3304,6962
4267,3369,7086
4239,3304,6962
4200,3261,6854
4239,3304,6908
4284,3326,6946
4306,3304,6908
4326,3301,6865
4373,3354,6855
4414,3400,6826
4440,3404,6802
4440,3384,6795
4440,3404,6802
4438,3459,6792
4440,3504,6802
4424,3498,6799
4440,3504,6802
4493,3547,6786
4575,3604,6802
4639,3623,6824
4710,3654,6855
4777,3722,6849
4844,3804,6855
4874,3836,6869
4911,3855,6908
4986,3908,6928
5113,4005,6962
5212,4075,6986
5248,4105,7015
5233,4104,7007
5248,4105,7015
5266,4087,7029
5248,4055,7068
5185,4002,7087
5181,3955,7121
5230,3905,7146
5248,3855,7174
5149,3770,7167
5046,3654,7174
5039,3517,7189
5113,3404,7227
5103,3305,7230
4979,3204,7227
4828,3072,7213
4777,2953,7227
4766,2889,7227
4710,2903,7227
4583,2926,7212
4508,2903,7227
4504,2821,7232
4508,2753,7227
4435,2731,7187
4373,2753,7174
4400,2773,7171
4508,2803,7174
4567,2833,7138
4575,2853,7121
4600,2831,7115
4710,2803,7121
4796,2789,7087
4777,2803,7068
4672,2821,7060
4642,2853,7068
4707,2868,7035
4777,2853,7015
4749,2823,7005
4710,2853,7015
4725,2925,6985
4777,2953,6962
4757,2896,6946
4710,2853,6962
4724,2876,6956
4844,2903,6962
4953,2854,6958
4979,2803,6962
4913,2827,6930
4844,2903,6908
4794,2926,6893
4777,2903,6908
4763,2885,6906
4777,2903,6908
4787,2925,6898
4777,2953,6908
4708,2971,6904
4642,2953,6908
4616,2876,6899
4642,2803,6908
4634,2779,6905
4575,2803,6908
4500,2811,6897
4508,2803,6908
4574,2791,6909
4642,2803,6908
4647,2821,6874
4642,2853,6855
4641,2894,6844
4642,2953,6855
4615,3007,6833
4642,3054,6802
4768,3079,6759
4979,3104,6749
5151,3124,6727
5248,3154,6696
5281,3178,6631
5315,3204,6590
5328,3210,6556
5315,3204,6536
5270,3190,6480
5248,3204,6430
5210,3220,6384
5113,3204,6377
4930,3127,6366
4777,3054,6377
4699,3027,6389
4710,3054,6430
4728,3071,6454
4777,3054,6483
4805,3002,6496
4777,2953,6536
4676,2918,6578
4642,2903,6643
4744,2894,6691
4911,2903,6749
4954,2908,6792
4844,2903,6855
4684,2900,6905
4642,2953,6962
4765,3052,7002
5113,3204,7068
5769,3473,7123
6863,3905,7174
8315,4219,7189
9823,4005,7227
10892,3183,7273
11168,2203,7334
10548,1465,7356
9285,1001,7387
7792,723,7423
6526,801,7493
5708,1336,7543
5315,2052,7599
5104,2512,7643
4911,2653,7706
4718,2697,7751
4642,2803,7812
4682,2918,7860
4777,3004,7918
4860,3051,7943
4979,3054,7971
5078,2981,7986
5046,2903,8024
4827,2885,8046
4642,2953,8078
4694,3066,8093
4979,3204,8131
5162,3287,8155
5046,3254,8184
4695,3128,8180
4440,3054,8184
4423,3087,8174
4575,3154,8184
4717,3146,8177
4844,3104,8184
4973,3102,8175
5113,3154,8184
5200,3161,8176
