II,V,PLETH,ABP
-42,25,1152,737
-57,16,1140,785
-77,-1,879,689
-99,-12,844,721
-127,-27,740,714
-159,-42,616,691
-192,-57,490,668
-221,-67,392,660
-249,-75,286,652
-277,-81,158,633
-306,-84,18,613
-336,-86,-112,600
-368,-86,-234,588
-398,-87,-345,573
-423,-88,-432,561
-441,-89,-492,555
-452,-89,-537,550
-464,-88,-574,546
-480,-88,-605,543
-504,-86,-630,544
-534,-86,-649,543
-567,-85,-656,543
-591,-85,-650,545
-603,-84,-634,548
-598,-84,-607,555
-579,-83,-577,563
-549,-82,-544,575
-512,-76,-514,586
-474,-63,-485,598
-442,-41,-457,609
-426,-14,-428,622
-431,13,-399,634
-453,30,-370,648
-476,28,-344,661
-483,-2,-322,676
-450,-66,-304,688
-375,-172,-291,702
-250,-321,-277,710
-92,-511,-264,720
94,-731,-242,724
282,-961,-221,731
461,-1176,-192,733
600,-1355,-168,739
687,-1481,-136,740
703,-1547,-111,744
660,-1552,-80,742
568,-1497,-58,744
459,-1391,-32,742
345,-1244,-18,744
238,-1072,-6,743
127,-893,-7,743
7,-720,-14,740
-129,-563,-36,738
-270,-425,-71,733
-400,-304,-126,731
-501,-200,-195,727
-570,-109,-285,725
-608,-32,-390,722
-633,36,-513,719
-653,93,-645,715
-680,146,-792,713
-710,191,-946,711
-742,231,-1112,713
-771,262,-1282,715
-797,286,-1461,719
-819,305,-1641,719
-835,321,-1824,719
-844,338,-2001,715
-845,358,-2172,713
-841,380,-2329,709
-839,405,-2480,707
-844,431,-2616,704
-861,458,-2749,702
-888,487,-2865,697
-919,518,-2975,694
-946,551,-3060,688
-967,585,-3131,684
-975,618,-3172,676
-977,650,-3200,671
-970,677,-3201,663
-964,700,-3197,660
-958,717,-3173,654
-956,728,-3151,654
-949,733,-3111,651
-938,732,-3078,654
-911,724,-3027,654
-874,712,-2987,659
-823,692,-2934,660
-768,668,-2897,666
-708,638,-2853,667
-650,606,-2831,671
-587,570,-2806,672
-524,533,-2805,677
-460,494,-2806,679
-401,455,-2827,684
-347,416,-2845,688
-305,379,-2873,694
-276,343,-2889,699
-266,310,-2907,708
-272,280,-2916,715
-293,254,-2933,725
-315,232,-2954,733
-331,217,-2995,742
-330,207,-3048,749
-318,204,-3116,756
-304,202,-3188,761
-301,202,-3262,767
-313,201,-3331,772
-337,198,-3397,779
-359,193,-3455,785
-371,187,-3510,792
-367,181,-3552,795
-357,174,-3582,797
-347,167,-3591,797
-349,160,-3581,798
-362,151,-3546,797
-386,141,-3498,798
-412,130,-3435,795
-442,117,-3370,793
-469,102,-3293,785
-497,88,-3212,780
-519,74,-3106,770
-540,64,-2980,762
-556,55,-2818,751
-574,50,-2640,744
-590,47,-2443,735
-608,47,-2256,732
-620,45,-2071,726
-626,44,-1906,725
-621,41,-1738,719
-610,39,-1579,715
-595,35,-1407,703
-580,31,-1245,695
-564,29,-1087,684
-546,26,-960,678
-530,26,-851,672
-519,26,-769,671
-520,27,-686,669
-533,27,-597,671
-553,27,-479,672
-571,28,-348,677
-578,33,-201,681
-574,45,-59,688
-563,65,81,694
-551,92,207,701
-537,118,327,706
-508,135,432,712
-450,132,528,718
-352,101,604,726
-216,33,664,733
-59,-76,703,742
100,-230,729,749
248,-421,738,756
384,-640,733,758
507,-863,714,762
619,-1071,684,763
706,-1240,645,767
755,-1359,599,770
749,-1419,549,774
693,-1422,497,776
602,-1370,442,780
505,-1273,387,781
416,-1139,333,786
343,-985,276,787
271,-822,221,793
190,-666,164,794
84,-521,113,798
-35,-393,60,796
-162,-275,18,799
-273,-171,-22,796
-365,-75,-47,799
-431,8,-69,799
-481,82,-73,804
-518,145,-70,808
-546,201,-49,817
-566,248,-22,821
-577,287,19,828
-580,319,63,831
-578,341,116,834
-580,359,172,836
-583,372,239,839
-592,387,312,842
-601,400,398,847
-609,418,492,849
-614,438,599,851
-620,463,715,851
-626,491,838,852
-636,523,963,851
-642,553,1089,852
-643,583,1208,851
-632,611,1320,851
-611,638,1422,849
-586,665,1512,847
-565,689,1592,842
-552,711,1658,839
-546,727,1711,835
-544,737,1751,835
-540,741,1780,833
-532,739,1801,834
-518,732,1817,833
-502,720,1831,835
-481,702,1840,833
-457,680,1838,834
-420,651,1818,832
-373,619,1782,836
-316,583,1734,835
-257,547,1680,841
-200,508,1609,844
-156,470,1524,854
-121,429,1409,859
-100,391,1268,871
-82,352,1094,878
-72,317,921,890
-65,282,760,896
-68,252,633,907
-75,224,530,914
-88,202,456,926
-99,183,390,935
-108,170,336,949
-116,158,285,960
-130,148,252,974
-154,137,232,984
-187,128,235,997
-222,119,251,1008
-251,113,283,1020
-271,109,320,1030
-284,109,368,1040
-294,109,416,1046
-305,110,470,1050
-313,111,523,1051
-316,111,581,1051
-310,111,637,1051
-299,112,695,1051
-287,115,744,1050
-279,120,788,1051
-272,125,821,1048
-262,130,850,1046
-243,136,874,1039
-214,141,907,1033
-178,147,945,1023
-140,153,995,1016
-103,157,1046,1005
-72,159,1102,997
-49,156,1148,984
-41,148,1195,975
-50,137,1231,959
-77,124,1270,949
-110,111,1303,934
-145,98,1347,927
-172,86,1388,914
-194,75,1442,907
-210,65,1491,895
-230,57,1550,890
-251,51,1601,880
-275,48,1656,877
-292,46,1701,871
-303,46,1748,871
-303,45,1784,868
-297,43,1822,871
-287,39,1851,871
-277,35,1882,876
-267,32,1907,880
-257,30,1936,890
-248,32,1963,898
-239,33,1992,911
-237,37,2017,923
-245,38,2040,937
-269,39,2054,948
-303,37,2061,960
-341,35,2054,971
-373,31,2039,984
-388,31,2017,996
-384,35,1992,1009
-366,48,1963,1019
-340,68,1935,1027
-310,90,1907,1030
-278,106,1881,1032
-235,106,1852,1030
-173,80,1824,1028
-80,19,1790,1021
47,-80,1754,1015
210,-223,1708,1005
402,-407,1663,999
612,-621,1615,990
822,-850,1574,984
1009,-1070,1532,976
1146,-1259,1498,969
1218,-1403,1459,955
1218,-1488,1423,943
1158,-1514,1374,926
1061,-1479,1327,913
955,-1394,1271,896
856,-1265,1219,884
767,-1110,1158,869
673,-943,1104,859
562,-782,1047,844
425,-633,1003,834
277,-500,963,819
136,-380,936,806
24,-275,908,787
-54,-181,883,773
-102,-101,843,758
-136,-31,792,751
-168,28,724,744
-206,81,650,743
-243,126,572,740
-276,165,500,737
-302,195,429,729
-320,217,362,719
-335,233,290,706
-346,245,215,694
-356,258,131,681
-362,272,48,671
-368,291,-32,661
-370,311,-100,652
-371,335,-157,643
-367,361,-202,634
-362,389,-241,622
-354,418,-273,611
-350,449,-306,597
-352,480,-335,585
-362,511,-360,572
-378,539,-374,563
-397,563,-377,552
-412,582,-362,544
-419,598,-336,534
-417,611,-294,526
-404,621,-245,515
-385,626,-182,509
-361,624,-113,502
-334,616,-27,501
-304,599,65,499
-271,576,166,504
-231,548,256,506
-189,518,337,514
-143,485,395,520
-102,451,444,533
-65,414,484,545
-37,377,534,563
-11,338,597,579
10,301,681,598
30,264,776,613
45,229,880,629
54,194,983,640
