II,V,ABP,RESP
1504,9387,9757,0
1703,10629,11001,0
1504,9387,9622,0
1400,8744,8860,0
1504,9387,9486,0
1566,9743,9883,0
1504,9303,9486,0
1465,8998,9219,0
1504,9218,9486,0
1506,9340,9671,0
1428,9134,9554,0
1356,8975,9508,0
1353,9049,9689,0
1372,9102,9802,0
1353,9049,9757,0
1305,8986,9706,0
1278,8965,9757,0
1282,8916,9813,0
1278,8880,9825,0
1239,8871,9786,0
1203,8880,9757,0
1199,8864,9743,0
1203,8880,9757,0
1169,8885,9721,0
1128,8880,9689,0
1117,8823,9650,0
1128,8795,9622,0
1106,8786,9544,0
1053,8795,9486,0
1000,8748,9438,0
977,8711,9418,0
972,8689,9368,0
977,8711,9351,0
979,8706,9344,0
977,8711,9351,0
971,8703,9305,0
977,8711,9283,0
986,8695,9274,0
977,8711,9283,0
938,8715,9239,0
902,8711,9215,0
891,8675,9205,0
902,8711,9215,0
904,8795,9174,0
902,8880,9147,0
918,8874,9134,0
977,8880,9147,0
1077,8939,9110,0
1203,9049,9080,0
1325,9080,9061,0
1428,9049,9080,0
1509,8986,9054,0
1579,8965,9012,0
1632,8926,8954,0
1654,8880,8944,0
1630,8813,8937,0
1579,8795,8944,0
1528,8790,8911,0
1504,8795,8876,0
1500,8753,8823,0
1504,8711,8808,0
1488,8656,8799,0
1428,8626,8808,0
1303,8576,8776,0
1128,8542,8741,0
949,8493,8688,0
827,8457,8673,0
773,8398,8662,0
752,8373,8673,0
719,8356,8645,0
677,8373,8605,0
654,8361,8545,0
677,8373,8537,0
717,8391,8538,0
752,8457,8537,0
753,8503,8489,0
752,8542,8470,0
744,8539,8464,0
752,8542,8470,0
747,8535,8426,0
752,8542,8402,0
750,8535,8392,0
752,8542,8402,0
746,8559,8362,0
752,8626,8334,0
755,8715,8320,0
752,8880,8334,0
754,9156,8301,0
827,9641,8266,0
1020,10266,8241,0
1353,10910,8266,0
1846,11327,8272,0
2556,11417,8266,0
3528,11143,8223,-1
4737,10571,8199,0
6073,9601,8178,6
7368,8203,8199,16
8388,6494,8203,25
8872,4821,8199,32
8642,3328,8153,39
7744,2114,8131,48
6448,1429,8117,59
5112,1776,8131,64
3992,3146,8122,64
3158,4905,8131,64
2538,6285,8129,70
2030,7189,8131,80
1565,7840,8091,89
1128,8373,8063,96
742,8661,8044,104
451,8795,8063,113
263,8901,8062,121
150,9049,8063,129
66,9111,8048,136
0,9134,8063,145
-50,9154,8064,153
-75,9218,8063,161
-88,9229,8024,168
-75,9218,7995,177
-70,9200,7973,185
-75,9218,7995,193
-96,9220,8003,201
-75,9218,7995,209
-30,9207,7947,217
0,9218,7928,225
-11,9216,7920,232
0,9218,7928,241
68,9200,7892,250
150,9218,7860,257
175,9247,7818,263
150,9303,7792,273
132,9311,7743,288
150,9303,7724,305
186,9274,7716,322
226,9303,7724,338
267,9342,7690,353
301,9387,7657,370
310,9379,7612,385
301,9387,7589,402
294,9408,7542,418
301,9472,7521,434
307,9511,7507,448
301,9557,7521,466
291,9585,7492,489
301,9641,7453,514
337,9677,7395,532
376,9726,7386,547
388,9756,7376,564
376,9810,7386,595
366,9845,7369,629
376,9895,7386,659
388,9924,7402,681
376,9979,7453,707
340,10018,7511,738
301,10064,7657,772
266,10065,7878,801
226,10064,8199,836
179,10044,8543,877
150,10064,8944,916
150,10091,9382,942
150,10149,9893,965
122,10163,10387,992
75,10149,10841,1029
33,10089,11182,1062
0,10064,11451,1093
-39,10030,11635,1123
-75,9979,11790,1158
-91,9874,11877,1189
-75,9810,11925,1222
-39,9769,11901,1253
0,9726,11858,1286
16,9595,11781,1316
0,9472,11722,1351
-23,9395,11646,1384
0,9387,11587,1415
73,9324,11508,1437
150,9218,11451,1463
193,9092,11376,1493
226,9049,11316,1527
287,9038,11235,1552
376,9049,11180,1576
458,9029,11107,1598
526,9049,11044,1624
595,9082,10957,1645
677,9134,10909,1672
758,9131,10864,1702
827,9134,10841,1736
873,9147,10772,1761
902,9218,10706,1785
929,9268,10622,1806
977,9303,10570,1833
1050,9292,10494,1856
1128,9303,10435,1881
1178,9298,10354,1903
1203,9303,10299,1929
1229,9283,10222,1951
1278,9303,10164,1978
1330,9335,10085,2000
1353,9387,10028,2026
1347,9391,9949,2047
1353,9387,9893,2074
1389,9371,9815,2098
1428,9387,9757,2122
