II,V,PLETH
-1500,10736,2916
-1740,12154,3310
-1588,10736,2916
-1487,9997,2691
-1500,10736,2874
-1394,11195,2994
-1147,10835,2874
-979,10665,2777
-971,11034,2832
-998,11211,2871
-971,11034,2832
-922,10966,2806
-882,11133,2832
-844,11163,2829
-794,11034,2789
-728,10964,2755
-618,11034,2747
-475,11107,2731
-353,11233,2705
-296,11454,2677
-265,11730,2662
-202,11910,2643
-88,12028,2620
46,12103,2587
176,12227,2578
304,12328,2579
441,12426,2578
581,12495,2551
706,12625,2536
799,12769,2532
882,12923,2536
1013,12990,2518
1235,13022,2536
1517,13035,2644
1765,13122,2874
1925,13220,3145
2030,13320,3381
2150,13365,3532
2294,13420,3634
2417,13440,3706
2471,13420,3761
2452,13291,3784
2383,13122,3804
2294,12889,3823
2206,12625,3846
2126,12301,3846
2030,12028,3846
1886,11781,3844
1677,11531,3846
1418,11182,3836
1147,10835,3846
908,10512,3868
706,10239,3888
504,9947,3870
265,9742,3846
14,9641,3833
-176,9642,3846
-282,9605,3847
-353,9543,3846
-442,9437,3839
-529,9344,3846
-583,9222,3843
-618,9145,3846
-684,9080,3842
-794,9046,3846
-926,9002,3840
-1059,9046,3846
-1195,9143,3845
-1324,9245,3846
-1432,9224,3835
-1500,9145,3846
-1500,9034,3865
-1412,8947,3888
-1266,8829,3885
-1147,8748,3888
-1113,8706,3898
-1147,8748,3930
-1195,8820,3961
-1235,8947,4015
-1277,9036,4076
-1324,9046,4142
-1347,8934,4180
-1324,8847,4226
-1247,8850,4280
-1147,8947,4353
-1071,8986,4412
-1059,8947,4480
-1099,8830,4543
-1147,8748,4607
-1159,8707,4643
-1147,8748,4691
-1138,8800,4747
-1147,8847,4818
-1152,8811,4862
-1147,8748,4902
-1139,8699,4937
-1147,8748,4987
-1159,8788,5025
-1147,8748,5071
-1078,8607,5109
-971,8549,5156
-886,8614,5190
-882,8748,5240
-934,8806,5284
-971,8847,5325
-964,8893,5339
-971,8947,5367
-1042,8906,5402
-1147,8847,5452
-1194,8814,5475
-1147,8847,5494
-1051,8850,5505
-971,8847,5536
-922,8831,5555
-882,8847,5579
-832,8841,5591
-794,8847,5621
-808,8840,5640
-882,8847,5663
-960,8829,5674
-971,8847,5705
-899,8904,5729
-794,9046,5748
-675,9221,5738
-529,9444,5748
-370,9651,5764
-265,9841,5790
-225,9935,5785
-176,9941,5790
-56,9821,5803
88,9642,5832
195,9420,5833
265,9245,5832
330,9110,5824
353,9046,5832
298,8989,5826
176,8947,5832
24,8857,5831
-176,8748,5832
-416,8614,5805
-618,8549,5790
-705,8529,5781
-706,8549,5790
-692,8540,5771
-706,8549,5748
-762,8544,5716
-882,8549,5705
-1037,8521,5682
-1147,8549,5663
-1193,8598,5633
-1235,8648,5621
-1334,8610,5599
-1412,8549,5579
-1436,8519,5532
-1412,8549,5494
-1419,8565,5459
-1412,8549,5452
-1372,8521,5434
-1324,8549,5409
-1319,8595,5359
-1324,8648,5325
-1287,8666,5295
-1235,8748,5283
-1203,8992,5257
-1147,9543,5240
-958,10315,5215
-529,11133,5198
291,11696,5168
1677,11730,5156
3728,10803,5149
6354,8748,5156
9291,5902,5137
12001,3082,5114
13663,743,5080
13502,-994,5071
11464,-1863,5066
8383,-1193,5071
5389,1021,5053
3089,3777,5029
1462,5877,4994
265,7157,4987
-595,8059,4985
-1147,8847,4987
-1485,9333,4962
-1765,9543,4945
-2027,9637,4933
-2206,9742,4945
-2244,9755,4944
-2206,9742,4945
-2189,9754,4924
-2206,9841,4902
-2193,9892,4869
-2118,9941,4860
-2052,9988,4857
-2030,10040,4860
-2048,10014,4836
-2030,9941,4818
-2009,9890,4807
-2030,9941,4818
-2118,10016,4804
-2206,10040,4776
-2232,9967,4737
-2206,9941,4733
-2166,10005,4735
-2118,10139,4733
-2035,10177,4703
-1941,10139,4691
-1876,10088,4689
-1853,10139,4691
-1823,10180,4663
-1765,10139,4649
-1695,9997,4645
-1677,9941,4649
-1736,10003,4622
-1853,10139,4607
-1942,10199,4602
-1941,10239,4607
-1856,10278,4581
-1765,10338,4564
-1709,10306,4559
-1677,10239,4564
-1634,10184,4539
-1588,10239,4522
-1547,10327,4516
-1500,10438,4522
-1417,10495,4497
-1324,10537,4480
-1280,10527,4473
-1324,10537,4480
-1395,10553,4458
-1412,10636,4437
-1366,10728,4426
-1324,10835,4437
-1300,10859,4435
-1235,10835,4437
-1103,10781,4435
-971,10835,4437
-885,10962,4414
-794,11133,4395
-654,11235,4383
-529,11332,4395
-500,11418,4395
-529,11531,4395
-522,11588,4386
-441,11630,4395
-322,11626,4396
-176,11630,4395
-3,11629,4370
176,11730,4353
321,11903,4340
441,12127,4353
588,12286,4357
794,12426,4353
1029,12552,4326
1235,12724,4311
1388,12872,4302
1500,13022,4311
1596,13130,4308
1677,13221,4311
1755,13208,4305
1853,13122,4311
1984,12982,4307
2118,12923,4311
2224,12913,4306
2294,12923,4311
2327,12846,4307
2294,12724,4311
2185,12513,4306
2030,12227,4311
1887,11851,4306
1765,11531,4311
1622,11270,4306
1412,11034,4311
1148,10719,4306
882,10438,4311
651,10239,4306
441,10139,4311
223,9998,4306
0,9841,4311
-200,9670,4306
-353,9543,4311
-457,9387,4307
-529,9245,4311
-605,9109,4305
-706,9046,4311
-814,8987,4307
-882,8947,4311
-917,8875,4304
-971,8847,4311
-1064,8856,4309
-1147,8947,4311
-1191,9020,4300
-1235,9046,4311
-1322,8955,4327
-1412,8847,4353
-1442,8783,4352
-1412,8847,4353
-1366,8928,4358
-1324,8947,4395
-1273,8841,4434
-1235,8748,4480
-1252,8712,4514
-1324,8748,4564
-1370,8750,4606
-1324,8748,4649
-1216,8735,4678
-1147,8748,4733
-1146,8734,4796
-1147,8748,4860
-1099,8777,4896
-1059,8847,4945
-1084,8895,5002
-1147,8947,5071
-1168,8933,5111
-1147,8847,5156
-1133,8673,5209
-1147,8549,5283
-1155,8510,5329
-1147,8549,5367
-1138,8550,5397
-1147,8549,5452
-1156,8566,5497
-1147,8648,5536
-1107,8710,5552
-1059,8748,5579
-1033,8739,5597
-1059,8748,5621
-1112,8742,5630
-1147,8748,5663
-1124,8729,5701
-1059,8748,5748
-996,8781,5766
-971,8847,5790
-970,8864,5807
-971,8847,5832
-965,8781,5829
-971,8748,5832
-979,8730,5839
-971,8748,5874
-952,8741,5896
-971,8748,5917
-1050,8738,5926
-1147,8748,5959
-1186,8736,5982
-1147,8748,6001
-1063,8767,5992
-971,8847,6001
-858,8965,6016
-706,9145,6043
-522,9311,6043
-353,9444,6043
-233,9495,6035
-176,9543,6043
-163,9589,6037
-176,9642,6043
-192,9590,6041
-176,9444,6043
-80,9248,6018
88,9145,6001
243,9100,5988
265,9046,6001
129,8895,6002
-88,8748,6001
-286,8630,5977
-441,8549,5959
-555,8429,5930
-618,8350,5917
-619,8323,5892
-618,8350,5874
-695,8339,5844
-882,8350,5832
-1120,8382,5811
-1324,8449,5790
-1450,8456,5741
-1500,8449,5705
-1513,8432,5674
-1500,8449,5663
-1502,8473,5625
-1500,8549,5579
-1515,8655,5520
-1500,8748,5494
-1466,8763,5471
-1412,8748,5452
-1364,8732,5405
-1324,8748,5367
-1303,8738,5334
-1324,8748,5325
-1376,8810,5302
-1412,9046,5283
-1358,9480,5252
-1147,10139,5240
-663,10847,5218
265,11332,5198
1817,11150,5164
4059,10040,5156
6868,7984,5152
9795,5368,5156
12099,2655,5132
12972,398,5114
12056,-947,5100
9707,-994,5114
6820,170,5116
4236,2088,5114
2346,4103,5088
1059,5865,5071
127,7205,5058
-618,8151,5071
-1191,8734,5076
-1588,9145,5071
-1844,9470,5041
-2030,9742,5029
-2154,9873,5025
-2206,9941,5029
-2203,9980,5005
-2206,10040,4987
-2224,10017,4977
-2206,9941,4987
-2152,9845,4971
-2118,9841,4945
-2165,9890,4908
-2206,9941,4902
-2190,9940,4900
-2118,9941,4902
-2065,9943,4879
-2030,9941,4860
-1985,9907,4845
-1941,9941,4860
-1929,10031,4866
-1941,10139,4860
-1944,10154,4829
-1941,10139,4818
-1940,10095,4815
-1941,10040,4818
-1934,9944,4793
-1941,9941,4776
-1953,10026,4765
-1941,10139,4776
-1890,10145,4772
-1853,10139,4776
-1851,10165,4773
-1853,10239,4776
-1816,10245,4752
-1765,10239,4733
-1723,10225,4721
-1677,10239,4733
-1593,10214,4733
-1500,10239,4733
-1437,10314,4724
-1412,10438,4733
-1402,10471,4734
-1412,10438,4733
-1449,10356,4708
-1500,10338,4691
-1523,10355,4678
-1500,10438,4691
-1428,10524,4694
-1324,10636,4691
-1217,10696,4663
-1147,10736,4649
-1109,10748,4639
-1059,10835,4649
-975,10937,4646
-882,11034,4649
-801,11062,4643
-706,11133,4649
-575,11229,4645
-441,11332,4649
-366,11359,4643
-353,11432,4649
-340,11561,4644
-265,11730,4649
-136,11798,4644
0,11829,4649
127,11851,4644
265,11929,4649
410,12000,4644
529,12127,4649
636,12271,4644
794,12426,4649
