II,V,PLETH
4380,11292,2583
5069,12776,2910
4478,11292,2554
3899,10536,2373
3796,11292,2554
3757,11682,2652
3699,11172,2525
3876,10909,2436
4186,11292,2496
4264,11503,2528
4186,11292,2467
4286,11156,2418
4575,11292,2438
4717,11360,2454
4575,11292,2438
4322,11253,2416
4186,11292,2409
4223,11291,2396
4380,11292,2380
4530,11312,2362
4575,11292,2351
4494,11159,2336
4380,11052,2322
4291,11011,2292
4283,11052,2264
4346,11051,2241
4478,11052,2235
4580,11043,2223
4575,11052,2206
4435,10992,2175
4283,10932,2147
4197,10889,2125
4186,10932,2118
4152,10984,2108
4088,11052,2089
4011,11062,2056
3991,11052,2031
4039,11013,2015
4186,11052,2002
4402,11148,1975
4672,11292,1944
4933,11371,1912
5159,11413,1886
5275,11403,1855
5256,11413,1828
5109,11401,1798
4964,11413,1770
4931,11404,1736
5062,11413,1712
5259,11366,1695
5451,11292,1683
5627,11164,1655
5841,11052,1625
5993,10894,1600
5938,10692,1596
5649,10418,1594
5354,10211,1596
5224,10094,1591
5256,10091,1596
5334,10116,1604
5451,10211,1625
5561,10324,1647
5548,10451,1683
5308,10508,1722
4964,10572,1770
4667,10627,1818
4478,10692,1886
4306,10690,1965
4186,10692,2060
4145,10725,2154
4186,10812,2264
4153,10841,2376
3991,10812,2496
3751,10759,2605
3602,10812,2728
3571,10897,2856
3602,10932,2989
3598,10842,3104
3602,10812,3221
3637,10949,3336
3699,11292,3453
3750,11680,3545
3894,12013,3627
4277,12038,3706
5062,11533,3802
6275,10333,3892
7787,8649,3976
9152,6773,4035
9832,5166,4092
9545,4285,4145
8566,4565,4208
7422,5803,4258
6522,7328,4295
5924,8441,4308
5548,9130,4324
5281,9656,4337
5062,10211,4353
4803,10644,4345
4478,10932,4324
4103,11111,4290
3796,11292,4266
3624,11390,4237
3602,11413,4208
3644,11374,4163
3699,11413,4121
3711,11479,4074
3699,11533,4034
3672,11478,3978
3699,11413,3918
3768,11380,3843
3894,11413,3773
4024,11420,3696
4186,11413,3627
4319,11392,3552
4380,11413,3482
4307,11412,3406
4186,11413,3337
4113,11391,3262
4186,11413,3192
4358,11418,3114
4575,11413,3047
4750,11345,2983
4867,11292,2931
4893,11226,2872
4867,11172,2815
4849,11085,2751
4964,11052,2699
5225,11043,2648
5548,11052,2612
5743,10992,2577
5743,10932,2554
5611,10862,2524
5548,10812,2496
5662,10726,2461
5938,10692,2438
6197,10682,2418
6327,10692,2409
6324,10626,2393
6327,10572,2380
6377,10542,2361
6425,10572,2351
6362,10567,2334
6230,10572,2322
6121,10559,2303
6133,10572,2293
6224,10555,2285
6327,10572,2293
6335,10573,2295
6230,10572,2293
6031,10532,2274
5841,10572,2264
5679,10673,2258
5548,10812,2264
5423,10875,2262
5354,10932,2264
5316,10983,2262
5256,11052,2264
5091,11055,2258
4867,11052,2264
4612,11038,2282
4380,11052,2322
4203,11031,2363
4186,11052,2409
4310,11129,2443
4478,11292,2467
4552,11398,2469
4575,11413,2467
4608,11329,2462
4672,11292,2467
4664,11288,2466
4575,11292,2467
4444,11221,2455
4380,11172,2438
4393,11151,2414
4478,11172,2409
4571,11153,2410
4672,11172,2409
4764,11218,2390
4867,11292,2380
4942,11295,2378
4964,11292,2380
4866,11281,2363
4672,11292,2351
4461,11234,2346
4380,11172,2351
4441,11130,2338
4575,11172,2322
4674,11188,2304
4770,11172,2293
4872,11125,2274
4964,11172,2264
4955,11249,2260
4867,11292,2264
4748,11220,2252
4672,11172,2235
4636,11194,2215
4672,11292,2206
4777,11345,2190
4964,11413,2176
5195,11509,2159
5451,11653,2147
5648,11700,2132
5743,11653,2118
5739,11519,2100
5743,11413,2089
5784,11292,2084
5841,11172,2089
5873,10991,2083
5938,10812,2060
6017,10609,2022
6035,10451,2002
5915,10331,1999
5743,10331,2002
5588,10384,1987
5451,10451,1973
5263,10440,1967
5062,10451,1973
4890,10520,1970
4770,10692,1973
4655,10836,1980
4575,10932,2002
4496,10940,2023
4380,10932,2060
4149,10912,2109
3894,10932,2176
3718,10937,2241
3699,10932,2322
3749,10897,2412
3796,10932,2525
3788,10993,2628
3796,11052,2728
3865,11064,2819
3991,11172,2931
4027,11380,3054
3894,11653,3192
3677,11893,3320
3699,12133,3453
4212,12127,3589
5256,11533,3744
6566,10139,3891
7787,8289,4034
8553,6407,4160
8663,4925,4295
8115,4210,4426
