II,V,ABP,RESP
898,138,8065,0
999,72,9240,0
786,-69,8306,0
583,-192,7850,0
561,-276,8487,0
600,-349,8907,0
561,-415,8667,0
477,-455,8516,0
449,-484,8788,0
467,-521,8980,0
449,-553,8908,0
395,-557,8858,0
393,-553,8968,0
448,-576,9037,0
449,-622,9028,0
354,-644,9036,0
281,-622,9089,0
323,-597,9099,0
393,-622,9089,0
363,-676,9081,0
281,-691,9089,0
287,-652,9076,0
393,-622,9089,0
432,-657,9088,0
393,-622,9089,0
351,-503,9050,0
281,-553,9028,0
221,-732,9014,0
337,-622,9028,0
477,-324,9004,0
281,-484,8968,0
38,-837,8917,0
393,-415,8908,0
831,239,8886,0
281,-415,8848,0
-451,-1461,8769,0
393,-484,8727,0
1644,1181,8697,0
393,-345,8667,0
-1838,-3252,8575,0
393,-415,8487,0
7183,8460,8412,0
10720,13196,8366,0
6110,7301,8262,0
-1010,-1935,8126,0
-2801,-4274,7975,0
56,-622,7885,0
1639,1331,7799,0
449,-276,7704,0
-371,-1305,7566,0
393,-276,7463,0
901,351,7387,0
393,-345,7343,0
60,-763,7272,0
393,-345,7223,0
623,-130,7197,0
449,-415,7223,0
347,-528,7226,0
505,-345,7223,0
639,-295,7204,0
617,-415,7223,0
564,-447,7229,0
561,-415,7223,0
571,-471,7178,0
561,-553,7163,0
512,-575,7157,0
505,-553,7163,0
573,-561,7127,0
617,-622,7102,0
580,-660,7088,0
561,-622,7102,0
642,-555,7079,0
730,-553,7042,0
706,-626,6993,0
617,-691,6982,0
571,-677,6976,0
561,-622,6982,0
516,-598,6955,0
449,-622,6922,0
427,-658,6873,0
449,-691,6862,0
441,-709,6857,0
393,-691,6862,0
379,-647,6829,0
449,-622,6801,0
525,-632,6764,0
505,-622,6741,0
413,-578,6699,0
393,-553,6681,0
464,-590,6671,0
505,-622,6681,0
444,-591,6655,0
393,-553,6621,0
424,-554,6574,0
449,-553,6561,0
401,-507,6553,0
393,-484,6561,0
491,-506,6536,0
561,-484,6500,0
490,-358,6450,0
393,-138,6440,0
386,306,6440,0
393,1105,6440,0
355,1991,6402,0
505,2487,6380,0
1130,2718,6370,0
2189,3316,6380,0
3304,4248,6351,0
4041,4422,6320,0
4080,3066,6297,0
3367,829,6320,0
2255,-1026,6329,0
1347,-2004,6320,0
971,-2323,6276,0
954,-2142,6260,0
973,-1531,6254,0
954,-898,6260,0
960,-686,6227,0
954,-829,6199,0
870,-941,6181,0
786,-898,6199,0
798,-860,6204,0
842,-898,6199,0
789,-923,6164,0
673,-898,6139,0
640,-884,6120,0
730,-898,6139,0
813,-910,6148,0
786,-898,6139,0
693,-892,6095,0
673,-898,6079,0
735,-907,6078,0
786,-898,6079,0
760,-884,6039,0
730,-898,6019,0
754,-917,6015,0
786,-898,6019,0
760,-843,5982,0
730,-829,5959,0
749,-874,5953,0
786,-898,5959,0
784,-839,5923,0
786,-760,5899,0
822,-738,5890,0
842,-760,5899,0
804,-766,5866,0
786,-760,5838,0
837,-765,5827,0
898,-760,5838,0
900,-722,5811,0
898,-691,5778,0
933,-693,5756,0
954,-691,5778,0
929,-653,5787,0
954,-622,5778,0
1071,-625,5738,0
1179,-622,5718,0
1185,-582,5706,0
1179,-553,5718,0
1250,-562,5715,0
1347,-553,5718,0
1381,-485,5708,0
1403,-415,5718,0
1481,-386,5715,0
1571,-345,5718,0
1602,-244,5706,0
1628,-138,5718,0
1723,-94,5719,0
1852,-69,5718,0
1913,14,5681,0
1908,138,5658,0
1913,231,5640,0
1964,276,5658,0
2029,329,5672,0
2077,415,5718,0
2095,499,5784,-1
2077,553,5899,0
2025,605,6012,1
1964,691,6139,0
1895,789,6264,-2
1796,829,6440,0
1657,801,6637,8
1515,760,6862,17
1397,740,7065,24
1291,691,7283,33
1160,569,7491,44
1010,415,7704,50
877,295,7866,49
786,207,8005,50
692,109,8115,57
561,0,8246,66
433,-83,8348,74
393,-138,8426,83
416,-198,8468,94
393,-276,8547,99
291,-355,8639,98
224,-415,8727,99
251,-455,8755,108
281,-484,8788,116
227,-514,8834,115
168,-553,8908,116
185,-595,8940,124
224,-622,8968,133
202,-627,8988,132
168,-622,9028,133
191,-621,9031,141
224,-622,9028,149
200,-621,9013,149
168,-622,9028,149
192,-625,9025,157
224,-622,9028,166
201,-616,9014,166
168,-622,9028,166
165,-660,9028,173
224,-622,9028,182
282,-513,8990,183
224,-553,8968,182
147,-689,8952,189
281,-553,8968,199
447,-280,8949,201
224,-484,8908,199
-72,-869,8831,198
281,-484,8788,199
767,136,8750,197
224,-484,8727,199
-555,-1433,8665,207
281,-415,8607,215
1586,1159,8538,216
337,-484,8487,215
-1960,-3378,8399,222
281,-415,8306,232
7176,8531,8199,235
10720,13196,8126,232
5972,7200,8038,230
-1179,-2004,7945,232
-2775,-4184,7813,233
224,-415,7704,232
1674,1486,7601,231
281,-276,7524,232
-552,-1399,7422,232
281,-345,7343,232
742,325,7284,231
168,-415,7283,232
-92,-909,7282,232
337,-484,7283,232
527,-178,7247,231
281,-415,7223,232
210,-566,7202,232
393,-415,7223,232
432,-325,7229,231
337,-415,7223,232
346,-487,7178,233
393,-484,7163,232
328,-477,7157,228
281,-484,7163,232
341,-541,7127,242
393,-622,7102,248
338,-653,7088,247
281,-622,7102,248
328,-572,7079,257
393,-553,7042,265
370,-575,6992,264
337,-622,6982,265
376,-649,6977,273
393,-622,6982,282
288,-565,6954,281
168,-553,6922,282
167,-615,6875,289
224,-691,6862,298
199,-694,6854,299
112,-622,6862,298
94,-556,6835,305
168,-553,6801,315
233,-577,6754,316
224,-553,6741,315
180,-497,6735,319
168,-484,6741,331
188,-535,6714,342
224,-553,6681,348
254,-503,6635,349
281,-484,6621,348
293,-534,6612,345
281,-553,6621,348
259,-476,6597,357
281,-415,6561,364
348,-427,6508,365
393,-415,6500,364
359,-327,6502,370
281,-207,6500,381
215,115,6458,385
168,898,6440,381
154,1902,6436,376
281,2487,6440,381
686,2619,6402,391
1459,3040,6380,398
2574,4024,6374,396
3760,4629,6380,398
4424,3851,6344,405
4041,1935,6320,414
2786,-37,6311,416
1515,-1382,6320,414
901,-2024,6287,413
842,-2004,6260,414
875,-1468,6245,413
842,-898,6260,414
837,-716,6253,421
842,-829,6260,431
764,-887,6261,433
673,-829,6260,431
668,-823,6219,428
673,-898,6199,431
605,-932,6196,432
561,-898,6199,431
623,-879,6161,428
673,-898,6139,431
613,-912,6134,438
561,-898,6139,447
615,-894,6102,451
673,-898,6079,447
617,-885,6073,443
561,-829,6079,447
610,-768,6043,457
673,-760,6019,464
629,-798,6012,462
561,-829,6019,464
595,-806,5984,471
673,-760,5959,480
652,-743,5950,481
561,-760,5959,480
554,-770,5926,486
673,-760,5899,497
787,-750,5886,501
786,-760,5899,497
707,-771,5872,491
673,-760,5838,497
720,-725,5814,508
786,-691,5838,514
816,-679,5849,511
842,-691,5838,514
881,-701,5794,522
898,-691,5778,530
864,-659,5775,529
842,-622,5778,530
882,-585,5744,537
954,-553,5718,547
1006,-538,5702,547
1066,-553,5718,547
1157,-573,5717,552
1235,-553,5718,563
1260,-485,5708,571
1291,-415,5718,580
1370,-375,5714,589
1459,-345,5718,596
1512,-288,5709,596
