II,V,PLETH,RESP
-20,-206,8074,58
-2,-232,10952,74
-25,-186,11269,77
-110,-143,10466,80
-198,-134,10161,89
-237,-112,10475,96
-250,-38,10705,99
-279,28,10525,101
-299,4,10310,104
-260,-92,10351,107
-165,-139,10505,109
-65,-84,10471,112
2,-8,10324,115
14,-5,10286,118
-42,-56,10380,119
-150,-80,10384,123
-237,-65,10276,130
-247,-55,10187,139
-193,-69,10191,144
-144,-77,10171,145
-125,-55,10105,150
-102,4,10042,161
-19,105,10051,168
133,237,10043,168
299,346,10022,167
389,387,9965,170
368,378,9941,172
311,381,9911,171
338,401,9890,178
484,362,9830,194
656,174,9798,208
771,-161,9768,209
843,-518,9753,205
934,-742,9694,206
1053,-789,9656,207
1176,-764,9623,204
1271,-792,9614,208
1275,-858,9569,224
1118,-839,9549,240
854,-689,9533,242
637,-500,9533,241
525,-362,9486,249
389,-250,9452,262
130,-113,9419,266
-154,1,9406,264
-324,5,9352,264
-379,-95,9314,265
-434,-185,9277,262
-507,-202,9265,262
-588,-131,9214,271
-659,-49,9176,282
-733,21,9136,286
-772,54,9123,286
-747,68,9077,291
-707,52,9040,302
-747,65,8995,309
-860,144,8978,312
-914,241,8940,310
-844,253,8919,309
-840,244,8890,308
-1110,356,8887,309
-1466,524,8859,311
-1394,523,8836,316
-623,318,8790,319
683,-109,8768,321
2374,-1316,8730,322
4473,-4047,8701,326
6617,-7922,8650,330
7760,-11127,8625,333
7004,-12053,8591,333
4590,-10921,8566,339
1767,-9260,8511,350
-273,-8091,8483,359
-1113,-7187,8451,358
-1046,-5918,8429,351
-629,-4231,8373,345
-333,-2618,8340,344
-301,-1506,8310,344
-393,-888,8292,344
-437,-520,8235,343
-439,-229,8199,344
-489,6,8169,345
-603,187,8154,344
-693,329,8097,343
-696,415,8057,344
-634,436,8026,346
-581,463,8016,344
-583,560,7972,337
-601,665,7950,333
-595,688,7935,333
-538,621,7935,333
-490,584,7889,327
-481,599,7853,322
-505,653,7821,321
-520,693,7807,322
-507,727,7755,319
-495,748,7715,320
-500,761,7680,325
-503,771,7666,324
-480,798,7618,310
-439,844,7578,294
-406,868,7538,287
-387,828,7522,287
-367,745,7483,283
-342,698,7460,278
-316,723,7436,277
-283,767,7434,277
-230,764,7403,270
-166,721,7374,260
-119,684,7332,255
-108,663,7313,253
-124,637,7272,248
-125,599,7237,240
-67,560,7190,233
56,521,7171,231
177,488,7134,226
230,473,7085,213
227,462,6995,196
255,417,6925,187
339,335,6866,186
417,272,6841,184
440,275,6798,177
461,311,6774,172
542,302,6752,171
662,216,6767,163
748,106,6762,143
803,34,6753,129
884,6,6733,129
1024,-31,6770,129
1173,-111,6822,118
1291,-229,6875,107
1385,-362,6893,107
1507,-509,6957,108
1665,-647,7041,97
1832,-729,7123,85
1968,-743,7151,84
2081,-745,7223,86
2188,-806,7331,81
2301,-930,7440,74
2413,-1072,7479,75
2534,-1207,7556,75
2669,-1342,7691,61
2802,-1482,7851,43
2902,-1622,7933,36
2965,-1748,8028,40
3013,-1828,8162,41
3068,-1838,8316,40
3124,-1813,8389,40
3154,-1819,8465,41
3114,-1844,8582,36
2981,-1781,8745,27
2761,-1576,8851,22
2500,-1313,8950,22
2247,-1120,9055,23
2037,-1017,9188,23
1852,-928,9265,23
1658,-799,9336,24
1420,-634,9411,21
1157,-467,9529,14
919,-334,9613,5
761,-259,9694,2
675,-220,9758,7
611,-171,9855,15
503,-98,9929,22
356,-44,10004,24
214,-17,10049,23
