II,V,PLETH,RESP
37,206,1953,2537
33,265,2586,3449
49,4,2547,3557
40,-484,2243,3308
17,-749,2125,3212
328,-558,2225,3311
1408,-309,2306,3386
3140,-745,2224,3332
4681,-2139,2064,3267
5246,-3963,1940,3284
4806,-5330,1854,3337
3874,-5695,1754,3326
2770,-5014,1665,3276
1493,-3499,1648,3261
101,-1465,1686,3290
-1074,503,1687,3295
-1736,1675,1609,3269
-1904,1741,1496,3252
-1886,1162,1403,3267
-1953,693,1335,3272
-2143,710,1284,3261
-2318,1092,1254,3247
-2401,1627,1256,3255
-2442,2209,1265,3254
-2528,2715,1254,3246
-2654,2911,1212,3226
-2755,2635,1171,3221
-2783,2013,1144,3219
-2806,1460,1122,3220
-2960,1421,1084,3208
-3253,2000,1050,3207
-3455,2790,1029,3206
-3331,3148,1014,3202
-3040,2774,985,3173
-2997,1974,959,3154
-3291,1403,946,3148
-3472,1439,939,3154
-3124,1876,914,3142
-2488,2212,888,3133
-2207,2177,874,3129
-2543,1956,867,3133
-3045,1864,849,3117
-3125,1956,833,3100
-2724,1984,827,3089
-2318,1745,824,3096
-2261,1332,811,3092
-2417,1051,798,3085
-2438,1068,793,3074
-2263,1323,790,3079
-2105,1676,770,3084
-2105,2015,742,3095
-2141,2174,717,3094
-2062,2004,697,3096
-1860,1611,671,3096
-1681,1335,644,3107
-1638,1307,625,3112
-1715,1305,615,3114
-1742,1129,597,3108
-1588,935,570,3116
-1313,946,536,3124
-1130,1049,513,3128
-1095,948,495,3116
-1048,653,479,3113
-831,512,460,3114
-504,710,449,3120
-215,921,446,3105
-27,673,451,3089
91,-42,446,3075
121,-706,436,3078
21,-875,434,3067
-179,-626,469,3046
-349,-305,515,3027
-393,-89,546,3038
-339,19,570,3030
-281,-24,645,2980
-261,-252,748,2927
-274,-520,820,2951
-343,-624,855,2960
-484,-566,960,2769
-602,-513,1137,2340
-540,-574,1288,1954
-305,-709,1365,1878
-101,-837,1503,2112
-54,-885,1743,2418
-19,-847,1965,2632
197,-834,2078,2698
551,-1031,2225,2639
799,-1477,2493,2519
842,-1991,2770,2461
832,-2345,2921,2476
967,-2482,3067,2464
1218,-2472,3317,2365
1432,-2409,3590,2291
1533,-2334,3744,2297
1640,-2293,3870,2292
1805,-2263,4078,2195
1961,-2207,4322,2102
2017,-2122,4472,2092
2058,-2113,4583,2091
2183,-2237,4739,2006
2353,-2433,4928,1913
2431,-2572,5046,1894
2402,-2611,5132,1890
2373,-2579,5239,1810
2424,-2500,5376,1711
2501,-2339,5464,1674
2547,-2130,5533,1664
2604,-2011,5608,1594
2830,-2150,5702,1497
3350,-2569,5759,1442
4186,-3166,5810,1423
