II,V,PLETH,RESP
-47,0,2586,-91
-123,0,3505,-125
-197,0,3597,-129
-229,0,3326,-118
-218,0,3216,-113
-195,0,3309,-116
-185,0,3375,-118
-191,0,3304,-116
-213,0,3216,-114
-248,0,3212,-115
-281,0,3247,-117
-282,0,3223,-116
-239,0,3163,-113
-186,0,3137,-111
-174,0,3156,-111
-207,0,3150,-111
-242,0,3112,-111
-247,0,3087,-111
-243,0,3095,-111
-256,0,3095,-111
-272,0,3072,-109
-270,0,3043,-107
-265,0,3034,-106
-270,0,3022,-106
-272,0,3010,-105
-245,0,2988,-102
-214,0,2980,-101
-222,0,2972,-101
-277,0,2964,-100
-326,0,2941,-98
-322,0,2925,-96
-278,0,2910,-96
-256,0,2901,-96
-280,0,2880,-93
-316,0,2868,-91
-302,0,2860,-92
-222,0,2855,-91
-81,0,2833,-87
71,0,2815,-82
148,0,2801,-81
58,0,2793,-82
-163,0,2771,-80
-366,0,2757,-77
-459,0,2749,-77
-501,0,2746,-77
-561,0,2726,-76
-614,0,2708,-73
-613,0,2692,-72
-604,0,2683,-72
-659,0,2663,-71
-769,0,2648,-69
-882,0,2638,-67
-1037,0,2635,-67
-1333,0,2616,-68
-1772,0,2594,-68
-2189,0,2569,-67
-2388,0,2553,-67
-2321,0,2533,-67
-2080,0,2518,-65
-1740,0,2503,-62
-1293,0,2498,-61
-767,0,2485,-63
-305,0,2472,-68
-52,0,2451,-71
6,0,2438,-73
1,0,2422,-73
22,0,2411,-72
49,0,2393,-72
41,0,2385,-71
8,0,2375,-72
-10,0,2367,-76
14,0,2350,-80
66,0,2341,-82
115,0,2331,-82
132,0,2324,-84
115,0,2307,-89
87,0,2296,-92
81,0,2287,-92
108,0,2281,-92
162,0,2263,-95
213,0,2252,-97
235,0,2243,-96
220,0,2238,-97
189,0,2220,-103
171,0,2208,-106
187,0,2199,-105
232,0,2194,-106
261,0,2177,-114
231,0,2164,-120
153,0,2155,-119
94,0,2150,-120
99,0,2133,-128
149,0,2120,-134
191,0,2111,-133
214,0,2106,-134
240,0,2090,-143
288,0,2077,-152
352,0,2067,-152
419,0,2062,-153
481,0,2047,-161
537,0,2034,-170
586,0,2022,-171
633,0,2018,-171
680,0,2003,-181
729,0,1991,-195
781,0,1978,-200
839,0,1973,-201
895,0,1960,-208
940,0,1948,-220
975,0,1934,-228
1011,0,1928,-231
1031,0,1916,-236
1012,0,1905,-246
959,0,1890,-256
919,0,1883,-260
926,0,1872,-263
947,0,1863,-274
914,0,1847,-287
805,0,1838,-295
671,0,1827,-296
582,0,1821,-303
545,0,1805,-315
517,0,1792,-324
463,0,1780,-324
400,0,1781,-329
352,0,1780,-343
316,0,1775,-353
277,0,1767,-352
243,0,1781,-356
217,0,1801,-373
183,0,1814,-387
127,0,1812,-387
70,0,1840,-387
38,0,1888,-398
23,0,1927,-410
-14,0,1937,-409
-89,0,1980,-410
-173,0,2061,-424
-227,0,2137,-438
-237,0,2171,-438
-212,0,2226,-438
-164,0,2327,-450
-106,0,2431,-466
-70,0,2483,-467
-87,0,2544,-466
-148,0,2651,-476
-195,0,2774,-489
-188,0,2845,-490
-149,0,2911,-490
-132,0,3013,-500
-150,0,3135,-514
-164,0,3210,-519
-148,0,3270,-520
-114,0,3366,-525
-102,0,3514,-534
-127,0,3652,-537
-165,0,3762,-538
-177,0,3841,-545
-149,0,3909,-557
-111,0,3946,-565
-102,0,3966,-569
-118,0,3972,-571
-118,0,3990,-578
-76,0,4005,-584
-24,0,4022,-588
-14,0,4024,-590
-48,0,4026,-598
-69,0,4019,-607
-25,0,4021,-613
57,0,4013,-613
101,0,4003,-618
67,0,3982,-626
4,0,3971,-632
-10,0,3956,-632
44,0,3942,-636
113,0,3916,-647
147,0,3903,-657
136,0,3890,-656
106,0,3877,-658
69,0,3844,-666
26,0,3822,-676
-5,0,3804,-676
7,0,3791,-675
69,0,3759,-679
148,0,3733,-685
206,0,3713,-683
246,0,3704,-685
306,0,3677,-693
405,0,3658,-703
513,0,3642,-704
572,0,3636,-703
559,0,3614,-706
501,0,3601,-713
447,0,3590,-713
422,0,3588,-713
422,0,3569,-716
425,0,3552,-722
400,0,3532,-722
328,0,3525,-722
227,0,3508,-725
132,0,3500,-730
55,0,3491,-731
-20,0,3493,-732
-81,0,3482,-734
-81,0,3473,-739
-3,0,3458,-741
82,0,3453,-742
74,0,3441,-742
-43,0,3435,-745
-176,0,3425,-745
-221,0,3425,-747
-175,0,3415,-747
-118,0,3409,-749
-105,0,3393,-750
-117,0,3387,-752
-121,0,3375,-751
-125,0,3367,-753
-159,0,3350,-755
-198,0,3342,-757
-190,0,3331,-756
-129,0,3325,-758
-80,0,3306,-759
-107,0,3297,-762
-200,0,3287,-761
-279,0,3283,-761
-281,0,3270,-760
-216,0,3266,-762
-154,0,3260,-761
-146,0,3259,-761
-183,0,3243,-760
-211,0,3232,-762
-189,0,3221,-762
-126,0,3218,-760
-79,0,3205,-754
-97,0,3199,-752
-152,0,3192,-751
-166,0,3193,-752
-107,0,3182,-747
-37,0,3177,-747
-21,0,3171,-748
-61,0,3171,-747
-115,0,3160,-739
-148,0,3156,-733
-122,0,3149,-733
-16,0,3149,-733
130,0,3139,-726
197,0,3134,-720
124,0,3128,-718
-36,0,3127,-719
-199,0,3116,-712
-360,0,3112,-706
-562,0,3107,-704
-774,0,3107,-705
-889,0,3092,-697
-849,0,3073,-689
-741,0,3047,-685
-704,0,3031,-685
-782,0,3012,-679
-905,0,3003,-672
-1020,0,2992,-667
-1176,0,2991,-666
-1441,0,2983,-661
-1762,0,2976,-654
-1981,0,2961,-648
-1981,0,2954,-646
-1782,0,2942,-642
-1472,0,2934,-633
-1093,0,2917,-621
-643,0,2910,-616
-189,0,2899,-614
148,0,2891,-611
302,0,2874,-602
344,0,2865,-597
379,0,2855,-596
426,0,2848,-590
445,0,2830,-576
441,0,2820,-568
476,0,2811,-568
569,0,2805,-563
660,0,2787,-546
679,0,2776,-533
624,0,2767,-534
551,0,2762,-533
512,0,2744,-517
511,0,2732,-505
529,0,2722,-506
556,0,2718,-505
597,0,2700,-487
639,0,2688,-472
655,0,2678,-473
637,0,2674,-473
603,0,2657,-455
584,0,2644,-440
595,0,2634,-442
638,0,2630,-441
699,0,2614,-422
768,0,2601,-407
829,0,2589,-410
876,0,2586,-409
892,0,2573,-388
891,0,2565,-374
901,0,2559,-379
953,0,2559,-379
1017,0,2548,-354
1041,0,2538,-335
1007,0,2525,-343
982,0,2520,-347
1033,0,2506,-315
1155,0,2495,-286
1265,0,2481,-312
1312,0,2475,-344
1320,0,2462,-242
1358,0,2452,58
1440,0,2437,422
1524,0,2430,602
1555,0,2419,469
1538,0,2409,136
1516,0,2393,-157
1520,0,2386,-269
1534,0,2376,-239
1536,0,2366,-188
1534,0,2344,-180
1553,0,2327,-193
1570,0,2313,-190
1534,0,2305,-168
1425,0,2291,-152
1301,0,2286,-153
1233,0,2281,-154
1228,0,2279,-140
1227,0,2264,-120
1183,0,2252,-111
1097,0,2242,-112
1009,0,2238,-108
939,0,2226,-95
884,0,2219,-87
827,0,2213,-90
761,0,2213,-86
681,0,2204,-69
600,0,2197,-53
541,0,2191,-52
531,0,2191,-53
547,0,2179,-45
538,0,2167,-35
464,0,2154,-34
369,0,2151,-35
324,0,2137,-25
360,0,2118,-13
418,0,2093,-9
426,0,2085,-10
373,0,2079,-4
322,0,2069,6
318,0,2048,9
347,0,2046,9
365,0,2061,14
364,0,2087,23
363,0,2100,28
375,0,2122,29
387,0,2160,32
395,0,2216,38
396,0,2259,42
391,0,2301,43
384,0,2347,46
390,0,2415,53
410,0,2477,60
425,0,2533,64
424,0,2581,64
425,0,2648,64
444,0,2718,66
469,0,2781,67
480,0,2824,68
476,0,2879,72
469,0,2942,78
468,0,3001,83
470,0,3034,83
481,0,3071,84
503,0,3119,88
533,0,3173,92
552,0,3200,92
540,0,3222,93
481,0,3247,98
387,0,3279,102
307,0,3288,101
297,0,3294,102
352,0,3302,109
408,0,3318,116
401,0,3319,116
344,0,3322,116
285,0,3325,120
260,0,3338,125
260,0,3338,125
272,0,3344,125
302,0,3349,130
363,0,3360,135
448,0,3359,134
536,0,3366,134
601,0,3374,140
646,0,3390,148
690,0,3393,149
751,0,3405,149
812,0,3418,153
840,0,3442,161
818,0,3453,164
773,0,3468,164
737,0,3482,165
715,0,3506,168
681,0,3520,167
623,0,3536,167
560,0,3546,171
518,0,3564,178
494,0,3572,181
451,0,3585,183
366,0,3591,185
256,0,3607,190
165,0,3616,195
123,0,3630,198
118,0,3635,199
123,0,3647,201
117,0,3651,205
97,0,3660,208
81,0,3661,208
83,0,3669,210
104,0,3672,214
131,0,3682,217
154,0,3683,217
175,0,3691,219
186,0,3694,224
174,0,3704,226
132,0,3705,226
81,0,3713,230
55,0,3715,239
66,0,3726,246
86,0,3728,246
82,0,3735,247
54,0,3732,254
37,0,3738,261
50,0,3735,259
65,0,3737,261
46,0,3732,270
-4,0,3737,279
-48,0,3735,279
-55,0,3738,279
-27,0,3729,286
20,0,3726,293
62,0,3718,293
97,0,3718,293
132,0,3708,301
171,0,3705,311
179,0,3696,312
119,0,3696,312
16,0,3687,319
-52,0,3684,329
-44,0,3674,331
7,0,3673,332
66,0,3666,337
155,0,3669,346
311,0,3666,350
481,0,3670,352
550,0,3664,354
471,0,3663,360
358,0,3653,364
380,0,3651,366
580,0,3644,368
822,0,3646,376
933,0,3642,383
851,0,3647,387
620,0,3643,387
316,0,3642,389
6,0,3632,392
-260,0,3630,395
-500,0,3623,396
-793,0,3622,399
-1177,0,3610,406
-1566,0,3608,411
-1807,0,3601,410
-1811,0,3600,411
-1601,0,3589,415
-1246,0,3586,420
-815,0,3579,420
-381,0,3579,420
-37,0,3567,421
157,0,3564,424
214,0,3557,424
224,0,3557,425
252,0,3545,429
295,0,3541,434
309,0,3534,434
294,0,3535,434
291,0,3524,435
328,0,3519,438
385,0,3512,439
420,0,3513,438
412,0,3502,438
373,0,3498,439
336,0,3490,438
321,0,3491,438
328,0,3481,439
334,0,3477,442
335,0,3468,443
341,0,3468,444
365,0,3459,443
401,0,3455,443
414,0,3446,443
385,0,3446,443
331,0,3437,443
307,0,3434,443
338,0,3424,443
412,0,3423,443
496,0,3415,443
576,0,3413,443
629,0,3402,443
635,0,3400,444
593,0,3393,442
555,0,3396,441
557,0,3392,438
593,0,3396,438
633,0,3392,438
675,0,3392,438
738,0,3382,438
827,0,3379,439
905,0,3372,438
951,0,3371,437
970,0,3360,434
989,0,3357,434
1011,0,3349,433
1025,0,3351,431
1025,0,3347,426
1037,0,3350,424
1078,0,3347,423
1139,0,3349,423
1189,0,3340,420
1212,0,3336,419
1209,0,3327,419
1179,0,3329,418
1113,0,3324,413
1018,0,3327,409
919,0,3323,409
848,0,3327,410
815,0,3324,406
812,0,3327,405
804,0,3323,405
764,0,3327,405
700,0,3324,400
647,0,3327,396
611,0,3324,395
565,0,3327,396
492,0,3324,391
423,0,3328,387
392,0,3324,386
400,0,3327,386
414,0,3324,382
413,0,3328,377
385,0,3323,377
338,0,3327,377
301,0,3325,372
313,0,3333,365
361,0,3334,362
389,0,3343,362
353,0,3344,358
288,0,3350,353
254,0,3346,348
274,0,3349,347
319,0,3346,345
366,0,3353,342
411,0,3355,339
445,0,3363,338
445,0,3365,335
398,0,3375,329
325,0,3377,321
276,0,3386,317
273,0,3387,316
299,0,3397,317
310,0,3399,315
290,0,3408,314
257,0,3409,313
245,0,3420,308
260,0,3429,299
276,0,3443,293
265,0,3447,293
230,0,3461,292
201,0,3472,285
206,0,3488,279
240,0,3492,279
268,0,3504,278
258,0,3515,271
217,0,3532,265
184,0,3536,264
192,0,3547,265
222,0,3558,260
228,0,3576,255
184,0,3581,255
124,0,3591,256
99,0,3598,249
125,0,3611,242
165,0,3610,240
182,0,3617,241
176,0,3623,239
176,0,3640,236
200,0,3646,237
235,0,3657,237
263,0,3663,232
284,0,3677,225
317,0,3678,222
372,0,3684,222
439,0,3688,219
509,0,3704,215
575,0,3711,212
629,0,3724,212
661,0,3728,211
660,0,3737,209
630,0,3735,208
586,0,3737,208
547,0,3733,206
523,0,3740,202
503,0,3742,199
470,0,3752,197
415,0,3753,196
337,0,3759,194
234,0,3756,189
116,0,3761,187
22,0,3758,187
4,0,3757,188
70,0,3747,188
155,0,3745,188
171,0,3738,187
95,0,3737,187
7,0,3725,185
-4,0,3722,183
49,0,3716,182
68,0,3715,183
5,0,3704,183
-71,0,3700,183
-78,0,3694,183
-20,0,3694,183
29,0,3682,181
34,0,3678,178
17,0,3671,177
5,0,3671,179
-7,0,3660,181
-24,0,3656,183
-43,0,3650,183
