II,V,PLETH,RESP
-348,-90,3069,-444
-840,238,4164,-591
-1533,669,4284,-611
-1993,1045,3975,-589
-1583,1217,3853,-594
-47,631,3963,-618
2294,-1481,4044,-633
4978,-5081,3973,-637
7601,-8958,3894,-645
9532,-11814,3916,-659
10129,-13378,3982,-672
9565,-14040,3973,-680
8748,-13803,3918,-696
8029,-12218,3903,-717
6694,-9304,3938,-733
4301,-5988,3940,-736
1767,-3400,3905,-736
374,-1947,3884,-742
203,-1219,3900,-749
299,-703,3903,-755
48,-298,3880,-772
-326,-129,3851,-801
-460,-132,3849,-823
-402,-102,3840,-822
-398,24,3826,-821
-498,147,3799,-830
-578,224,3790,-841
-554,269,3782,-840
-499,263,3769,-846
-532,219,3736,-866
-619,230,3718,-887
-662,376,3706,-887
-589,511,3685,-886
-496,525,3625,-897
-447,436,3570,-915
-458,404,3528,-917
-472,443,3498,-914
-470,494,3447,-917
-431,510,3409,-929
-367,523,3386,-931
-309,557,3373,-928
-284,592,3333,-927
-278,607,3297,-929
-257,607,3272,-928
-214,609,3258,-928
-175,608,3224,-933
-170,602,3196,-942
-187,611,3179,-944
-176,672,3169,-944
-110,768,3135,-943
-20,828,3101,-944
48,793,3074,-941
84,701,3058,-942
119,647,3021,-946
170,684,2981,-954
218,767,2944,-957
244,822,2920,-959
261,826,2884,-958
297,829,2849,-959
352,870,2814,-956
395,937,2795,-957
403,978,2766,-959
403,975,2732,-967
443,950,2688,-970
522,944,2657,-973
569,969,2628,-974
527,1016,2603,-979
431,1069,2571,-985
379,1108,2553,-989
415,1108,2535,-988
484,1072,2514,-992
507,1043,2475,-998
483,1078,2445,-1005
463,1164,2423,-1004
469,1222,2405,-1002
461,1196,2372,-1001
419,1121,2349,-1003
389,1069,2334,-1002
438,1047,2319,-1004
548,991,2287,-1007
632,855,2263,-1010
650,670,2250,-1008
650,513,2233,-1013
672,435,2188,-1022
683,414,2146,-1033
646,380,2117,-1033
596,282,2096,-1033
583,138,2051,-1034
587,8,2003,-1040
568,-83,1968,-1040
540,-152,1952,-1040
532,-219,1915,-1039
528,-256,1864,-1041
496,-251,1815,-1039
460,-230,1802,-1040
456,-235,1794,-1040
475,-268,1772,-1041
476,-306,1736,-1037
449,-330,1741,-1038
409,-334,1776,-1048
372,-305,1807,-1068
357,-256,1807,-1080
391,-225,1838,-1081
464,-236,1916,-1071
520,-255,2011,-1062
505,-236,2067,-1053
430,-178,2132,-1053
346,-132,2242,-1056
296,-133,2392,-1068
290,-161,2515,-1077
323,-171,2626,-1081
367,-149,2759,-1075
397,-126,2946,-1065
401,-138,3130,-1055
399,-170,3286,-1054
395,-160,3424,-1053
371,-65,3605,-1055
319,81,3800,-1054
270,180,3967,-1056
257,161,4087,-1054
280,41,4239,-1051
307,-85,4429,-1042
321,-129,4604,-1038
315,-86,4708,-1037
289,-19,4819,-1044
243,25,4970,-1051
200,36,5123,-1056
179,20,5204,-1056
186,-31,5272,-1052
214,-98,5371,-1044
253,-133,5483,-1040
278,-122,5535,-1038
267,-109,5572,-1041
227,-135,5637,-1040
198,-171,5733,-1040
204,-165,5785,-1037
221,-124,5807,-1041
215,-98,5824,-1047
189,-105,5862,-1054
176,-110,5874,-1056
190,-86,5867,-1055
