II,V,PLETH,RESP
-369,-109,2020,808
-525,-158,2737,1060
-578,-175,2806,1097
-546,-168,2589,1085
-480,-159,2499,1130
-468,-156,2571,1187
-547,-160,2622,1216
-575,-166,2565,1237
-387,-170,2493,1284
-106,-170,2487,1334
-84,-165,2512,1365
-395,-160,2488,1382
-648,-159,2432,1415
-485,-150,2404,1458
-83,-120,2411,1490
97,-90,2399,1503
-106,-98,2362,1533
-441,-151,2335,1582
-633,-208,2337,1620
-629,-223,2332,1626
-518,-203,2308,1644
-400,-184,2276,1693
-343,-187,2260,1737
-333,-192,2244,1737
-316,-180,2228,1740
-298,-159,2203,1773
-317,-145,2189,1810
-300,-143,2179,1810
-171,-147,2171,1812
-103,-154,2148,1846
-379,-178,2133,1886
-880,-215,2122,1887
-1095,-240,2115,1881
-808,-228,2093,1896
-436,-190,2076,1921
-415,-157,2065,1918
-599,-151,2059,1919
-588,-164,2037,1942
-392,-179,2019,1970
-354,-180,2008,1968
-579,-169,2002,1968
-783,-165,1982,1990
-721,-186,1964,2018
-464,-208,1951,2017
-267,-198,1946,2018
-286,-157,1927,2039
-462,-135,1908,2066
-587,-159,1894,2067
-530,-196,1888,2068
-396,-201,1873,2090
-389,-184,1862,2123
-513,-179,1854,2131
-570,-187,1853,2134
-465,-176,1841,2147
-352,-144,1827,2173
-384,-119,1811,2181
-490,-127,1802,2185
-518,-149,1789,2196
-459,-158,1779,2219
-410,-147,1768,2230
-386,-139,1765,2235
-314,-149,1757,2246
-203,-165,1751,2277
-165,-163,1741,2304
-269,-142,1737,2319
-437,-128,1729,2319
-539,-136,1720,2333
-526,-154,1702,2354
-451,-155,1689,2372
-383,-137,1677,2370
-358,-123,1670,2372
-377,-134,1656,2381
-427,-158,1648,2394
-477,-166,1642,2394
-458,-148,1643,2399
-302,-118,1639,2413
-77,-101,1640,2435
-5,-105,1639,2436
-205,-120,1639,2427
-444,-122,1630,2421
-398,-105,1622,2433
-145,-86,1614,2436
-121,-86,1612,2426
-446,-101,1604,2406
-674,-102,1594,2405
-436,-85,1582,2410
-17,-82,1583,2402
46,-103,1584,2371
-280,-120,1583,2354
-530,-104,1573,2355
-420,-74,1579,2355
-151,-53,1589,2330
-75,-41,1595,2316
-282,-43,1587,2320
-553,-76,1598,2319
-576,-120,1628,2282
-289,-117,1657,2248
-13,-65,1667,2239
-95,-41,1693,2241
-419,-85,1741,2217
-540,-132,1792,2196
-342,-113,1816,2192
-204,-61,1849,2194
-350,-46,1908,2162
-489,-72,1983,2123
-347,-89,2034,2102
-160,-85,2084,2100
-261,-84,2153,2080
-505,-90,2244,2051
-499,-76,2317,2027
-215,-40,2381,2021
20,-14,2453,2007
0,-20,2552,1988
-176,-49,2643,1965
-319,-72,2721,1958
-312,-70,2788,1946
-161,-47,2881,1920
-35,-31,2980,1882
-152,-42,3067,1863
-470,-71,3127,1858
-663,-86,3208,1848
-517,-65,3304,1818
-210,-19,3391,1801
-64,13,3442,1798
-168,5,3513,1786
-368,-28,3611,1747
-506,-50,3705,1723
-553,-40,3754,1723
-537,-29,3816,1716
-495,-26,3908,1675
-430,-30,4003,1647
-356,-15,4047,1649
-235,-9,4097,1643
-90,-1,4174,1595
1,-3,4255,1558
-128,-7,4287,1559
-442,-49,4327,1560
-665,-86,4403,1517
-488,-58,4494,1483
-56,73,4537,1488
215,228,4579,1486
210,312,4643,1436
350,254,4720,1398
930,17,4753,1408
1672,-483,4786,1403
2158,-1319,4841,1340
2458,-2436,4914,1289
3004,-3633,4951,1293
4048,-4771,4987,1291
5545,-5944,5036,1231
7291,-7274,5107,1187
8903,-8524,5150,1198
9899,-9164,5189,1198
10130,-8927,5229,1129
9957,-8120,5285,1073
9796,-7230,5316,1089
9673,-6412,5345,1098
9405,-5561,5373,1015
8949,-4670,5422,946
8337,-3872,5456,1022
7443,-3201,5490,1110
6102,-2556,5513,832
4388,-1877,5549,19
2611,-1232,5571,-966
1065,-708,5596,-1452
-84,-337,5606,-1093
-695,-95,5631,-194
-654,62,5653,594
-119,175,5685,893
320,256,5695,813
121,283,5702,688
-583,282,5693,677
-1042,294,5695,719
-851,363,5685,709
-410,430,5680,653
-393,453,5664,617
-814,405,5665,624
-1190,359,5658,626
-1167,366,5651,594
-884,431,5622,551
-602,481,5606,540
-499,482,5587,546
-579,447,5574,528
-747,428,5539,485
-826,445,5519,461
-773,486,5499,467
-692,535,5490,461
-654,579,5460,430
-621,611,5446,408
-594,620,5433,415
-673,611,5430,412
-817,590,5402,371
-793,564,5380,336
-491,545,5358,339
-125,555,5350,338
15,583,5322,292
-112,591,5306,243
-349,555,5289,234
-590,508,5287,235
-797,493,5265,203
-870,527,5251,167
-689,589,5232,162
-327,651,5229,161
-78,684,5210,124
-160,676,5196,71
-464,646,5175,46
-674,641,5170,41
-647,671,5155,19
-539,699,5148,-18
-551,683,5133,-39
-647,647,5133,-47
-625,644,5122,-68
-421,693,5120,-111
-206,746,5106,-150
-141,758,5104,-168
-157,738,5094,-179
-83,738,5092,-209
46,767,5078,-248
50,787,5076,-270
-73,767,5066,-277
-98,739,5062,-308
49,737,5040,-366
158,755,5030,-405
120,763,5015,-405
181,769,5011,-412
534,795,4993,-448
930,836,4989,-476
964,847,4980,-474
634,804,4981,-494
326,739,4965,-563
332,705,4961,-621
593,704,4953,-622
892,698,4952,-617
1078,664,4930,-655
1123,625,4918,-694
1076,600,4904,-690
1024,571,4900,-691
1033,518,4880,-737
1102,457,4874,-780
1182,413,4867,-776
1243,385,4868,-778
1304,359,4846,-835
1426,344,4834,-899
1626,343,4822,-910
1782,327,4817,-905
1693,259,4790,-936
1324,155,4770,-977
932,68,4748,-979
856,38,4737,-978
1139,56,4710,-1018
1449,85,4693,-1076
1419,81,4678,-1096
1035,29,4675,-1098
625,-45,4651,-1120
462,-93,4632,-1162
485,-104,4608,-1183
496,-105,4597,-1189
508,-115,4570,-1203
680,-115,4548,-1229
915,-97,4523,-1243
871,-92,4511,-1249
458,-130,4486,-1267
70,-185,4464,-1311
83,-206,4438,-1354
371,-178,4427,-1376
519,-142,4402,-1377
392,-135,4366,-1386
197,-150,4305,-1406
114,-153,4259,-1423
104,-132,4218,-1425
92,-105,4190,-1438
102,-87,4153,-1465
169,-71,4133,-1489
196,-47,4115,-1489
72,-23,4102,-1490
-154,-12,4069,-1506
-288,-7,4048,-1525
-242,13,4032,-1524
-148,54,4017,-1529
-148,99,3977,-1550
-182,134,3945,-1577
-99,170,3922,-1579
90,222,3908,-1571
209,274,3872,-1569
142,297,3848,-1574
-66,292,3832,-1569
-300,296,3821,-1575
-480,326,3782,-1597
-553,361,3749,-1623
-491,388,3724,-1627
-309,430,3711,-1623
-80,493,3676,-1623
65,535,3650,-1626
-1,528,3633,-1619
-272,506,3624,-1622
-535,518,3589,-1638
-557,554,3555,-1658
-365,571,3527,-1660
-227,557,3512,-1661
-300,538,3481,-1673
-449,533,3455,-1693
-480,537,3433,-1699
-415,536,3422,-1701
-387,528,3396,-1704
-419,515,3372,-1712
-420,494,3348,-1708
-354,470,3336,-1709
-256,455,3312,-1722
-159,456,3289,-1752
-89,459,3264,-1773
-110,441,3250,-1783
-236,399,3228,-1778
-366,362,3207,-1777
-366,356,3179,-1773
-244,367,3163,-1775
-155,358,3143,-1779
-213,318,3127,-1798
-346,279,3105,-1819
-400,280,3095,-1836
-335,303,3082,-1831
-275,303,3070,-1822
-303,265,3042,-1814
-342,229,3021,-1816
-271,228,3002,-1816
-145,240,2990,-1819
-139,223,2965,-1822
-323,180,2951,-1831
