II,V,PLETH,ABP
-881,2521,-2921,-3997
-848,2912,-3231,-4304
-648,2837,-3006,-3846
-743,3021,-3252,-4069
-888,2997,-3361,-4100
-1088,2839,-3405,-4045
-1351,2647,-3443,-3992
-1639,2522,-3532,-4023
-1912,2460,-3613,-4059
-2121,2423,-3643,-4040
-2245,2405,-3657,-4017
-2320,2382,-3681,-4027
-2315,2319,-3697,-4045
-2289,2218,-3680,-4033
-2263,2140,-3652,-4024
-2263,2140,-3622,-4031
-2297,2228,-3580,-4036
-2321,2373,-3521,-4031
-2341,2532,-3456,-4027
-2347,2657,-3394,-4032
-2382,2715,-3325,-4031
-2490,2723,-3254,-4028
-2723,2717,-3183,-4031
-3065,2727,-3108,-4028
-3418,2777,-3034,-4031
-3557,2842,-2958,-4028
-3180,2901,-2889,-4032
-1973,2899,-2821,-4028
208,2817,-2763,-4033
3215,2635,-2705,-4028
6507,2398,-2657,-4034
9315,2154,-2606,-4028
10849,1997,-2564,-4035
10690,1967,-2517,-4028
8890,2097,-2483,-4036
6045,2324,-2442,-4027
2934,2592,-2416,-4037
299,2805,-2382,-4027
-1505,2949,-2362,-4038
-2439,3004,-2329,-4026
-2786,3037,-2310,-4038
-2823,3057,-2276,-4026
-2818,3101,-2258,-4039
-2834,3144,-2224,-4026
-2907,3185,-2206,-4038
-2951,3204,-2173,-4027
-2978,3220,-2149,-4037
-2935,3216,-2107,-4027
-2914,3207,-2071,-4037
-2907,3168,-2021,-4028
-3006,3109,-1980,-4036
-3174,3024,-1935,-4028
-3370,2943,-1906,-4035
-3544,2870,-1875,-4028
-3589,2823,-1856,-4034
-3579,2793,-1833,-4028
-3479,2758,-1814,-4032
-3414,2679,-1789,-4028
-3388,2514,-1767,-4032
-3424,2207,-1742,-4028
-3492,1763,-1721,-4031
-3562,1211,-1699,-4028
-3633,663,-1681,-4031
-3706,212,-1662,-4028
-3797,-73,-1646,-4031
-3890,-228,-1627,-4028
-3979,-331,-1610,-4031
-4029,-471,-1590,-4028
-4049,-650,-1570,-4032
-4029,-809,-1546,-4028
-4005,-841,-1525,-4033
-3980,-720,-1500,-4028
-3973,-476,-1479,-4034
-3971,-228,-1456,-4028
-3983,-43,-1440,-4035
-3986,55,-1421,-4028
-4002,164,-1410,-4036
-4006,356,-1394,-4027
-4029,705,-1387,-4037
-4043,1159,-1373,-4027
-4075,1649,-1368,-4038
-4090,2057,-1355,-4026
-4131,2341,-1351,-4038
-4173,2478,-1337,-4026
-4275,2522,-1333,-4039
-4400,2513,-1320,-4026
-4568,2504,-1317,-4038
-4686,2512,-1306,-4027
-4724,2542,-1305,-4037
-4591,2574,-1298,-4027
-4322,2603,-1299,-4036
-3936,2628,-1295,-4028
-3555,2659,-1297,-4036
-3236,2704,-1294,-4028
-3061,2751,-1295,-4035
-3008,2768,-1291,-4028
-3058,2719,-1291,-4033
-3137,2588,-1287,-4028
-3217,2392,-1285,-4032
-3259,2189,-1280,-4028
-3274,2033,-1277,-4031
-3259,1959,-1271,-4028
-3239,1962,-1264,-4031
-3216,1999,-1255,-4028
-3205,2024,-1248,-4031
-3195,2002,-1238,-4028
-3194,1941,-1230,-4031
-3193,1873,-1220,-4028
-3197,1846,-1212,-4031
-3203,1900,-1203,-4028
-3220,2033,-1195,-4032
-3234,2210,-1186,-4028
-3255,2366,-1178,-4033
-3260,2444,-1166,-4028
-3258,2422,-1156,-4034
-3224,2328,-1142,-4028
-3179,2223,-1128,-4035
-3098,2164,-1111,-4028
