II,V,PLETH
-126,7224,5835
-119,8147,6580
-84,7153,5772
-74,6639,5342
-84,7153,5709
-84,7481,5893
-84,7224,5583
-103,7071,5371
-126,7296,5488
-128,7418,5535
-126,7296,5362
-143,7238,5214
-168,7367,5204
-174,7454,5177
-168,7439,5078
-166,7435,4982
-168,7510,4920
-164,7589,4838
-168,7653,4731
-189,7692,4618
-209,7725,4510
-201,7764,4398
-168,7868,4289
-148,7964,4162
-168,8011,4037
-203,7968,3906
-209,7940,3785
-184,7951,3654
-168,8011,3533
-197,8043,3404
-251,8083,3280
-278,8117,3146
-251,8154,3028
-201,8126,2914
-168,8083,2807
-162,8050,2689
-168,8083,2586
-169,8121,2497
-168,8154,2429
-157,8128,2358
-126,8083,2302
-79,8020,2251
-42,8011,2208
-12,8032,2153
42,8083,2113
129,8093,2088
209,8083,2082
258,8022,2064
293,7940,2050
339,7799,2040
377,7653,2050
395,7512,2061
419,7439,2082
469,7389,2097
503,7367,2113
480,7320,2122
419,7296,2145
357,7278,2174
293,7296,2208
199,7314,2225
84,7367,2239
-30,7428,2252
-126,7510,2271
-206,7575,2284
-251,7653,2302
-257,7703,2318
-251,7725,2334
-266,7686,2334
-293,7653,2334
-310,7641,2331
-335,7725,2334
-411,7956,2331
-545,8440,2334
-672,9053,2334
-670,9513,2334
-415,9464,2318
126,8869,2302
836,7947,2283
1550,7081,2271
2191,6465,2251
2723,6151,2239
2986,6013,2231
2723,6008,2239
1897,6113,2240
838,6366,2239
-18,6634,2230
-503,6795,2239
-729,6791,2259
-838,6795,2302
-860,6914,2352
-796,7153,2429
-697,7360,2514
-628,7510,2618
-602,7590,2726
-587,7653,2870
-562,7679,3043
-545,7725,3249
-545,7764,3449
-545,7797,3659
-526,7784,3870
-503,7797,4100
-501,7812,4322
-503,7797,4542
-490,7709,4744
-461,7653,4952
-438,7648,5145
-419,7653,5330
-394,7583,5481
-377,7510,5614
-375,7464,5716
-377,7439,5803
-361,7362,5867
-335,7296,5930
-312,7254,5970
-293,7224,5993
-271,7121,5988
-251,7010,5993
-245,6938,5996
-251,6938,5993
-255,6914,5959
-251,6867,5930
-247,6804,5900
-251,6795,5867
-256,6791,5800
-251,6795,5740
-243,6796,5689
-251,6867,5646
-275,6954,5568
-293,7010,5488
-293,6991,5414
-293,7010,5362
-311,7077,5289
-335,7153,5204
-342,7149,5104
-335,7153,5015
-331,7204,4917
-335,7296,4826
-338,7333,4726
-335,7367,4636
-333,7423,4539
-335,7510,4447
-337,7549,4339
-335,7582,4226
-333,7612,4097
-335,7653,3974
-338,7650,3845
-335,7653,3722
-331,7652,3590
-335,7653,3469
