II,V,PLETH,RESP
2905,8642,5015,638
3325,9837,5683,731
2994,8773,5015,654
2845,8251,4651,617
3083,8904,4973,671
3230,9315,5156,708
3128,9035,4931,687
3057,8864,4776,668
3128,9100,4889,687
3144,9195,4949,707
3039,9035,4847,704
2948,8978,4774,696
2949,9100,4806,704
2966,9115,4807,716
2949,9035,4764,720
2906,9030,4746,713
2860,9100,4764,704
2820,9087,4750,700
2815,9035,4722,704
2827,9018,4712,706
2815,9035,4722,704
2765,9018,4708,695
2726,9035,4680,687
2702,9069,4643,678
2681,9100,4638,671
2645,9053,4640,664
2636,9035,4638,654
2658,9076,4610,638
2681,9166,4597,622
2673,9181,4592,610
2681,9166,4597,605
2723,9144,4574,600
2771,9166,4555,589
2762,9161,4543,571
2726,9166,4555,556
2694,9175,4554,546
2681,9231,4555,540
2655,9266,4547,532
2636,9297,4555,524
2631,9290,4552,514
2636,9297,4555,507
2614,9286,4549,499
2592,9297,4555,491
2594,9291,4551,482
2636,9297,4555,475
2672,9265,4550,466
2681,9231,4555,458
2656,9174,4550,449
2636,9166,4555,442
2639,9199,4550,434
2681,9297,4555,425
2731,9357,4551,415
2771,9362,4555,409
2785,9302,4549,407
2815,9297,4555,409
2880,9343,4551,410
2994,9428,4555,409
3126,9460,4548,408
3262,9493,4555,409
3367,9520,4553,410
3441,9559,4555,409
3498,9534,4544,406
3575,9493,4555,409
3631,9440,4572,416
3620,9428,4597,425
3551,9412,4594,433
3530,9428,4597,442
3582,9429,4604,450
3620,9428,4638,458
3520,9367,4661,463
3307,9297,4680,475
3065,9197,4688,491
2860,9100,4722,507
2670,8976,4760,516
2502,8904,4806,524
2362,8872,4836,537
2279,8904,4889,556
2217,8910,4947,573
2190,8904,5015,589
2187,8857,5053,604
2234,8838,5098,622
2273,8820,5148,638
2279,8838,5223,654
2231,8867,5285,670
2190,8904,5349,687
2186,8885,5402,703
2234,8838,5474,720
2277,8782,5536,736
2279,8773,5600,753
2265,8793,5640,768
2324,8904,5683,785
2479,9124,5716,801
2771,9559,5767,818
3341,10231,5808,833
4335,10999,5850,851
5545,11324,5868,868
6569,10999,5892,884
7275,10611,5908,896
7865,10999,5934,916
8225,11651,5947,940
7865,10999,5976,965
6660,8373,5996,982
5273,5238,6017,998
4292,3378,6013,1019
3530,3077,6017,1047
2515,3359,6016,1073
1385,3732,6017,1096
667,4287,5991,1118
536,5041,5976,1145
701,5675,5967,1171
938,6220,5976,1194
1218,6874,5958,1209
1519,7660,5934,1227
1741,8275,5889,1248
1877,8642,5850,1276
1959,8828,5798,1301
2011,8969,5767,1325
2047,9039,5739,1341
2145,9100,5725,1358
2247,9131,5685,1376
2234,9166,5641,1407
2062,9172,5589,1441
1922,9231,5558,1473
1924,9303,5516,1494
2011,9362,5474,1522
2045,9359,5419,1553
2056,9362,5391,1587
2098,9385,5367,1610
2145,9428,5349,1636
2127,9426,5302,1667
2100,9428,5265,1702
2142,9425,5234,1725
2234,9428,5223,1751
2281,9384,5198,1780
2279,9362,5182,1816
2282,9370,5157,1841
2324,9428,5140,1865
2370,9458,5108,1891
2413,9493,5098,1931
2456,9516,5093,1971
2502,9559,5098,2013
2519,9562,5074,2044
2502,9559,5056,2078
2455,9523,5044,2112
2413,9493,5056,2160
2393,9442,5054,2209
2413,9428,5056,2258
2454,9419,5049,2296
2502,9428,5056,2340
2533,9392,5052,2386
2547,9362,5056,2438
2532,9320,5051,2479
2502,9297,5056,2520
2468,9235,5050,2556
2458,9166,5056,2602
2447,9061,5053,2641
2413,8969,5056,2683
2351,8875,5048,2720
2324,8838,5056,2765
2350,8807,5057,2805
2413,8773,5056,2847
2461,8673,5029,2882
2502,8577,5015,2929
2531,8488,5006,2975
2547,8446,5015,3027
2552,8395,5009,3067
2592,8380,5015,3109
2650,8383,5014,3146
2681,8446,5015,3191
2659,8523,4989,3228
2681,8642,4973,3272
2819,8746,4964,3311
3039,8838,4973,3354
3191,8869,4956,3385
3217,8904,4931,3420
3186,8948,4897,3453
3217,9035,4889,3502
3287,9083,4885,3543
3307,9100,4889,3583
3250,9078,4870,3610
3217,9100,4847,3649
3224,9132,4815,3687
3173,9166,4806,3731
2994,9133,4801,3759
2815,9100,4806,3796
2762,9078,4786,3833
2815,9100,4764,3878
2851,9082,4733,3909
2860,9035,4722,3943
2877,8966,4702,3973
2905,8969,4680,4009
2890,9001,4646,4031
2860,9035,4638,4058
2851,8999,4638,4079
2860,8969,4638,4107
2818,8970,4611,4120
2726,9035,4597,4140
2626,9056,4591,4154
2592,9035,4597,4172
2629,8989,4574,4172
2726,9035,4555,4172
2815,9114,4543,4166
2860,9166,4555,4172
2843,9122,4553,4169
2815,9100,4555,4172
2803,9119,4549,4168
2815,9166,4555,4172
2806,9154,4549,4169
2771,9166,4555,4172
2727,9199,4555,4168
2726,9231,4555,4172
2736,9166,4530,4168
2726,9100,4513,4172
2694,9090,4503,4168
2726,9166,4513,4172
2831,9208,4511,4168
2949,9231,4513,4172
3006,9242,4507,4168
3039,9297,4513,4172
