II,V,PLETH,ABP
-26,-77,2367,3635
31,-17,3220,4928
103,98,3342,5068
128,184,3150,4704
97,199,3101,4559
47,177,3219,4690
11,179,3310,4784
0,222,3289,4699
15,285,3264,4597
39,340,3307,4609
47,369,3378,4674
43,363,3395,4657
62,327,3388,4587
121,295,3411,4558
196,304,3466,4584
244,346,3493,4573
259,374,3499,4520
261,365,3520,4480
261,352,3565,4482
248,368,3590,4475
225,390,3599,4450
202,379,3608,4424
179,339,3632,4418
141,295,3640,4396
89,254,3651,4376
59,209,3662,4348
100,181,3683,4334
212,193,3690,4309
334,228,3700,4295
383,248,3707,4275
347,241,3721,4268
298,224,3721,4250
310,214,3728,4248
367,209,3734,4244
391,198,3746,4260
362,171,3744,4272
353,136,3753,4308
418,118,3758,4350
510,135,3762,4425
541,167,3749,4504
508,166,3755,4604
486,116,3769,4701
525,54,3784,4822
589,14,3776,4940
619,-3,3793,5072
604,-11,3838,5190
584,-3,3904,5319
590,22,3948,5438
608,44,3997,5569
595,45,4049,5686
542,44,4109,5816
475,60,4138,5936
430,81,4169,6067
408,76,4205,6181
400,50,4259,6304
398,33,4292,6418
408,42,4325,6547
423,65,4358,6664
417,81,4409,6790
377,87,4446,6898
324,92,4483,7013
303,104,4511,7111
333,122,4554,7214
373,140,4586,7297
366,155,4620,7380
300,160,4641,7438
228,152,4679,7494
201,129,4713,7524
215,101,4752,7553
227,86,4772,7558
217,100,4796,7562
198,138,4812,7538
200,180,4833,7514
230,201,4837,7466
267,196,4851,7420
279,172,4862,7350
249,145,4884,7283
200,136,4890,7199
172,155,4900,7131
181,189,4904,7058
206,214,4921,7003
221,217,4923,6935
231,208,4929,6882
249,197,4924,6818
274,185,4933,6769
286,167,4932,6710
278,151,4933,6668
258,144,4918,6618
239,140,4918,6585
215,133,4912,6539
179,130,4910,6508
137,140,4889,6467
110,154,4881,6441
112,150,4870,6400
139,121,4865,6371
170,94,4840,6331
186,99,4828,6304
176,126,4818,6263
137,142,4815,6231
87,136,4786,6183
66,131,4761,6147
104,152,4735,6096
188,184,4721,6056
256,198,4687,6001
260,189,4654,5955
223,174,4616,5895
217,160,4596,5845
269,141,4564,5784
326,117,4535,5734
317,103,4499,5672
249,102,4481,5625
183,94,4458,5570
169,61,4442,5526
205,8,4411,5468
260,-34,4394,5424
302,-49,4377,5374
