II,V,PLETH,ABP
3333,8057,2246,7564
3748,9176,2545,8539
3286,8168,2246,7518
3041,7632,2090,7001
3239,8168,2246,7518
3334,8479,2340,7791
3192,8168,2246,7426
3137,8007,2183,7191
3239,8278,2246,7380
3248,8425,2287,7471
3145,8278,2246,7288
3118,8181,2206,7152
3192,8278,2213,7195
3220,8329,2219,7198
3192,8278,2213,7103
3181,8242,2211,7027
3192,8278,2213,7011
3168,8294,2196,6963
3145,8278,2179,6872
3161,8228,2174,6771
3192,8168,2179,6688
3190,8119,2176,6596
3192,8168,2179,6503
3213,8242,2178,6380
3239,8278,2179,6273
3220,8213,2170,6173
3192,8168,2179,6088
3180,8191,2204,5973
3192,8278,2246,5858
3189,8301,2277,5734
3192,8278,2313,5627
3195,8243,2353,5504
3192,8278,2414,5397
3161,8330,2473,5291
3145,8388,2548,5212
3145,8394,2634,5131
3145,8388,2749,5074
3113,8367,2866,5019
3098,8388,2984,4981
3115,8397,3091,4928
3145,8388,3219,4889
3129,8352,3350,4853
3098,8388,3487,4843
3095,8458,3611,4820
3145,8499,3755,4797
3186,8438,3906,4760
3192,8388,4057,4751
3174,8378,4174,4747
3192,8388,4291,4751
3226,8328,4408,4726
3239,8278,4526,4705
3205,8261,4610,4689
3192,8278,4694,4705
3213,8258,4785,4710
3239,8278,4895,4705
3217,8335,4983,4674
3192,8388,5062,4659
3188,8339,5135,4651
3192,8278,5230,4659
3162,8253,5316,4640
3145,8278,5398,4612
3160,8268,5459,4576
3192,8278,5532,4566
3191,8318,5597,4563
3192,8388,5666,4566
3199,8398,5713,4545
3192,8388,5767,4520
3137,8372,5813,4488
3098,8388,5867,4474
3108,8382,5900,4451
3145,8388,5934,4428
3146,8388,5960,4393
3145,8388,6001,4382
3174,8303,6032,4378
3239,8168,6068,4382
3288,8045,6085,4360
3333,8057,6102,4336
3363,8132,6098,4306
3380,8168,6102,4290
3381,8067,6096,4263
3426,7947,6102,4243
3495,7864,6086,4216
3520,7837,6068,4197
3465,7776,6039,4168
3426,7726,6035,4151
3459,7671,6024,4127
3520,7616,6001,4105
3529,7522,5943,4071
3520,7505,5901,4059
3523,7585,5865,4055
3520,7726,5834,4059
3470,7795,5765,4037
3426,7837,5699,4013
3412,7872,5640,3984
3380,7947,5599,3967
3255,8024,5532,3937
3098,8168,5465,3921
2987,8346,5391,3912
2957,8499,5331,3921
2917,8563,5256,3905
2863,8609,5197,3874
2811,8668,5141,3835
2816,8720,5096,3828
2846,8705,5026,3831
2863,8720,4962,3828
2826,8775,4901,3798
2769,8830,4861,3782
2716,8804,4808,3779
2675,8830,4761,3782
2612,8963,4705,3756
2535,9161,4660,3736
2459,9263,4604,3728
2441,9271,4560,3736
2565,9082,4507,3716
3004,8499,4459,3690
3905,7247,4398,3673
5351,5298,4358,3690
7216,2760,4322,3699
9012,221,4291,3690
9833,-1261,4237,3657
9012,-662,4191,3644
6894,1720,4150,3641
4741,4415,4124,3644
3508,6121,4074,3620
3098,6954,4023,3598
2856,7621,3975,3584
2535,8388,3956,3598
2292,8915,3939,3603
2206,9161,3923,3598
2127,9344,3887,3571
2018,9602,3856,3552
1958,9736,3817,3540
1971,9713,3788,3552
1977,9650,3752,3557
1971,9713,3721,3552
1986,9799,3684,3522
2018,9823,3654,3505
2005,9748,3617,3498
1971,9713,3587,3505
1961,9753,3550,3501
2018,9823,3520,3505
2076,9804,3482,3506
2112,9713,3453,3505
2109,9620,3417,3480
2112,9602,3386,3459
2118,9597,3347,3448
2112,9602,3319,3459
2092,9588,3286,3461
2112,9602,3252,3459
2168,9597,3208,3451
2206,9602,3185,3459
2183,9588,3169,3462
2159,9602,3151,3459
2174,9601,3112,3433
2206,9602,3084,3413
2205,9549,3066,3401
2206,9492,3051,3413
2231,9449,3013,3418
2253,9492,2984,3413
2229,9522,2964,3385
2206,9492,2950,3367
2220,9391,2914,3356
2253,9382,2883,3367
2256,9444,2863,3369
2253,9492,2850,3367
2257,9422,2815,3341
2253,9382,2783,3321
2218,9422,2761,3304
2206,9492,2749,3321
2232,9448,2717,3342
2253,9382,2682,3367
2224,9355,2656,3375
2206,9382,2649,3413
2228,9365,2633,3482
2253,9382,2615,3598
2227,9436,2593,3722
2206,9492,2582,3874
2223,9441,2564,4042
2253,9382,2548,4243
2246,9362,2526,4445
2253,9382,2514,4659
2298,9332,2498,4861
2347,9271,2481,5074
2357,9212,2457,5275
2394,9161,2447,5489
2485,9043,2444,5693
2582,8940,2447,5904
2623,8869,2434,6091
2675,8830,2414,6273
2786,8726,2390,6432
2910,8609,2380,6596
2968,8486,2366,6737
3004,8388,2347,6872
3080,8258,2320,6984
3192,8168,2313,7103
3261,8130,2314,7203
3286,8168,2313,7288
3287,8177,2293,7332
3286,8168,2280,7380
3262,8141,2277,7423
3239,8168,2280,7472
3218,8179,2263,7492
3192,8168,2246,7518
3138,8124,2239,7538
3098,8168,2246,7564
3088,8275,2246,7561
3098,8388,2246,7564
3082,8401,2245,7560
3051,8388,2246,7564
3019,8375,2230,7539
3004,8388,2213,7518
2980,8369,2203,7489
2957,8388,2213,7472
2942,8437,2218,7439
2957,8499,2213,7426
2968,8496,2192,7404
2957,8499,2179,7380
2919,8504,2173,7322
2910,8499,2179,7288
2931,8424,2178,7262
2957,8388,2179,7241
2942,8419,2176,7172
2910,8499,2179,7103
2879,8510,2177,7043
2863,8499,2179,7011
2849,8484,2177,6948
2863,8499,2179,6872
2892,8483,2175,6774
2910,8499,2179,6688
2885,8541,2178,6589
2863,8609,2179,6503
2860,8617,2172,6408
2863,8609,2179,6319
2837,8593,2192,6202
2816,8609,2213,6088
2813,8602,2224,5965
2816,8609,2246,5858
2791,8602,2273,5737
2769,8609,2313,5627
2765,8591,2352,5504
2769,8609,2414,5397
2745,8650,2490,5288
2722,8720,2582,5212
2716,8733,2661,5139
2722,8720,2749,5074
2703,8689,2850,4990
2675,8720,2984,4935
2661,8769,3119,4899
2675,8830,3252,4889
2681,8836,3366,4863
2675,8830,3487,4843
2664,8810,3601,4815
2675,8830,3721,4797
2685,8832,3831,4764
2675,8830,3956,4751
2640,8807,4086,4744
