II,V,PLETH,ABP
-512,118,1672,-32768
-608,127,1779,-32768
-606,112,1561,-32768
-626,128,1628,-32768
-586,144,1610,-32768
-497,162,1554,-32768
-385,182,1498,-32768
-272,205,1476,-32768
-157,221,1458,-32768
-26,224,1418,-32768
117,213,1380,-32768
266,188,1362,-32768
402,152,1351,-32768
496,109,1335,-32768
507,70,1324,-32768
421,39,1326,-32768
252,20,1331,-32768
37,11,1337,-32768
-181,11,1347,-32768
-372,17,1363,-32768
-520,26,1376,-32768
-620,35,1389,-32768
-680,42,1399,-32768
-710,44,1406,-32768
-726,43,1409,-32768
-743,40,1409,-32768
-780,37,1407,-32768
-830,36,1401,-32768
-888,36,1394,-32768
-939,38,1380,-32768
-960,37,1363,-32768
-984,37,1337,-32768
-965,31,1305,-32768
-977,28,1265,-32768
-929,19,1221,-32768
-918,17,1169,-32768
-869,12,1115,-32768
-880,14,1055,-32768
-934,17,993,-32768
-1041,25,925,-32768
-1181,34,859,-32768
-1290,47,788,-32768
-1382,66,718,-32768
-1457,99,641,-32768
-1585,152,566,-32768
-1762,221,490,-32768
-1930,290,425,-32768
-1903,324,368,-32768
-1436,282,326,-32768
-287,130,287,-32768
1648,-138,251,-32768
4271,-497,201,-32768
7213,-887,146,-32768
9917,-1233,81,-32768
11753,-1471,20,-32768
12243,-1563,-41,-32768
11220,-1509,-91,-32768
8922,-1343,-134,-32768
5898,-1116,-168,-32768
2826,-877,-198,-32768
277,-660,-221,-32768
-1436,-480,-238,-32768
-2300,-336,-250,-32768
-2495,-221,-260,-32768
-2284,-128,-267,-32768
-1896,-56,-271,-32768
-1493,-1,-273,-32768
-1168,37,-273,-32768
-962,64,-271,-32768
-869,82,-267,-32768
-867,96,-261,-32768
-885,106,-254,-32768
-878,114,-249,-32768
-798,120,-244,-32768
-639,125,-243,-32768
-459,132,-244,-32768
-278,133,-251,-32768
-209,134,-258,-32768
-244,125,-272,-32768
-432,114,-285,-32768
-699,100,-302,-32768
-969,89,-316,-32768
-1161,81,-336,-32768
-1196,78,-354,-32768
-1091,78,-381,-32768
-881,81,-408,-32768
-669,84,-442,-32768
-515,87,-473,-32768
-462,89,-505,-32768
-486,88,-531,-32768
-544,84,-557,-32768
-586,78,-579,-32768
-581,74,-605,-32768
-521,71,-631,-32768
-421,69,-661,-32768
-294,66,-691,-32768
-156,61,-725,-32768
-18,52,-757,-32768
111,42,-791,-32768
218,33,-825,-32768
304,28,-860,-32768
366,26,-894,-32768
412,27,-929,-32768
444,29,-963,-32768
462,28,-998,-32768
468,25,-1032,-32768
463,20,-1067,-32768
461,16,-1101,-32768
470,14,-1135,-32768
496,15,-1165,-32768
538,18,-1194,-32768
589,25,-1216,-32768
638,33,-1237,-32768
690,41,-1252,-32768
748,50,-1268,-32768
822,57,-1277,-32768
900,62,-1291,-32768
965,67,-1300,-32768
996,72,-1315,-32768
987,78,-1326,-32768
946,87,-1346,-32768
897,94,-1363,-32768
861,101,-1390,-32768
848,104,-1415,-32768
845,105,-1451,-32768
829,107,-1485,-32768
781,113,-1530,-32768
690,124,-1572,-32768
561,140,-1623,-32768
398,155,-1668,-32768
203,167,-1718,-32768
-27,173,-1761,-32768
-272,170,-1806,-32768
-502,160,-1843,-32768
-668,144,-1878,-32768
-742,127,-1904,-32768
-720,112,-1922,-32768
-638,101,-1926,-32768
-548,95,-1916,-32768
-487,94,-1887,-32768
-457,96,-1843,-32768
-441,99,-1781,-32768
-408,100,-1698,-32768
-354,100,-1590,-32768
-291,99,-1460,-32768
-243,99,-1323,-32768
-216,99,-1191,-32768
-196,100,-1076,-32768
-152,101,-981,-32768
-61,104,-900,-32768
77,110,-807,-32768
225,119,-685,-32768
326,131,-525,-32768
321,142,-338,-32768
187,152,-131,-32768
-50,157,81,-32768
-322,158,291,-32768
-540,152,488,-32768
-639,144,676,-32768
-599,131,854,-32768
-463,118,1020,-32768
-293,106,1169,-32768
-159,97,1302,-32768
-91,92,1421,-32768
-85,93,1522,-32768
-115,96,1604,-32768
-141,101,1668,-32768
-145,103,1712,-32768
-117,102,1740,-32768
-69,99,1751,-32768
-11,94,1751,-32768
45,89,1741,-32768
91,86,1723,-32768
119,84,1698,-32768
128,84,1668,-32768
104,84,1635,-32768
46,89,1601,-32768
-49,98,1566,-32768
-166,114,1533,-32768
-268,136,1502,-32768
-321,162,1475,-32768
-291,186,1453,-32768
-168,203,1438,-32768
32,205,1430,-32768
270,191,1431,-32768
500,161,1439,-32768
674,118,1453,-32768
762,71,1470,-32768
744,27,1488,-32768
633,-7,1502,-32768
461,-25,1514,-32768
279,-30,1522,-32768
127,-26,1529,-32768
28,-20,1533,-32768
-29,-13,1535,-32768
-67,-9,1533,-32768
-108,-6,1527,-32768
-155,-2,1514,-32768
-196,1,1496,-32768
-218,1,1471,-32768
-237,-2,1441,-32768
-267,-11,1405,-32768
-346,-19,1366,-32768
-467,-28,1320,-32768
-608,-30,1273,-32768
-745,-27,1219,-32768
-820,-22,1166,-32768
-895,-12,1107,-32768
-897,-8,1049,-32768
-948,2,986,-32768
-941,5,925,-32768
-963,12,857,-32768
-927,14,791,-32768
-865,18,718,-32768
-772,18,648,-32768
-672,17,572,-32768
-604,19,499,-32768
-605,34,422,-32768
-714,69,351,-32768
-930,127,277,-32768
-1183,199,211,-32768
-1310,254,145,-32768
-1076,250,88,-32768
-231,145,34,-32768
1393,-84,-11,-32768
3775,-421,-51,-32768
6644,-818,-84,-32768
9493,-1201,-113,-32768
11690,-1496,-134,-32768
12672,-1649,-152,-32768
12139,-1649,-162,-32768
10191,-1517,-168,-32768
7313,-1301,-169,-32768
4203,-1053,-165,-32768
1522,-816,-158,-32768
-321,-613,-148,-32768
-1264,-448,-137,-32768
-1516,-317,-125,-32768
-1403,-212,-116,-32768
-1201,-129,-110,-32768
-1059,-67,-107,-32768
-999,-24,-106,-32768
-979,6,-110,-32768
-947,29,-115,-32768
-878,49,-125,-32768
-769,66,-135,-32768
-640,78,-148,-32768
-534,82,-158,-32768
-440,75,-170,-32768
-426,68,-178,-32768
-400,54,-192,-32768
-442,50,-206,-32768
-429,44,-228,-32768
-452,47,-251,-32768
-449,46,-279,-32768
-470,49,-306,-32768
-495,48,-336,-32768
-500,48,-365,-32768
-475,48,-397,-32768
-403,50,-427,-32768
-298,51,-456,-32768
-171,51,-481,-32768
-44,46,-505,-32768
76,38,-525,-32768
178,28,-546,-32768
250,19,-567,-32768
276,12,-591,-32768
253,9,-617,-32768
191,9,-645,-32768
126,9,-675,-32768
97,10,-707,-32768
127,11,-740,-32768
213,10,-774,-32768
324,7,-808,-32768
425,0,-844,-32768
488,-11,-878,-32768
513,-23,-917,-32768
506,-33,-954,-32768
489,-38,-996,-32768
479,-36,-1035,-32768
501,-29,-1077,-32768
581,-22,-1113,-32768
737,-19,-1152,-32768
960,-21,-1185,-32768
1209,-26,-1224,-32768
1420,-30,-1256,-32768
1535,-30,-1293,-32768
1536,-27,-1320,-32768
1453,-20,-1348,-32768
1347,-12,-1362,-32768
1269,-5,-1379,-32768
1238,1,-1386,-32768
1241,9,-1401,-32768
