II,V,PLETH,RESP
162,102,32767,194
150,133,32767,265
116,69,32767,273
125,-50,32767,252
140,-113,32767,243
110,-86,32767,250
74,-65,32767,256
98,-136,32767,250
158,-242,32767,243
178,-263,32767,243
139,-190,32767,247
76,-136,32767,245
6,-176,32767,239
-59,-248,32767,236
-91,-243,32767,237
-81,-145,32767,237
-75,-55,32767,234
-114,-61,32767,231
-177,-139,32767,231
-212,-193,32767,231
-212,-178,32767,229
-202,-131,32767,225
-198,-101,32767,224
-212,-96,32767,224
-248,-84,32767,223
-286,-40,32767,220
-274,21,32767,218
-217,50,32767,218
-176,14,32767,218
-195,-35,32767,215
-233,-23,32767,214
-249,37,32767,213
-248,29,32767,214
-252,-66,32767,211
-240,-144,32767,209
-190,-133,32767,208
-131,-121,32767,209
-105,-170,32767,208
-112,-214,32767,206
-115,-180,32767,206
-115,-129,32767,207
-133,-130,32767,206
-141,-140,32767,204
-51,-113,32767,204
166,-98,32767,204
406,-142,32767,204
534,-245,32767,203
586,-507,32767,201
731,-1124,32767,202
1018,-2050,32767,203
1215,-2839,32767,204
1023,-3041,32767,204
416,-2721,32767,204
-312,-2422,32767,204
-862,-2561,32767,204
-1208,-2980,32767,204
-1488,-3191,32767,205
-1690,-2961,32767,204
-1636,-2492,32767,203
-1282,-2035,32767,202
-860,-1582,32767,202
-619,-1041,32767,202
-543,-522,32767,203
-467,-209,32767,204
-348,-96,32767,205
-271,-25,32767,204
-265,66,32767,203
-265,126,32767,201
-233,133,32767,200
-201,121,32767,200
-192,98,32767,201
-195,59,32767,201
-187,29,32767,201
-173,45,32767,200
-164,66,32767,200
-178,48,32767,200
-215,3,32767,200
-232,3,32767,200
-180,60,32767,199
-57,120,32767,198
51,107,32767,197
55,37,32767,197
-46,-14,32767,197
-138,-6,32767,197
-112,16,32767,197
15,-12,32767,197
105,-76,32767,197
62,-94,32767,194
-63,-19,32767,193
-138,97,32767,192
-99,174,32767,193
-1,195,32767,191
62,213,32767,190
47,255,32767,190
-16,285,32767,190
-63,270,32767,189
-58,245,32767,188
-8,271,32767,189
48,355,32767,189
74,453,32767,186
67,520,32767,184
56,544,32767,183
71,531,32767,183
114,498,32767,182
155,474,32767,180
182,469,32767,179
199,463,32767,179
195,427,32767,177
145,362,32767,175
73,305,32767,173
48,276,32767,173
82,249,32767,172
103,188,32767,170
64,104,32767,168
13,48,32767,167
2,29,32767,166
4,1,32767,164
-17,-63,32767,161
-30,-118,32767,159
-4,-136,32767,159
18,-156,32767,157
-17,-226,32767,154
-84,-324,32767,153
-133,-375,32767,152
-155,-362,32767,151
-160,-323,32767,148
-134,-305,32767,145
-66,-312,32767,145
-11,-338,32767,145
-39,-355,32767,142
-135,-330,32767,139
-182,-239,32767,139
-122,-109,32767,139
-53,16,32767,137
-85,100,32767,134
-112,123,32767,133
83,93,32767,134
476,35,32767,133
768,-100,32767,132
817,-487,32767,131
848,-1232,32767,132
1063,-2097,32767,131
1237,-2616,32767,130
955,-2592,32767,129
176,-2353,32767,129
-665,-2369,32767,129
-1146,-2701,32767,128
-1260,-2972,32767,127
-1273,-2843,32767,128
-1308,-2366,32767,128
-1244,-1821,32767,128
-980,-1344,32767,128
-646,-872,32767,128
-446,-378,32767,128
-400,-9,32767,128
-368,124,32767,128
-282,117,32767,128
-201,141,32767,128
-184,217,32767,128
-204,255,32767,128
-209,226,32767,128
-200,186,32767,128
-198,150,32767,128
-204,90,32767,128
-194,8,32767,128
-163,-50,32767,128
-137,-81,32767,128
-143,-112,32767,129
-170,-156,32767,130
-169,-187,32767,129
-123,-197,32767,128
-59,-191,32767,127
-25,-186,32767,127
-44,-170,32767,127
-91,-129,32767,127
-104,-70,32767,125
-54,-31,32767,125
1,-44,32767,125
-18,-86,32767,125
-84,-94,32767,125
-83,-23,32767,125
7,101,32767,125
60,206,32767,125
-13,242,32767,123
-121,225,32767,123
-110,222,32767,123
33,280,32767,123
176,380,32767,120
220,467,32767,118
199,511,32767,118
196,534,32767,118
239,566,32767,117
289,608,32767,117
310,649,32767,117
300,685,32767,117
273,712,32767,114
237,711,32767,111
210,673,32767,109
206,622,32767,110
202,581,32767,108
149,537,32767,107
51,468,32767,106
-4,380,32767,106
46,308,32767,104
149,270,32767,103
192,246,32767,102
136,199,32767,102
51,108,32767,100
13,-10,32767,97
20,-105,32767,95
17,-138,32767,94
-29,-126,32767,93
-93,-128,32767,92
-134,-180,32767,90
-141,-253,32767,90
-130,-286,32767,89
-109,-251,32767,87
-74,-177,32767,83
-32,-116,32767,82
-19,-100,32767,82
-54,-123,32767,81
-112,-154,32767,79
-135,-175,32767,78
-99,-175,32767,77
-35,-159,32767,77
7,-139,32767,75
-2,-130,32767,73
-38,-111,32767,73
-64,-72,32767,73
-60,-36,32767,70
-40,-37,32767,68
-16,-21,32767,68
9,76,32767,68
34,207,32767,68
74,233,32767,67
193,129,32767,67
431,21,32767,67
715,-46,32767,66
920,-297,32767,64
1035,-990,32767,63
1146,-1996,32767,64
1209,-2760,32767,64
995,-2861,32767,64
389,-2532,32767,64
-386,-2410,32767,64
-966,-2757,32767,65
