II,V,PLETH,ABP
-55,322,-2131,6492
-41,338,-2236,7303
-13,294,-1912,6960
4,305,-1967,7648
27,299,-1901,8055
53,283,-1781,8317
79,261,-1648,8565
102,238,-1563,8907
122,210,-1479,9219
138,176,-1379,9395
149,144,-1292,9514
152,119,-1242,9630
149,103,-1194,9702
139,94,-1120,9677
124,92,-1024,9613
103,96,-919,9537
78,102,-797,9430
53,109,-663,9287
27,114,-529,9132
4,117,-407,8989
-17,119,-285,8839
-34,123,-169,8699
-44,131,-59,8580
-47,145,44,8473
-44,166,138,8390
-36,196,226,8313
-28,233,306,8257
-20,273,379,8195
-16,313,445,8148
-13,349,506,8083
-10,375,559,8031
-2,388,607,7950
8,385,650,7885
21,363,687,7783
34,326,719,7705
47,276,747,7590
58,221,769,7511
65,168,787,7397
67,119,800,7330
63,76,810,7230
53,36,817,7184
34,1,819,7100
5,-28,817,7071
-30,-47,811,7006
-73,-51,801,6995
-116,-41,786,6948
-156,-22,767,6950
-186,-2,740,6920
-205,16,709,6929
-216,21,673,6903
-220,23,637,6906
-222,16,602,6877
-223,11,571,6871
-226,7,539,6834
-227,5,508,6816
-229,9,475,6778
-230,14,440,6755
-231,20,402,6712
-234,25,363,6680
-238,30,325,6633
-248,39,288,6594
-268,58,251,6541
-300,98,215,6498
-341,168,180,6447
-374,286,144,6406
-374,466,107,6355
-317,720,68,6316
-183,1033,28,6270
26,1347,-13,6235
292,1557,-53,6190
576,1550,-95,6160
834,1248,-135,6119
1017,663,-177,6097
1088,-95,-218,6057
1027,-851,-259,6038
840,-1442,-298,5998
560,-1776,-338,5980
246,-1854,-373,5935
-46,-1742,-411,5916
-267,-1523,-444,5870
-401,-1257,-482,5854
-453,-975,-517,5807
-451,-693,-557,5793
-422,-425,-594,5744
-392,-190,-634,5729
-368,-6,-669,5677
-355,122,-707,5658
-346,198,-740,5607
-342,240,-777,5586
-335,256,-813,5536
-327,261,-853,5514
-315,250,-893,5466
-298,243,-937,5442
-282,227,-981,5395
-262,222,-1029,5370
-247,217,-1077,5324
-228,211,-1126,5297
-216,204,-1175,5255
-202,188,-1225,5232
-191,173,-1274,5196
-178,152,-1323,5175
-165,137,-1372,5142
-151,120,-1420,5120
-136,110,-1466,5088
-120,96,-1509,5072
-105,84,-1546,5052
-91,68,-1574,5058
-78,54,-1594,5069
-66,40,-1606,5115
-55,30,-1611,5178
-42,22,-1610,5290
-28,15,-1607,5430
-11,6,-1599,5632
7,-6,-1585,5862
26,-23,-1561,6154
46,-44,-1528,6458
67,-71,-1482,6807
89,-101,-1425,7139
112,-134,-1357,7493
135,-171,-1280,7799
157,-207,-1192,8107
175,-239,-1094,8344
188,-265,-987,8571
193,-285,-872,8713
190,-297,-750,8842
180,-304,-623,8882
167,-307,-493,8910
150,-308,-362,8858
132,-306,-232,8802
111,-298,-101,8683
88,-287,26,8573
63,-273,152,8423
38,-261,273,8297
15,-249,392,8151
-2,-238,502,8037
-11,-223,606,7914
-13,-201,699,7822
-9,-170,786,7724
-3,-134,863,7653
3,-97,937,7576
8,-64,1002,7518
11,-39,1064,7448
13,-23,1119,7389
17,-15,1168,7315
21,-18,1209,7247
27,-33,1245,7161
33,-64,1275,7080
39,-108,1298,6983
46,-164,1315,6894
52,-225,1325,6791
55,-287,1328,6703
55,-342,1325,6608
48,-390,1317,6535
32,-426,1304,6457
5,-449,1289,6407
-31,-455,1271,6352
-75,-443,1253,6325
-120,-417,1231,6284
-161,-381,1210,6269
-191,-344,1185,6233
-210,-307,1160,6224
-222,-284,1130,6188
-225,-261,1101,6184
-231,-248,1067,6149
-234,-234,1037,6148
-243,-220,1002,6107
-247,-212,971,6101
-255,-198,935,6054
-260,-195,901,6045
-266,-187,862,5996
-274,-192,826,5981
-284,-194,784,5931
-301,-202,745,5910
-326,-199,702,5858
-363,-182,663,5835
-404,-136,621,5788
-435,-51,585,5766
-430,95,546,5723
-366,310,512,5700
-227,588,475,5658
-16,876,440,5636
246,1081,402,5602
523,1093,364,5588
772,838,324,5567
949,319,284,5561
