II,V,PLETH,ABP
4030,2890,12251,3527
4649,3284,13888,3974
4136,2890,12251,3491
3783,2650,11360,3246
4030,2813,12172,3491
4291,2923,12677,3621
4242,2813,12172,3456
4152,2737,11809,3351
4242,2813,12094,3456
4348,2862,12257,3518
4348,2813,12015,3456
4314,2765,11834,3409
4348,2774,11937,3456
4410,2772,12004,3490
4454,2736,11937,3491
4485,2699,11866,3502
4560,2697,11858,3563
4668,2722,11818,3637
4772,2774,11780,3741
4855,2835,11768,3876
4985,2890,11780,4061
5159,2925,11742,4282
5303,2967,11701,4560
5349,3016,11636,4863
5409,3083,11623,5201
5523,3134,11613,5547
5621,3160,11623,5914
5588,3152,11580,6263
5515,3160,11544,6591
5489,3188,11489,6860
5515,3237,11466,7090
5474,3249,11417,7266
5409,3237,11387,7410
5377,3204,11335,7499
5409,3198,11308,7553
5391,3211,11258,7561
5303,3237,11230,7553
5202,3246,11180,7509
5197,3237,11151,7446
5259,3222,11100,7353
5303,3237,11073,7268
5252,3261,11024,7178
5197,3275,10994,7090
5259,3309,10940,6978
5515,3468,10916,6876
5867,3778,10874,6779
6257,4200,10837,6698
6726,4714,10750,6593
7424,5395,10680,6484
8300,6193,10615,6366
9121,6897,10602,6270
9555,7237,10566,6164
9439,7052,10523,6056
8702,6187,10432,5926
7424,4624,10366,5807
5823,2708,10305,5678
4348,1156,10288,5558
3383,455,10246,5413
3076,501,10209,5273
3235,833,10147,5121
3606,1195,10131,4988
3968,1558,10120,4842
4242,1927,10131,4703
4356,2216,10091,4550
4348,2428,10052,4418
4332,2595,9993,4284
4454,2736,9973,4168
4624,2801,9954,4057
4666,2813,9973,3990
4535,2804,9971,3944
4454,2813,9973,3919
4506,2810,9949,3884
4560,2813,9973,3883
4457,2818,10006,3906
4348,2851,10052,3954
4365,2876,10043,3985
4454,2890,10052,4026
4430,2884,10069,4072
4348,2890,10131,4133
4352,2909,10163,4169
4454,2929,10209,4204
4468,2927,10237,4233
4348,2929,10288,4275
4248,2941,10312,4296
4348,2967,10366,4311
4526,2983,10402,4309
4560,3006,10445,4311
4415,3025,10457,4294
4348,3044,10523,4275
4455,3052,10600,4248
4560,3083,10680,4239
4471,3126,10699,4225
4348,3160,10759,4204
4389,3156,10857,4162
4560,3160,10994,4133
4652,3189,11072,4110
4666,3237,11151,4097
4696,3259,11221,4061
4772,3275,11308,4026
4820,3293,11339,3996
4879,3314,11387,3990
4948,3302,11446,3975
4985,3275,11544,3954
4955,3247,11587,3914
4985,3237,11623,3883
5070,3219,11641,3855
5091,3198,11701,3848
4995,3171,11736,3831
4985,3160,11780,3812
5110,3153,11802,3782
5197,3160,11858,3776
5120,3160,11894,3777
5091,3160,11937,3776
5211,3152,11933,3751
5303,3160,11937,3741
5191,3163,11919,3738
5091,3160,11937,3741
5176,3135,11932,3717
5303,3121,11937,3705
5232,3116,11916,3702
5091,3121,11937,3705
5054,3114,11940,3680
5091,3121,11937,3669
5065,3137,11879,3678
5091,3160,11858,3705
5216,3157,11847,3715
5303,3160,11858,3741
5197,3169,11811,3785
5091,3198,11780,3848
5119,3202,11757,3894
5197,3198,11780,3954
5144,3187,11749,4034
5091,3198,11701,4133
5167,3216,11630,4207
5303,3237,11623,4275
5297,3241,11617,4342
5197,3237,11623,4418
5175,3237,11576,4465
5303,3275,11544,4489
5435,3338,11494,4488
5515,3429,11466,4489
5633,3591,11408,4476
5939,3930,11387,4453
6358,4474,11370,4393
6788,5163,11387,4311
7291,5887,11354,4212
8060,6589,11308,4133
8905,7154,11240,4051
9333,7398,11230,3954
9064,7115,11224,3824
8378,6242,11230,3705
7513,4847,11185,3606
6363,3160,11151,3527
4861,1541,11100,3432
3500,424,11073,3349
2821,23,11019,3282
2863,231,10994,3242
3239,708,10953,3198
3712,1195,10916,3171
4139,1572,10827,3159
4348,1850,10759,3171
4233,2052,10697,3171
4030,2235,10680,3171
3967,2402,10637,3163
4030,2543,10602,3171
4039,2619,10546,3180
4030,2659,10523,3206
4070,2675,10478,3227
4136,2697,10445,3242
4100,2707,10389,3236
4030,2736,10366,3242
3998,2770,10323,3255
4030,2813,10288,3278
4034,2822,10225,3280
4030,2813,10209,3278
4028,2800,10201,3271
4030,2813,10209,3278
4009,2846,10165,3276
4030,2890,10131,3278
4120,2916,10082,3273
4242,2929,10052,3278
