II,V,PLETH
4757,3141,2525
5380,3622,2846
4757,3213,2492
4477,2926,2301
4899,3105,2459
5187,3280,2547
5041,3177,2426
4933,3021,2343
5112,3033,2394
5272,3114,2415
5254,3141,2361
5204,3137,2333
5254,3177,2361
5329,3233,2363
5396,3249,2328
5462,3220,2301
5538,3213,2295
5599,3250,2280
5680,3285,2263
5781,3267,2257
5893,3249,2263
5971,3295,2252
6035,3394,2230
6086,3462,2202
6177,3502,2197
6284,3527,2199
6390,3538,2197
6458,3493,2176
6532,3430,2164
6605,3402,2162
6674,3430,2164
6705,3419,2147
6745,3322,2131
6786,3206,2125
6816,3213,2131
6787,3294,2130
6745,3285,2131
6705,3136,2132
6674,3033,2131
6605,3064,2113
6532,3105,2099
6457,3020,2093
6390,2924,2099
6287,2926,2097
6177,2960,2099
6063,2916,2099
5964,2888,2099
5851,2958,2081
5751,3033,2066
5646,2978,2059
5538,2888,2066
5393,2881,2066
5254,2924,2066
5131,2899,2062
5041,2852,2066
4936,2856,2065
4828,2888,2066
4711,2852,2063
4615,2780,2066
4509,2729,2064
4402,2708,2066
4282,2668,2063
4189,2636,2066
4109,2614,2064
4047,2563,2066
3970,2435,2064
3905,2311,2066
3853,2278,2064
3834,2347,2066
3805,2401,2064
3763,2383,2066
3708,2329,2064
3692,2347,2066
3694,2446,2063
3692,2563,2066
3651,2613,2064
3621,2599,2066
3611,2526,2063
3621,2419,2066
3614,2329,2064
3621,2347,2066
3629,2432,2062
3621,2455,2066
3572,2364,2066
3550,2311,2066
3574,2392,2058
3621,2527,2066
3624,2583,2081
3621,2599,2099
3641,2638,2097
3692,2672,2099
3727,2646,2106
3763,2636,2131
3797,2670,2156
3834,2672,2197
3856,2584,2241
3905,2527,2295
3956,2555,2346
3976,2563,2426
3953,2462,2531
3976,2383,2656
4053,2413,2767
4118,2455,2886
4111,2405,3017
4118,2383,3181
4185,2471,3344
4260,2563,3509
4243,2541,3656
4189,2527,3804
4188,2614,3933
4260,2708,4066
4297,2696,4199
4260,2708,4361
4173,2844,4526
4118,2997,4689
4101,3004,4821
4118,2960,4951
4122,3003,5077
4118,3105,5214
4106,3129,5331
4118,3105,5443
4126,3121,5539
4118,3177,5640
4076,3177,5723
4047,3141,5804
4036,3154,5866
4047,3249,5935
4044,3317,5995
4047,3285,6066
4047,3192,6119
4047,3177,6165
4014,3269,6189
3976,3394,6230
3951,3451,6265
3976,3466,6296
4014,3468,6292
4047,3466,6296
4048,3443,6304
4047,3466,6328
4042,3530,6320
4047,3574,6296
4041,3547,6252
4047,3538,6230
4047,3568,6206
4047,3574,6197
4035,3512,6176
4047,3502,6165
4055,3571,6142
4047,3610,6132
4017,3546,6110
4047,3538,6099
4144,3680,6076
4260,3863,6066
4312,3931,6037
4331,3971,6001
4353,4077,5942
4402,4188,5902
4435,4174,5865
4473,4116,5837
4529,4124,5784
4615,4188,5738
4668,4200,5686
4686,4188,5640
4694,4189,5571
4757,4188,5509
4842,4130,5440
4899,4080,5378
4896,4066,5292
4899,4044,5214
4914,3958,5139
4899,3899,5082
4799,3918,5004
4686,3971,4918
4621,3973,4823
4615,3971,4755
4593,3996,4687
4544,4007,4623
4451,3920,4537
4331,3791,4459
4196,3711,4385
4118,3719,4328
4087,3721,4259
4047,3683,4197
3933,3626,4135
3834,3610,4099
3800,3585,4064
3834,3502,4033
3831,3404,3983
3834,3430,3935
3832,3574,3878
3834,3683,3836
3808,3639,3795
3834,3538,3771
3875,3476,3740
3834,3430,3705
3747,3349,3651
3763,3322,3607
3739,3379,3567
3408,3430,3541
3035,3385,3505
3337,3358,3476
4358,3416,3441
5396,3430,3410
6271,3182,3369
7810,2672,3345
10273,2008,3327
12567,1300,3312
13607,632,3275
13561,181,3246
12715,19,3225
10508,72,3213
6686,217,3182
2627,469,3148
38,812,3110
-852,1155,3082
-1012,1436,3045
-923,1769,3017
-383,2197,2994
639,2599,2984
1691,2822,2956
2485,2924,2918
3044,2996,2874
3479,3033,2853
3794,2971,2838
4047,2888,2820
4251,2858,2782
4402,2852,2754
4447,2771,2735
4473,2636,2722
4494,2520,2688
4544,2455,2656
4569,2406,2631
4615,2383,2623
4655,2422,2607
4686,2527,2590
4703,2625,2569
4757,2672,2558
4839,2688,2540
4899,2744,2525
4896,2811,2505
4899,2816,2492
4951,2734,2474
5041,2672,2459
5088,2677,2440
5112,2708,2426
5133,2700,2408
5183,2708,2394
5216,2742,2374
5254,2744,2361
5304,2679,2343
5396,2672,2328
5477,2774,2307
5538,2888,2295
5564,2901,2280
5609,2888,2263
5668,2913,2237
5751,2924,2230
5819,2865,2231
5893,2852,2230
5958,2951,2209
6035,3069,2197
6100,3092,2196
6177,3105,2197
6245,3160,2177
6319,3177,2164
6380,3079,2162
6461,2997,2164
6539,3012,2145
6603,3033,2131
6612,2943,2129
6603,2852,2131
6592,2856,2113
6603,2888,2099
6584,2834,2096
6532,2780,2099
6449,2815,2081
6390,2888,2066
6329,2884,2061
6248,2888,2066
6128,3029,2051
6035,3285,2033
5967,3447,2024
5893,3430,2033
5754,3349,2035
5609,3394,2033
5507,3522,2028
5467,3574,2033
5392,3497,2033
5254,3466,2033
5081,3572,2029
4970,3719,2033
4901,3779,2033
4828,3827,2033
4709,3907,2028
4615,3935,2033
4547,3834,2036
4473,3755,2033
4350,3796,2014
4260,3863,2000
4222,3825,1995
4189,3791,2000
4083,3855,1999
3976,3935,2000
3920,3905,1999
3905,3863,2000
3842,3895,1995
3763,3935,2000
3707,3887,2014
3692,3863,2033
3659,3937,2036
3621,4007,2033
3580,3945,2028
3550,3863,2033
3502,3884,2032
3479,3971,2033
3494,3998,2030
3550,4007,2033
3592,4039,2032
3621,4044,2033
3623,3950,2030
3621,3863,2033
3606,3852,2032
3621,3863,2033
3670,3792,2028
3763,3719,2033
3845,3726,2033
3905,3791,2033
3935,3792,2024
3976,3755,2033
4014,3775,2049
4047,3899,2066
4065,3994,2062
4118,3971,2066
4193,3873,2085
4260,3863,2131
4267,3945,2177
4260,4007,2230
4273,3968,2285
4331,3935,2361
4398,3959,2437
4473,3971,2525
4526,3901,2612
4544,3863,2722
4508,3914,2841
4473,3971,2984
4459,3940,3127
4473,3935,3279
4472,4024,3423
4473,4116,3574
4471,4108,3718
4473,4116,3869
4441,4193,4012
4402,4224,4164
4378,4107,4309
4402,4007,4459
4421,4035,4593
4402,4080,4722
4326,3982,4824
4260,3863,4918
4236,3863,4996
4260,3935,5082
4269,3911,5163
4260,3827,5246
4242,3783,5310
4260,3791,5378
4273,3756,5438
4260,3719,5509
4209,3753,5560
4189,3863,5607
4213,3934,5645
4260,3935,5705
4249,3898,5759
4189,3899,5804
4123,3931,5816
4118,3971,5837
4128,3948,5861
4118,3863,5902
4087,3757,5919
4118,3719,5935
4178,3726,5943
4189,3719,5968
4105,3654,5973
4047,3610,5968
4086,3640,5941
4189,3719,5935
4239,3718,5930
4260,3610,5935
4308,3482,5916
4402,3466,5902
4440,3523,5880
4402,3538,5869
4351,3465,5837
4402,3430,5804
4520,3478,5762
4615,3538,5738
4622,3541,5705
4615,3574,5673
4638,3648,5619
4686,3646,5574
4711,3484,5521
4757,3322,5476
4830,3298,5410
4899,3358,5345
4905,3342,5270
4899,3285,5214
4904,3279,5148
4899,3322,5082
4828,3314,4995
4757,3285,4918
4738,3296,4844
4757,3358,4787
4697,3404,4719
4544,3430,4656
4362,3418,4585
4260,3358,4525
4222,3258,4455
4189,3213,4394
4089,3234,4324
3976,3249,4263
3900,3192,4191
3905,3141,4132
3911,3158,4072
3905,3213,4033
3854,3214,3985
3834,3177,3935
3843,3172,3874
3905,3213,3836
3937,3205,3804
3905,3105,3771
3864,2992,3714
3905,2997,3672
3907,3080,3648
3692,3105,3640
3388,3025,3608
3408,2997,3574
3845,3087,3536
4402,3177,3509
4967,3095,3469
5964,2852,3443
7654,2477,3423
9727,1950,3410
11695,1303,3377
13348,758,3345
14254,425,3309
13561,217,3279
10802,63,3238
6816,144,3213
3141,556,3196
781,1119,3181
-323,1578,3143
-639,1950,3115
-521,2309,3095
-71,2599,3082
630,2728,3047
1491,2816,3017
2322,2975,2995
2982,3141,2984
3427,3188,2952
3763,3177,2918
4038,3195,2891
4260,3213,2886
4383,3188,2871
4473,3213,2853
4539,3325,2829
4615,3394,2820
4646,3320,2806
4686,3213,2787
4716,3192,2751
4757,3177,2722
4785,3045,2698
4828,2852,2689
4875,2710,2672
4899,2599,2656
4886,2417,2635
4899,2166,2623
4960,1900,2606
5041,1625,2590
5078,1318,2570
5112,1047,2558
5168,876,2541
5254,794,2525
5301,735,2502
5325,686,2492
5342,643,2489
5396,578,2492
5458,458,2479
5538,325,2459
5607,237,2435
5680,217,2426
5740,232,2423
5822,253,2426
5898,250,2415
5964,217,2394
5992,166,2367
6035,144,2361
6094,175,2363
6177,217,2361
6240,167,2340
6319,-36,2328
6413,-320,2327
6532,-542,2328
6617,-649,2309
6674,-722,2295
6702,-810,2292
6745,-866,2295
6784,-881,2279
6816,-939,2263
6797,-1056,2254
6745,-1119,2263
6662,-1085,2263
6603,-1083,2263
6558,-1176,2259
6532,-1228,2263
6473,-1150,2259
6390,-1083,2263
6277,-1157,2264
6177,-1264,2263
6071,-1264,2244
5964,-1228,2230
5843,-1274,2223
5751,-1336,2230
5656,-1284,2229
5538,-1155,2230
5378,-1049,2227
5254,-939,2230
5173,-749,2227
5112,-542,2230
5005,-443,2229
4899,-469,2230
4813,-516,2223
4757,-505,2230
4681,-431,2245
4615,-325,2263
4549,-226,2263
4473,-181,2263
4335,-203,2260
4189,-253,2263
4081,-271,2257
4047,-253,2263
4019,-254,2277
3976,-325,2295
3898,-426,2296
3834,-469,2295
3784,-428,2293
3763,-361,2295
3730,-305,2290
3692,-217,2295
3643,-70,2309
3621,72,2328
3612,157,2330
3621,217,2328
3616,275,2324
3621,289,2328
3638,264,2326
3692,289,2328
3736,372,2327
3763,397,2328
3775,340,2321
3834,361,2328
3914,521,2341
3976,650,2361
3993,623,2362
4047,578,2361
4152,647,2355
4260,722,2361
4301,676,2367
4331,614,2394
4391,658,2424
4473,722,2459
4514,690,2482
4544,650,2525
4579,703,2581
4615,758,2656
4611,705,2726
4615,650,2820
4644,726,2928
4686,866,3049
4689,921,3156
4686,903,3279
4687,908,3418
4686,939,3574
4647,929,3707
4615,903,3836
4605,923,3961
4615,975,4099
4607,962,4225
4615,866,4361
4626,781,4499
4615,794,4656
4541,859,4803
4473,866,4951
4450,797,5082
4473,758,5214
4477,803,5327
4473,866,5443
4467,891,5543
4473,939,5640
4444,1032,5717
4402,1083,5804
4374,1038,5885
4402,1011,5968
4424,1079,6019
4402,1155,6066
4340,1154,6105
4331,1155,6165
4370,1211,6215
4402,1228,6263
4363,1160,6280
4331,1155,6296
4348,1277,6302
4402,1372,6328
4411,1337,6345
4402,1336,6361
4396,1484,6354
4402,1625,6361
4368,1593,6370
4331,1516,6394
4313,1564,6396
4331,1661,6394
4332,1638,6373
4331,1552,6361
4342,1544,6338
4402,1589,6328
4472,1540,6309
4544,1408,6296
4602,1328,6261
4686,1372,6230
4767,1450,6189
4828,1480,6165
4853,1467,6129
4899,1480,6099
4950,1522,6047
4970,1552,6001
4925,1546,5943
4899,1552,5902
4921,1589,5851
4970,1625,5804
4993,1632,5735
5041,1661,5673
5102,1706,5602
5112,1697,5541
5011,1609,5460
4899,1552,5378
4843,1572,5284
4828,1589,5214
4787,1547,5143
4757,1552,5082
4720,1651,5000
4615,1733,4918
4412,1709,4828
4260,1697,4755
4236,1784,4680
4260,1877,4623
4179,1855,4556
4047,1805,4492
3963,1833,4417
3976,1877,4361
3977,1823,4307
3976,1733,4263
3964,1737,4205
3976,1841,4164
3962,1965,4128
3976,2094,4099
3994,2228,4046
3976,2311,4000
3939,2314,3958
3976,2311,3935
3993,2311,3899
3834,2238,3869
3627,2097,3833
3763,2058,3804
4245,2159,3754
4757,2202,3705
5381,1997,3659
6745,1625,3640
8916,1203,3623
11076,722,3607
12549,177,3572
13561,-253,3541
14186,-468,3505
13561,-578,3476
10868,-675,3437
6816,-578,3410
3119,-128,3388
923,542,3377
117,1136,3349
142,1589,3312
611,1996,3268
1349,2383,3246
2128,2610,3229
2769,2636,3213
3190,2586,3177
3479,2636,3148
3725,2767,3125
3976,2852,3115
4156,2825,3087
4260,2780,3049
4315,2781,3005
4402,2780,2984
4457,2721,2968
4473,2672,2951
4441,2688,2915
4473,2708,2886
4544,2657,2862
4615,2599,2853
4622,2617,2836
4615,2672,2820
4637,2678,2799
4686,2672,2787
4717,2710,2769
4757,2780,2754
4819,2814,2734
4899,2816,2722
4940,2769,2703
4970,2636,2689
4997,2427,2669
5041,2275,2656
5067,2225,2637
5112,2202,2623
5173,2141,2603
5254,2130,2590
5297,2207,2573
5325,2275,2558
5344,2229,2536
5396,2166,2525
5457,2206,2509
5538,2311,2492
5605,2315,2467
5680,2202,2459
5761,2111,2460
5893,2166,2459
6040,2291,2439
6177,2347,2426
6254,2288,2423
6319,2238,2426
6401,2280,2410
6532,2383,2394
6651,2453,2386
6745,2491,2394
6805,2517,2383
6887,2527,2361
6968,2493,2334
7029,2455,2328
7032,2426,2328
7029,2383,2328
7028,2318,2311
7029,2311,2295
6973,2362,2286
6887,2383,2295
6796,2328,2299
6745,2311,2295
6686,2376,2276
6603,2419,2263
6486,2340,2256
6390,2238,2263
6294,2208,2263
6177,2202,2263
5999,2138,2257
5822,2094,2263
5665,2138,2265
5538,2202,2263
5391,2181,2244
5254,2130,2230
5132,2111,2222
5041,2094,2230
4934,2046,2231
4828,2058,2230
4714,2129,2224
4615,2130,2230
4504,2011,2233
4402,1950,2230
4291,2037,2210
4189,2130,2197
4093,2083,2191
4047,2022,2197
4018,2089,2197
3976,2202,2197
3893,2186,2193
3834,2094,2197
3799,2092,2195
3763,2202,2197
3681,2261,2194
3621,2202,2197
3610,2118,2195
3621,2130,2197
3568,2194,2194
3479,2202,2197
3410,2129,2195
3408,2094,2197
3416,2174,2194
3408,2311,2197
3367,2364,2194
3337,2311,2197
3322,2225,2194
3337,2202,2197
3342,2259,2194
3337,2383,2197
3320,2495,2193
3337,2527,2197
3372,2478,2194
3408,2455,2197
3408,2494,2200
3408,2527,2230
3426,2484,2273
3479,2419,2328
3522,2368,2372
3550,2311,2426
3568,2247,2484
3621,2275,2558
3692,2377,2629
3763,2419,2722
3801,2344,2826
3834,2311,2951
3864,2382,3074
3905,2419,3213
3936,2327,3356
3976,2275,3509
4014,2366,3649
4047,2455,3804
4047,2388,3964
4047,2311,4132
4066,2376,4269
4118,2491,4394
4141,2471,4513
4118,2383,4656
4080,2371,4793
4118,2419,4918
4206,2388,5015
4260,2311,5115
4204,2321,5212
4118,2455,5312
4083,2556,5383
4118,2527,5443
4136,2442,5488
4118,2455,5541
4073,2551,5585
4047,2599,5640
4033,2548,5686
4047,2527,5738
4053,2581,5770
4047,2599,5804
4025,2499,5829
4047,2419,5869
4093,2460,5900
4118,2527,5935
4080,2486,5950
4047,2419,5968
4040,2425,5975
4047,2455,6001
4031,2414,6016
4047,2383,6033
4091,2433,6028
4118,2491,6033
4073,2448,6030
4047,2383,6033
4113,2393,6014
4260,2455,6001
4364,2486,5979
4402,2527,5968
4413,2599,5944
4473,2636,5935
4550,2576,5919
4615,2527,5902
4643,2569,5861
4686,2636,5837
4750,2606,5816
4828,2527,5804
4873,2493,5757
4899,2527,5705
4902,2566,5648
4899,2599,5607
4885,2606,5553
4899,2563,5509
4915,2486,5456
4899,2491,5410
4823,2600,5343
4757,2708,5279
4719,2697,5209
4686,2636,5148
4612,2635,5066
4544,2708,4984
4484,2732,4902
4402,2672,4853
4254,2603,4805
4118,2636,4755
4033,2729,4671
3976,2780,4591
3870,2734,4513
3763,2672,4459
3695,2635,4394
3692,2599,4328
3678,2549,4252
3692,2563,4197
3716,2649,4144
3763,2708,4099
3782,2691,4032
3834,2708,3968
3873,2801,3904
3834,2852,3869
3752,2777,3837
3763,2708,3804
3765,2730,3749
3550,2744,3705
3269,2653,3666
3408,2599,3640
3999,2688,3601
4615,2780,3574
5253,2650,3551
6603,2311,3541
8827,1860,3512
11076,1336,3476
12581,770,3433
13561,325,3410
14169,57,3391
13561,-144,3377
10845,-330,3346
6674,-289,3312
2812,96,3271
497,650,3246
-353,1117,3225
-355,1516,3213
47,1942,3184
710,2347,3148
1499,2598,3104
2272,2744,3082
2869,2877,3067
3266,2997,3049
3525,3021,3012
3763,2997,2984
3968,2989,2965
4118,2997,2951
4188,2950,2917
4260,2888,2886
4323,2898,2862
4402,2997,2853
4439,3080,2834
4473,3069,2820
4475,3001,2803
4473,2997,2787
4459,3081,2753
4473,3177,2722
4528,3210,2697
4615,3213,2689
4671,3198,2672
4686,3141,2656
4692,3049,2635
4757,3033,2623
4842,3080,2605
4899,3069,2590
4911,2949,2570
4970,2888,2558
5059,2952,2540
5112,2997,2525
5086,2909,2504
5112,2852,2492
5219,2945,2475
5325,3069,2459
5324,3063,2436
5325,3033,2426
5409,3088,2423
