II,V,PLETH,RESP
-472,374,1613,414
-613,529,2181,552
-582,549,2226,571
-491,488,2041,548
-458,453,1961,554
-484,478,2012,580
-488,516,2047,594
-436,517,1997,592
-372,491,1939,591
-344,480,1940,598
-339,493,1967,607
-316,503,1951,615
-268,500,1902,635
-227,496,1872,661
-202,500,1872,679
-173,503,1858,676
-122,494,1823,667
-61,471,1794,665
-6,444,1789,672
29,431,1780,674
54,434,1754,676
87,432,1719,684
154,397,1697,695
242,343,1681,695
326,308,1666,690
405,306,1644,688
509,295,1631,693
635,246,1623,694
741,177,1617,691
803,122,1598,688
866,74,1583,694
976,4,1575,697
1123,-89,1571,687
1261,-179,1562,664
1375,-255,1562,648
1479,-338,1567,647
1576,-444,1567,649
1655,-554,1547,646
1715,-629,1529,648
1761,-659,1518,653
1792,-672,1506,649
1799,-701,1470,627
1786,-748,1428,608
1773,-792,1395,605
1767,-814,1374,606
1752,-818,1333,591
1707,-813,1272,569
1631,-803,1211,559
1543,-783,1185,561
1458,-751,1160,558
1370,-707,1104,547
1265,-651,1023,538
1145,-586,992,539
1024,-521,1020,541
915,-463,1068,541
810,-418,1091,540
705,-380,1141,541
594,-340,1247,538
487,-294,1390,530
391,-247,1504,517
313,-210,1610,513
248,-185,1752,520
190,-171,1954,533
133,-162,2151,538
80,-154,2315,539
32,-141,2473,541
-7,-119,2695,550
-49,-91,2944,558
-95,-70,3157,562
-143,-69,3314,562
-172,-88,3502,570
-184,-104,3735,579
-196,-103,3948,584
-219,-88,4078,583
-239,-77,4206,589
-246,-82,4381,599
-244,-92,4559,605
-243,-94,4656,603
-242,-89,4719,613
-240,-88,4809,634
-248,-93,4917,650
-275,-93,4965,648
-304,-76,4977,652
-314,-49,4994,672
-306,-31,5034,693
-296,-26,5041,694
-298,-18,5028,691
-305,-1,5008,696
-312,19,5007,704
-313,29,4991,699
-309,32,4973,702
-307,34,4946,721
-315,34,4933,743
-330,32,4913,747
-343,35,4902,745
-353,49,4885,753
-372,63,4880,765
-400,66,4867,766
-418,64,4867,766
-410,68,4863,778
-389,80,4872,801
-381,90,4872,812
-395,92,4882,812
-407,89,4885,813
-399,86,4902,824
-374,81,4910,832
-359,71,4925,835
-375,69,4927,832
-413,84,4940,831
-438,103,4946,831
-424,100,4958,833
-383,74,4953,832
-351,55,4953,832
-347,62,4947,831
-354,75,4951,833
-343,70,4937,832
-308,52,4917,832
-274,36,4883,831
-265,24,4864,832
-273,9,4837,832
-278,3,4802,833
-268,15,4746,832
-258,31,4713,832
-262,24,4682,831
-275,-12,4638,837
-282,-44,4559,846
-276,-49,4502,858
-263,-33,4460,858
-254,-26,4410,845
-251,-36,4316,823
-250,-47,4238,809
-254,-47,4187,807
-263,-44,4136,812
-269,-48,4034,812
-259,-54,3938,810
-226,-56,3877,809
-182,-61,3833,811
-136,-75,3749,810
-90,-82,3667,810
-35,-65,3614,810
24,-33,3587,811
83,-9,3525,810
138,2,3457,810
194,24,3406,811
252,69,3386,811
301,123,3352,806
327,152,3320,802
334,140,3293,799
336,86,3291,800
337,-8,3281,799
315,-139,3276,800
250,-281,3268,800
147,-386,3274,800
56,-428,3277,799
24,-433,3294,800
56,-442,3311,800
107,-464,3334,801
128,-479,3337,798
93,-474,3339,798
14,-447,3334,801
-88,-399,3335,803
-187,-328,3321,796
-262,-248,3308,783
-297,-187,3290,769
-300,-162,3280,765
-293,-177,3259,765
-296,-201,3234,769
-306,-216,3197,768
-299,-212,3174,767
-300,-198,3149,766
-309,-195,3121,767
-345,-189,3080,767
-347,-185,3053,770
-329,-164,3031,768
-315,-148,3007,759
-333,-145,2964,743
-357,-163,2933,733
-360,-176,2912,732
-355,-167,2891,736
-378,-125,2847,735
-470,-11,2814,735
-673,281,2794,736
-1029,870,2775,732
-1495,1762,2731,716
-1801,2719,2695,702
-1424,3278,2676,699
96,2974,2658,703
2749,1631,2611,703
6024,-564,2568,702
9239,-3181,2542,703
11657,-5609,2521,703
12397,-7107,2473,697
10833,-7164,2428,692
7427,-5997,2399,692
3766,-4469,2379,693
1332,-3311,2335,683
369,-2535,2289,673
172,-1761,2256,669
129,-883,2236,670
111,-178,2197,669
128,137,2157,669
104,169,2126,672
7,165,2110,673
-81,229,2080,664
-107,313,2049,654
-102,344,2021,650
-110,333,2006,650
-128,327,1984,644
-131,353,1963,635
-106,381,1942,629
-46,391,1930,627
4,401,1912,623
46,419,1894,616
45,445,1872,608
38,446,1859,604
23,441,1842,603
36,442,1821,604
77,463,1791,606
129,485,1769,609
169,499,1750,605
208,507,1730,589
261,519,1698,570
332,531,1673,562
397,535,1654,561
451,530,1640,552
503,523,1614,530
571,518,1594,517
644,519,1580,519
710,530,1570,513
773,540,1550,489
864,527,1534,474
990,488,1525,477
1125,446,1523,473
1232,416,1514,447
1317,381,1513,431
1410,322,1517,437
1531,249,1518,430
1649,188,1502,391
1729,137,1489,358
1774,72,1484,357
1827,-18,1477,358
1901,-114,1450,327
1965,-197,1422,295
1981,-270,1402,294
1966,-347,1390,295
1958,-423,1353,266
1967,-470,1296,234
