II,V,PLETH,ABP
3033,7582,6267,-5832
3435,8587,7118,-6605
3033,7582,6301,-5832
2822,7057,5860,-5428
3033,7582,6267,-5832
3160,7895,6504,-6073
3033,7582,6234,-5832
2947,7375,6052,-5672
3033,7582,6200,-5832
3087,7708,6272,-5929
3033,7582,6133,-5832
2991,7497,6031,-5766
3033,7582,6065,-5832
3076,7626,6056,-5866
3080,7582,5964,-5832
3070,7552,5887,-5809
3080,7582,5863,-5832
3101,7589,5822,-5838
3128,7582,5762,-5832
3137,7575,5703,-5826
3128,7582,5661,-5832
3110,7570,5609,-5826
3128,7582,5560,-5832
3167,7600,5489,-5826
3222,7657,5425,-5832
3265,7698,5352,-5826
3317,7732,5290,-5832
3379,7746,5216,-5826
3459,7807,5155,-5832
3519,7884,5086,-5826
3554,7957,5021,-5832
3568,7963,4932,-5826
3601,7957,4852,-5832
3636,7948,4774,-5826
3649,7957,4717,-5832
3610,7924,4650,-5826
3554,7882,4583,-5832
3487,7830,4505,-5826
3412,7807,4448,-5832
3309,7767,4392,-5826
3222,7732,4347,-5832
3175,7680,4288,-5826
3175,7657,4246,-5832
3175,7640,4205,-5826
3175,7657,4178,-5832
3182,7658,4140,-5826
3222,7657,4111,-5832
3259,7637,4075,-5826
3270,7657,4043,-5832
3230,7670,4000,-5826
3175,7657,3976,-5832
3117,7573,3957,-5826
3080,7507,3942,-5832
3047,7479,3905,-5826
3033,7507,3875,-5832
3026,7506,3852,-5826
3033,7507,3841,-5832
3030,7491,3809,-5826
3033,7507,3774,-5832
3030,7500,3743,-5826
3033,7507,3740,-5832
3028,7499,3730,-5826
3033,7507,3707,-5832
3034,7495,3663,-5826
3033,7507,3639,-5832
3021,7528,3622,-5826
3033,7582,3605,-5832
3059,7617,3566,-5826
3080,7657,3538,-5832
3064,7698,3518,-5826
3033,7807,3504,-5832
2991,7996,3468,-5826
2938,8333,3437,-5832
2879,8860,3415,-5826
2891,9684,3403,-5832
3028,10774,3370,-5826
3270,11936,3336,-5832
3474,12690,3310,-5826
3507,12612,3302,-5832
3288,11570,3275,-5826
2891,9984,3235,-5832
2474,8469,3188,-5826
2227,7507,3167,-5832
2178,7077,3152,-5826
2227,6906,3134,-5832
2221,6682,3094,-5826
2132,6381,3066,-5832
2001,6069,3046,-5826
1895,5855,3033,-5832
1802,5693,2998,-5826
1706,5555,2965,-5832
1584,5370,2940,-5826
1469,5180,2932,-5832
1381,5023,2914,-5826
1374,5030,2898,-5832
1473,5211,2877,-5826
1706,5555,2864,-5832
2022,5929,2844,-5826
2369,6306,2830,-5832
2688,6621,2814,-5826
2985,6906,2797,-5832
3235,7112,2761,-5826
3412,7282,2729,-5832
3485,7400,2704,-5826
3507,7507,2696,-5832
3521,7560,2680,-5826
3554,7582,2662,-5832
3578,7565,2638,-5826
3601,7582,2628,-5832
3623,7614,2624,-5826
3649,7657,2628,-5832
3653,7656,2616,-5826
3649,7657,2595,-5832
3642,7672,2566,-5826
3649,7732,2561,-5832
3651,7778,2563,-5826
3649,7807,2561,-5832
3627,7798,2539,-5826
3601,7807,2527,-5832
3569,7827,2525,-5826
3554,7882,2527,-5832
3547,7922,2509,-5826
3554,7957,2493,-5832
3552,7954,2488,-5826
3554,7957,2493,-5832
3549,7948,2479,-5826
3554,7957,2460,-5832
3552,7950,2447,-5826
3554,7957,2460,-5832
3547,7949,2467,-5826
3554,7957,2460,-5832
3568,7950,2436,-5826
3601,7957,2426,-5832
3627,7948,2425,-5826
3649,7957,2426,-5832
3649,7951,2408,-5826
3649,7957,2392,-5832
3641,7947,2385,-5826
3649,7957,2392,-5832
3662,7952,2392,-5826
3696,7957,2392,-5832
3723,7944,2389,-5826
3744,7957,2392,-5832
3741,7958,2390,-5826
3744,7957,2392,-5832
3742,7913,2391,-5826
3744,7882,2392,-5832
3734,7862,2388,-5826
3744,7882,2392,-5832
3763,7883,2394,-5826
3791,7882,2392,-5832
3791,7866,2373,-5826
3791,7882,2359,-5832
3800,7884,2352,-5826
3838,7882,2359,-5832
3868,7858,2359,-5826
3886,7882,2359,-5832
3879,7923,2355,-5826
3886,7957,2359,-5832
3900,7920,2357,-5826
3933,7882,2359,-5832
3955,7860,2356,-5826
3980,7882,2359,-5832
3998,7880,2357,-5826
4028,7882,2359,-5832
4049,7873,2356,-5826
4075,7882,2359,-5832
4093,7871,2356,-5826
4123,7882,2359,-5832
4144,7882,2356,-5826
4170,7882,2359,-5832
4187,7857,2356,-5826
4217,7882,2359,-5832
4241,7923,2357,-5826
4265,7957,2359,-5832
4277,7936,2356,-5826
4312,7957,2359,-5832
4359,8024,2357,-5826
4407,8107,2359,-5832
4416,8111,2355,-5826
4407,8107,2359,-5832
4394,8145,2360,-5826
4407,8258,2359,-5832
4414,8345,2341,-5826
4407,8408,2325,-5832
4364,8435,2315,-5826
4312,8483,2325,-5832
4257,8515,2330,-5826
4217,8558,2325,-5832
4159,8587,2302,-5826
4075,8633,2291,-5832
3966,8643,2288,-5826
3886,8633,2291,-5832
3832,8584,2285,-5826
3791,8558,2291,-5832
3720,8523,2305,-5826
3649,8483,2325,-5832
3589,8394,2324,-5826
3554,8333,2325,-5832
3509,8307,2331,-5826
3459,8333,2359,-5832
3390,8315,2384,-5826
3317,8258,2426,-5832
3246,8160,2480,-5826
3222,8107,2561,-5832
3225,8086,2640,-5826
3222,8107,2729,-5832
3173,8109,2818,-5826
3128,8107,2932,-5832
3113,8068,3055,-5826
3128,8032,3201,-5832
3114,7979,3347,-5826
3080,7957,3504,-5832
3042,7942,3661,-5826
3033,7957,3841,-5832
3029,7954,4025,-5826
3033,7957,4212,-5832
3030,7944,4369,-5826
3033,7957,4515,-5832
3028,7955,4645,-5826
3033,7957,4785,-5832
3032,7941,4916,-5826
3033,7957,5054,-5832
3026,7963,5183,-5826
3033,7957,5324,-5832
3037,7905,5457,-5826
3033,7882,5594,-5832
3004,7876,5701,-5826
2985,7882,5796,-5832
2979,7839,5871,-5826
2985,7807,5964,-5832
2968,7792,6051,-5826
2938,7807,6133,-5832
2904,7777,6181,-5826
2891,7732,6234,-5832
2885,7676,6281,-5826
2891,7657,6335,-5832
2891,7641,6365,-5826
2891,7657,6402,-5832
2870,7660,6433,-5826
2843,7657,6470,-5832
2810,7610,6473,-5826
2796,7582,6470,-5832
2789,7567,6458,-5826
2796,7582,6470,-5832
2795,7575,6469,-5826
2796,7582,6470,-5832
2791,7579,6448,-5826
2796,7582,6436,-5832
2794,7541,6413,-5826
2796,7507,6402,-5832
2791,7484,6380,-5826
2796,7507,6369,-5832
2795,7513,6337,-5826
2796,7507,6301,-5832
2789,7460,6242,-5826
2796,7432,6200,-5832
2799,7412,6160,-5826
2796,7432,6133,-5832
2768,7434,6081,-5826
2748,7432,6032,-5832
2740,7410,5974,-5826
2748,7432,5930,-5832
2746,7466,5865,-5826
2748,7507,5796,-5832
2760,7502,5715,-5826
2796,7507,5661,-5832
2838,7524,5608,-5826
2891,7582,5560,-5832
2938,7621,5488,-5826
2985,7657,5425,-5832
3026,7678,5356,-5826
3080,7732,5290,-5832
3132,7774,5201,-5826
3175,7807,5122,-5832
3194,7801,5046,-5826
3222,7807,4987,-5832
3253,7806,4904,-5826
3270,7807,4819,-5832
3235,7768,4724,-5826
3175,7732,4650,-5832
3102,7687,4575,-5826
3033,7657,4515,-5832
2953,7607,4445,-5826
2891,7582,4380,-5832
2853,7567,4304,-5826
2843,7582,4246,-5832
2836,7577,4190,-5826
2843,7582,4145,-5832
2861,7576,4087,-5826
2891,7582,4043,-5832
2899,7550,4003,-5826
2891,7507,3976,-5832
2851,7450,3937,-5826
2796,7432,3909,-5832
2732,7400,3884,-5826
2701,7357,3875,-5832
2697,7287,3845,-5826
2701,7282,3808,-5832
2678,7314,3761,-5826
2654,7357,3740,-5832
2641,7321,3723,-5826
2654,7282,3707,-5832
2658,7257,3668,-5826
2654,7282,3639,-5832
2645,7283,3616,-5826
2654,7282,3605,-5832
2658,7269,3575,-5826
2654,7282,3538,-5832
2641,7277,3495,-5826
2654,7282,3471,-5832
2682,7292,3439,-5826
2701,7357,3403,-5832
2672,7444,3358,-5826
2606,7582,3336,-5832
2514,7794,3320,-5826
2417,8183,3302,-5832
2343,8753,3263,-5826
2369,9534,3235,-5832
2538,10507,3216,-5826
2796,11561,3201,-5832
2964,12211,3164,-5826
2891,11936,3134,-5832
2556,10649,3112,-5826
2132,9008,3100,-5832
1815,7765,3066,-5826
1706,7207,3033,-5832
1726,7008,3007,-5826
1753,6831,2999,-5832
1691,6539,2972,-5826
1564,6231,2932,-5832
1426,5940,2885,-5826
1327,5705,2864,-5832
1228,5495,2849,-5826
1090,5330,2830,-5832
907,5146,2792,-5826
758,4955,2763,-5832
687,4790,2743,-5826
711,4804,2729,-5832
818,5005,2696,-5826
1043,5330,2662,-5832
1372,5628,2635,-5826
1753,5930,2628,-5832
2091,6248,2613,-5826
2369,6606,2595,-5832
2585,6880,2571,-5826
2748,7057,2561,-5832
2842,7138,2547,-5826
2891,7207,2527,-5832
2915,7248,2490,-5826
2938,7282,2460,-5832
2955,7279,2437,-5826
2985,7282,2426,-5832
3015,7275,2408,-5826
3033,7282,2392,-5832
3027,7272,2373,-5826
3033,7282,2359,-5832
3056,7302,2338,-5826
3080,7357,2325,-5832
3078,7399,2308,-5826
3080,7432,2291,-5832
3099,7429,2267,-5826
3128,7432,2258,-5832
3131,7423,2257,-5826
3128,7432,2258,-5832
3123,7425,2239,-5826
3128,7432,2224,-5832
3120,7424,2218,-5826
3128,7432,2224,-5832
3147,7424,2212,-5826
3175,7432,2190,-5832
3178,7425,2165,-5826
3175,7432,2157,-5832
3170,7422,2154,-5826
3175,7432,2157,-5832
3169,7428,2144,-5826
3175,7432,2123,-5832
3191,7418,2095,-5826
3222,7432,2089,-5832
3231,7435,2091,-5826
3222,7432,2089,-5832
3206,7385,2067,-5826
3222,7357,2055,-5832
3249,7342,2055,-5826
3270,7357,2055,-5832
3264,7348,2035,-5826
