II,V,ABP,RESP
4623,13742,5030,2135
5281,15562,5701,2408
4748,13742,5030,2116
4507,12797,4662,1967
4873,13742,4984,2116
5070,14254,5169,2198
4873,13578,4938,2097
4741,13136,4776,2026
4873,13578,4893,2077
4983,13946,4971,2106
4998,13742,4893,2058
5075,13437,4842,2021
5248,13414,4893,2039
5381,13448,4902,2053
5497,13414,4847,2039
5640,13383,4813,2022
5747,13414,4847,2020
5744,13424,4882,2013
5747,13414,4893,2001
5850,13350,4883,1987
5997,13251,4893,1981
6071,13131,4911,1979
6122,13087,4938,1981
6216,13020,4933,1972
6372,12924,4938,1962
6505,12743,4951,1950
6622,12596,4984,1943
6741,12479,4998,1929
6872,12433,5030,1924
6923,12352,5067,1922
6872,12269,5121,1924
6739,12157,5153,1914
6622,12106,5213,1904
6540,12073,5303,1893
6497,12106,5441,1885
6441,12151,5572,1871
6372,12269,5716,1866
6259,12410,5860,1865
6122,12596,6036,1866
5971,12710,6197,1854
5872,12760,6356,1847
5812,12729,6487,1844
5747,12760,6630,1847
5587,12829,6762,1837
5373,12924,6905,1827
5188,12929,7019,1822
5123,12924,7133,1827
5091,12907,7234,1822
4998,12924,7362,1808
4796,12864,7478,1791
4623,12760,7591,1789
4561,12585,7672,1790
4623,12433,7774,1789
4695,12300,7880,1776
4748,12269,8002,1770
4758,12263,8092,1767
4748,12269,8185,1770
4689,12232,8268,1760
4623,12269,8368,1750
4552,12345,8438,1744
4498,12433,8505,1750
4426,12424,8546,1753
4373,12433,8597,1750
4346,12479,8632,1738
4373,12596,8688,1731
4422,12672,8731,1728
4498,12760,8779,1731
4563,12835,8796,1730
4623,12924,8825,1731
4670,12930,8843,1729
4748,12924,8871,1731
4824,12901,8868,1730
4873,12924,8871,1731
4865,12911,8863,1729
4873,12924,8871,1731
4920,12959,8849,1730
4998,13087,8825,1731
5020,13192,8786,1729
4998,13251,8779,1731
4969,13224,8761,1730
4998,13251,8734,1731
5024,13323,8661,1729
4998,13414,8597,1731
4912,13372,8524,1731
4873,13251,8459,1731
4910,13111,8361,1727
4998,13087,8276,1731
5060,13093,8183,1739
5123,13087,8094,1750
5191,12993,7957,1751
5248,12924,7819,1750
5215,12889,7673,1747
5123,12924,7545,1750
5026,12923,7395,1749
4998,12924,7271,1750
4998,12900,7159,1748
4998,12924,7088,1750
4948,12927,7008,1749
4873,12924,6950,1750
4753,12806,6892,1749
4623,12596,6859,1750
4511,12302,6807,1748
4498,12106,6768,1750
4556,12035,6715,1749
4623,12106,6676,1750
4625,12181,6620,1747
4623,12269,6585,1750
4660,12292,6550,1751
4748,12269,6539,1750
4816,12164,6511,1745
4873,12106,6493,1750
4920,12084,6462,1760
4998,12106,6447,1770
5095,12080,6418,1767
5248,12106,6402,1770
5401,12169,6373,1777
5497,12269,6356,1789
5466,12277,6325,1788
5373,12269,6310,1789
5280,12294,6283,1794
5248,12433,6265,1808
5237,12549,6230,1816
5248,12596,6219,1827
5247,12518,6212,1837
5248,12433,6219,1847
5231,12337,6197,1844
5248,12269,6173,1847
5294,12162,6139,1860
5373,12106,6127,1885
5431,12120,6103,1899
5497,12269,6082,1904
5588,12437,6046,1906
5747,12596,6036,1924
5936,12680,6029,1944
6122,12760,6036,1962
6227,12784,6015,1968
6247,12760,5990,1981
6189,12615,5953,1999
6122,12433,5944,2020
6051,12233,5938,2028
5997,12106,5944,2039
5961,11996,5924,2053
5997,11942,5899,2077
6073,11902,5861,2095
6122,11942,5853,2116
6045,12006,5849,2133
5872,12106,5853,2154
5666,12133,5829,2169
5497,12106,5807,2193
5320,12001,5777,2219
5123,11942,5762,2251
4938,11914,5733,2270
4873,11942,5716,2289
4884,11934,5689,2310
4873,11942,5670,2347
4750,11923,5636,2379
4623,11942,5624,2404
4537,11927,5617,2418
4498,11942,5624,2443
4413,11931,5603,2471
4373,11942,5579,2501
4398,11926,5545,2517
4498,11942,5533,2539
4567,11995,5508,2565
4623,12106,5487,2597
4650,12202,5453,2615
4623,12269,5441,2635
4502,12314,5434,2659
4373,12433,5441,2693
4313,12579,5423,2715
4373,12760,5396,2731
4569,13004,5357,2743
4998,13578,5350,2770
5687,14563,5349,2797
6622,15868,5350,2828
7803,17074,5321,2846
9371,17831,5304,2866
11327,17731,5296,2882
13369,16523,5304,2905
14874,14014,5284,2921
15243,10470,5259,2943
14114,6436,5223,2959
11620,2781,5213,2982
8371,199,5203,2998
5248,-818,5213,3020
2853,-303,5213,3036
1374,1472,5213,3059
736,3962,5186,3075
875,6707,5167,3097
1559,9187,5153,3113
2374,11124,5167,3135
2911,12365,5170,3152
3124,13087,5167,3174
3185,13427,5139,3189
3249,13578,5121,3212
3273,13572,5109,3229
3249,13578,5121,3251
3209,13619,5124,3265
3249,13742,5121,3289
3316,13778,5093,3308
3373,13742,5076,3328
3364,13664,5063,3334
3373,13742,5076,3347
3378,13961,5077,3361
3373,14232,5076,3386
3337,14380,5049,3397
3373,14396,5030,3405
3497,14317,5015,3406
3623,14232,5030,3424
3645,14129,5036,3442
3623,14069,5030,3462
3650,14033,4996,3468
3748,14069,4984,3482
3826,14077,4983,3496
3873,14069,4984,3520
3913,13981,4955,3530
3998,13905,4938,3539
4111,13849,4933,3542
4248,13905,4938,3559
4347,13986,4912,3568
4373,14069,4893,3578
4308,14066,4884,3579
4248,14069,4893,3597
4261,14055,4871,3615
4373,14069,4847,3636
4503,14048,4830,3640
4623,14069,4847,3655
4726,14074,4852,3671
4873,14069,4847,3693
5052,13975,4817,3699
5248,13905,4801,3713
5393,13873,4790,3728
5497,13905,4801,3751
5559,13857,4801,3757
5622,13742,4801,3770
5678,13551,4789,3785
5747,13414,4801,3809
5810,13303,4818,3816
5872,13251,4847,3828
5891,13167,4848,3841
5872,13087,4847,3866
5806,12938,4835,3876
5747,12760,4847,3886
5716,12504,4858,3889
5747,12269,4893,3905
5805,12052,4927,3912
5872,11942,4984,3924
5925,11891,5038,3929
5997,11942,5121,3943
6067,12005,5215,3949
6122,12106,5350,3963
6128,12213,5496,3968
6122,12433,5670,3982
6081,12687,5829,3987
5997,12924,5990,4001
5860,13021,6136,4007
5747,13087,6310,4020
5643,13148,6475,4025
5497,13251,6630,4040
5252,13275,6739,4047
4998,13251,6859,4059
4788,13159,6985,4055
4623,13087,7133,4059
4427,12986,7249,4061
4248,12924,7362,4078
4137,12882,7464,4086
4123,12924,7591,4097
4123,12938,7701,4095
4123,12924,7819,4097
4143,12870,7923,4090
4248,12924,8048,4097
4382,13022,8159,4103
4498,13087,8276,4116
4555,13004,8366,4115
4623,12924,8459,4116
4698,12891,8527,4111
4748,12924,8597,4116
4701,12903,8637,4113
4623,12924,8688,4116
4584,12986,8725,4112
4623,13087,8779,4116
4647,13091,8816,4112
4623,13087,8871,4116
4579,13120,8912,4112
4623,13251,8962,4116
4742,13346,8982,4112
4873,13414,9008,4116
4942,13412,9021,4113
4998,13414,9054,4116
5060,13389,9071,4111
5123,13414,9100,4116
5130,13418,9101,4115
5123,13414,9100,4116
5120,13372,9068,4102
5123,13414,9054,4097
5071,13453,9027,4091
4998,13414,9008,4097
4923,13224,8956,4093
4873,13087,8917,4097
4809,13051,8867,4095
4748,13087,8825,4097
4678,13056,8740,4084
4623,13087,8642,4078
