II,V,PLETH,ABP
-591,118,8783,5887
-724,141,11925,7998
-755,120,12300,8250
-801,90,11465,7678
-813,87,11165,7452
-710,123,11525,7671
-590,172,11788,7843
-588,178,11611,7735
-665,114,11400,7599
-697,35,11464,7628
-674,30,11648,7726
-668,101,11627,7693
-683,151,11490,7596
-673,122,11470,7584
-658,86,11587,7663
-681,122,11608,7679
-709,191,11531,7629
-659,188,11495,7601
-539,103,11560,7626
-485,41,11581,7616
-593,89,11548,7578
-765,198,11515,7559
-803,249,11548,7588
-665,194,11547,7587
-520,96,11548,7581
-493,40,11530,7569
-511,45,11548,7588
-473,72,11539,7585
-423,88,11548,7574
-421,79,11535,7538
-406,42,11548,7530
-315,-9,11536,7522
-231,-25,11547,7532
-261,15,11535,7523
-346,70,11547,7531
-348,79,11535,7527
-252,33,11547,7529
-151,-24,11535,7497
-98,-53,11547,7480
-74,-38,11535,7465
-60,15,11547,7479
-46,68,11535,7474
-14,69,11547,7478
40,15,11535,7470
73,-31,11548,7480
59,-23,11536,7472
26,21,11548,7478
22,69,11536,7473
45,107,11548,7481
63,110,11536,7461
56,45,11548,7441
28,-57,11536,7411
-12,-94,11548,7419
-35,-21,11536,7426
-7,81,11548,7435
62,108,11536,7406
99,64,11548,7388
39,37,11535,7370
-105,64,11547,7376
-244,82,11535,7358
-287,41,11547,7343
-216,-2,11535,7317
-90,33,11547,7320
-7,101,11535,7308
-28,74,11547,7298
-120,-53,11535,7267
-181,-119,11547,7262
-138,-22,11535,7256
-23,130,11547,7270
54,178,11536,7264
20,120,11548,7270
-88,64,11536,7260
-159,43,11548,7255
-123,12,11536,7223
-26,-35,11548,7209
18,-42,11536,7201
-43,0,11548,7221
-109,27,11536,7215
-43,-18,11548,7205
144,-103,11536,7172
283,-151,11548,7161
266,-135,11536,7150
156,-94,11547,7165
52,-63,11535,7162
-32,-37,11547,7158
-76,-8,11535,7125
-8,-2,11547,7111
159,-33,11535,7098
289,-73,11547,7110
314,-110,11535,7104
337,-170,11547,7109
424,-243,11535,7102
448,-256,11547,7110
265,-173,11535,7102
-4,-75,11548,7110
-77,-62,11536,7104
120,-108,11548,7112
330,-97,11536,7101
285,15,11548,7108
53,128,11536,7107
-62,127,11548,7114
69,24,11536,7090
240,-59,11548,7072
223,-48,11536,7048
80,10,11548,7054
41,23,11536,7051
177,-20,11548,7060
344,-54,11535,7050
417,-46,11547,7056
421,-41,11535,7049
427,-78,11547,7058
422,-116,11535,7050
358,-96,11547,7057
240,-53,11535,7049
151,-85,11547,7057
161,-195,11535,7050
251,-260,11547,7057
324,-200,11535,7050
300,-105,11547,7057
198,-98,11536,7051
89,-169,11548,7059
20,-201,11536,7051
22,-151,11548,7056
139,-94,11536,7049
370,-104,11548,7061
546,-159,11536,7054
445,-177,11548,7046
68,-115,11536,7013
-292,-8,11548,7002
-354,80,11536,6994
-145,111,11548,7007
95,80,11536,7000
215,9,11547,7004
226,-48,11535,6996
191,-34,11547,7005
141,39,11535,6997
97,93,11547,7004
76,96,11535,6998
73,97,11547,7005
88,123,11535,6995
145,130,11547,7004
246,104,11535,7002
337,112,11547,7005
354,174,11535,6978
288,196,11548,6959
191,140,11536,6940
105,97,11548,6950
34,123,11536,6948
-20,125,11548,6954
2,37,11536,6943
155,-34,11548,6951
374,30,11536,6947
473,163,11548,6954
345,228,11536,6944
87,214,11548,6950
-132,206,11536,6948
-225,209,11548,6957
-176,153,11535,6939
-21,38,11547,6922
118,-64,11535,6892
73,-98,11547,6892
-170,-64,11535,6892
-434,10,11547,6906
-590,72,11535,6890
-693,52,11547,6873
-778,-77,11535,6843
-708,-272,11547,6842
-380,-478,11535,6838
43,-647,11547,6850
319,-709,11536,6841
440,-622,11548,6844
604,-496,11536,6839
887,-508,11548,6852
1093,-643,11536,6843
939,-653,11548,6833
342,-375,11536,6801
-450,42,11548,6791
-1005,359,11536,6783
-1065,525,11548,6796
-794,624,11536,6790
-602,665,11548,6793
-695,614,11536,6785
-876,521,11547,6795
-873,472,11535,6790
-675,453,11547,6793
-518,398,11535,6783
-520,295,11547,6794
-619,200,11535,6793
-625,126,11547,6792
-507,65,11535,6761
-333,24,11547,6745
-223,0,11535,6729
-199,-34,11547,6740
-187,-114,11535,6737
-105,-211,11548,6742
-6,-264,11536,6733
-19,-248,11548,6742
-176,-219,11536,6736
-328,-235,11548,6742
-257,-302,11536,6734
153,-343,11548,6742
925,-371,11536,6735
2099,-493,11548,6742
3843,-882,11536,6735
6228,-1583,11548,6742
8961,-2487,11536,6735
11249,-3191,11548,6742
12177,-3095,11535,6734
11167,-1768,11547,6741
8380,466,11535,6734
4801,2600,11547,6741
1912,3734,11535,6734
776,3773,11547,6741
1167,3281,11535,6734
1823,2853,11547,6742
1723,2787,11535,6734
971,3129,11547,6740
247,3795,11535,6735
-240,4618,11547,6743
-936,5469,11536,6735
-2203,6307,11548,6740
-3802,7068,11536,6734
-5102,7526,11548,6745
-5644,7409,11536,6737
-5415,6686,11548,6728
-4776,5664,11536,6696
-4049,4683,11548,6685
-3297,3755,11536,6677
-2317,2640,11548,6691
-1103,1339,11536,6685
109,228,11548,6688
940,-338,11536,6679
1290,-451,11547,6689
1313,-481,11535,6684
1267,-602,11547,6688
1293,-731,11535,6679
1392,-761,11547,6688
1448,-731,11535,6683
1411,-707,11547,6688
