II,V,ABP,RESP
17744,12848,3010,3662
20015,14472,3391,4138
17591,12725,2977,3643
16351,11849,2769,3388
17591,12725,2977,3643
18322,13215,3089,3795
17591,12725,2945,3643
17121,12487,2855,3545
17591,12848,2945,3643
17855,12951,3002,3696
17591,12725,2945,3625
17495,12742,2894,3580
17744,12970,2912,3625
17776,12911,2924,3650
17591,12725,2912,3625
17556,12787,2906,3600
17744,12970,2912,3606
17857,12899,2897,3608
17897,12725,2879,3606
17957,12723,2874,3604
18050,12848,2879,3606
18004,12857,2876,3595
17897,12848,2879,3588
17842,12897,2879,3572
18050,12970,2879,3569
18295,12869,2862,3565
18356,12725,2847,3569
18150,12663,2837,3559
18050,12725,2847,3550
18118,12735,2850,3535
18203,12725,2847,3532
18085,12708,2826,3522
18050,12725,2814,3513
18187,12668,2807,3491
18356,12603,2814,3476
18279,12525,2814,3460
18203,12481,2814,3457
18255,12397,2807,3448
18356,12358,2814,3439
18260,12337,2816,3416
18203,12358,2814,3402
18270,12340,2793,3388
18356,12358,2781,3383
18238,12362,2775,3365
18203,12358,2781,3346
18345,12274,2779,3320
18509,12236,2781,3309
18421,12256,2779,3297
18356,12358,2781,3290
18427,12419,2775,3270
18509,12481,2781,3253
18377,12522,2792,3231
18356,12603,2814,3216
18569,12649,2826,3194
18815,12725,2847,3179
18754,12813,2872,3158
18662,12970,2912,3141
18718,13099,2944,3117
18815,13215,2977,3104
18657,13266,3005,3092
18509,13337,3043,3086
18542,13387,3074,3067
18662,13459,3108,3048
18545,13499,3136,3025
18356,13582,3174,3011
18198,13651,3207,2991
18050,13704,3239,2974
17758,13649,3255,2952
17591,13582,3272,2937
17566,13509,3285,2916
17591,13582,3305,2900
17432,13745,3317,2878
17133,13826,3337,2863
16951,13737,3353,2842
17285,13826,3370,2825
17542,13987,3370,2803
16980,13826,3370,2788
16276,13579,3365,2769
16980,14071,3370,2751
17932,14588,3369,2721
16827,13826,3370,2695
15189,12866,3365,2670
16827,14071,3370,2658
19338,15666,3369,2641
16827,13826,3370,2621
12372,10862,3363,2589
16521,13949,3370,2565
27628,21867,3373,2543
29217,23370,3370,2528
14731,13809,3348,2501
918,4283,3337,2472
3913,5791,3334,2438
16368,13826,3337,2416
21162,17050,3320,2396
16980,14316,3305,2379
14551,12580,3296,2352
17133,14194,3305,2324
18645,15279,3294,2290
16980,14316,3272,2268
15871,13595,3243,2247
16827,14194,3239,2231
17389,14608,3241,2203
16827,14316,3239,2175
16561,14155,3217,2142
16980,14438,3206,2119
17057,14514,3203,2098
16827,14316,3206,2082
16822,14160,3189,2055
16980,14194,3174,2026
16832,14195,3164,1992
16674,14194,3174,1970
16719,14138,3174,1951
16827,14071,3174,1933
16697,14015,3168,1904
16521,14071,3174,1877
16500,14109,3173,1854
16674,14071,3174,1840
16690,13913,3168,1822
16521,13826,3174,1803
16321,13815,3173,1781
16368,13826,3174,1766
16490,13706,3166,1748
16521,13582,3174,1729
16385,13524,3187,1700
16368,13582,3206,1673
16464,13595,3207,1648
16521,13582,3206,1636
16344,13546,3201,1626
16215,13582,3206,1617
16291,13593,3204,1599
16521,13582,3206,1580
16583,13501,3203,1558
16521,13459,3206,1543
16371,13432,3203,1529
16215,13459,3206,1524
16034,13458,3205,1516
16062,13459,3206,1506
16196,13367,3200,1485
16215,13215,3206,1468
15982,13020,3219,1455
15909,12970,3239,1450
16076,13023,3242,1440
16215,13092,3239,1431
16035,13029,3231,1419
15909,12970,3239,1413
15991,12945,3242,1403
16062,12970,3239,1394
15852,12940,3219,1382
15756,12970,3206,1376
15922,12999,3200,1366
16062,12970,3206,1357
15892,12798,3205,1344
15909,12725,3206,1338
16344,12809,3203,1336
16827,12970,3206,1338
16895,12986,3203,1331
16980,12970,3206,1320
17408,12963,3204,1305
17897,12970,3206,1301
17907,12896,3201,1301
17744,12970,3206,1301
17779,13300,3208,1293
17897,13826,3206,1283
17586,14250,3186,1271
16980,14561,3174,1264
16408,14819,3168,1254
16062,15172,3174,1245
15763,15574,3170,1234
15603,16029,3174,1227
15530,16339,3175,1217
15450,16396,3174,1208
15251,16189,3153,1196
15297,16029,3141,1190
15728,16005,3137,1182
16368,16029,3141,1171
16763,15886,3125,1152
16980,15662,3108,1134
17209,15356,3098,1120
17591,14928,3108,1115
17814,14289,3111,1107
17744,13704,3108,1097
17398,13343,3089,1084
17133,13215,3076,1078
17073,13084,3066,1072
17285,12970,3076,1060
17577,12911,3080,1038
17897,12970,3076,1022
18055,12986,3053,1013
18050,12970,3043,1004
17908,12923,3041,984
17897,12970,3043,967
17984,13027,3024,955
18050,13092,3010,948
17942,13083,3003,931
17897,13092,3010,911
17962,13078,3008,896
18050,13092,3010,892
17957,13102,3009,886
17897,13215,3010,874
17942,13319,2993,854
18050,13337,2977,836
18024,13190,2967,824
18050,13092,2977,818
18138,13107,2982,811
18203,13215,2977,799
18082,13262,2955,780
18050,13337,2945,762
18181,13416,2940,749
18356,13459,2945,744
18294,13372,2941,737
18203,13337,2945,725
18222,13387,2946,705
18356,13459,2945,688
18356,13391,2925,676
18356,13337,2912,669
18448,13365,2905,660
18662,13459,2912,651
18718,13458,2909,640
18662,13459,2912,632
18626,13468,2911,622
18815,13459,2912,613
18985,13320,2894,603
18968,13215,2879,595
18736,13189,2871,585
18662,13215,2879,576
18790,13141,2880,566
18968,13092,2879,558
18911,13087,2873,548
18815,13092,2879,539
18821,12965,2881,529
18968,12848,2879,520
18997,12806,2860,511
18968,12848,2847,502
18926,12795,2838,492
18968,12725,2847,483
18957,12714,2848,474
18968,12848,2847,465
18956,12951,2837,454
18968,12970,2847,446
18922,12880,2861,437
18968,12848,2879,428
19049,12870,2878,417
19121,12970,2879,409
19041,13065,2885,402
18968,13215,2912,390
18890,13317,2940,371
18815,13337,2977,353
18671,13235,3008,341
18662,13215,3043,335
18713,13308,3070,326
18662,13459,3108,316
18338,13482,3143,305
18050,13459,3174,297
17924,13433,3185,289
17897,13459,3206,279
17729,13440,3235,269
17591,13459,3272,260
17492,13484,3290,251
17438,13582,3305,242
17270,13647,3316,231
16980,13582,3337,223
16700,13436,3351,215
16827,13582,3370,204
16958,13762,3385,187
16521,13459,3403,167
16019,13009,3404,154
16674,13459,3403,149
17375,14116,3396,143
16215,13459,3403,130
14793,12443,3403,110
16521,13582,3403,93
18876,15265,3395,83
16368,13582,3403,74
12217,10659,3406,64
16521,13704,3403,56
27490,21684,3380,49
29217,23370,3370,37
15343,13884,3368,17
1836,4160,3370,0
4250,5338,3350,-5
15909,13215,3337,0
20639,16569,3333,2
16980,14071,3337,0
14849,12425,3321,-1
17285,13949,3305,0
18630,14957,3296,1
16980,14071,3305,0
15898,13480,3295,-1
16827,14071,3272,0
17431,14342,3242,0
16980,13949,3239,0
16760,13822,3241,0
17133,14194,3239,0
17173,14359,3217,0
16980,14316,3206,0
17052,14353,3203,0
17285,14438,3206,0
17210,14300,3188,0
17133,14194,3174,0
17221,14235,3165,0
17285,14316,3174,0
17101,14241,3172,0
16980,14194,3174,0
17046,14275,3171,0
17133,14438,3174,0
16959,14427,3167,0
16827,14316,3174,0
16885,14206,3186,0
16980,14194,3206,0
16810,14167,3207,0
16674,14194,3206,0
16766,14244,3202,0
16980,14316,3206,0
16987,14303,3203,0
16980,14316,3206,0
17055,14325,3205,0
17133,14316,3206,0
17010,14213,3199,0
16980,14194,3206,0
17131,14251,3220,0
17285,14316,3239,0
17141,14244,3240,0
16980,14194,3239,0
17002,14188,3235,0
17133,14194,3239,0
17020,14094,3235,0
16827,14071,3239,0
16784,14133,3240,0
16980,14194,3239,0
17063,14104,3220,0
16980,14071,3206,0
16857,14135,3199,0
16980,14194,3206,0
17185,14057,3205,0
17285,13949,3206,0
