II,V,PLETH,RESP
-272,-342,4456,-2368
-366,-469,6051,-3217
-380,-480,6231,-3317
-376,-422,5788,-3089
-395,-383,5618,-3003
-394,-412,5793,-3098
-352,-473,5919,-3168
-389,-412,5807,-3120
-666,-44,5664,-3061
-1148,659,5658,-3077
-1534,1513,5717,-3126
-1458,2253,5671,-3119
-747,2562,5557,-3081
532,2024,5499,-3074
2199,436,5520,-3105
4002,-1724,5501,-3109
5455,-3530,5432,-3085
5865,-4509,5375,-3072
4832,-4974,5372,-3087
2816,-5253,5365,-3092
922,-5063,5354,-3083
-58,-4040,5345,-3072
-237,-2517,5358,-3079
-194,-1268,5361,-3079
-244,-674,5414,-3077
-337,-507,5481,-3068
-410,-431,5541,-3069
-488,-343,5568,-3066
-540,-277,5668,-3070
-503,-242,5820,-3067
-429,-225,5965,-3069
-414,-213,6040,-3066
-446,-179,6168,-3069
-428,-122,6364,-3064
-350,-56,6562,-3064
-278,-16,6664,-3060
-252,-6,6786,-3064
-264,-12,6980,-3062
-279,-9,7199,-3064
-303,38,7319,-3061
-321,114,7424,-3064
-335,177,7575,-3060
-348,176,7760,-3060
-373,139,7863,-3054
-413,124,7935,-3059
-439,160,8028,-3059
-409,216,8164,-3061
-314,260,8247,-3054
-197,305,8296,-3058
-113,361,8333,-3062
-77,408,8398,-3069
-62,446,8434,-3063
-40,521,8453,-3067
-11,638,8445,-3073
2,720,8454,-3085
-20,697,8447,-3083
-65,627,8441,-3086
-80,649,8405,-3092
-22,818,8378,-3106
93,1021,8338,-3106
180,1099,8313,-3110
165,1011,8261,-3116
68,868,8204,-3137
-5,810,8123,-3148
27,866,8067,-3157
133,951,8009,-3158
202,978,7972,-3174
168,939,7923,-3186
86,880,7905,-3197
60,833,7881,-3196
121,800,7859,-3212
190,780,7804,-3231
174,782,7768,-3249
71,779,7731,-3246
-44,730,7705,-3254
-100,649,7646,-3269
-94,611,7607,-3288
-67,649,7570,-3285
-59,686,7549,-3288
-94,609,7491,-3299
-192,406,7447,-3316
-339,180,7407,-3313
-470,48,7391,-3316
-500,44,7345,-3327
-413,114,7311,-3345
-302,175,7279,-3341
-275,181,7280,-3343
-327,140,7263,-3352
-362,100,7260,-3368
-344,83,7252,-3364
-357,69,7266,-3367
-460,1,7259,-3377
-577,-126,7263,-3396
-583,-235,7255,-3394
-470,-233,7265,-3396
-349,-146,7258,-3404
-316,-85,7264,-3423
-361,-92,7257,-3423
-409,-79,7265,-3426
-397,15,7258,-3430
-321,122,7276,-3446
-251,131,7289,-3447
-267,53,7310,-3451
-369,-18,7302,-3453
-458,-25,7299,-3465
-428,26,7284,-3466
-284,115,7281,-3470
-129,219,7254,-3472
-65,279,7234,-3485
-103,227,7203,-3490
-174,78,7189,-3496
-200,-52,7156,-3494
-160,-59,7131,-3500
-89,31,7095,-3499
-41,98,7081,-3504
-43,88,7051,-3503
-86,66,7023,-3513
-119,122,6971,-3517
-75,243,6939,-3525
93,354,6901,-3523
340,415,6875,-3531
535,427,6829,-3536
535,376,6808,-3546
338,250,6785,-3542
89,98,6766,-3547
-45,4,6711,-3551
-40,-5,6672,-3560
-22,-8,6636,-3556
-102,-106,6615,-3561
-273,-300,6567,-3565
-395,-482,6537,-3574
-394,-524,6514,-3570
-311,-425,6507,-3575
-276,-293,6473,-3581
-359,-261,6458,-3594
-487,-318,6447,-3591
-531,-355,6446,-3593
-473,-335,6409,-3594
-430,-334,6382,-3603
-508,-349,6359,-3599
-716,-232,6348,-3603
-1020,128,6306,-3605
-1342,702,6275,-3617
-1447,1436,6251,-3615
-1016,2177,6244,-3617
61,2449,6199,-3617
1592,1746,6155,-3626
3310,250,6111,-3624
4943,-1223,6092,-3627
5995,-2217,6048,-3627
5819,-3095,6000,-3635
4261,-4146,5946,-3633
2069,-4806,5927,-3637
356,-4323,5896,-3636
-339,-2867,5861,-3644
-314,-1397,5808,-3643
-166,-596,5795,-3647
-196,-364,5789,-3645
-328,-281,5782,-3653
-393,-154,5728,-3652
-374,-49,5702,-3657
-373,-52,5731,-3654
-467,-141,5848,-3659
-613,-227,5975,-3657
-712,-249,6107,-3662
-688,-214,6231,-3659
-548,-140,6401,-3663
-379,-51,6565,-3662
-295,25,6708,-3667
-325,48,6814,-3664
-369,30,6966,-3668
-359,39,7142,-3667
-314,102,7306,-3672
-322,178,7406,-3669
-369,205,7528,-3671
-388,217,7681,-3667
-348,279,7840,-3672
-282,379,7922,-3668
-247,411,7999,-3672
-268,327,8101,-3668
-312,233,8229,-3672
-283,250,8291,-3668
-132,360,8326,-3671
37,455,8359,-3668
29,476,8427,-3671
-197,447,8456,-3668
-449,418,8455,-3671
-517,449,8426,-3668
-409,582,8426,-3671
-294,765,8410,-3667
-258,882,8383,-3671
-224,905,8324,-3668
-102,945,8294,-3672
66,1071,8266,-3667
149,1180,8239,-3671
89,1132,8167,-3669
-19,945,8111,-3672
-30,767,8063,-3667
78,700,8032,-3671
176,733,7962,-3671
121,797,7902,-3679
-70,820,7847,-3677
-235,764,7817,-3682
-224,669,7754,-3678
-62,622,7695,-3682
76,636,7633,-3676
47,636,7599,-3680
-119,585,7545,-3680
-274,558,7501,-3690
-333,620,7451,-3691
-344,716,7428,-3696
-370,727,7382,-3693
-402,621,7335,-3698
-403,455,7265,-3696
-398,294,7220,-3700
-422,152,7173,-3698
-453,31,7144,-3705
-443,-62,7099,-3705
-408,-125,7078,-3711
-421,-181,7053,-3708
-501,-240,7039,-3716
-558,-273,6997,-3718
-501,-247,6971,-3727
-387,-187,6945,-3723
-362,-165,6940,-3727
-464,-224,6911,-3728
-560,-313,6894,-3736
-542,-343,6876,-3733
-468,-288,6886,-3736
-450,-210,6887,-3734
-491,-173,6903,-3741
-515,-172,6909,-3737
-505,-162,6929,-3740
-498,-148,6927,-3738
-500,-172,6934,-3745
-480,-232,6927,-3742
-446,-245,6934,-3745
-436,-152,6932,-3740
-454,-4,6954,-3745
-463,80,6967,-3741
-435,56,6982,-3745
-372,3,6967,-3741
-295,13,6962,-3745
-239,63,6949,-3741
-244,50,6945,-3745
-306,-48,6917,-3741
-383,-136,6908,-3745
-426,-138,6897,-3742
-411,-85,6895,-3745
-327,-10,6858,-3741
-184,103,6824,-3745
-36,237,6784,-3742
49,295,6758,-3745
84,257,6711,-3741
147,240,6679,-3745
259,321,6648,-3742
307,378,6637,-3746
193,249,6601,-3740
-46,-30,6566,-3742
-254,-288,6518,-3737
-343,-415,6491,-3740
-371,-442,6449,-3735
-429,-432,6412,-3737
-537,-407,6358,-3732
-596,-377,6326,-3735
-564,-347,6290,-3731
-478,-334,6271,-3733
-416,-333,6241,-3727
-409,-375,6233,-3731
-455,-459,6220,-3726
-538,-551,6215,-3728
-603,-621,6190,-3723
-612,-674,6182,-3726
-641,-670,6168,-3722
-849,-488,6154,-3721
-1249,-27,6107,-3707
-1608,696,6069,-3705
-1619,1543,6031,-3701
-1125,2212,6006,-3706
-109,2255,5952,-3699
1413,1438,5908,-3701
3305,136,5866,-3697
5080,-995,5848,-3700
5972,-1826,5801,-3691
5436,-2822,5749,-3691
3691,-4074,5694,-3688
1644,-4804,5687,-3690
206,-4257,5681,-3680
-359,-2731,5669,-3676
-393,-1257,5636,-3672
-359,-487,5660,-3677
-454,-297,5711,-3670
-614,-304,5763,-3671
-696,-319,5773,-3669
-635,-317,5830,-3672
-498,-282,5930,-3662
-425,-217,6040,-3659
-476,-179,6090,-3654
-589,-221,6168,-3658
-668,-334,6298,-3649
-695,-434,6461,-3646
-685,-444,6565,-3638
-632,-353,6670,-3642
-540,-229,6810,-3637
-454,-133,6995,-3639
-448,-65,7133,-3634
-506,-9,7254,-3638
-562,38,7375,-3632
-551,64,7537,-3631
-503,99,7670,-3625
-486,137,7780,-3627
-527,119,7861,-3622
-584,-6,7969,-3622
-606,-161,8069,-3615
-590,-169,8160,-3617
-546,36,8203,-3613
-474,296,8242,-3616
-367,415,8266,-3610
-262,371,8299,-3613
-222,296,8300,-3609
-276,288,8295,-3608
-378,340,8276,-3598
-454,403,8280,-3597
-453,449,8265,-3593
-384,485,8246,-3599
-289,549,8205,-3595
-211,674,8192,-3598
-156,805,8172,-3595
-120,825,8145,-3596
-111,700,8074,-3585
-154,534,8021,-3583
-231,444,7975,-3579
-291,436,7946,-3584
-291,449,7889,-3579
-248,470,7861,-3583
-203,525,7841,-3583
-190,592,7831,-3584
-228,607,7776,-3574
-329,527,7734,-3577
-453,366,7699,-3579
-519,191,7680,-3581
-478,94,7621,-3567
-389,132,7575,-3571
-364,256,7538,-3578
-459,336,7521,-3579
-619,306,7466,-3558
-736,226,7419,-3559
-746,168,7377,-3572
-675,110,7360,-3574
-615,-6,7310,-3542
-645,-168,7264,-3542
-758,-319,7215,-3587
-873,-414,7196,-3601
-894,-422,7156,-3430
-806,-326,7123,-3087
-685,-188,7081,-2755
-623,-138,7068,-2685
-620,-231,7048,-2915
-612,-369,7047,-3280
-570,-416,7034,-3530
-550,-366,7040,-3594
-595,-314,7037,-3544
-668,-323,7053,-3518
-701,-373,7057,-3532
-693,-416,7077,-3554
-687,-411,7082,-3540
-700,-337,7103,-3522
-690,-216,7111,-3514
-641,-117,7133,-3524
-594,-105,7138,-3520
-605,-191,7151,-3515
-666,-318,7146,-3509
-712,-399,7158,-3518
-679,-363,7151,-3515
-575,-215,7149,-3509
-456,-67,7125,-3494
-386,-57,7121,-3496
-403,-211,7107,-3495
-507,-405,7097,-3493
-635,-477,7058,-3481
-697,-390,7037,-3480
-656,-247,7013,-3478
-565,-167,6998,-3480
-487,-163,6954,-3468
-434,-179,6928,-3465
-383,-179,6905,-3463
-340,-188,6893,-3465
-325,-224,6851,-3452
-341,-262,6822,-3446
-366,-263,6796,-3443
-376,-227,6787,-3447
-353,-174,6749,-3436
-268,-88,6718,-3432
-94,69,6687,-3429
122,265,6679,-3433
251,348,6657,-3420
176,193,6656,-3414
-28,-127,6653,-3410
-177,-381,6664,-3413
-220,-473,6646,-3402
-294,-517,6636,-3396
-492,-628,6619,-3391
-686,-751,6618,-3394
-763,-785,6595,-3383
-758,-760,6583,-3375
-758,-725,6567,-3367
-728,-663,6567,-3369
-640,-528,6539,-3360
-596,-409,6509,-3356
-668,-425,6463,-3348
-747,-554,6436,-3349
-699,-643,6393,-3341
-624,-595,6356,-3335
-757,-413,6302,-3324
-1151,-57,6271,-3324
-1540,612,6233,-3317
-1578,1571,6209,-3312
-1097,2388,6165,-3296
-105,2463,6138,-3294
1357,1622,6113,-3289
