II,V,PLETH
-59,435,3935
-108,302,4414
-118,0,3828
-73,-206,3504
0,-272,3748
49,-333,3891
59,-435,3694
22,-512,3542
-59,-543,3614
-190,-585,3664
-353,-652,3587
-532,-731,3522
-706,-815,3534
-846,-888,3526
-882,-869,3480
-761,-706,3449
-470,-435,3453
-74,-151,3448
353,109,3427
738,352,3396
1058,598,3373
1312,827,3353
1529,1032,3346
1717,1203,3330
1882,1358,3319
2011,1511,3303
2117,1684,3293
2204,1858,3274
2293,2010,3266
2395,2138,3260
2529,2282,3266
2679,2447,3256
2823,2608,3239
2927,2728,3216
2999,2825,3212
3054,2914,3213
3117,2988,3212
3179,3024,3186
3234,3042,3159
3269,3064,3135
3293,3097,3132
3297,3122,3122
3293,3151,3105
3282,3180,3073
3293,3205,3052
3318,3205,3034
3352,3205,3025
3374,3220,3001
3411,3260,2971
3461,3291,2936
3528,3314,2918
3584,3329,2904
3646,3368,2891
3721,3420,2863
3822,3477,2838
3901,3508,2809
3940,3531,2784
3952,3549,2750
3999,3586,2731
4067,3632,2716
4116,3694,2704
4114,3736,2675
4116,3749,2650
4147,3736,2632
4175,3749,2623
4121,3783,2598
3999,3803,2570
3861,3762,2545
3763,3694,2543
3677,3630,2544
3587,3586,2543
3486,3533,2528
3411,3477,2516
3351,3404,2501
3293,3314,2490
3208,3198,2472
3117,3097,2463
3024,3014,2458
2940,2934,2463
2847,2823,2454
2764,2716,2436
2694,2628,2413
2646,2553,2409
2590,2450,2411
2529,2336,2409
2461,2235,2391
2411,2173,2383
2372,2119,2381
2352,2064,2383
2325,2002,2367
2293,1956,2356
2254,1921,2351
2235,1901,2356
2215,1874,2343
2176,1847,2329
2092,1815,2320
1999,1793,2329
1908,1766,2332
1823,1738,2329
1725,1704,2312
1647,1684,2302
1600,1677,2295
1588,1684,2302
1580,1684,2305
1588,1684,2302
1610,1680,2286
1647,1684,2275
1674,1684,2270
1705,1684,2275
1735,1680,2275
1764,1684,2275
1784,1685,2273
1823,1684,2275
1880,1676,2274
1941,1684,2275
1976,1707,2273
1999,1738,2275
2008,1748,2273
1999,1738,2275
1965,1725,2274
1941,1738,2275
1937,1767,2272
1941,1793,2275
1917,1796,2276
1882,1793,2275
1864,1790,2268
1882,1793,2275
1895,1790,2284
1882,1793,2275
1844,1794,2214
1823,1793,2115
1822,1786,1999
1823,1793,1901
1796,1801,1820
1764,1793,1767
1749,1757,1730
1764,1738,1713
1789,1757,1696
1823,1793,1687
1854,1802,1678
1882,1793,1687
1887,1785,1696
1882,1793,1713
1875,1794,1722
1882,1793,1740
1884,1789,1767
1882,1793,1820
1874,1791,1882
1882,1793,1954
1886,1792,2025
1882,1793,2115
1884,1787,2215
1941,1793,2329
2022,1813,2434
2058,1847,2543
2008,1862,2655
1941,1847,2784
1904,1811,2908
1882,1793,3025
1824,1792,3127
1764,1793,3239
1745,1767,3349
1764,1738,3453
1768,1726,3533
1764,1738,3614
1778,1745,3694
1823,1738,3775
1862,1727,3831
1882,1738,3882
1882,1765,3930
1882,1793,3989
1878,1797,4033
1882,1793,4069
1882,1787,4092
1882,1793,4123
1876,1794,4147
1882,1793,4176
1886,1788,4191
1882,1793,4203
1869,1794,4200
1882,1793,4203
1917,1788,4201
1941,1793,4203
1929,1794,4189
1941,1793,4176
1984,1786,4157
1999,1793,4149
1959,1815,4134
1941,1847,4123
1942,1843,4096
1882,1793,4069
1809,1753,4035
1882,1793,4015
1990,1841,3991
1882,1793,3962
1721,1718,3914
1941,1793,3882
2308,1921,3855
1999,1793,3828
978,1401,3773
412,1195,3721
1045,1451,3675
2058,1847,3641
2272,1931,3588
1764,1738,3534
1383,1593,3476
1352,1575,3427
1230,1514,3367
882,1358,3319
611,1220,3276
529,1141,3239
434,1049,3183
235,924,3132
47,793,3085
-59,652,3052
-146,468,3008
-235,272,2971
-295,97,2938
-294,-54,2918
-264,-203,2890
-235,-326,2864
-243,-415,2834
-294,-489,2811
-394,-575,2781
-529,-652,2757
-686,-711,2729
-823,-761,2704
-961,-826,2671
-1117,-869,2650
-1243,-841,2633
-1176,-706,2623
-833,-491,2599
-294,-217,2570
252,79,2537
706,380,2516
1062,646,2491
1352,869,2463
1565,1058,2428
1705,1250,2409
1796,1445,2396
1882,1630,2383
1969,1777,2352
2058,1901,2329
2139,2026,2313
2235,2173,2302
2360,2333,2275
2529,2499,2249
2712,2648,2228
2881,2771,2222
3014,2859,2210
3117,2934,2195
3187,2995,2170
3234,3042,2142
3262,3068,2107
3293,3097,2088
3322,3127,2075
3352,3151,2061
3372,3150,2031
3411,3151,2008
3465,3168,1993
3528,3205,1981
3564,3234,1952
3587,3260,1927
3607,3282,1912
3646,3314,1901
3678,3339,1872
3705,3368,1847
3723,3392,1839
3763,3423,1847
3818,3446,1840
3881,3477,1820
3918,3503,1798
3940,3531,1794
3957,3550,1793
3999,3586,1794
4038,3634,1782
4057,3694,1767
4048,3731,1748
4057,3749,1740
4087,3745,1737
4116,3749,1740
4101,3749,1730
4057,3749,1713
3999,3727,1692
3940,3694,1687
3856,3642,1687
3763,3586,1687
3668,3524,1671
3587,3477,1660
3498,3428,1656
3411,3368,1660
3319,3270,1650
3234,3151,1633
3127,3028,1613
2999,2934,1606
2847,2851,1604
2705,2771,1606
2576,2664,1596
2470,2553,1579
2370,2453,1558
2293,2390,1553
2229,2339,1554
2176,2282,1553
2112,2197,1537
2058,2119,1526
2018,2070,1523
1999,2064,1526
1974,2053,1514
1941,2010,1499
1884,1939,1492
1823,1901,1499
1770,1898,1503
1764,1901,1499
1789,1871,1484
1823,1847,1472
1844,1858,1466
1882,1901,1472
1925,1919,1477
1941,1901,1472
1890,1865,1454
1823,1847,1446
1793,1842,1446
1823,1847,1446
1863,1846,1430
1882,1847,1419
1862,1845,1416
1823,1847,1419
1781,1845,1407
1764,1847,1392
1764,1845,1377
1764,1847,1365
1737,1845,1348
1705,1847,1338
1689,1846,1337
1705,1847,1338
1733,1843,1325
1764,1847,1312
1790,1849,1306
1823,1847,1312
1854,1838,1313
1882,1847,1312
1889,1873,1309
1882,1901,1312
1870,1906,1311
1882,1901,1312
1910,1897,1309
1941,1901,1312
1947,1900,1311
1941,1901,1312
1933,1902,1308
1941,1901,1312
1945,1895,1312
1941,1901,1312
1915,1909,1306
1882,1901,1312
1847,1867,1323
1823,1847,1338
