II,V,PLETH,ABP
5808,7486,3115,3294
6577,8481,3528,3731
5808,7486,3115,3294
5408,6963,2899,3067
5808,7486,3115,3294
6046,7805,3244,3429
5808,7486,3115,3294
5654,7237,3028,3206
5808,7387,3115,3294
5897,7492,3168,3346
5808,7387,3115,3294
5774,7322,3077,3263
5871,7387,3115,3294
5913,7405,3138,3292
5871,7387,3115,3250
5845,7426,3082,3231
5871,7486,3074,3250
5879,7451,3072,3257
5871,7387,3074,3250
5865,7369,3073,3244
5871,7387,3074,3250
5863,7374,3069,3249
5871,7387,3074,3250
5869,7427,3072,3245
5871,7486,3074,3250
5857,7488,3070,3249
5871,7486,3074,3250
5896,7482,3071,3243
5935,7486,3074,3250
5952,7434,3070,3253
5998,7387,3074,3250
6072,7363,3070,3224
6187,7387,3074,3205
6286,7389,3071,3196
6377,7387,3074,3205
6438,7374,3070,3205
6503,7387,3074,3205
6554,7381,3072,3201
6629,7387,3074,3205
6697,7407,3069,3203
6755,7486,3074,3205
6761,7553,3073,3202
6755,7584,3074,3205
6744,7562,3065,3201
6755,7584,3074,3205
6738,7637,3091,3204
6692,7683,3115,3205
6597,7639,3115,3199
6503,7584,3115,3205
6417,7561,3121,3208
6377,7584,3156,3205
6343,7554,3195,3180
6313,7486,3238,3161
6248,7405,3262,3152
6187,7387,3279,3161
6135,7386,3278,3161
6124,7387,3279,3161
6102,7338,3274,3156
6061,7289,3279,3161
5983,7253,3276,3159
5935,7289,3279,3161
5900,7340,3275,3156
5871,7387,3279,3161
5803,7384,3275,3159
5745,7387,3279,3161
5685,7383,3275,3156
5619,7387,3279,3161
5507,7370,3275,3160
5430,7387,3279,3161
5401,7430,3275,3155
5430,7486,3279,3161
5429,7495,3275,3164
5430,7486,3279,3161
5417,7475,3275,3135
5430,7486,3279,3116
5422,7484,3275,3107
5430,7486,3279,3116
5428,7478,3275,3116
5430,7486,3279,3116
5407,7481,3275,3111
5430,7486,3279,3116
5531,7481,3275,3114
5745,7486,3279,3116
6023,7435,3275,3112
6377,7289,3279,3116
6831,6953,3275,3114
7450,6402,3279,3116
8184,5571,3275,3113
8965,4531,3279,3116
9697,3418,3275,3113
10354,2462,3279,3116
10814,1684,3275,3113
10922,1083,3279,3116
10535,752,3275,3113
9723,985,3279,3116
8656,1769,3275,3113
7576,2758,3279,3116
6646,3514,3275,3114
5998,4038,3279,3116
5590,4501,3275,3112
5303,5023,3279,3116
4990,5497,3275,3115
4672,5910,3279,3116
4415,6238,3275,3110
4293,6501,3279,3116
4262,6675,3275,3119
4293,6895,3279,3116
4325,7203,3275,3091
4356,7584,3279,3072
4355,7931,3276,3063
4356,8274,3279,3072
4346,8598,3274,3072
4356,8865,3279,3072
4349,8997,3277,3067
4356,9062,3279,3072
4348,9110,3272,3070
4356,9160,3279,3072
4351,9163,3280,3068
4356,9160,3279,3072
4351,9158,3267,3069
4356,9160,3279,3072
4351,9109,3301,3068
4356,9062,3320,3072
4351,9037,3301,3069
4356,9062,3279,3072
4352,9064,3267,3069
4356,9062,3279,3072
4351,9046,3280,3068
4356,9062,3279,3072
4352,9060,3273,3069
4356,9062,3279,3072
4351,9044,3277,3068
4356,9062,3279,3072
4353,9067,3274,3070
4356,9062,3279,3072
4350,9002,3275,3066
4356,8963,3279,3072
4355,8941,3275,3074
4356,8963,3279,3072
4345,8960,3274,3047
4356,8963,3279,3027
4378,8950,3277,3016
4419,8963,3279,3027
4447,8956,3271,3029
4483,8963,3279,3027
4512,8952,3293,3016
4546,8963,3320,3027
4550,8955,3327,3046
4546,8963,3320,3072
4534,8953,3294,3075
4546,8963,3279,3072
4551,8954,3270,3062
4546,8963,3279,3072
4509,8954,3279,3086
4483,8963,3279,3116
4469,8954,3271,3149
4483,8963,3279,3205
4484,8954,3280,3265
4483,8963,3279,3339
4472,8954,3266,3413
4483,8963,3279,3517
4484,8954,3301,3639
4483,8963,3320,3784
4467,8953,3301,3917
4483,8963,3279,4051
4511,8955,3267,4177
4546,8963,3279,4318
4547,8952,3280,4449
4546,8963,3279,4586
4540,8956,3272,4711
4546,8963,3279,4853
4536,8951,3277,4985
4546,8963,3279,5120
4569,8959,3274,5230
4609,8963,3279,5342
4615,8943,3276,5446
4609,8963,3279,5565
4594,8999,3275,5673
4609,9062,3279,5788
4630,9071,3275,5892
4672,9062,3279,6010
4702,9034,3275,6107
4735,9062,3279,6188
4756,9104,3275,6242
4798,9160,3279,6322
4832,9165,3276,6411
4861,9160,3279,6500
4873,9140,3274,6543
4924,9160,3279,6589
4990,9163,3277,6644
5051,9160,3279,6722
5066,9133,3272,6771
5114,9160,3279,6812
5216,9207,3280,6843
5366,9259,3279,6901
5475,9254,3267,6946
5556,9259,3279,6990
5627,9259,3301,7007
5745,9259,3320,7034
5869,9200,3301,7049
5998,9160,3279,7079
6109,9144,3267,7094
6250,9160,3279,7123
6399,9120,3280,7139
6566,9062,3279,7168
6716,8996,3272,7182
6882,8963,3279,7212
7039,8882,3277,7230
7197,8766,3279,7257
7320,8631,3273,7256
7450,8569,3279,7257
7573,8529,3277,7242
7702,8471,3279,7257
7796,8325,3272,7272
7892,8175,3279,7301
7981,8050,3278,7301
8081,7978,3279,7301
8150,7878,3268,7289
8207,7781,3279,7301
8223,7699,3297,7301
8207,7683,3320,7301
8141,7651,3317,7272
8081,7584,3320,7257
8017,7462,3328,7242
7955,7387,3361,7257
7856,7364,3392,7256
7765,7387,3443,7257
7672,7356,3497,7229
7576,7289,3565,7212
7423,7206,3621,7182
7260,7190,3688,7168
7110,7193,3759,7138
7008,7190,3852,7123
6888,7133,3944,7095
6755,7092,4057,7079
6621,7071,4172,7048
6566,7092,4303,7034
6543,7091,4421,7009
6503,7092,4549,6990
6378,7079,4667,6943
6250,7092,4795,6901
6159,7088,4909,6846
6124,7092,5041,6812
6064,7081,5175,6763
5998,7092,5328,6722
5937,7088,5456,6668
5935,7092,5574,6633
5937,7080,5668,6588
5935,7092,5779,6544
5896,7091,5880,6473
5871,7092,5983,6411
5855,7072,6070,6339
5871,7092,6188,6277
5872,7132,6313,6199
5871,7190,6434,6144
5857,7199,6513,6092
5871,7190,6598,6055
5877,7172,6691,5987
5871,7190,6803,5921
5829,7194,6884,5856
5808,7190,6967,5832
5799,7167,7043,5809
5808,7190,7131,5788
5796,7234,7189,5737
5808,7289,7254,5699
5833,7293,7322,5663
5871,7289,7418,5654
5872,7275,7486,5630
5871,7289,7541,5609
