II,V,PLETH
2411,1913,4879
2660,2123,5528
2241,1810,4879
1972,1627,4529
2004,1706,4852
1916,1715,5046
1596,1551,4852
1330,1420,4734
1222,1396,4879
1113,1351,4962
951,1241,4879
864,1151,4831
883,1112,4906
911,1074,4961
917,1034,4961
988,1026,4975
1155,1034,5043
1293,1008,5105
1222,931,5152
886,827,5186
407,724,5233
-38,635,5281
-374,569,5342
-629,520,5383
-815,491,5424
-912,473,5450
-917,465,5479
-874,460,5488
-815,465,5506
-750,484,5517
-679,517,5533
-618,541,5522
-577,543,5506
-565,527,5474
-577,517,5451
-599,517,5418
-611,517,5397
-603,510,5367
-577,517,5342
-544,543,5299
-509,569,5261
-484,566,5214
-475,543,5179
-487,522,5133
-509,517,5097
-523,523,5052
-509,543,5015
-459,570,4967
-374,595,4933
-258,615,4898
-136,646,4879
-45,683,4848
-34,698,4824
-119,670,4790
-272,621,4770
-439,582,4739
-577,569,4715
-649,575,4680
-645,595,4661
-582,616,4640
-509,621,4634
-449,596,4615
-374,569,4606
-232,574,4588
-34,621,4579
118,661,4559
102,646,4552
-102,572,4544
-374,491,4552
-541,452,4549
-509,465,4552
-297,516,4544
-34,569,4552
107,588,4558
68,595,4579
-152,564,4590
-543,414,4606
-888,247,4612
-883,310,4634
-678,470,4648
-747,336,4661
-908,110,4654
-543,388,4661
-41,807,4670
-407,440,4688
-1034,-157,4685
-374,491,4688
641,1557,4693
-611,517,4715
-3031,-1938,4718
-1902,-1629,4715
3347,2349,4704
6486,4964,4715
3238,2511,4727
-2173,-1629,4743
-3472,-2266,4739
-1121,155,4743
179,1620,4740
-781,1086,4743
-1496,672,4726
-1053,1189,4715
-939,1419,4705
-1698,931,4715
-2262,620,4715
-2173,827,4715
-2047,942,4707
-2173,672,4715
-2247,349,4716
-2173,155,4715
-2141,-126,4694
-2173,-646,4688
-2178,-1244,4684
-2173,-1629,4688
-2191,-1699,4671
-2173,-1629,4661
-2144,-1633,4653
-2173,-1629,4661
-2235,-1391,4649
-2173,-905,4634
-1864,-377,4609
-1358,52,4606
-823,382,4603
-374,646,4606
-22,822,4591
238,905,4579
383,927,4560
407,931,4552
381,929,4534
407,931,4525
535,946,4506
713,982,4497
857,1022,4479
917,1034,4470
892,1004,4453
815,957,4443
754,930,4424
781,931,4416
896,945,4401
1019,957,4388
1087,962,4366
1121,957,4361
1159,942,4360
1189,931,4361
1186,928,4344
1189,931,4334
1238,929,4321
1324,931,4307
1399,933,4279
1460,931,4279
1515,915,4297
1562,905,4279
1583,903,4121
1596,905,3816
1613,893,3433
1630,879,3107
1617,872,2884
1596,879,2753
1601,887,2649
1664,905,2562
1764,929,2490
1868,957,2453
1935,971,2432
1970,982,2426
1998,1006,2412
2071,1060,2399
2195,1133,2377
2343,1215,2371
2476,1293,2370
2581,1370,2371
2650,1447,2355
2683,1525,2344
2684,1594,2338
2683,1655,2344
2690,1707,2341
2683,1758,2344
2623,1796,2344
2513,1810,2344
2384,1792,2328
2275,1758,2317
2191,1728,2312
2105,1706,2317
1969,1664,2314
1766,1577,2317
1528,1454,2318
1324,1344,2317
1179,1271,2299
1053,1215,2290
877,1131,2288
645,1008,2290
400,869,2274
204,750,2262
73,665,2258
0,621,2262
-44,595,2250
-68,569,2235
-87,528,2218
-102,491,2208
-121,469,2190
-136,465,2181
-153,464,2178
-170,465,2181
-191,465,2168
-204,465,2153
-206,463,2137
-204,465,2126
-215,468,2108
-238,465,2099
-252,451,2095
-238,440,2099
-202,435,2088
-170,440,2072
-161,447,2052
-170,465,2044
-177,492,2040
-170,517,2044
-153,530,2045
-136,543,2044
-120,559,2029
-102,569,2017
-81,566,2010
-68,569,2017
-65,590,2020
-68,621,2017
-69,632,2001
-68,621,1990
-68,609,1984
-68,621,1990
-67,641,1990
-68,646,1990
-70,631,1984
-68,621,1990
-63,622,1992
-68,621,1990
-94,597,1973
-136,569,1962
-167,559,1958
-170,569,1962
-152,574,1959
-136,569,1962
-133,563,1972
-136,569,1990
-136,575,1994
-136,569,1990
-137,551,1981
-136,543,1990
-131,552,2002
-136,569,2017
-151,579,2025
-170,569,2044
-175,542,2069
-170,569,2099
-182,630,2113
-170,595,2126
-122,517,2144
-136,621,2181
-189,785,2213
-102,646,2235
