II,V,PLETH,RESP
2674,16403,2862,679
2944,18577,3228,776
2502,16403,2831,695
2266,15268,2617,656
2415,16403,2800,711
2498,17081,2902,748
2415,16403,2769,727
2437,15955,2677,710
2588,16403,2738,727
2640,16677,2766,738
2588,16403,2707,727
2600,16218,2675,720
2674,16403,2707,727
2666,16499,2710,731
2588,16403,2675,727
2555,16338,2649,724
2588,16403,2644,727
2605,16421,2628,729
2588,16403,2613,727
2573,16386,2611,721
2588,16403,2613,711
2619,16386,2597,699
2674,16403,2582,695
2729,16386,2575,695
2761,16403,2582,695
2732,16385,2573,688
2674,16403,2551,679
2611,16388,2524,669
2588,16403,2520,663
2573,16384,2523,654
2588,16403,2520,646
2580,16395,2499,637
2588,16403,2489,630
2576,16381,2488,622
2588,16403,2489,614
2614,16403,2470,605
2674,16403,2458,598
2760,16359,2455,590
2847,16403,2458,582
2934,16483,2440,572
3019,16594,2427,566
3084,16649,2422,559
3106,16785,2427,549
3162,16915,2412,538
3451,16975,2395,533
4150,16816,2387,534
5435,16594,2395,533
7508,16243,2387,524
10438,15640,2364,517
13708,14554,2337,516
16305,13161,2333,517
17334,11635,2336,509
16477,10300,2333,501
13730,9440,2312,498
9317,9537,2302,501
4021,10557,2302,500
-776,12016,2302,501
-4003,13168,2283,507
-5521,13924,2271,517
-5745,14592,2269,520
-4917,15640,2271,517
-3251,17022,2253,513
-1294,18501,2240,517
267,19623,2238,525
1208,20218,2240,533
1732,20207,2222,539
2070,19836,2209,549
2236,19255,2206,559
2243,18692,2209,566
2151,18149,2192,564
2070,17738,2178,566
2003,17443,2174,572
1984,17357,2178,582
1965,17347,2162,588
1984,17357,2147,598
2009,17311,2142,613
2070,17357,2147,630
2151,17452,2133,639
2243,17547,2115,646
2316,17523,2105,658
2329,17547,2115,679
2291,17626,2120,698
2243,17738,2115,711
2229,17724,2097,717
2243,17738,2084,727
2248,17800,2077,741
2243,17929,2084,759
2234,17938,2088,775
2243,17929,2084,792
2265,17903,2065,807
2329,17929,2053,824
2442,17898,2049,838
2588,17929,2053,856
2678,17998,2051,874
2674,18120,2053,889
2628,18132,2053,895
2674,18120,2053,905
2837,18085,2038,919
3019,18120,2022,937
3081,18111,2013,951
3019,18120,2022,970
2888,18095,2027,992
2761,18120,2022,1018
2668,18105,2002,1035
2674,18120,1991,1050
2777,18099,1987,1065
2933,18120,1991,1083
3069,18102,1989,1097
3192,18120,1991,1115
3295,18100,1991,1131
3364,18120,1991,1147
3391,18102,1975,1159
3451,18120,1960,1180
3570,18101,1951,1204
3710,18120,1960,1228
3803,18102,1964,1243
3882,18120,1960,1260
3967,18100,1941,1283
4055,18120,1929,1309
4127,18103,1924,1325
4227,18120,1929,1341
4319,18099,1928,1362
4313,18120,1929,1390
4179,18105,1926,1409
4055,18120,1929,1422
4030,18096,1927,1432
4055,18120,1929,1454
4026,18114,1927,1479
3968,18120,1929,1503
3904,18030,1927,1518
3796,17929,1929,1535
3609,17797,1927,1551
3451,17738,1929,1567
3387,17641,1926,1574
3364,17547,1929,1584
3286,17459,1928,1596
3192,17547,1929,1616
3117,17684,1925,1626
3019,17738,1929,1632
2820,17552,1931,1635
2588,17357,1929,1648
2415,17274,1911,1664
2329,17357,1898,1681
2268,17378,1891,1689
2243,17357,1898,1697
2269,17307,1898,1702
2329,17357,1898,1713
2325,17375,1894,1720
2243,17357,1898,1729
2150,17239,1897,1734
2157,17166,1898,1745
2241,17121,1895,1753
2329,17166,1898,1761
2368,17173,1897,1765
2415,17166,1898,1777
2481,17069,1893,1791
2502,16975,1898,1810
2401,16846,1907,1819
2243,16785,1929,1826
2118,16744,1946,1830
2070,16785,1960,1842
2057,16787,1960,1855
2070,16785,1960,1874
2105,16739,1957,1889
2157,16785,1960,1907
2193,16863,1958,1921
2243,16975,1960,1939
2321,16985,1958,1953
2415,16975,1960,1971
2452,16941,1957,1985
2415,16975,1960,2004
2344,16973,1959,2018
2329,16975,1960,2036
2391,16941,1956,2049
2502,16975,1960,2068
2595,16986,1961,2084
2674,16975,1960,2101
2753,16862,1951,2112
2847,16785,1960,2133
2910,16741,1976,2156
2933,16785,1991,2181
2946,16783,1986,2196
3019,16785,1991,2214
3148,16755,2013,2234
3278,16785,2053,2262
3344,16784,2083,2284
3364,16785,2115,2311
3366,16697,2153,2334
3364,16594,2209,2359
3331,16454,2264,2373
3278,16403,2333,2392
3223,16379,2407,2411
3192,16403,2489,2440
3155,16380,2552,2463
3106,16403,2613,2488
3047,16399,2678,2510
3019,16403,2769,2537
3017,16360,2861,2558
3019,16403,2955,2585
2988,16438,3041,2608
2933,16403,3142,2634
2853,16194,3248,2653
2761,16022,3360,2682
2657,15959,3452,2712
2588,16022,3547,2747
2566,16019,3644,2769
2588,16022,3764,2796
2597,16060,3876,2818
2588,16212,3982,2844
2570,16323,4069,2863
2588,16403,4169,2892
2626,16445,4272,2924
2674,16594,4387,2957
2711,16778,4482,2972
2761,16975,4573,2989
2812,17031,4647,3007
2847,16975,4729,3038
2825,16738,4802,3060
2761,16403,4884,3086
2669,15976,4949,3107
2588,15640,5009,3135
2545,15391,5049,3155
2588,15259,5102,3183
2702,15124,5158,3206
2847,15068,5226,3232
2974,15040,5274,3245
3106,15068,5320,3264
3244,15045,5357,3284
3364,15068,5413,3313
3407,15118,5461,3329
3364,15259,5506,3345
3233,15408,5531,3354
3019,15640,5569,3377
2726,15854,5599,3399
2415,16022,5631,3426
2151,16026,5639,3440
1984,16022,5662,3458
1903,16058,5688,3470
1898,16212,5724,3490
1934,16326,5728,3504
1984,16403,5724,3523
2003,16393,5713,3534
1984,16403,5724,3555
1935,16385,5725,3569
1898,16403,5724,3587
1886,16388,5703,3593
1898,16403,5693,3603
1880,16385,5675,3608
1812,16403,5662,3620
1707,16389,5628,3624
1639,16403,5600,3636
1621,16383,5563,3641
1639,16403,5538,3652
1666,16391,5500,3655
1725,16403,5475,3668
1791,16380,5443,3676
1812,16403,5413,3684
1762,16397,5362,3679
1725,16403,5320,3684
1773,16365,5271,3690
1898,16403,5226,3700
2009,16474,5159,3696
2070,16594,5102,3700
2081,16614,5048,3705
2070,16594,5009,3717
2052,16540,4947,3713
2070,16594,4884,3717
2140,16677,4813,3720
2243,16785,4760,3733
2316,16797,4705,3730
2329,16785,4667,3733
2266,16692,4619,3735
2157,16594,4573,3749
2043,16455,4507,3749
1984,16403,4449,3749
1976,16381,4393,3743
1984,16403,4355,3749
1973,16372,4307,3747
1984,16403,4262,3749
2048,16471,4208,3742
2157,16594,4169,3749
2233,16615,4121,3754
2243,16594,4075,3765
2197,16546,4019,3763
2157,16594,3982,3765
2141,16611,3948,3760
2157,16594,3920,3765
2188,16526,3871,3762
2243,16594,3827,3765
2299,16712,3786,3761
2329,16785,3764,3765
2299,16677,3733,3761
2243,16594,3702,3765
2211,16573,3663,3761
2243,16594,3640,3765
2297,16489,3609,3761
2329,16403,3578,3765
2323,16369,3536,3761
2329,16403,3515,3765
2365,16369,3500,3762
2415,16403,3484,3765
2433,16493,3448,3760
2415,16594,3422,3765
2371,16515,3403,3762
2329,16403,3391,3765
2304,16342,3357,3759
2329,16403,3329,3765
2381,16410,3307,3769
2415,16403,3298,3781
2385,16371,3267,3779
2329,16403,3235,3781
2299,16395,3208,3776
2329,16403,3204,3781
2378,16380,3193,3778
2415,16403,3173,3781
2420,16389,3137,3777
2415,16403,3111,3781
2409,16384,3089,3778
2415,16403,3080,3781
2417,16387,3064,3777
2415,16403,3049,3781
2405,16386,3027,3778
2415,16403,3018,3781
2447,16386,3003,3777
2502,16403,2987,3781
2551,16386,2952,3779
2588,16403,2924,3781
2595,16386,2901,3770
2588,16403,2893,3765
2575,16386,2878,3758
2588,16403,2862,3765
2624,16386,2840,3765
2674,16403,2831,3765
2694,16386,2818,3752
2674,16403,2800,3749
2623,16386,2765,3745
2588,16403,2738,3749
2577,16386,2716,3739
2588,16403,2707,3733
2590,16387,2689,3720
2588,16403,2675,3717
2583,16384,2657,3705
2588,16403,2644,3700
2587,16389,2623,3688
2588,16403,2613,3684
2583,16380,2609,3672
2588,16403,2613,3668
2587,16395,2601,3657
2588,16403,2582,3652
2582,16372,2558,3639
2588,16403,2551,3636
2588,16409,2549,3626
2588,16403,2551,3620
2572,16346,2537,3600
2588,16403,2520,3587
2615,16513,2499,3568
2674,16594,2489,3555
2689,16504,2473,3533
2674,16403,2458,3523
2612,16364,2436,3512
2588,16403,2427,3506
2614,16386,2423,3482
2674,16403,2427,3458
2776,16461,2415,3434
2933,16594,2395,3426
3080,16675,2370,3411
3106,16785,2364,3393
3098,16879,2364,3364
3278,16975,2364,3345
3674,16918,2347,3325
4227,16785,2333,3313
5240,16539,2327,3287
7246,16212,2333,3264
10113,15599,2323,3240
12940,14686,2302,3232
15043,13440,2276,3217
16477,12016,2271,3199
17080,10421,2272,3169
15873,8964,2271,3151
12097,8138,2253,3133
6556,8583,2240,3119
1131,10173,2234,3091
-2761,12207,2240,3070
-4869,13850,2230,3051
-5521,15068,2209,3038
-5082,16142,2183,3011
-3882,17357,2178,2989
-2348,18553,2179,2968
-863,19646,2178,2957
316,20423,2159,2937
1121,20790,2147,2925
1586,20587,2143,2913
1812,20027,2147,2909
1859,19308,2133,2892
1812,18692,2115,2876
1710,18196,2104,2856
1639,17929,2115,2844
1597,17794,2123,2825
1639,17738,2115,2812
1714,17624,2092,2793
1812,17547,2084,2779
1861,17513,2085,2760
1898,17547,2084,2747
1941,17539,2065,2730
1984,17547,2053,2715
2002,17531,2052,2693
1984,17547,2053,2682
1969,17516,2035,2673
1984,17547,2022,2666
2023,17605,2020,2646
2070,17738,2022,2634
2132,17820,2006,2624
2243,17929,1991,2618
2362,18008,1987,2599
2415,18120,1991,2585
2353,18139,1977,2574
2243,18120,1960,2569
2165,18008,1951,2551
2157,17929,1960,2537
2181,17866,1962,2525
2243,17929,1960,2521
2350,18015,1955,2504
2502,18120,1960,2488
2623,18121,1960,2470
2674,18120,1960,2456
2666,18092,1956,2436
2674,18120,1960,2424
2711,18108,1962,2414
2761,18120,1960,2408
2792,18097,1943,2389
2847,18120,1929,2375
2930,18105,1921,2364
3019,18120,1929,2359
3065,18098,1933,2343
3106,18120,1929,2327
3173,18106,1910,2307
3278,18120,1898,2295
3370,18094,1892,2277
3451,18120,1898,2262
3527,18118,1898,2244
3623,18120,1898,2230
3712,18026,1894,2210
3796,17929,1898,2198
3871,17799,1897,2182
3968,17738,1898,2165
4086,17692,1894,2138
4227,17738,1898,2117
4340,17754,1899,2098
4400,17738,1898,2085
4401,17620,1881,2060
4400,17547,1867,2036
4402,17462,1858,2014
4400,17357,1867,2004
4360,17133,1871,1989
4313,16975,1867,1971
4269,16914,1848,1945
4227,16975,1835,1923
4148,16977,1831,1897
4055,16975,1835,1874
3982,16948,1835,1847
3968,16975,1835,1826
3976,16955,1834,1802
3968,16975,1835,1777
3902,17020,1833,1744
3796,17166,1835,1713
3661,17275,1836,1684
3537,17357,1835,1664
3430,17345,1829,1640
3364,17357,1835,1616
3318,17341,1850,1588
3278,17357,1867,1567
3201,17331,1867,1544
3106,17357,1867,1519
3028,17358,1867,1485
3019,17357,1867,1454
3036,17253,1850,1425
3019,17166,1835,1406
2934,17109,1829,1383
2847,17166,1835,1357
2790,17187,1836,1323
2761,17166,1835,1293
2714,17045,1832,1266
2674,16975,1835,1244
2637,16938,1835,1219
2588,16975,1835,1196
2495,16967,1833,1170
2415,16975,1835,1147
2389,16952,1834,1121
2415,16975,1835,1099
2427,16961,1833,1080
2415,16975,1835,1066
2400,16955,1834,1050
2415,16975,1835,1034
2426,16960,1833,1016
2415,16975,1835,1002
2392,16956,1834,985
2415,16975,1835,970
2489,16960,1832,952
2588,16975,1835,937
2669,16956,1836,925
2761,16975,1835,921
2879,16961,1829,916
3019,16975,1835,905
3127,16954,1849,885
3192,16975,1867,873
3207,16964,1867,870
3192,16975,1867,873
3144,16949,1871,866
3106,16975,1898,856
3114,16978,1927,847
3192,16975,1960,840
3269,16871,1986,829
3278,16785,2022,824
3198,16727,2061,824
