II,V,PLETH,RESP
-397,-489,4384,306
-520,-691,5960,452
-423,-706,6142,465
-217,-623,5705,387
-124,-600,5535,353
-198,-661,5705,416
-276,-694,5821,453
-224,-628,5701,281
-114,-548,5553,-118
-94,-565,5550,-530
-148,-649,5609,-675
-122,-655,5556,-462
33,-531,5428,-60
154,-390,5361,262
70,-380,5372,367
-168,-498,5338,316
-358,-612,5236,254
-396,-618,5146,249
-365,-550,5119,268
-334,-498,5085,259
-240,-509,5007,222
-48,-567,4914,195
94,-657,4864,193
1,-752,4822,193
-280,-804,4768,174
-492,-783,4679,147
-470,-739,4616,138
-332,-747,4572,140
-317,-819,4528,129
-501,-901,4446,101
-720,-943,4382,85
-758,-940,4344,89
-568,-924,4312,82
-310,-942,4239,55
-165,-998,4178,33
-164,-1027,4145,35
-207,-960,4118,34
-212,-849,4046,7
-180,-811,3977,-17
-124,-830,3934,-16
-47,-758,3905,-16
25,-539,3841,-42
44,-318,3785,-71
23,-226,3755,-74
37,-187,3735,-72
83,-49,3675,-93
41,177,3613,-120
-143,340,3573,-125
-329,367,3548,-123
-336,343,3482,-142
-190,369,3403,-167
-99,431,3330,-175
-215,466,3283,-176
-475,490,3227,-190
-697,559,3182,-214
-751,620,3148,-226
-679,557,3134,-229
-629,406,3105,-238
-717,368,3075,-256
-888,519,3043,-270
-988,662,3025,-276
-916,603,2996,-281
-743,441,2963,-295
-622,406,2923,-309
-639,532,2896,-316
-738,651,2864,-320
-802,662,2831,-330
-780,624,2787,-347
-725,626,2757,-358
-706,652,2729,-359
-741,641,2699,-363
-817,573,2653,-375
-904,506,2619,-387
-949,493,2594,-387
-920,531,2567,-386
-887,557,2518,-393
-964,538,2481,-403
-1129,499,2456,-404
-1206,499,2435,-402
-1086,558,2392,-405
-902,638,2358,-414
-847,679,2340,-416
-913,669,2325,-412
-897,673,2284,-412
-695,767,2250,-419
-425,927,2232,-422
-283,1051,2216,-418
-297,1070,2171,-411
-316,1032,2129,-412
-194,996,2104,-417
13,945,2085,-413
101,813,2036,-399
-41,610,1984,-391
-275,430,1948,-392
-403,364,1925,-391
-425,385,1879,-380
-528,418,1825,-374
-774,419,1779,-377
-987,428,1757,-375
-1020,468,1724,-358
-968,515,1676,-344
-1056,544,1624,-344
-1267,566,1605,-341
-1382,584,1597,-326
-1285,571,1588,-315
-1152,523,1563,-317
-1236,495,1563,-315
-1513,517,1591,-296
-1713,535,1635,-279
-1624,465,1660,-279
-1366,358,1696,-279
-1232,407,1758,-256
-1360,767,1856,-232
-1574,1361,1943,-229
-1613,1964,2021,-234
-1325,2407,2108,-209
-561,2594,2247,-170
988,2331,2396,-175
3430,1436,2521,-221
6111,104,2623,-169
7679,-1005,2782,119
7112,-1318,2979,572
4633,-894,3150,900
1558,-304,3262,864
-803,18,3412,518
-1957,111,3621,136
-2209,250,3815,-65
-2071,516,3924,-72
-1865,762,4049,3
-1680,863,4238,57
