II,V,PLETH,ABP
-1217,-227,12705,5072
-1457,-131,17204,6786
-1168,65,17670,6856
-700,188,16382,6248
-414,185,15885,5994
-333,130,16364,6148
-269,80,16721,6261
-121,12,16453,6140
35,-96,16142,6028
109,-229,16230,6097
128,-365,16492,6247
179,-502,16468,6287
289,-638,16288,6265
417,-758,16288,6312
532,-848,16488,6431
613,-910,16547,6489
610,-957,16463,6488
474,-980,16448,6510
235,-942,16582,6585
-5,-824,16639,6620
-184,-642,16583,6613
-328,-439,16507,6593
-479,-232,16529,6598
-602,-16,16507,6562
-606,201,16463,6512
-452,391,16365,6437
-222,518,16325,6375
-51,568,16272,6288
-2,552,16240,6219
-31,497,16162,6152
-57,432,16139,6130
-45,375,16113,6129
-8,322,16101,6197
43,268,16011,6312
113,221,15952,6506
215,202,15895,6743
334,222,15872,7058
439,253,15792,7417
511,236,15758,7835
556,132,15732,8259
595,-44,15730,8701
642,-248,15646,9123
700,-436,15586,9535
768,-577,15529,9882
840,-659,15505,10169
890,-705,15409,10360
870,-753,15339,10488
750,-799,15276,10528
535,-795,15257,10500
269,-710,15162,10380
-1,-578,15065,10210
-239,-445,14953,9984
-416,-301,14903,9735
-511,-95,14811,9436
-507,190,14732,9126
-405,509,14633,8797
-234,783,14606,8487
-67,935,14560,8171
19,922,14528,7881
-1,767,14445,7596
-81,544,14426,7355
-150,330,14417,7131
-169,160,14458,6956
-142,33,14444,6791
-97,-60,14464,6671
-71,-121,14505,6553
-90,-160,14653,6466
-136,-198,14785,6375
-159,-248,14923,6326
-131,-296,15038,6285
-75,-337,15268,6283
-28,-393,15506,6277
6,-516,15716,6308
60,-686,15856,6350
146,-847,16162,6437
238,-951,16623,6526
284,-1031,17142,6646
249,-1113,17481,6772
117,-1164,17741,6937
-90,-1132,17952,7102
-345,-1021,18152,7284
-607,-882,18200,7442
-846,-741,18220,7599
-1033,-573,18255,7724
-1136,-352,18360,7837
-1123,-96,18382,7898
-992,124,18383,7928
-792,196,18365,7897
-593,-22,18418,7844
-424,-641,18424,7750
-258,-1635,18411,7646
-94,-2752,18336,7512
-19,-3585,18299,7384
-158,-3789,18237,7243
-566,-3321,18201,7124
-1164,-2468,18125,7004
-1775,-1641,18096,6919
-2195,-1102,18054,6843
-2292,-858,18051,6803
-2072,-759,17997,6770
-1651,-677,17975,6774
-1161,-584,17929,6790
-678,-517,17925,6840
-234,-509,17875,6887
123,-561,17854,6953
349,-646,17805,7006
433,-740,17799,7072
424,-827,17750,7118
368,-893,17731,7167
260,-903,17680,7190
70,-827,17674,7216
-174,-689,17623,7215
-394,-559,17586,7213
-548,-459,17499,7180
-656,-341,17458,7144
-722,-139,17396,7078
-685,117,17370,7008
-515,359,17302,6901
-297,521,17285,6788
-161,591,17251,6647
-157,561,17246,6523
-234,439,17184,6386
-326,264,17162,6267
-386,113,17126,6134
-384,44,17123,6029
-308,49,17062,5924
-183,70,17036,5855
-50,68,17000,5782
72,51,17007,5748
194,35,16974,5724
332,12,16992,5755
488,-47,16991,5817
647,-148,16997,5959
795,-282,16933,6164
932,-435,16917,6475
1070,-596,16898,6858
1206,-741,16882,7330
1303,-846,16781,7842
1298,-894,16730,8397
1144,-882,16696,8939
850,-802,16661,9470
488,-658,16507,9943
143,-477,16376,10369
-138,-311,16270,10695
-342,-180,16200,10925
-447,-29,16032,11016
-420,206,15884,10999
-278,503,15765,10862
-111,736,15700,10646
-20,812,15538,10341
-38,750,15361,9990
-125,639,15183,9592
-220,519,15087,9193
-283,393,14956,8789
-299,282,14835,8423
-262,238,14698,8081
-189,274,14642,7793
-106,340,14575,7536
-24,366,14530,7345
76,328,14444,7186
223,240,14424,7078
409,109,14419,6983
587,-78,14478,6935
712,-317,14503,6898
777,-568,14561,6892
808,-788,14612,6867
822,-973,14733,6859
821,-1134,14820,6832
791,-1257,14912,6818
699,-1308,14967,6775
501,-1275,15104,6753
190,-1177,15233,6728
-176,-1041,15360,6737
-512,-874,15432,6734
-749,-691,15618,6755
-872,-491,15878,6769
-890,-279,16170,6810
-809,-40,16348,6837
-656,209,16531,6878
-493,427,16713,6897
-410,548,16904,6918
-444,550,16978,6912
-564,463,17063,6919
-701,355,17172,6916
-815,268,17333,6931
-879,209,17399,6929
-872,153,17454,6939
-790,71,17507,6934
-652,-92,17628,6946
-465,-410,17684,6946
-197,-964,17721,6966
170,-1779,17717,6981
561,-2735,17770,7020
811,-3546,17783,7052
760,-3898,17777,7100
366,-3682,17699,7137
-252,-3106,17662,7188
-862,-2531,17610,7226
-1267,-2198,17575,7271
-1395,-2090,17466,7295
-1328,-2028,17381,7327
-1200,-1855,17283,7342
-1099,-1549,17228,7365
-1028,-1196,17113,7364
-971,-894,17017,7364
-934,-665,16902,7336
-928,-461,16845,7304
-908,-220,16749,7236
-789,67,16677,7162
-548,351,16581,7056
-286,556,16546,6946
-149,645,16489,6807
-191,621,16462,6671
-332,530,16394,6518
-447,410,16374,6383
-488,298,16343,6242
-486,199,16359,6125
-476,127,16336,6005
-439,78,16345,5918
-351,61,16331,5833
-230,75,16364,5782
-106,105,16373,5726
19,116,16423,5700
158,75,16438,5668
293,-31,16471,5667
410,-192,16458,5660
516,-386,16484,5683
638,-586,16477,5703
773,-766,16474,5755
902,-910,16413,5808
987,-1005,16403,5903
973,-1035,16381,6023
804,-979,16354,6216
503,-850,16238,6458
179,-683,16156,6778
-67,-508,16078,7138
-217,-312,16017,7560
-286,-70,15876,7998
-256,220,15777,8456
-112,526,15698,8870
85,794,15649,9247
217,957,15514,9548
203,970,15407,9793
55,857,15320,9946
-138,702,15277,10028
-282,579,15152,10011
-332,497,15042,9936
-318,430,14941,9792
-300,368,14897,9622
-296,325,14795,9409
-274,303,14711,9193
-202,296,14629,8964
-100,294,14610,8766
-6,281,14550,8579
72,218,14507,8429
148,85,14448,8289
221,-95,14447,8192
273,-267,14412,8113
309,-399,14388,8074
382,-496,14325,8035
523,-586,14315,8017
668,-693,14284,7989
682,-805,14273,7984
488,-880,14205,7966
139,-870,14177,7958
-261,-788,14152,7918
-641,-685,14192,7877
-955,-598,14193,7800
-1145,-488,14215,7720
-1162,-280,14232,7597
-1041,37,14344,7463
-887,365,14432,7287
-787,558,14497,7111
-760,561,14538,6916
-778,425,14772,6752
-833,275,15149,6595
-924,177,15567,6482
-1014,134,15846,6381
-1041,107,16120,6330
