II,V,PLETH,ABP
-2514,148,-1105,5164
-2708,147,-1213,5563
-2428,114,-1116,4977
-2571,115,-1200,5264
-2594,109,-1234,5300
-2565,100,-1245,5219
-2537,90,-1256,5137
-2562,83,-1290,5155
-2587,76,-1324,5178
-2578,70,-1342,5123
-2564,65,-1356,5064
-2567,61,-1376,5044
-2572,59,-1396,5037
-2555,55,-1408,4993
-2537,50,-1419,4961
-2532,44,-1433,4954
-2527,36,-1445,4961
-2523,27,-1451,4971
-2519,21,-1451,5005
-2520,18,-1449,5075
-2509,20,-1439,5167
-2493,26,-1423,5291
-2472,35,-1401,5457
-2447,46,-1373,5647
-2419,58,-1340,5877
-2388,69,-1300,6121
-2356,79,-1258,6391
-2323,89,-1211,6653
-2297,100,-1163,6928
-2276,110,-1113,7174
-2254,120,-1064,7419
-2206,129,-1012,7616
-2109,135,-963,7804
-1936,137,-911,7937
-1690,137,-862,8066
-1384,137,-809,8141
-1065,139,-762,8222
-767,146,-711,8253
-529,157,-668,8301
-349,165,-622,8301
-233,166,-587,8326
-149,157,-550,8306
-96,137,-525,8319
-49,112,-499,8288
-21,86,-488,8290
7,65,-475,8250
19,49,-474,8239
33,38,-470,8188
35,29,-475,8162
39,20,-475,8099
31,12,-484,8058
24,5,-491,7987
7,-1,-508,7937
-5,-7,-524,7861
-24,-12,-549,7807
-33,-15,-576,7735
-46,-18,-610,7681
-52,-19,-647,7611
-60,-20,-690,7556
-63,-22,-735,7488
-65,-25,-785,7430
-61,-28,-835,7358
-54,-33,-886,7295
-44,-38,-936,7218
-36,-43,-988,7150
-31,-47,-1038,7068
-28,-50,-1089,6995
-25,-52,-1139,6911
-15,-52,-1191,6839
-1,-52,-1241,6754
20,-52,-1292,6686
40,-51,-1340,6603
56,-52,-1388,6543
64,-54,-1430,6467
61,-59,-1472,6418
52,-65,-1508,6354
35,-72,-1545,6323
15,-80,-1574,6272
-6,-87,-1605,6260
-25,-94,-1627,6225
-41,-100,-1649,6232
-50,-105,-1658,6212
-49,-108,-1669,6237
-27,-108,-1669,6229
27,-105,-1672,6262
123,-99,-1665,6255
263,-91,-1663,6284
434,-84,-1652,6272
602,-82,-1646,6287
721,-90,-1632,6262
745,-110,-1623,6257
647,-139,-1608,6216
433,-171,-1600,6191
147,-194,-1588,6134
-146,-201,-1582,6092
-379,-186,-1575,6024
-510,-153,-1573,5970
-533,-110,-1570,5895
-476,-67,-1571,5833
-384,-34,-1569,5759
-299,-15,-1568,5699
-242,-8,-1564,5632
-212,-8,-1560,5580
-197,-13,-1551,5526
-185,-18,-1542,5488
-170,-22,-1531,5451
-153,-27,-1520,5434
-138,-33,-1506,5422
-128,-39,-1493,5431
-120,-42,-1478,5442
-112,-41,-1461,5473
-100,-35,-1441,5500
-81,-24,-1420,5547
-59,-12,-1399,5583
-35,-1,-1380,5637
-15,7,-1360,5673
-4,12,-1342,5726
-4,15,-1322,5748
-17,18,-1299,5788
-40,24,-1270,5792
-71,33,-1236,5814
-103,45,-1197,5792
-131,56,-1156,5795
-151,61,-1109,5755
-160,54,-1062,5747
-157,31,-1013,5696
-145,-6,-964,5684
-125,-49,-913,5635
-101,-89,-861,5629
-74,-119,-802,5594
-45,-137,-739,5605
-15,-144,-663,5602
14,-145,-580,5647
40,-143,-487,5685
60,-138,-389,5770
73,-128,-284,5853
79,-113,-174,5976
79,-95,-59,6095
75,-75,59,6244
68,-58,182,6384
63,-47,305,6543
59,-42,430,6688
60,-40,555,6841
64,-39,686,6977
71,-37,816,7117
79,-32,939,7238
86,-26,1048,7360
91,-20,1139,7465
93,-14,1211,7571
89,-11,1269,7660
77,-9,1332,7751
57,-10,1408,7822
31,-13,1501,7894
6,-18,1597,7941
-12,-23,1696,7989
-18,-27,1785,8007
-12,-29,1867,8028
-1,-29,1933,8016
10,-28,1994,8012
13,-27,2045,7974
10,-26,2094,7950
3,-25,2129,7890
-3,-25,2163,7853
-7,-24,2185,7778
-9,-23,2209,7734
-11,-21,2218,7649
-13,-19,2229,7601
-17,-17,2227,7509
-21,-15,2228,7454
-22,-13,2216,7356
-21,-10,2210,7292
-20,-8,2196,7186
-21,-6,2187,7111
-26,-5,2171,6998
-33,-4,2161,6912
-40,-4,2146,6791
-43,-4,2136,6695
-42,-4,2121,6568
-38,-3,2109,6462
-33,-2,2093,6334
-30,-1,2079,6229
-29,0,2059,6110
-31,1,2040,6016
-35,2,2010,5918
-39,3,1974,5845
-44,4,1923,5773
-49,4,1866,5727
-53,5,1801,5685
-52,5,1737,5670
-45,6,1675,5664
-33,6,1621,5686
-17,6,1568,5717
-1,6,1521,5772
14,6,1473,5829
26,6,1429,5903
37,7,1385,5965
47,7,1345,6037
57,9,1304,6088
67,9,1267,6145
75,8,1227,6172
83,9,1192,6206
89,15,1154,6206
94,29,1124,6217
94,49,1090,6189
95,75,1066,6176
87,102,1036,6123
82,124,1015,6089
68,137,985,6014
61,140,965,5963
51,132,938,5872
51,116,922,5810
53,92,900,5714
62,63,889,5650
72,28,871,5559
79,-8,860,5500
80,-44,845,5418
76,-75,838,5364
66,-98,831,5292
60,-109,837,5246
68,-109,845,5185
108,-99,864,5150
200,-81,882,5107
363,-59,904,5089
606,-36,921,5068
918,-12,941,5070
1265,12,960,5074
1589,34,983,5099
1825,52,1010,5125
1920,64,1044,5166
1854,71,1080,5204
1649,76,1122,5252
1361,88,1167,5292
1061,114,1214,5336
807,159,1261,5368
631,223,1308,5402
527,298,1351,5417
472,374,1391,5431
436,440,1424,5424
400,491,1453,5417
354,523,1473,5388
304,538,1488,5365
254,538,1491,5322
213,531,1487,5291
179,519,1466,5237
154,509,1438,5201
134,502,1400,5140
121,501,1367,5102
108,503,1331,5035
105,508,1308,4998
100,509,1283,4930
108,509,1263,4896
111,502,1227,4830
122,494,1190,4800
124,482,1140,4735
125,471,1096,4704
122,461,1046,4641
120,455,1009,4611
118,450,974,4553
123,449,954,4528
130,449,935,4484
140,454,930,4474
151,459,928,4455
164,469,937,4473
177,480,949,4495
191,495,974,4562
204,513,1003,4648
216,533,1043,4788
227,555,1085,4963
238,578,1132,5198
247,599,1177,5473
256,615,1220,5801
263,627,1257,6156
270,633,1290,6542
274,636,1314,6923
277,637,1333,7302
276,636,1346,7642
273,636,1357,7952
265,634,1363,8198
255,631,1365,8402
243,625,1361,8536
234,614,1352,8635
228,595,1332,8666
227,568,1306,8680
229,533,1269,8639
235,493,1227,8600
241,448,1176,8516
249,401,1125,8454
258,350,1073,8356
268,299,1030,8295
279,245,994,8201
290,193,970,8153
302,143,949,8072
315,102,934,8041
331,66,914,7974
347,41,894,7958
365,18,864,7907
380,5,833,7905
394,-8,793,7868
405,-14,752,7874
413,-20,704,7849
411,-24,655,7862
397,-28,598,7850
363,-32,539,7875
313,-39,472,7882
249,-44,405,7923
180,-48,333,7948
113,-46,264,7996
48,-35,194,8028
-21,-9,130,8072
-100,32,68,8096
-193,85,15,8123
-301,143,-33,8125
-419,198,-69,8122
-542,242,-99,8089
-669,263,-115,8045
-799,250,-123,7966
-934,182,-115,7874
-1068,50,-95,7752
-1195,-150,-56,7628
-1298,-392,-6,7480
-1367,-640,61,7339
-1390,-848,134,7175
-1371,-992,220,7019
-1318,-1067,308,6834
-1242,-1096,407,6665
-1154,-1099,503,6474
-1059,-1099,608,6323
-966,-1096,706,6163
-874,-1095,813,6060
-793,-1085,913,5949
-732,-1075,1023,5899
-694,-1064,1127,5829
-687,-1064,1239,5817
-704,-1070,1340,5773
-743,-1084,1443,5783
-790,-1100,1532,5758
-845,-1116,1621,5783
-893,-1128,1697,5775
-939,-1136,1776,5812
-967,-1140,1849,5820
-979,-1139,1927,5867
-950,-1137,1999,5886
-872,-1137,2077,5939
-722,-1138,2153,5971
-508,-1145,2233,6034
-246,-1151,2306,6079
9,-1159,2372,6147
202,-1158,2425,6199
275,-1147,2469,6263
212,-1122,2503,6308
36,-1088,2541,6355
-186,-1045,2586,6380
-384,-1000,2644,6399
-503,-950,2707,6393
-530,-891,2774,6378
-485,-817,2838,6339
-412,-726,2900,6293
-346,-622,2955,6228
-306,-514,3009,6162
-289,-413,3057,6084
-286,-328,3104,6014
-281,-261,3139,5934
-265,-212,3175,5865
-233,-174,3197,5781
-188,-146,3222,5710
-135,-123,3230,5621
-85,-106,3243,5554
-50,-91,3238,5471
-33,-80,3242,5419
-38,-70,3227,5348
-55,-63,3226,5311
-76,-54,3205,5249
-94,-50,3203,5219
-103,-47,3182,5154
-106,-47,3183,5127
-100,-44,3165,5066
-87,-43,3174,5049
-64,-37,3169,5001
-34,-30,3195,4997
1,-21,3211,4967
34,-15,3258,4978
60,-8,3298,4965
72,-4,3367,4991
76,-2,3436,4998
73,-2,3538,5040
76,-2,3647,5069
89,-3,3782,5127
113,-4,3910,5172
140,-5,4041,5241
160,-8,4147,5298
164,-11,4241,5373
151,-13,4312,5443
126,-16,4376,5534
95,-20,4426,5629
61,-23,4471,5748
28,-27,4503,5871
-8,-31,4527,6011
-43,-35,4533,6146
-75,-39,4533,6288
-96,-42,4518,6417
-102,-43,4500,6548
-90,-43,4467,6661
-63,-41,4431,6777
-28,-36,4380,6869
11,-28,4328,6963
49,-19,4262,7023
87,-9,4198,7083
121,0,4122,7104
151,7,4054,7131
173,10,3973,7123
186,12,3905,7135
188,12,3823,7115
183,12,3758,7123
176,13,3680,7096
174,14,3623,7100
179,16,3553,7067
192,16,3506,7069
205,15,3442,7034
212,15,3400,7040
208,13,3339,7014
193,10,3298,7027
173,5,3239,7011
156,-1,3196,7030
151,-6,3137,7019
159,-8,3092,7037
178,-4,3031,7027
198,4,2982,7039
209,12,2918,7025
202,16,2862,7026
178,14,2793,7000
143,8,2729,6983
104,0,2653,6937
72,-7,2579,6890
50,-10,2495,6810
39,-10,2411,6720
36,-7,2318,6596
38,-5,2224,6463
44,-3,2124,6309
53,-2,2026,6160
63,-2,1923,6007
70,-3,1824,5873
67,-6,1724,5741
54,-8,1628,5630
32,-12,1531,5517
9,-16,1440,5424
-9,-19,1355,5328
-14,-21,1284,5260
-11,-21,1224,5190
-1,-20,1180,5156
6,-18,1142,5118
12,-17,1107,5117
18,-18,1061,5101
25,-22,1010,5118
37,-27,950,5110
46,-31,896,5135
50,-32,839,5134
42,-29,793,5173
28,-23,747,5182
12,-16,708,5234
6,-8,666,5254
19,-1,628,5311
57,6,588,5336
124,13,552,5394
218,18,509,5424
331,20,465,5484
449,18,414,5519
544,12,360,5578
587,1,299,5611
550,-13,237,5659
422,-28,172,5681
217,-41,109,5709
-24,-51,44,5713
-250,-54,-18,5721
-412,-50,-82,5707
-486,-40,-146,5694
-477,-25,-211,5664
-411,-9,-278,5634
-323,5,-348,5591
-240,16,-420,5551
-175,22,-493,5506
-130,25,-564,5467
-101,25,-633,5420
-83,23,-701,5377
-71,19,-770,5322
-62,13,-847,5269
-52,6,-931,5202
-39,0,-1021,5143
-26,-4,-1110,5074
-16,-4,-1191,5022
-17,-3,-1255,4957
-28,-1,-1304,4915
-49,1,-1340,4856
-73,2,-1367,4821
-94,1,-1390,4760
-108,0,-1410,4727
-113,-2,-1428,4666
-111,-1,-1440,4643
-100,0,-1445,4593
-82,5,-1442,4592
-62,10,-1430,4567
-42,15,-1410,4597
-31,15,-1380,4598
-26,12,-1341,4653
-30,7,-1292,4681
-32,3,-1235,4759
-29,2,-1169,4817
-15,5,-1096,4924
5,9,-1017,5024
31,12,-934,5173
58,13,-844,5319
87,19,-753,5504
117,39,-656,5681
154,83,-558,5881
196,154,-456,6068
244,248,-355,6276
298,351,-253,6482
360,446,-153,6714
429,517,-53,6946
506,555,43,7188
586,556,136,7408
663,528,222,7607
728,478,304,7757
777,419,378,7872
805,358,444,7936
817,305,502,7977
815,263,555,7981
806,235,602,7979
792,221,645,7951
779,224,683,7929
763,245,715,7883
750,291,738,7853
737,362,752,7802
729,459,759,7775
725,565,761,7725
729,674,762,7706
739,765,759,7660
759,836,758,7648
782,879,754,7607
809,910,751,7609
828,926,742,7581
844,945,735,7605
845,961,724,7598
842,982,720,7644
830,999,713,7653
823,1018,716,7710
814,1033,718,7731
815,1052,728,7795
815,1067,732,7824
823,1085,742,7884
827,1100,748,7904
832,1114,763,7938
830,1123,779,7925
828,1131,808,7917
821,1134,842,7865
817,1135,889,7815
815,1134,941,7723
822,1133,1001,7625
834,1131,1064,7488
853,1130,1133,7342
872,1128,1204,7166
892,1127,1279,6996
907,1123,1354,6818
919,1117,1430,6659
925,1106,1505,6502
930,1090,1579,6364
932,1068,1647,6223
937,1043,1711,6100
937,1014,1767,5974
942,988,1816,5874
938,963,1853,5780
937,946,1882,5722
927,932,1896,5670
919,927,1899,5654
908,926,1885,5632
901,937,1862,5640
894,955,1823,5627
892,987,1781,5644
889,1021,1726,5635
888,1064,1674,5659
883,1099,1611,5654
886,1136,1554,5687
900,1161,1487,5690
955,1191,1429,5735
1060,1214,1360,5745
1244,1244,1301,5798
1502,1261,1231,5818
1829,1276,1176,5880
2175,1271,1121,5911
2493,1258,1094,5977
2709,1229,1079,6013
