II,V,PLETH,ABP
885,-1142,7893,3907
1262,-1654,10722,5302
1383,-1737,11060,5461
1374,-1533,10301,5076
1402,-1382,10011,4921
1486,-1420,10311,5055
1534,-1484,10530,5145
1493,-1410,10361,5044
1405,-1246,10168,4933
1318,-1115,10225,4947
1233,-1008,10390,5019
1137,-859,10371,5007
1042,-706,10247,4947
950,-621,10230,4938
827,-575,10337,4983
671,-499,10355,4982
556,-406,10272,4939
532,-345,10216,4918
548,-300,10252,4945
520,-242,10259,4952
449,-207,10222,4931
404,-218,10189,4907
407,-228,10220,4907
394,-204,10222,4891
331,-200,10213,4873
261,-235,10173,4846
271,-233,10166,4828
361,-146,10147,4795
444,-60,10140,4766
431,-71,10101,4731
350,-142,10088,4708
300,-171,10066,4678
345,-145,10063,4656
432,-114,10026,4624
478,-94,10010,4601
460,-52,9986,4565
434,8,9985,4536
434,42,9951,4494
438,26,9933,4461
411,-8,9906,4419
372,-10,9906,4388
362,33,9886,4347
392,89,9894,4317
419,115,9891,4278
417,98,9902,4253
386,47,9875,4222
357,-6,9861,4207
351,-18,9836,4187
391,37,9833,4180
475,114,9800,4165
576,136,9785,4159
615,101,9757,4144
539,79,9754,4141
374,86,9724,4132
239,50,9709,4135
235,-31,9680,4128
382,-18,9677,4130
624,172,9644,4123
892,438,9615,4125
1103,643,9561,4122
1200,776,9538,4131
1205,864,9499,4137
1225,869,9469,4153
1327,786,9405,4160
1457,709,9371,4172
1524,674,9341,4168
1516,574,9356,4168
1487,353,9352,4158
1461,143,9366,4157
1403,43,9378,4151
1278,-30,9449,4159
1076,-165,9520,4162
846,-245,9598,4173
644,-151,9646,4175
555,20,9746,4187
506,92,9854,4193
412,39,9962,4206
268,-41,10018,4206
187,-105,10121,4210
183,-151,10256,4206
126,-168,10408,4214
-18,-152,10486,4218
-98,-158,10570,4235
-29,-214,10667,4246
38,-211,10789,4263
-65,40,10844,4263
-268,600,10895,4262
-378,1295,10956,4246
-252,1917,11060,4232
338,2435,11115,4209
