II,V,PLETH
4821,2859,3554
5356,3195,4016
4574,2760,3520
4112,2520,3238
4327,2686,3453
4413,2776,3582
4141,2637,3419
4000,2556,3295
4141,2637,3352
4200,2677,3374
4080,2613,3285
4013,2572,3217
4080,2613,3218
4115,2643,3199
4080,2637,3151
4058,2636,3124
4080,2662,3118
4084,2681,3088
4080,2686,3051
4097,2683,3029
4141,2686,3017
4175,2701,2986
4203,2736,2950
4222,2758,2911
4265,2760,2883
4305,2741,2847
4327,2736,2816
4283,2737,2780
4203,2736,2749
4117,2710,2710
4080,2686,2682
4055,2670,2660
4018,2662,2648
3943,2636,2619
3894,2613,2581
3896,2600,2538
3956,2613,2514
4003,2626,2496
4018,2637,2481
3987,2638,2447
3956,2637,2414
3915,2634,2384
3894,2637,2380
3910,2653,2381
4018,2686,2380
4175,2725,2360
4327,2760,2347
4427,2786,2339
4512,2810,2347
4573,2803,2344
4574,2760,2347
4512,2720,2350
4512,2760,2380
4657,2835,2420
4883,2810,2481
4998,2584,2539
4945,2194,2615
4833,1637,2699
4883,887,2816
5178,5,2943
5625,-764,3084
5932,-1270,3221
5872,-1553,3386
5404,-1687,3564
4698,-1553,3755
3852,-1073,3922
2905,-394,4090
1944,196,4251
1236,616,4425
939,953,4597
989,1306,4794
1186,1646,4995
1483,1947,5196
1880,2207,5363
2349,2465,5531
2792,2722,5697
3214,2982,5867
3596,3194,6005
3894,3327,6135
4033,3377,6251
4080,3401,6370
4103,3427,6457
4141,3450,6537
4146,3452,6601
4141,3450,6671
4117,3460,6722
4080,3475,6772
4007,3468,6804
3956,3450,6839
3942,3438,6854
3956,3450,6872
3950,3462,6873
3956,3475,6872
3998,3488,6851
4080,3524,6839
4129,3562,6818
4141,3598,6805
4141,3615,6769
4203,3648,6738
4312,3703,6698
4450,3796,6671
4583,3886,6623
4759,3968,6571
4971,4028,6497
5192,4091,6437
5343,4150,6367
5439,4215,6302
5512,4265,6215
5625,4313,6135
5767,4349,6046
5934,4387,5967
6075,4406,5867
6181,4412,5766
6243,4397,5645
6305,4387,5531
6351,4363,5415
6367,4313,5330
6332,4219,5247
6305,4116,5163
6285,4007,5044
6243,3894,4928
6112,3756,4816
5934,3623,4727
5757,3496,4625
5625,3377,4526
5486,3237,4417
5316,3105,4325
5096,2992,4231
4883,2908,4157
4698,2827,4083
4574,2760,4023
4474,2702,3951
4389,2662,3889
4285,2625,3827
4203,2613,3788
4149,2610,3749
4141,2613,3721
4122,2595,3683
4080,2588,3654
4004,2586,3617
3956,2588,3587
3922,2563,3556
3894,2539,3554
3828,2526,3554
3771,2539,3554
3727,2542,3530
3709,2539,3520
3670,2528,3517
3647,2539,3520
3670,2558,3499
3771,2588,3486
3865,2603,3482
3894,2613,3486
3849,2615,3468
3832,2637,3453
3873,2669,3446
3956,2711,3453
4031,2745,3439
4141,2785,3419
4292,2816,3395
4450,2834,3386
4537,2824,3368
4574,2810,3352
4597,2793,3330
4636,2785,3319
4646,2769,3300
4636,2760,3285
4620,2756,3264
4636,2760,3252
4647,2750,3233
4636,2736,3218
4579,2710,3195
4512,2686,3185
4441,2655,3169
4389,2637,3151
4342,2630,3114
4327,2637,3084
4325,2630,3060
4327,2613,3051
4298,2589,3031
4265,2588,3017
4229,2598,2996
4203,2613,2984
4164,2611,2970
4141,2613,2984
4131,2612,3010
4141,2613,3051
4139,2597,3077
4141,2588,3118
4137,2584,3171
4141,2588,3252
4135,2582,3329
4141,2588,3419
4143,2601,3511
4141,2613,3621
4109,2602,3727
4080,2588,3855
4045,2583,3993
4018,2588,4157
3975,2589,4318
3956,2588,4492
3952,2581,4657
3956,2563,4827
3930,2537,4986
3894,2539,5163
3870,2564,5334
3894,2588,5498
3965,2590,5629
4080,2613,5766
4175,2651,5901
4203,2637,6034
4138,2461,6133
4080,2095,6235
4151,1538,6335
4450,838,6437
4889,66,6495
5316,-641,6537
5581,-1197,6566
5625,-1553,6604
5330,-1669,6620
4636,-1454,6638
3652,-935,6648
2720,-271,6671
2057,315,6674
1669,764,6671
1474,1126,6649
1545,1479,6638
