II,V,PLETH,ABP
-236,99,2192,-32768
-237,104,2432,-32768
-196,90,2267,-32768
-205,94,2442,-32768
-211,95,2501,-32768
-218,96,2495,-32768
-227,99,2470,-32768
-237,104,2473,-32768
-239,107,2465,-32768
-235,105,2419,-32768
-231,101,2365,-32768
-235,98,2325,-32768
-246,97,2285,-32768
-261,98,2231,-32768
-279,102,2178,-32768
-295,105,2138,-32768
-305,107,2103,-32768
-305,105,2069,-32768
-294,101,2043,-32768
-270,99,2029,-32768
-233,98,2017,-32768
-188,102,2009,-32768
-139,109,2006,-32768
-88,121,2003,-32768
-34,136,2003,-32768
26,153,2002,-32768
89,168,2005,-32768
149,175,2008,-32768
192,170,2014,-32768
212,152,2020,-32768
204,123,2030,-32768
179,87,2036,-32768
146,53,2044,-32768
117,25,2044,-32768
88,6,2043,-32768
52,-2,2031,-32768
-12,-1,2016,-32768
-108,6,1989,-32768
-233,19,1959,-32768
-365,32,1917,-32768
-482,45,1871,-32768
-561,53,1811,-32768
-599,57,1750,-32768
-597,57,1678,-32768
-578,55,1608,-32768
-551,51,1521,-32768
-537,47,1424,-32768
-530,41,1305,-32768
-533,35,1172,-32768
-535,28,1022,-32768
-528,24,878,-32768
-522,25,744,-32768
-507,29,633,-32768
-505,37,534,-32768
-501,44,452,-32768
-508,49,372,-32768
-512,49,297,-32768
-506,46,217,-32768
-500,42,142,-32768
-492,39,69,-32768
-510,42,5,-32768
-560,53,-55,-32768
-664,76,-104,-32768
-815,111,-147,-32768
-984,157,-180,-32768
-1102,200,-206,-32768
-1068,216,-225,-32768
-772,179,-238,-32768
-126,66,-245,-32768
886,-125,-247,-32768
2180,-372,-244,-32768
3568,-629,-237,-32768
4786,-842,-229,-32768
5568,-967,-218,-32768
5709,-983,-208,-32768
5155,-902,-196,-32768
4013,-755,-185,-32768
2542,-581,-174,-32768
1051,-414,-165,-32768
-184,-273,-155,-32768
-1010,-162,-151,-32768
-1411,-78,-147,-32768
-1481,-17,-151,-32768
-1350,27,-156,-32768
-1140,55,-169,-32768
-915,68,-186,-32768
-715,73,-212,-32768
-539,72,-241,-32768
-410,73,-279,-32768
-324,75,-319,-32768
-301,81,-367,-32768
-325,84,-414,-32768
-384,84,-465,-32768
-456,83,-514,-32768
-501,78,-562,-32768
-532,78,-606,-32768
-509,76,-649,-32768
-483,78,-688,-32768
-429,75,-726,-32768
-392,72,-760,-32768
-355,64,-795,-32768
-326,55,-827,-32768
-295,44,-860,-32768
-257,36,-891,-32768
-214,29,-922,-32768
-168,24,-949,-32768
-127,19,-976,-32768
-92,16,-1000,-32768
-69,13,-1023,-32768
-56,10,-1044,-32768
-51,7,-1068,-32768
-56,4,-1090,-32768
-63,0,-1119,-32768
-72,-5,-1148,-32768
-71,-10,-1185,-32768
-55,-15,-1221,-32768
-14,-21,-1265,-32768
52,-27,-1305,-32768
140,-36,-1352,-32768
238,-47,-1392,-32768
331,-59,-1436,-32768
402,-69,-1467,-32768
445,-76,-1499,-32768
461,-78,-1516,-32768
460,-76,-1537,-32768
460,-75,-1550,-32768
475,-75,-1574,-32768
513,-78,-1592,-32768
571,-81,-1621,-32768
639,-82,-1639,-32768
700,-80,-1663,-32768
742,-73,-1674,-32768
759,-65,-1688,-32768
752,-58,-1691,-32768
728,-52,-1697,-32768
697,-48,-1697,-32768
663,-44,-1700,-32768
635,-39,-1699,-32768
611,-32,-1703,-32768
593,-25,-1707,-32768
571,-19,-1719,-32768
535,-14,-1735,-32768
480,-10,-1758,-32768
404,-4,-1785,-32768
315,8,-1817,-32768
222,24,-1856,-32768
134,44,-1903,-32768
53,64,-1962,-32768
-23,80,-2030,-32768
-94,88,-2104,-32768
-155,89,-2170,-32768
-199,84,-2223,-32768
-221,77,-2251,-32768
-225,71,-2258,-32768
-219,69,-2240,-32768
-213,71,-2204,-32768
-213,76,-2144,-32768
-223,81,-2068,-32768
-239,82,-1963,-32768
-257,78,-1837,-32768
-270,71,-1683,-32768
-276,65,-1515,-32768
-268,64,-1325,-32768
-247,70,-1122,-32768
-215,80,-900,-32768
-180,90,-666,-32768
-147,93,-416,-32768
-120,88,-156,-32768
-97,78,111,-32768
-79,67,376,-32768
-65,61,636,-32768
-58,61,886,-32768
-60,68,1121,-32768
-63,78,1342,-32768
-62,86,1542,-32768
-44,91,1727,-32768
-9,92,1888,-32768
39,90,2033,-32768
82,87,2151,-32768
101,84,2250,-32768
86,81,2323,-32768
40,77,2377,-32768
-21,70,2409,-32768
-74,62,2426,-32768
-100,55,2425,-32768
-93,52,2412,-32768
-59,53,2386,-32768
-17,55,2351,-32768
14,56,2309,-32768
26,54,2265,-32768
19,49,2222,-32768
9,43,2179,-32768
14,41,2141,-32768
49,45,2105,-32768
116,57,2077,-32768
207,74,2051,-32768
303,94,2036,-32768
391,112,2024,-32768
457,123,2025,-32768
501,125,2025,-32768
528,115,2037,-32768
548,94,2044,-32768
563,65,2060,-32768
573,34,2067,-32768
565,4,2083,-32768
533,-20,2088,-32768
469,-37,2103,-32768
380,-46,2104,-32768
273,-48,2113,-32768
165,-44,2106,-32768
66,-36,2103,-32768
-18,-27,2083,-32768
-85,-21,2068,-32768
-133,-21,2038,-32768
-166,-26,2013,-32768
-188,-34,1977,-32768
-206,-41,1942,-32768
-226,-42,1894,-32768
-258,-36,1842,-32768
-297,-26,1779,-32768
-338,-13,1718,-32768
-372,-3,1656,-32768
-383,5,1608,-32768
-380,10,1567,-32768
-351,11,1534,-32768
-319,11,1494,-32768
-281,7,1446,-32768
-255,1,1382,-32768
-249,-3,1306,-32768
-254,-4,1220,-32768
-276,-1,1131,-32768
-293,5,1039,-32768
-317,14,947,-32768
-353,27,852,-32768
-428,46,758,-32768
-546,74,663,-32768
-676,109,571,-32768
-734,136,480,-32768
-600,130,394,-32768
-159,68,308,-32768
647,-66,227,-32768
1777,-263,149,-32768
3082,-488,80,-32768
4329,-693,16,-32768
5250,-833,-37,-32768
5625,-883,-84,-32768
5338,-842,-121,-32768
4437,-734,-152,-32768
3114,-593,-173,-32768
1663,-449,-189,-32768
371,-325,-193,-32768
-560,-227,-193,-32768
-1068,-154,-182,-32768
-1218,-101,-169,-32768
-1144,-61,-150,-32768
-976,-32,-132,-32768
-802,-11,-115,-32768
-649,2,-101,-32768
-517,9,-93,-32768
-383,12,-90,-32768
-262,16,-93,-32768
-149,21,-101,-32768
-78,29,-114,-32768
-48,33,-131,-32768
-61,32,-153,-32768
-105,26,-177,-32768
-139,13,-207,-32768
-167,2,-240,-32768
-149,-10,-278,-32768
-124,-16,-320,-32768
-83,-18,-366,-32768
-66,-17,-414,-32768
-67,-13,-465,-32768
-86,-7,-514,-32768
-106,-2,-562,-32768
-113,3,-606,-32768
-102,5,-650,-32768
-78,3,-688,-32768
-51,-1,-726,-32768
-30,-7,-759,-32768
-13,-14,-792,-32768
7,-22,-819,-32768
41,-30,-847,-32768
88,-37,-869,-32768
147,-44,-896,-32768
200,-49,-920,-32768
242,-53,-950,-32768
263,-56,-979,-32768
272,-60,-1017,-32768
275,-64,-1051,-32768
286,-69,-1094,-32768
308,-76,-1132,-32768
346,-84,-1178,-32768
393,-91,-1218,-32768
446,-97,-1265,-32768
499,-101,-1305,-32768
548,-102,-1352,-32768
591,-101,-1393,-32768
625,-98,-1438,-32768
650,-94,-1477,-32768
664,-91,-1518,-32768
666,-88,-1551,-32768
