II,V,ABP,RESP
5840,12809,8271,4614
6608,14593,9315,5235
5840,12981,8163,4648
5467,12116,7565,4355
5927,12981,8109,4683
6223,13500,8386,4869
6014,12981,7947,4683
5860,12634,7632,4577
6014,12981,7785,4718
6109,13196,7850,4794
6014,12981,7623,4718
5949,12827,7428,4684
6014,12981,7406,4753
6047,13097,7341,4781
6014,13067,7190,4753
5991,13027,7062,4750
6014,13067,6974,4788
6020,13076,6841,4797
6014,13067,6704,4788
6008,13053,6608,4795
6014,13067,6541,4823
6007,13057,6449,4829
6014,13067,6379,4823
6008,13042,6331,4808
6014,13067,6325,4823
6007,13097,6313,4841
6014,13153,6325,4858
6009,13149,6329,4851
6014,13153,6325,4858
6005,13137,6284,4871
6014,13153,6271,4893
6013,13136,6272,4890
6014,13153,6271,4893
5976,13149,6214,4900
5927,13153,6163,4928
5865,13096,6128,4933
5840,13067,6109,4928
5828,13043,6050,4913
5840,13067,6001,4928
5836,13056,5966,4946
5840,13067,5947,4963
5832,13054,5889,4955
5840,13067,5839,4963
5835,13046,5802,4976
5840,13067,5785,4998
5832,13092,5731,4994
5840,13153,5677,4998
5834,13154,5633,5007
5840,13153,5622,5033
5829,13125,5596,5035
5840,13153,5568,5033
5834,13154,5532,5023
5840,13153,5514,5033
5827,13092,5484,5031
5840,13067,5460,5033
5842,13047,5426,5024
5840,13067,5406,5033
5794,13055,5375,5032
5752,13067,5352,5033
5730,13057,5318,5022
5752,13067,5298,5033
5763,13045,5267,5047
5752,13067,5244,5068
5719,13086,5210,5065
5752,13153,5190,5068
5910,13267,5160,5065
6275,13582,5136,5068
6862,14061,5098,5047
7670,14614,5082,5033
8554,14991,5073,5021
9326,15130,5082,5033
9755,14938,5062,5033
9762,14442,5028,5033
9348,13608,4983,5023
8629,12637,4974,5033
7697,11715,4974,5035
6711,11089,4974,5033
5806,10744,4941,5008
5142,10660,4920,4998
4753,10710,4910,4993
4619,10917,4920,4998
4624,11193,4899,4979
4707,11519,4866,4963
4794,11783,4823,4940
4881,12035,4812,4928
4929,12246,4808,4903
4968,12465,4812,4893
4999,12609,4787,4887
5055,12723,4757,4893
5101,12766,4718,4876
5142,12809,4703,4858
5143,12800,4697,4833
5142,12809,4703,4823
5129,12792,4683,4803
5142,12809,4649,4788
5142,12797,4605,4764
5142,12809,4595,4753
5128,12796,4595,4733
5142,12809,4595,4718
5150,12796,4562,4693
5142,12809,4541,4683
5116,12798,4532,4667
