II,V,PLETH
5684,6023,4260
6460,6839,4805
5728,6081,4203
5330,5708,3866
5684,6140,4118
5856,6381,4253
5552,6140,4033
5338,6009,3872
5463,6198,3947
5566,6297,3981
5507,6198,3862
5479,6159,3759
5552,6257,3749
5566,6312,3720
5507,6315,3635
5474,6346,3549
5507,6374,3493
5548,6300,3430
5596,6198,3351
5646,6164,3263
5684,6198,3181
5680,6207,3103
5684,6198,3039
5694,6180,2957
5728,6198,2868
5731,6219,2774
5728,6257,2698
5696,6288,2625
5684,6315,2556
5664,6297,2478
5684,6257,2414
5715,6211,2354
5772,6198,2300
5818,6196,2238
5860,6198,2187
5872,6184,2142
5860,6198,2102
5835,6252,2044
5860,6374,1988
5940,6514,1937
6080,6666,1903
6249,6770,1870
6521,6783,1846
6976,6558,1819
7710,6023,1789
8670,5175,1744
9737,4210,1704
10669,3299,1671
11191,2573,1647
10929,2001,1618
9693,1579,1590
7629,1279,1562
5287,1170,1534
3196,1280,1491
1718,1696,1448
1023,2412,1413
1234,3392,1392
2161,4439,1367
3349,5380,1335
4294,6055,1291
4891,6491,1250
5250,6738,1208
5507,6900,1164
5649,6978,1109
5728,7017,1051
5783,7027,992
5860,7075,937
5893,7136,878
5904,7192,824
5887,7199,775
5904,7192,738
5929,7183,699
5992,7192,653
6043,7190,603
6080,7192,568
6078,7188,549
6080,7192,540
6095,7182,525
6124,7192,511
6128,7210,504
6124,7251,511
6110,7257,524
6124,7251,540
6140,7227,552
6168,7251,568
6170,7297,582
6168,7368,596
6155,7403,609
6168,7426,625
6171,7419,639
6168,7426,653
6145,7434,665
6168,7485,682
6227,7538,698
6301,7602,710
6315,7645,711
6301,7719,710
6278,7786,717
6301,7836,738
6333,7829,758
6389,7836,767
6442,7857,764
6521,7894,767
6589,7890,780
6653,7894,795
6679,7913,798
6697,7953,795
6694,7923,801
6697,7836,824
6677,7720,845
6653,7660,852
6605,7614,847
6565,7543,852
6515,7399,867
6477,7251,880
6415,7102,879
6345,6959,880
6249,6772,893
6168,6608,909
6080,6486,911
5992,6432,909
5876,6372,907
5772,6315,909
5671,6246,905
5596,6198,909
5529,6134,922
5507,6081,937
5492,6030,939
5463,6023,937
5386,6020,936
5331,6023,937
5313,5992,934
5331,5964,937
5314,5925,950
5287,5906,966
5267,5887,968
5287,5906,966
5282,5931,971
5243,5964,994
