II,V,PLETH,ABP
1229,-3371,-1008,5451
947,-3198,-776,5839
341,-2264,-262,5177
180,-2073,-158,5459
14,-1703,-60,5478
-106,-1291,3,5380
-178,-904,29,5281
-187,-638,5,5293
-201,-407,-15,5307
-247,-173,-7,5243
-303,22,7,5174
-334,136,2,5153
-351,210,-5,5146
-363,279,-1,5101
-360,328,4,5063
-338,346,0,5045
-312,357,-2,5030
-294,369,0,4998
-282,378,2,4973
-275,376,0,4965
-277,379,-1,4958
-283,380,1,4955
-284,376,0,4973
-281,375,0,4997
-271,374,0,5053
-256,381,0,5124
-237,394,0,5244
-219,416,0,5396
-202,440,0,5615
-189,461,0,5865
-177,475,0,6176
-164,481,0,6494
-149,486,0,6840
-134,490,0,7144
-121,497,0,7446
-113,504,0,7689
-110,512,0,7931
-108,522,0,8110
-99,542,0,8294
-81,572,0,8413
-57,611,0,8534
-31,643,0,8581
-14,662,0,8634
-6,658,0,8620
-7,640,0,8622
-6,617,0,8571
1,602,0,8540
14,593,0,8470
28,589,0,8421
36,578,0,8337
33,559,0,8272
25,530,0,8181
16,501,0,8113
14,477,0,8030
17,463,0,7971
22,455,0,7901
25,452,0,7848
23,446,0,7781
19,436,0,7724
15,416,0,7653
14,387,0,7592
14,350,0,7521
11,309,0,7461
5,271,0,7393
-6,245,0,7336
-17,232,0,7266
-24,232,0,7201
-24,240,0,7115
-21,250,0,7030
-20,257,0,6921
-27,258,0,6816
-40,251,0,6690
-59,237,0,6582
-76,217,0,6459
-85,196,0,6367
-80,176,0,6261
-65,163,0,6191
-43,157,0,6104
-21,158,0,6058
-5,161,0,5992
1,164,0,5974
-1,162,0,5933
-9,154,0,5941
-14,133,0,5919
-16,108,0,5946
-16,76,0,5939
-16,49,0,5975
-24,30,0,5974
-34,14,0,6008
-52,11,0,6007
-67,4,0,6035
-83,6,0,6030
-94,7,0,6047
-101,13,0,6036
-105,16,0,6041
-104,17,0,6020
-99,19,0,6015
-95,34,0,5991
-95,83,0,5981
-103,180,0,5954
-118,327,0,5935
-127,499,0,5903
-100,643,0,5880
3,682,0,5846
211,537,0,5820
533,153,0,5787
930,-466,0,5760
1326,-1246,0,5723
1622,-2047,0,5693
1738,-2713,0,5654
1644,-3118,0,5626
1370,-3217,0,5588
995,-3044,0,5563
613,-2689,0,5527
299,-2250,0,5507
87,-1803,0,5471
-32,-1381,0,5454
-89,-1000,0,5417
-120,-664,0,5404
-150,-384,0,5366
-188,-165,0,5357
-231,-10,0,5316
-272,96,0,5308
-304,165,0,5261
-324,222,0,5254
-330,269,0,5205
-325,316,0,5203
-314,353,0,5163
-297,381,0,5168
-286,401,0,5136
-273,407,0,5145
-272,415,0,5124
-267,407,0,5142
-268,407,0,5139
-263,397,0,5179
-256,398,0,5216
-246,398,0,5306
-237,414,0,5416
-229,436,0,5592
-223,469,0,5805
-217,504,0,6085
-210,541,0,6400
-199,574,0,6760
-187,600,0,7122
-179,616,0,7482
-181,620,0,7800
-193,609,0,8079
-212,588,0,8295
-229,564,0,8473
-234,546,0,8604
-221,543,0,8713
-191,554,0,8778
-153,575,0,8827
-114,597,0,8835
-84,615,0,8835
-62,626,0,8798
-47,635,0,8769
-34,647,0,8712
-19,662,0,8671
2,673,0,8597
27,676,0,8545
52,663,0,8460
72,635,0,8403
83,596,0,8310
81,557,0,8254
69,522,0,8163
52,497,0,8120
37,476,0,8040
28,461,0,8011
25,441,0,7940
25,419,0,7911
27,392,0,7837
29,371,0,7796
34,356,0,7710
38,351,0,7655
43,345,0,7563
44,336,0,7500
41,319,0,7404
35,298,0,7329
28,278,0,7221
21,268,0,7125
13,268,0,6997
4,277,0,6880
-9,287,0,6742
-21,294,0,6621
-31,292,0,6496
-35,279,0,6395
-38,252,0,6296
-42,209,0,6220
-52,153,0,6144
-70,94,0,6090
-94,38,0,6036
-118,-7,0,6008
-136,-41,0,5981
-148,-67,0,5979
-154,-86,0,5973
-157,-100,0,5989
-158,-109,0,5992
-159,-109,0,6018
-160,-100,0,6025
-160,-84,0,6055
-161,-65,0,6058
-164,-43,0,6085
-164,-22,0,6079
-159,0,0,6099
-145,19,0,6082
-122,37,0,6094
-92,49,0,6068
-61,57,0,6074
-36,61,0,6039
-22,67,0,6036
-23,76,0,5994
-37,92,0,5981
-60,112,0,5934
-87,129,0,5914
-107,138,0,5869
-117,137,0,5850
-115,129,0,5810
-109,121,0,5793
-105,114,0,5758
-110,112,0,5741
-123,111,0,5707
-139,111,0,5689
-153,110,0,5659
-156,103,0,5641
-153,102,0,5612
-140,96,0,5593
-122,95,0,5566
-102,94,0,5549
-81,96,0,5521
-66,101,0,5501
-57,106,0,5471
-58,111,0,5448
-65,118,0,5412
-78,138,0,5383
-94,180,0,5344
-112,259,0,5315
-123,371,0,5275
-109,496,0,5252
-38,570,0,5219
123,513,0,5205
395,243,0,5174
761,-278,0,5162
1161,-1015,0,5131
1500,-1845,0,5122
1687,-2598,0,5090
1664,-3114,0,5087
1439,-3306,0,5058
1075,-3182,0,5060
670,-2837,0,5033
309,-2387,0,5040
48,-1933,0,5015
-107,-1520,0,5024
-180,-1155,0,5005
-208,-827,0,5017
-222,-531,0,4999
-241,-274,0,5009
-266,-70,0,4989
-291,80,0,4993
-308,181,0,4971
-313,250,0,4971
-304,298,0,4949
-289,344,0,4948
-270,382,0,4931
-257,423,0,4930
-253,452,0,4917
-253,472,0,4917
-259,485,0,4908
-259,488,0,4914
-257,494,0,4920
-244,494,0,4953
-229,498,0,5001
-214,497,0,5096
-207,492,0,5227
-209,480,0,5422
-217,467,0,5661
-227,454,0,5962
-230,447,0,6288
-223,450,0,6653
-205,464,0,7010
-180,491,0,7377
-152,526,0,7700
-126,566,0,8011
-103,603,0,8257
-85,635,0,8484
-68,658,0,8634
-52,673,0,8770
-35,675,0,8835
-18,671,0,8897
0,661,0,8892
18,653,0,8895
36,650,0,8838
52,658,0,8800
67,671,0,8710
80,688,0,8649
89,696,0,8551
93,695,0,8487
90,678,0,8394
81,654,0,8337
70,622,0,8256
58,592,0,8207
46,562,0,8137
33,536,0,8094
20,509,0,8031
5,483,0,7991
-8,456,0,7932
-16,429,0,7891
-14,400,0,7834
-7,371,0,7789
1,342,0,7728
2,318,0,7675
-6,301,0,7605
-24,294,0,7541
-45,293,0,7457
-61,289,0,7376
-66,277,0,7277
-60,255,0,7181
-48,228,0,7067
-34,208,0,6959
-18,200,0,6833
-4,207,0,6718
7,225,0,6583
13,243,0,6469
13,252,0,6342
6,254,0,6248
-7,249,0,6142
-21,244,0,6077
-32,238,0,6003
-39,228,0,5975
-45,210,0,5928
-51,181,0,5931
-60,142,0,5909
-71,103,0,5935
-80,76,0,5925
-84,69,0,5959
-81,80,0,5955
-74,105,0,5990
-64,131,0,5985
-56,150,0,6014
-51,156,0,6007
-52,154,0,6030
-57,146,0,6019
-68,137,0,6032
-81,124,0,6017
-94,107,0,6020
-103,84,0,5996
-103,60,0,5987
-95,39,0,5959
-83,28,0,5945
-73,24,0,5917
-72,28,0,5900
-85,38,0,5874
-105,44,0,5857
-128,51,0,5832
-144,47,0,5815
-152,45,0,5790
-155,36,0,5772
-153,27,0,5744
-155,21,0,5724
-156,21,0,5691
-156,31,0,5667
-150,54,0,5630
-141,99,0,5606
-134,171,0,5567
-132,280,0,5543
-131,416,0,5503
-110,558,0,5482
-35,646,0,5442
128,606,0,5424
402,356,0,5385
768,-139,0,5371
1169,-847,0,5328
1513,-1650,0,5314
1714,-2388,0,5270
1711,-2902,0,5259
1510,-3113,0,5219
1166,-3025,0,5216
772,-2727,0,5185
414,-2328,0,5188
151,-1918,0,5161
-8,-1536,0,5164
-86,-1187,0,5140
-122,-863,0,5143
-148,-568,0,5123
-182,-311,0,5127
-223,-106,0,5112
-263,46,0,5119
-294,149,0,5106
-315,220,0,5111
-327,264,0,5098
-337,295,0,5100
-343,308,0,5090
-350,321,0,5094
-355,329,0,5087
-354,344,0,5092
-348,360,0,5086
-330,372,0,5092
-312,383,0,5093
-289,387,0,5116
-270,392,0,5148
-257,397,0,5223
-251,407,0,5323
-248,416,0,5482
-243,424,0,5673
-233,431,0,5928
-219,440,0,6204
-202,454,0,6531
-186,475,0,6853
-174,504,0,7202
-164,534,0,7512
-156,564,0,7823
-144,584,0,8067
-127,596,0,8300
-105,596,0,8452
-79,594,0,8596
-51,591,0,8661
-25,598,0,8728
-2,614,0,8724
14,642,0,8733
26,672,0,8684
31,697,0,8657
32,709,0,8586
28,707,0,8541
22,693,0,8465
17,677,0,8413
15,662,0,8335
16,657,0,8278
19,655,0,8200
22,655,0,8140
25,646,0,8063
25,629,0,8006
24,600,0,7935
22,563,0,7881
19,520,0,7818
15,478,0,7769
11,437,0,7709
9,402,0,7660
11,369,0,7600
16,338,0,7549
24,309,0,7484
27,283,0,7426
24,263,0,7354
15,252,0,7287
2,248,0,7200
-9,251,0,7117
-16,256,0,7009
-21,260,0,6908
-23,262,0,6780
-26,263,0,6669
-27,261,0,6536
-26,257,0,6431
-22,248,0,6309
-14,236,0,6227
-7,222,0,6130
-4,210,0,6081
-7,199,0,6012
-15,189,0,5997
-23,178,0,5956
-29,165,0,5969
-31,147,0,5948
-30,128,0,5975
-28,105,0,5965
-28,84,0,5995
-29,62,0,5988
-31,44,0,6014
-31,27,0,6007
-30,11,0,6028
-29,-5,0,6019
-32,-21,0,6032
-39,-34,0,6020
-49,-38,0,6025
-63,-33,0,6009
-77,-17,0,6008
-92,3,0,5988
-106,24,0,5979
-119,41,0,5954
-130,54,0,5935
-141,63,0,5906
-151,71,0,5886
-160,76,0,5859
-168,80,0,5842
-173,80,0,5818
-171,81,0,5802
-162,81,0,5773
-147,83,0,5751
-133,86,0,5716
-121,90,0,5690
-119,105,0,5652
-119,117,0,5627
-130,141,0,5588
-140,145,0,5565
-155,142,0,5521
-168,108,0,5497
-175,66,0,5449
