II,V,PLETH,ABP
-1000,-1082,-234,3852
-1057,-1069,-266,4144
-906,-814,-258,3698
-950,-816,-282,3911
-945,-780,-295,3939
-920,-736,-302,3885
-896,-705,-310,3831
-899,-714,-322,3857
-903,-729,-336,3887
-891,-731,-348,3860
-871,-729,-360,3831
-849,-727,-375,3832
-800,-691,-391,3841
-713,-598,-405,3819
-603,-467,-421,3802
-503,-338,-440,3795
-431,-244,-461,3788
-405,-213,-486,3767
-426,-255,-515,3747
-473,-347,-549,3735
-507,-443,-586,3723
-501,-508,-629,3722
-444,-525,-672,3745
-345,-492,-718,3791
-227,-422,-762,3889
-112,-336,-807,4047
-20,-252,-846,4291
42,-194,-884,4606
74,-174,-913,4999
92,-199,-938,5425
113,-243,-952,5866
162,-278,-962,6262
249,-268,-954,6621
379,-210,-932,6903
523,-120,-877,7129
649,-41,-797,7251
721,-11,-682,7300
726,-47,-548,7237
668,-125,-397,7109
580,-205,-247,6895
494,-240,-91,6671
444,-210,63,6416
426,-111,225,6193
432,32,387,5957
435,192,555,5759
419,342,722,5557
377,481,887,5394
312,604,1043,5232
235,722,1191,5113
154,828,1329,5000
74,919,1457,4924
-6,983,1574,4845
-82,1012,1677,4791
-151,1006,1770,4724
-205,973,1845,4672
-239,934,1904,4601
-251,904,1944,4541
-244,898,1969,4466
-226,916,1976,4406
-207,952,1971,4337
-189,1002,1951,4286
-168,1067,1918,4231
-132,1151,1871,4191
-71,1261,1814,4147
17,1389,1746,4118
123,1517,1673,4086
228,1612,1594,4070
316,1649,1511,4053
374,1621,1425,4055
402,1540,1337,4055
407,1434,1248,4073
389,1311,1159,4086
351,1183,1072,4117
267,1028,986,4139
156,848,905,4180
-13,624,824,4209
-185,404,749,4260
-370,211,675,4296
-525,75,607,4353
-642,14,537,4388
-717,7,472,4444
-748,49,405,4471
-755,94,345,4519
-750,122,288,4538
-767,124,245,4580
-818,113,208,4595
-916,122,184,4633
-1031,175,158,4644
-1108,305,134,4674
-1046,510,98,4679
-734,799,61,4700
-84,1163,16,4696
906,1599,-25,4705
2108,2041,-66,4693
3269,2370,-101,4690
4083,2411,-135,4668
4312,2041,-164,4654
3887,1249,-193,4627
2951,206,-217,4607
1788,-813,-241,4577
696,-1527,-261,4556
-128,-1788,-281,4529
-642,-1630,-296,4509
-914,-1226,-309,4483
-1053,-773,-318,4463
-1138,-409,-325,4436
-1200,-182,-329,4416
-1238,-72,-331,4389
-1247,-23,-332,4372
-1232,8,-333,4348
-1209,35,-334,4337
-1184,58,-333,4315
-1168,83,-332,4310
-1149,112,-328,4288
-1130,151,-323,4288
-1105,187,-315,4265
-1068,229,-306,4269
-1034,261,-296,4245
-987,293,-289,4250
-948,313,-282,4225
-905,342,-281,4230
-863,393,-280,4201
-823,461,-283,4207
-778,554,-287,4186
-738,650,-294,4210
-695,738,-303,4216
-657,806,-316,4290
-611,849,-330,4387
-564,874,-349,4592
-507,891,-371,4858
-453,907,-397,5245
-398,926,-426,5685
-351,954,-457,6188
-306,993,-491,6666
-266,1035,-525,7131
-225,1070,-558,7523
-188,1092,-587,7859
-156,1094,-608,8088
-140,1067,-617,8227
-141,999,-611,8243
-165,896,-587,8160
-203,765,-547,7976
-249,621,-490,7744
-286,482,-422,7483
-308,373,-341,7232
-307,308,-251,6988
-290,281,-148,6772
-263,274,-34,6575
-230,280,94,6410
-193,291,233,6269
-150,312,383,6166
-100,344,537,6084
-44,398,695,6033
15,472,851,5990
73,557,1007,5968
123,636,1157,5937
166,710,1303,5923
193,778,1440,5889
199,836,1570,5869
175,871,1687,5819
123,879,1793,5787
54,858,1881,5723
-16,813,1955,5686
-65,762,2011,5617
-83,738,2054,5579
-61,770,2080,5507
-15,859,2093,5464
51,991,2089,5380
122,1137,2069,5325
200,1272,2033,5230
278,1366,1985,5162
358,1409,1925,5064
432,1410,1860,4998
504,1385,1785,4911
563,1338,1706,4858
610,1267,1620,4789
629,1168,1530,4748
613,1026,1436,4693
550,839,1342,4661
437,610,1247,4618
294,365,1153,4596
127,120,1058,4568
-26,-94,968,4557
-167,-267,884,4541
-285,-398,816,4538
-380,-482,761,4526
-462,-539,718,4523
-519,-567,678,4511
-567,-593,633,4504
-606,-634,578,4486
-662,-696,513,4471
-739,-766,445,4447
-842,-801,377,4429
-941,-761,312,4403
-982,-601,249,4388
-882,-311,188,4366
-547,93,127,4355
104,579,66,4334
1092,1108,5,4326
2338,1615,-53,4306
3640,1999,-110,4300
4714,2123,-166,4278
5282,1877,-223,4273
5191,1235,-278,4249
4467,300,-333,4244
3325,-708,-386,4217
2062,-1539,-440,4211
958,-2005,-490,4177
155,-2074,-541,4165
-324,-1834,-588,4124
-567,-1450,-635,4106
-672,-1065,-678,4063
-729,-780,-720,4044
-774,-615,-759,4006
-822,-548,-796,3992
-858,-525,-828,3960
-885,-522,-859,3950
-888,-515,-885,3924
-883,-499,-908,3917
-860,-467,-926,3895
-835,-421,-943,3892
-800,-369,-958,3875
-756,-303,-972,3875
-715,-242,-986,3862
-663,-185,-1001,3864
-637,-163,-1016,3856
-608,-154,-1033,3859
