II,V,PLETH
4256,11766,8856
4970,13263,10036
4879,11496,8856
5354,10318,8219
6540,10684,8799
7732,10648,9137
8720,9602,8743
9431,8913,8471
9135,9467,8686
7243,10629,8811
4464,11766,8629
2116,12752,8475
727,13524,8515
-14,13905,8528
-311,14065,8459
-120,14211,8406
415,14336,8402
923,14328,8355
1246,14336,8288
1466,14480,8242
1661,14741,8232
1768,14996,8205
1765,15282,8175
1688,15562,8108
1661,15823,8061
1723,15944,8018
1868,15959,8005
1991,15831,7971
2076,15553,7948
2139,15021,7909
2284,14336,7891
2509,13639,7856
2803,13119,7834
3112,12691,7797
3426,12307,7777
3710,11938,7742
3945,11766,7721
4114,11750,7684
4256,11766,7664
4373,11634,7628
4464,11496,7607
4513,11439,7570
4567,11496,7550
4630,11502,7515
4671,11496,7494
4635,11478,7457
4567,11496,7437
4529,11434,7402
4567,11360,7380
4628,11307,7342
4671,11360,7323
4669,11389,7292
4671,11360,7267
4699,11257,7223
4775,11225,7210
4842,11229,7203
4879,11225,7210
4868,11136,7180
4879,11090,7153
4918,11087,7116
4983,11090,7096
5000,11004,7059
4983,10955,7039
4951,10955,7010
4983,10955,6983
5066,10824,6919
5190,10684,6869
5295,10593,6826
5398,10549,6812
5489,10417,6780
5605,10278,6756
5740,10179,6720
5917,10143,6699
6084,10031,6662
6228,9873,6642
6354,9699,6611
6540,9602,6585
6733,9517,6541
6851,9467,6529
6847,9427,6524
6851,9467,6529
6908,9527,6495
6955,9602,6472
6875,9607,6458
6747,9602,6472
6660,9616,6451
6643,9737,6415
6601,9881,6365
6540,10008,6358
6474,10064,6357
6436,10143,6358
6378,10219,6324
6332,10278,6301
6306,10261,6286
6332,10278,6301
6371,10337,6300
6436,10414,6301
6492,10373,6291
6540,10278,6301
6542,10211,6299
6540,10278,6301
6530,10368,6289
6540,10414,6301
6535,10352,6304
6540,10278,6301
6533,10163,6264
6540,10008,6245
6533,9770,6234
6540,9602,6245
6540,9577,6237
6540,9737,6245
6471,9936,6245
6332,10143,6245
6147,10326,6209
6021,10549,6188
5926,10720,6176
5813,10819,6188
5608,10845,6181
5398,10955,6188
5220,11144,6188
5086,11360,6188
4956,11453,6152
4879,11496,6131
4867,11529,6121
4879,11631,6131
4837,11704,6120
4775,11766,6131
4743,11767,6152
4775,11766,6188
4814,11738,6186
4879,11766,6188
5054,11757,6199
5502,11631,6245
6264,11234,6272
7266,10684,6301
8244,10135,6318
8823,9873,6358
8536,10018,6384
7163,10684,6415
4977,11701,6430
2699,12848,6472
908,13801,6516
-208,14471,6585
-718,14795,6637
-623,14877,6699
-38,14790,6746
727,14741,6812
1308,14762,6864
1661,14877,6926
1895,15022,6970
2076,15282,7039
2126,15575,7111
2076,15823,7210
2025,15944,7292
2076,16094,7380
2176,16239,7452
2284,16229,7550
2365,15861,7637
2491,15282,7721
2667,14649,7768
2907,14065,7834
3158,13472,7906
3426,12983,8005
3690,12601,8082
3945,12307,8175
4163,11983,8257
4360,11766,8345
4531,11698,8397
4671,11766,8459
4743,11778,8510
4775,11766,8572
4805,11739,8598
4879,11766,8629
4950,11758,8647
4983,11766,8686
4969,11752,8705
4983,11766,8743
5032,11744,8767
5086,11766,8799
5091,11771,8794
5086,11766,8799
5087,11682,8807
5086,11631,8856
5036,11609,8888
4983,11631,8913
4955,11611,8901
4983,11631,8913
5021,11679,8929
5086,11766,8970
5146,11782,8972
5190,11766,8970
5184,11697,8951
5190,11631,8970
5223,11533,8974
5294,11496,8970
5343,11485,8926
5398,11496,8913
5472,11431,8906
5605,11360,8913
5755,11280,8878
5917,11225,8856
6064,11101,8840
6228,10955,8856
6384,10782,8833
6540,10684,8799
6658,10636,8749
6747,10684,8743
6771,10744,8737
6747,10819,8743
6681,10858,8711
6643,10955,8686
6634,11076,8646
6643,11225,8629
6604,11300,8593
6540,11360,8572
6469,11400,8534
6436,11496,8515
6395,11601,8479
6332,11766,8459
6222,11911,8421
6124,12037,8402
6051,12086,8365
6021,12172,8345
5975,12287,8309
5917,12442,8288
5842,12523,8251
5813,12578,8232
5808,12614,8196
5813,12713,8175
5769,12790,8136
5709,12848,8118
5639,12836,8085
5605,12848,8061
5588,12879,8018
5605,12983,8005
5613,13062,7995
5605,13119,8005
5552,13103,7978
5502,13119,7948
5446,13154,7903
5398,13254,7891
5331,13324,7864
5294,13389,7834
5281,13388,7768
5294,13389,7721
5288,13365,7677
5294,13389,7664
5296,13390,7631
5294,13389,7607
5246,13348,7568
5190,13389,7550
5131,13496,7516
5086,13659,7494
5024,13709,7455
4983,13659,7437
4964,13542,7404
4983,13524,7380
4986,13571,7338
4983,13659,7323
4969,13666,7310
4983,13659,7323
4989,13634,7318
4983,13659,7323
4934,13654,7314
4879,13659,7323
4815,13637,7317
4775,13659,7323
4752,13654,7314
4775,13659,7323
4792,13634,7315
4775,13659,7323
4709,13662,7331
4671,13659,7380
4669,13617,7417
4671,13659,7437
4616,13732,7416
4567,13795,7437
4582,13730,7484
4671,13659,7550
4718,13620,7572
4671,13659,7607
4549,13658,7654
4464,13659,7721
4441,13641,7744
4464,13659,7777
4466,13644,7820
4464,13659,7891
4459,13653,7922
4464,13659,7948
4426,13626,7963
4360,13659,8005
4282,13717,8027
4256,13795,8061
4282,13790,8081
4360,13795,8118
4429,13789,8136
4464,13795,8175
4427,13719,8201
4360,13659,8232
4287,13623,8225
4256,13659,8232
4246,13659,8242
4256,13659,8288
4252,13636,8317
4256,13659,8345
4251,13655,8340
4256,13659,8345
4250,13636,8335
4256,13659,8345
4255,13659,8339
4256,13659,8345
4240,13626,8333
4256,13659,8345
4324,13682,8344
4464,13659,8345
4596,13509,8311
4671,13389,8288
4670,13342,8253
4671,13389,8232
4706,13359,8189
4775,13254,8175
4827,13050,8166
4879,12848,8175
4929,12612,8146
4983,12442,8118
4996,12355,8077
4983,12442,8061
4938,12579,8028
4879,12713,8005
4780,12762,7966
4671,12848,7948
4554,12961,7913
4464,13119,7891
4362,13235,7853
4256,13389,7834
4108,13535,7800
3945,13659,7777
3773,13659,7739
3633,13659,7721
3545,13691,7688
3529,13795,7664
3540,13816,7620
3529,13795,7607
3501,13750,7599
3529,13795,7607
3588,13822,7579
3633,13795,7550
3744,13618,7510
4152,13389,7494
4892,13084,7460
5813,12713,7437
6819,12133,7399
7889,11496,7380
8574,11090,7345
8097,11360,7323
6160,12284,7287
3529,13524,7267
1308,14530,7231
0,15147,7210
-597,15415,7174
-727,15553,7153
-463,15572,7117
104,15553,7096
701,15504,7062
1142,15553,7039
1396,15655,7002
1557,15823,6983
1644,15988,6950
1661,16229,6926
1604,16496,6884
1557,16770,6869
1571,16902,6860
1661,16905,6869
1729,16751,6844
1765,16500,6812
1809,16083,6767
1972,15553,6756
2221,14923,6749
2491,14336,6756
2736,13798,6731
3010,13389,6699
3330,13052,6655
3633,12848,6642
3830,12726,6620
3945,12713,6585
