II,V,PLETH,RESP
-409,175,3249,5516
-538,225,4413,7494
-537,210,4547,7728
-510,165,4224,7198
-542,130,4099,7011
-603,123,4223,7245
-600,146,4311,7409
-511,184,4229,7285
-408,206,4133,7145
-377,195,4147,7189
-417,157,4208,7301
-461,107,4183,7274
-452,52,4097,7174
-395,14,4048,7160
-327,7,4054,7232
-277,20,4031,7229
-245,9,3968,7157
-218,-38,3919,7123
-180,-81,3915,7164
-129,-76,3905,7163
-73,-47,3872,7104
-17,-56,3834,7059
56,-125,3823,7089
162,-199,3810,7079
288,-219,3793,7007
378,-200,3761,6946
393,-206,3743,7024
361,-258,3727,7036
359,-309,3715,6662
426,-324,3684,5830
514,-340,3663,5054
543,-395,3647,4879
511,-451,3636,5401
506,-449,3605,6145
606,-393,3583,6664
766,-346,3566,6786
862,-360,3557,6682
828,-437,3527,6547
730,-541,3504,6531
677,-610,3486,6558
701,-595,3478,6534
756,-511,3449,6423
792,-441,3426,6365
790,-446,3406,6371
747,-496,3397,6364
664,-516,3373,6263
562,-479,3356,6182
473,-417,3342,6168
419,-370,3339,6169
398,-355,3320,6084
391,-368,3304,5999
362,-385,3289,5973
279,-388,3285,5973
146,-386,3267,5899
17,-404,3253,5811
-51,-426,3236,5766
-33,-407,3231,5762
31,-351,3214,5701
91,-325,3201,5616
126,-352,3183,5553
153,-380,3176,5539
174,-368,3162,5491
172,-362,3154,5414
153,-395,3143,5332
149,-425,3142,5302
145,-398,3132,5270
101,-350,3120,5208
37,-336,3097,5112
41,-347,3081,5068
118,-334,3063,5048
160,-299,3045,4997
115,-293,3017,4885
91,-328,3001,4822
194,-352,2985,4813
347,-329,2963,4777
371,-284,2919,4651
233,-274,2886,4566
81,-297,2862,4563
59,-302,2837,4550
137,-258,2789,4432
187,-209,2752,4338
148,-211,2728,4336
89,-265,2707,4334
75,-309,2659,4218
98,-303,2618,4113
115,-260,2592,4106
126,-219,2575,4117
132,-201,2535,4021
99,-208,2499,3923
34,-219,2476,3913
30,-212,2465,3926
157,-178,2432,3841
347,-137,2396,3747
471,-115,2367,3730
487,-126,2356,3743
457,-152,2333,3671
445,-159,2312,3584
475,-134,2294,3559
564,-117,2293,3568
735,-187,2280,3512
992,-375,2262,3439
1290,-590,2240,3411
1530,-687,2236,3414
1583,-624,2230,3367
1383,-508,2221,3306
1011,-461,2200,3274
669,-482,2195,3271
511,-475,2204,3230
532,-402,2228,3171
556,-300,2242,3125
450,-243,2264,3113
207,-238,2295,3085
-36,-264,2346,3038
-187,-275,2387,2989
-226,-261,2427,2969
-194,-225,2468,2948
-128,-176,2534,2905
-70,-99,2598,2843
-83,17,2653,2812
-218,165,2696,2800
-427,300,2775,2768
-532,378,2873,2697
-334,373,2963,2657
229,269,3022,2652
1092,16,3108,2623
2160,-473,3222,2537
3321,-1221,3329,2478
4342,-2092,3390,2476
5014,-2876,3469,2467
5395,-3483,3586,2389
5702,-3962,3705,2326
5819,-4280,3769,2326
5229,-4237,3833,2323
3647,-3700,3929,2245
1577,-2833,4035,2176
-60,-1980,4088,2174
-769,-1369,4131,2178
-786,-996,4203,2104
-608,-759,4299,2028
-476,-572,4352,2019
-341,-389,4382,2030
-154,-205,4417,1976
-16,-52,4473,1913
-46,38,4503,1904
-193,83,4514,1912
-286,123,4515,1859
-231,168,4535,1793
-108,191,4543,1772
-27,168,4539,1779
-19,126,4515,1744
-20,108,4505,1697
-5,150,4493,1679
15,212,4479,1681
-5,244,4440,1650
-37,209,4403,1607
-25,149,4366,1584
59,114,4337,1580
121,128,4291,1557
58,159,4248,1523
-72,178,4204,1500
-91,180,4176,1494
60,183,4134,1472
234,192,4087,1433
271,199,4030,1395
199,193,3992,1379
156,174,3951,1367
196,144,3912,1340
259,109,3859,1300
303,75,3824,1280
348,55,3790,1272
410,48,3756,1247
443,32,3702,1197
437,-7,3662,1168
457,-45,3631,1165
568,-53,3602,1150
690,-45,3551,1102
696,-69,3516,1070
615,-119,3492,1072
643,-125,3469,1054
860,-64,3415,987
1082,-20,3370,936
1087,-78,3339,939
919,-204,3315,935
806,-296,3263,877
858,-311,3222,829
962,-303,3197,835
993,-326,3180,830
975,-372,3133,762
1023,-396,3090,702
1169,-372,3063,704
1318,-324,3047,705
1353,-303,3004,640
1263,-333,2960,576
1137,-382,2929,575
1065,-397,2913,577
1047,-377,2881,514
1043,-371,2852,444
1035,-399,2831,434
1032,-423,2823,436
1010,-409,2800,378
945,-377,2781,305
872,-356,2767,282
868,-339,2763,280
919,-308,2745,237
911,-284,2729,172
761,-299,2715,143
557,-338,2711,137
454,-351,2691,101
499,-321,2666,43
579,-283,2635,6
589,-280,2614,-8
553,-316,2591,-35
572,-360,2573,-90
642,-374,2554,-142
665,-353,2545,-166
596,-332,2533,-182
536,-348,2519,-227
589,-381,2493,-288
723,-371,2474,-323
800,-296,2457,-331
761,-208,2447,-362
678,-177,2432,-424
650,-219,2426,-467
684,-279,2420,-469
715,-300,2416,-494
687,-268,2397,-566
619,-212,2384,-623
555,-175,2374,-621
525,-177,2366,-631
523,-209,2345,-695
533,-244,2330,-752
526,-263,2320,-749
496,-264,2315,-755
474,-256,2298,-824
519,-243,2290,-892
605,-219,2288,-892
641,-189,2285,-889
572,-172,2261,-945
466,-192,2241,-1008
394,-226,2227,-1009
353,-235,2214,-1006
310,-205,2184,-1062
311,-172,2161,-1131
418,-165,2147,-1142
628,-162,2136,-1136
855,-135,2103,-1173
1002,-100,2070,-1226
1005,-104,2048,-1235
873,-159,2033,-1233
730,-229,1998,-1269
765,-281,1958,-1324
1064,-337,1924,-1344
1498,-438,1904,-1346
1812,-581,1871,-1367
1846,-693,1830,-1409
1644,-704,1788,-1429
1370,-615,1764,-1435
1121,-492,1743,-1450
914,-407,1722,-1481
751,-367,1695,-1502
689,-351,1684,-1512
691,-318,1681,-1523
656,-267,1687,-1551
512,-211,1681,-1576
351,-190,1681,-1590
244,-197,1694,-1596
163,-213,1736,-1619
73,-219,1778,-1649
22,-212,1815,-1670
33,-155,1850,-1671
18,-5,1926,-1685
-83,212,2017,-1712
-174,390,2091,-1736
-107,445,2142,-1736
209,360,2238,-1742
830,124,2374,-1766
1822,-319,2495,-1790
3103,-987,2565,-1789
4347,-1787,2671,-1791
5174,-2579,2831,-1810
5537,-3292,2983,-1833
5740,-3896,3065,-1832
5949,-4304,3161,-1833
5765,-4364,3318,-1851
4602,-3990,3477,-1875
2547,-3276,3559,-1875
535,-2445,3637,-1874
-541,-1714,3771,-1886
-658,-1184,3924,-1906
-422,-841,4007,-1907
-287,-621,4070,-1906
-283,-455,4171,-1913
-307,-288,4297,-1928
-312,-108,4368,-1926
-263,51,4412,-1927
-160,137,4471,-1938
-90,149,4555,-1957
-124,141,4603,-1960
-188,167,4629,-1961
-184,218,4654,-1966
-117,241,4700,-1979
-88,216,4725,-1980
-99,175,4736,-1982
-76,189,4738,-1989
42,256,4758,-2006
160,325,4771,-2013
165,327,4779,-2017
37,278,4768,-2018
-98,229,4759,-2029
-139,213,4742,-2034
-103,208,4729,-2039
-58,201,4702,-2038
-17,217,4676,-2043
32,260,4645,-2044
69,290,4628,-2048
79,280,4600,-2049
101,266,4567,-2062
163,284,4518,-2074
211,307,4486,-2086
176,287,4452,-2082
81,231,4411,-2080
34,194,4348,-2078
103,200,4305,-2082
241,225,4269,-2081
352,231,4229,-2084
385,204,4157,-2087
378,151,4101,-2094
392,101,4061,-2091
454,86,4025,-2094
530,97,3956,-2097
580,96,3901,-2105
591,59,3866,-2103
592,5,3840,-2103
610,-35,3781,-2102
656,-57,3731,-2104
715,-82,3700,-2099
766,-115,3679,-2105
789,-144,3624,-2113
788,-153,3573,-2125
800,-148,3540,-2124
856,-140,3520,-2125
939,-133,3471,-2128
993,-117,3426,-2136
986,-94,3396,-2134
943,-77,3382,-2136
900,-74,3343,-2139
865,-80,3306,-2147
836,-88,3280,-2144
830,-97,3269,-2146
839,-94,3237,-2152
816,-61,3203,-2165
718,-19,3174,-2168
585,-19,3161,-2170
502,-63,3131,-2170
511,-89,3101,-2177
558,-60,3069,-2178
566,-22,3051,-2181
513,-22,3027,-2180
459,-39,3005,-2186
460,-37,2978,-2189
492,-37,2965,-2193
451,-71,2946,-2190
293,-116,2931,-2190
109,-130,2910,-2189
62,-113,2901,-2192
190,-84,2889,-2190
360,-47,2883,-2191
403,-13,2869,-2189
311,-21,2865,-2192
221,-73,2858,-2190
251,-105,2856,-2188
362,-71,2844,-2180
436,-9,2839,-2179
428,23,2833,-2177
404,25,2827,-2184
415,31,2809,-2188
431,35,2797,-2191
404,10,2786,-2188
367,-36,2778,-2194
378,-56,2756,-2198
430,-21,2743,-2202
451,39,2734,-2197
401,78,2725,-2206
320,82,2699,-2220
274,73,2677,-2235
266,66,2661,-2233
258,55,2650,-2236
224,42,2621,-2244
181,47,2598,-2257
139,72,2581,-2255
98,86,2570,-2257
77,80,2544,-2263
115,85,2519,-2277
208,129,2500,-2278
300,180,2490,-2279
348,196,2471,-2282
395,180,2459,-2297
504,167,2452,-2302
652,174,2453,-2302
733,192,2441,-2299
705,211,2433,-2307
670,221,2428,-2314
764,180,2427,-2316
980,39,2412,-2303
1176,-191,2398,-2295
1260,-404,2387,-2290
1276,-474,2384,-2291
1265,-374,2360,-2285
1156,-210,2318,-2282
875,-110,2264,-2279
526,-104,2224,-2281
306,-124,2189,-2273
305,-107,2161,-2266
368,-38,2129,-2258
322,40,2110,-2259
147,93,2096,-2252
-6,93,2092,-2243
-69,66,2074,-2227
-112,46,2059,-2224
-199,53,2054,-2220
-277,80,2082,-2214
-288,143,2112,-2197
-273,281,2134,-2189
-288,491,2151,-2187
-275,692,2214,-2187
-130,787,2298,-2174
202,718,2367,-2169
753,460,2405,-2167
1582,-14,2493,-2165
2655,-715,2630,-2147
3738,-1565,2756,-2135
4538,-2398,2823,-2132
4976,-3082,2921,-2135
5213,-3613,3077,-2123
5315,-4023,3227,-2114
5002,-4204,3302,-2111
3893,-3942,3390,-2114
2062,-3201,3544,-2103
192,-2247,3714,-2093
-960,-1436,3808,-2088
-1201,-907,3891,-2093
-923,-573,4020,-2087
-620,-322,4169,-2082
-499,-131,4251,-2079
