II,V,ABP,RESP
4854,6528,5896,1153
5339,7568,6627,1303
4450,6812,5765,1153
3986,6258,5271,1085
4450,6528,5590,1179
4864,6819,5745,1231
4652,6812,5415,1179
4273,6812,5173,1143
4247,6812,5241,1179
4428,6618,5231,1210
4450,6528,5022,1204
4247,6733,4865,1196
4045,6812,4848,1204
3992,6475,4796,1204
4045,6244,4673,1204
4067,6511,4578,1215
4045,6812,4542,1229
4034,6616,4488,1228
4045,6244,4411,1229
4038,6174,4348,1240
4045,6244,4324,1254
4063,6099,4304,1253
4045,5960,4280,1254
3991,6081,4226,1263
4045,6244,4193,1279
4139,6117,4181,1281
4045,5960,4193,1279
3754,6063,4175,1283
3641,6244,4149,1304
3836,6152,4128,1321
4045,5960,4149,1329
4028,5924,4174,1326
4045,5960,4193,1329
4271,5827,4187,1338
4450,5676,4193,1354
4292,5657,4195,1367
4045,5676,4193,1379
3996,5605,4164,1389
4045,5676,4149,1404
3944,5981,4144,1416
3843,6244,4149,1429
3921,6166,4127,1439
4045,5960,4105,1454
3971,5900,4092,1467
3843,5960,4105,1479
3887,5946,4108,1487
4045,5960,4105,1505
4081,6098,4094,1528
4045,6244,4105,1555
4141,6231,4110,1568
4450,6244,4105,1580
4853,6472,4075,1598
5259,6812,4062,1630
5552,6938,4058,1658
5663,6812,4062,1680
5681,6605,4038,1690
5865,6528,4018,1705
6229,6609,4006,1725
6472,6812,4018,1755
6320,6939,4019,1781
5865,6812,4018,1805
5293,6395,3998,1826
4652,5960,3974,1856
3951,5709,3940,1883
3438,5676,3931,1906
3227,5587,3931,1915
3236,5393,3931,1931
3161,5182,3902,1952
3034,5109,3887,1981
2980,5127,3884,2003
3034,5109,3887,2031
3061,5062,3862,2058
3034,5109,3843,2081
3002,5272,3837,2090
3034,5393,3843,2106
3125,5287,3823,2130
3236,5109,3800,2157
3123,5199,3773,2167
2629,5676,3756,2182
2063,6194,3725,2203
2225,6812,3712,2232
3733,8608,3709,2244
6877,12772,3712,2257
11743,18386,3688,2276
17799,22138,3669,2307
22902,20802,3661,2324
24069,14191,3669,2332
20052,5123,3651,2336
12944,-2838,3625,2357
6390,-7515,3593,2381
2629,-8515,3581,2407
1507,-6835,3573,2420
1820,-3974,3581,2432
2571,-1155,3584,2441
3236,1135,3581,2457
3525,2758,3554,2469
3438,3690,3538,2483
3190,4057,3531,2491
3034,4257,3538,2508
3011,4466,3520,2519
3034,4541,3494,2533
3019,4370,3462,2541
3034,4257,3450,2558
3124,4447,3443,2571
3236,4825,3450,2583
3201,5042,3450,2580
3034,5109,3450,2583
2790,5104,3442,2590
2629,5109,3450,2608
2546,5084,3455,2619
2629,5109,3450,2633
2886,5177,3421,2643
3236,5109,3407,2658
3467,4902,3403,2667
3438,4825,3407,2683
3211,4981,3384,2696
3034,5109,3363,2708
3052,4984,3353,2705
3236,4825,3363,2708
3446,4818,3362,2715
3641,4825,3363,2733
3787,4662,3360,2744
3843,4541,3363,2758
3766,4637,3345,2768
3641,4825,3319,2783
3525,4934,3287,2792
3438,5109,3275,2808
3381,5349,3269,2821
3438,5393,3275,2834
3573,5166,3273,2830
3641,5109,3275,2834
3550,5407,3270,2840
3438,5676,3275,2859
3410,5562,3274,2869
3438,5393,3275,2884
3479,5508,3256,2895
3641,5676,3232,2909
3895,5476,3198,2908
4045,5109,3188,2909
3963,5055,3183,2912
3843,5393,3188,2934
3827,5684,3179,2950
3843,5676,3188,2959
3792,5498,3202,2952
3843,5393,3232,2959
4060,5305,3247,2970
4247,5109,3275,2984
4190,4860,3307,2980
4045,4825,3363,2984
4006,4990,3425,2993
4045,5109,3538,3009
4023,5060,3700,3008
4045,5109,3931,3009
4214,5310,4180,3015
4450,5393,4455,3034
4572,5202,4740,3038
4652,5109,5066,3034
4811,5277,5397,3025
5056,5393,5721,3034
5266,5205,5995,3045
5461,5109,6245,3059
5669,5372,6467,3058
5865,5676,6682,3059
5972,5664,6852,3055
6068,5676,6988,3059
6236,6046,7079,3056
6472,6528,7162,3059
6637,6714,7218,3057
6674,6812,7250,3059
6587,7090,7234,3055
6472,7379,7206,3059
6413,7397,7161,3059
6472,7379,7119,3059
6536,7529,7052,3044
6472,7663,6988,3034
6259,7605,6928,3028
6068,7663,6900,3034
5962,7911,6863,3033
5865,7947,6813,3034
5668,7581,6736,3030
5461,7379,6682,3034
5331,7661,6635,3032
5259,7947,6595,3034
5089,7722,6523,3030
4854,7379,6464,3034
4732,7421,6412,3031
4854,7663,6376,3034
4984,7606,6311,3030
4854,7379,6245,3034
4536,7319,6173,3032
4450,7379,6114,3034
4670,7257,6027,3030
4854,7096,5940,3034
4755,7151,5854,3032
4652,7379,5809,3034
4748,7457,5764,3028
4854,7379,5721,3034
4744,7320,5651,3043
4652,7379,5590,3059
4759,7409,5522,3061
4854,7379,5459,3059
4671,7340,5370,3052
4450,7379,5284,3059
4481,7406,5190,3068
4652,7379,5110,3084
4624,7326,5017,3086
4450,7379,4935,3084
4378,7447,4844,3076
4450,7379,4760,3084
4421,7166,4663,3096
4247,7096,4586,3109
4128,7240,4513,3106
4247,7379,4455,3109
4435,7272,4381,3117
4450,7096,4324,3134
4293,7043,4271,3136
4247,7096,4236,3134
4377,7088,4187,3128
4450,7096,4149,3134
4272,7134,4114,3134
4045,7096,4105,3134
3985,6903,4097,3127
4045,6812,4105,3134
4043,6940,4105,3144
4045,7096,4105,3160
4141,7004,4081,3159
4247,6812,4062,3160
4185,6743,4048,3155
4045,6812,4062,3160
3991,6829,4067,3157
4045,6812,4062,3160
4066,6807,4032,3156
4045,6812,4018,3160
4030,6777,4011,3157
4045,6812,4018,3160
4040,6872,4012,3156
4045,6812,4018,3160
4053,6600,4020,3157
4045,6528,4018,3160
4015,6679,3990,3156
4045,6812,3974,3160
4086,6692,3969,3157
4045,6528,3974,3160
3957,6505,3952,3155
4045,6528,3931,3160
4296,6392,3918,3159
4450,6244,3931,3160
4349,6229,3932,3145
4247,6244,3931,3134
4329,6024,3922,3126
4450,5676,3931,3134
4375,5508,3933,3136
4247,5676,3931,3134
4282,5914,3906,3118
4450,5960,3887,3109
4509,5799,3874,3103
4450,5676,3887,3109
4402,5663,3892,3109
4450,5676,3887,3109
4532,5643,3858,3097
4652,5676,3843,3084
4773,5736,3837,3065
4854,5676,3843,3059
4902,5527,3826,3057
5056,5676,3800,3059
5299,6234,3766,3047
5461,6812,3756,3034
5449,6957,3752,3017
5461,6812,3756,3009
5630,6730,3750,2994
5865,6812,3756,2984
6000,6858,3757,2968
6068,6812,3756,2959
6061,6627,3733,2943
5865,6244,3712,2934
5445,5718,3687,2919
5056,5393,3669,2909
4893,5364,3639,2892
4854,5393,3625,2884
4681,5219,3618,2871
4450,5109,3625,2859
4233,5138,3621,2833
4045,5109,3625,2808
3733,4908,3625,2780
3438,4825,3625,2758
3290,5001,3602,2730
3236,5109,3581,2708
3184,4957,3556,2681
3236,4825,3538,2658
3315,4937,3508,2628
3236,5109,3494,2608
3171,5086,3488,2584
3438,5109,3494,2558
3408,5521,3489,2517
2225,6244,3494,2483
889,6974,3496,2453
2023,8515,3494,2432
6471,12688,3467,2403
12338,19584,3450,2382
17928,24973,3444,2366
23057,23273,3450,2357
26071,13830,3431,2334
23462,2271,3407,2307
14913,-5793,3391,2277
5865,-9650,3407,2257
1778,-11042,3414,2231
2225,-9934,3407,2207
3192,-5870,3376,2177
3034,-851,3363,2157
2933,2224,3360,2131
3438,3122,3363,2106
3635,3558,3342,2076
3236,4257,3319,2056
2934,4605,3305,2041
3034,4541,3319,2031
3123,4595,3326,2008
3034,4825,3319,1981
2976,4859,3291,1951
3034,4825,3275,1931
3055,4956,3269,1913
3034,5109,3275,1906
3005,4971,3272,1895
3034,4825,3275,1881
3025,4911,3275,1853
3034,5109,3275,1831
3027,5157,3253,1813
3034,5109,3232,1805
3037,5129,3219,1792
3034,5109,3232,1780
3015,4947,3238,1766
3034,4825,3232,1755
3112,4916,3203,1740
3236,5109,3188,1730
3290,5160,3182,1718
3236,5109,3188,1705
3160,5083,3184,1686
3236,5109,3188,1680
3451,5100,3189,1681
3641,5109,3188,1680
3673,5139,3165,1665
3641,5109,3144,1655
3633,4945,3133,1653
3641,4825,3144,1655
3614,4898,3146,1642
3641,5109,3144,1630
3747,5198,3135,1626
3843,5109,3144,1630
3837,5008,3148,1620
3843,5109,3144,1605
3935,5314,3117,1596
4045,5393,3101,1605
4058,5254,3092,1610
4045,5109,3101,1605
4052,5081,3097,1588
4045,5109,3101,1580
3996,5087,3096,1578
4045,5109,3101,1580
4187,5164,3092,1568
4247,5109,3101,1555
4122,4903,3113,1546
4045,4825,3144,1555
4193,4975,3171,1560
4450,5109,3232,1555
4532,4989,3330,1536
4450,4825,3494,1530
4381,4808,3691,1531
4450,4825,3931,1530
4558,4679,4192,1514
4652,4541,4498,1505
4732,4542,4817,1504
4854,4541,5153,1505
4964,4370,5476,1490
5056,4257,5809,1479
5188,4367,6123,1478
5461,4541,6420,1479
5749,4545,6657,1466
5865,4541,6857,1454
5807,4669,7015,1452
5865,4825,7162,1454
6151,4892,7279,1442
6472,5109,7381,1429
6608,5554,7439,1425
6674,5960,7468,1429
6788,6102,7463,1421
6877,6244,7468,1404
6847,6553,7457,1386
6877,6812,7424,1379
