II,V,PLETH
917,3716,5386
1283,3785,6052
1306,2604,5259
967,1629,4803
321,1317,5101
-467,1132,5259
-1123,936,4974
-1448,1111,4767
-1467,1726,4847
-1319,2388,4862
-1077,2897,4689
-776,3339,4556
-504,3745,4562
-350,3995,4551
-298,4097,4467
-269,4151,4384
-229,4214,4340
-198,4252,4288
-183,4272,4214
-166,4285,4129
-138,4301,4055
-111,4309,3986
-92,4331,3928
-80,4346,3848
-69,4360,3770
-59,4356,3696
-46,4360,3643
-25,4370,3581
0,4389,3517
25,4392,3444
46,4389,3390
61,4380,3338
69,4389,3295
76,4399,3241
92,4418,3200
115,4420,3160
138,4418,3136
151,4407,3112
160,4418,3105
170,4432,3099
183,4448,3105
201,4442,3101
229,4448,3105
266,4457,3102
298,4477,3105
314,4476,3099
321,4477,3105
335,4480,3114
367,4506,3136
405,4523,3151
435,4536,3168
457,4529,3179
481,4536,3200
508,4543,3214
527,4565,3231
537,4577,3242
550,4594,3263
573,4595,3278
596,4594,3295
608,4576,3304
619,4565,3327
634,4548,3345
642,4536,3358
627,4504,3351
596,4477,3358
563,4444,3373
527,4418,3390
477,4375,3376
413,4331,3358
343,4271,3348
275,4214,3358
207,4147,3360
138,4097,3358
67,4048,3342
0,4009,3327
-61,3958,3303
-115,3921,3295
-162,3886,3291
-206,3863,3295
-246,3827,3280
-275,3804,3263
-290,3791,3242
-298,3804,3231
-308,3808,3214
-321,3804,3200
-328,3781,3179
-321,3775,3168
-307,3772,3151
-298,3775,3136
-298,3756,3115
-298,3745,3105
-289,3738,3091
-275,3745,3073
-262,3742,3037
-252,3745,3010
-241,3744,2988
-229,3745,2978
-218,3728,2959
-206,3716,2946
-193,3708,2930
-183,3716,2915
-181,3715,2881
-183,3716,2851
-186,3711,2828
-183,3716,2820
-175,3713,2803
-160,3716,2788
-145,3711,2767
-138,3716,2756
-138,3713,2737
-138,3716,2725
-136,3711,2704
-138,3716,2693
-142,3714,2672
-138,3716,2661
-123,3709,2650
-115,3716,2661
-118,3717,2671
-115,3716,2693
-89,3709,2720
-46,3745,2788
4,3821,2875
69,3921,2978
156,3998,3073
252,4067,3200
339,4127,3358
413,4184,3548
477,4207,3732
527,4214,3928
558,4201,4129
573,4184,4340
585,4150,4530
596,4126,4720
601,4100,4907
596,4067,5101
581,3998,5267
550,3921,5417
501,3848,5537
435,3804,5639
359,3767,5707
275,3745,5766
182,3719,5811
92,3687,5861
12,3638,5894
-46,3599,5924
-85,3576,5931
-115,3570,5924
-133,3563,5891
-138,3570,5861
-134,3582,5826
-138,3599,5798
-147,3597,5749
-138,3599,5703
