II,V,PLETH
-1932,-999,0
-1866,-810,0
-1379,-373,0
-1382,-256,0
-1331,-129,0
-1280,-37,0
-1248,11,0
-1264,5,0
-1268,-6,0
-1227,4,0
-1177,17,0
-1151,12,0
-1128,-2,0
-1091,-16,0
-1052,-35,0
-1021,-62,0
-987,-86,0
-951,-105,0
-921,-123,0
-908,-147,0
-903,-174,0
-909,-207,0
-921,-247,0
-927,-282,0
-921,-310,0
-898,-323,0
-858,-323,0
-807,-314,0
-747,-301,0
-685,-289,0
-619,-282,0
-548,-275,0
-468,-269,0
-377,-260,0
-271,-250,0
-153,-239,0
-25,-230,0
102,-222,0
222,-218,0
322,-217,0
401,-221,0
460,-226,0
507,-235,0
554,-238,0
605,-239,0
664,-232,0
725,-225,0
786,-215,0
842,-209,0
893,-203,0
937,-201,0
980,-197,0
1018,-195,0
1056,-192,0
1092,-192,0
1130,-195,0
1163,-205,0
1184,-220,0
1186,-241,0
1165,-267,0
1120,-295,0
1057,-321,0
987,-347,0
917,-370,0
848,-392,0
776,-413,0
699,-433,0
614,-453,0
525,-472,0
438,-491,0
359,-511,0
289,-531,0
229,-553,0
176,-573,0
132,-592,0
94,-607,0
67,-622,0
46,-632,0
32,-647,0
15,-659,0
2,-678,0
-9,-690,0
-5,-701,0
14,-697,0
56,-686,0
107,-654,0
163,-616,0
209,-564,0
247,-510,0
275,-447,0
302,-390,0
324,-341,0
340,-324,0
342,-349,0
330,-431,0
305,-562,0
276,-729,0
250,-906,0
230,-1072,0
213,-1208,0
194,-1312,0
170,-1382,0
138,-1425,0
95,-1445,0
45,-1450,0
-14,-1440,0
-63,-1427,0
-110,-1398,0
-127,-1373,0
-144,-1328,0
-155,-1295,0
-189,-1251,0
-256,-1228,0
-336,-1208,0
-441,-1201,0
-515,-1195,0
-580,-1192,0
-601,-1182,0
-605,-1176,0
-575,-1155,0
-514,-1140,0
-381,-1128,0
-133,-1166,0
302,-1293,0
973,-1587,0
1897,-2091,0
2999,-2836,0
4116,-3759,0
4983,-4751,0
5331,-5620,0
4955,-6196,0
3833,-6342,0
2137,-6056,0
209,-5438,0
-1568,-4682,0
-2883,-3970,0
-3606,-3432,0
-3783,-3086,0
-3585,-2873,0
-3202,-2690,0
-2788,-2464,0
-2413,-2162,0
-2100,-1805,0
-1837,-1440,0
-1628,-1115,0
-1467,-866,0
-1367,-697,0
-1306,-608,0
-1279,-566,0
-1262,-553,0
-1239,-544,0
-1218,-526,0
-1181,-506,0
-1153,-478,0
-1117,-465,0
-1089,-456,0
-1066,-459,0
-1044,-465,0
-1033,-476,0
-1019,-485,0
-1007,-498,0
-984,-506,0
-955,-515,0
-916,-514,0
-878,-511,0
-843,-499,0
-818,-486,0
-799,-471,0
-780,-459,0
-748,-450,0
-696,-444,0
-615,-435,0
-508,-425,0
-376,-408,0
-235,-388,0
-94,-361,0
35,-331,0
151,-298,0
252,-265,0
346,-231,0
439,-200,0
535,-174,0
630,-153,0
720,-136,0
796,-119,0
858,-98,0
904,-72,0
941,-38,0
974,0,0
1008,42,0
1040,81,0
1070,114,0
1097,139,0
1124,156,0
1155,163,0
1194,164,0
1239,160,0
1283,156,0
1318,150,0
1336,144,0
1332,135,0
1304,124,0
1249,106,0
1168,84,0
1071,54,0
967,22,0
874,-18,0
796,-60,0
743,-107,0
701,-153,0
665,-199,0
616,-241,0
554,-276,0
473,-304,0
384,-322,0
286,-336,0
194,-345,0
109,-353,0
43,-361,0
-7,-370,0
-34,-379,0
-43,-388,0
-29,-395,0
1,-400,0
49,-399,0
103,-385,0
160,-356,0
209,-309,0
248,-247,0
281,-173,0
314,-94,0
349,-18,0
389,52,0
428,106,0
460,134,0
480,122,0
483,66,0
469,-30,0
433,-154,0
376,-287,0
305,-415,0
239,-524,0
194,-615,0
185,-686,0
208,-736,0
242,-762,0
262,-767,0
240,-754,0
196,-733,0
125,-700,0
86,-670,0
44,-621,0
32,-575,0
-19,-507,0
-98,-455,0
-224,-400,0
-367,-368,0
-484,-347,0
-560,-338,0
-577,-329,0
-552,-317,0
-492,-291,0
-399,-250,0
-248,-194,0
5,-148,0
421,-151,0
1046,-263,0
1888,-549,0
2895,-1053,0
3927,-1774,0
4769,-2639,0
5175,-3506,0
4948,-4200,0
4029,-4565,0
2533,-4528,0
742,-4130,0
-990,-3513,0
-2351,-2858,0
-3177,-2319,0
-3473,-1964,0
-3380,-1774,0
-3081,-1672,0
-2735,-1575,0
-2420,-1429,0
-2157,-1222,0
-1928,-969,0
-1725,-703,0
-1542,-451,0
-1390,-237,0
-1283,-72,0
-1210,35,0
-1181,97,0
-1155,110,0
-1156,114,0
-1134,89,0
-1123,79,0
-1098,52,0
-1082,43,0
-1078,24,0
-1071,14,0
-1073,-4,0
-1054,-21,0
-1027,-48,0
-980,-71,0
-935,-98,0
-890,-113,0
-861,-124,0
-839,-123,0
-824,-118,0
-802,-108,0
-772,-100,0
-729,-92,0
-675,-89,0
-612,-90,0
-540,-94,0
-455,-100,0
-345,-108,0
-206,-117,0
-36,-126,0
147,-134,0
326,-136,0
476,-129,0
589,-111,0
664,-85,0
722,-55,0
779,-30,0
847,-12,0
922,-4,0
992,-2,0
1043,-3,0
1069,-2,0
1074,1,0
1069,8,0
1071,21,0
1085,38,0
1114,59,0
1150,81,0
1190,102,0
1226,119,0
1257,131,0
1279,140,0
1292,147,0
1293,153,0
1278,157,0
1251,158,0
1210,156,0
1162,153,0
1106,149,0
1044,145,0
969,139,0
879,131,0
771,121,0
655,107,0
540,92,0
439,79,0
356,70,0
293,65,0
243,61,0
204,59,0
168,56,0
135,51,0
107,46,0
89,42,0
84,45,0
99,52,0
129,67,0
174,89,0
224,122,0
273,164,0
311,214,0
337,270,0
350,333,0
355,399,0
355,467,0
357,532,0
361,584,0
365,608,0
362,587,0
346,514,0
319,393,0
278,240,0
231,80,0
185,-63,0
151,-176,0
128,-254,0
116,-301,0
105,-323,0
84,-326,0
39,-315,0
-35,-293,0
-121,-265,0
-209,-227,0
-271,-186,0
-321,-133,0
-359,-86,0
-412,-39,0
-502,-6,0
-610,15,0
-747,30,0
-857,38,0
-955,53,0
-1009,73,0
-1038,103,0
-1030,144,0
-985,194,0
-870,241,0
-647,255,0
-249,188,0
371,-19,0
1240,-423,0
2298,-1041,0
3399,-1842,0
4291,-2718,0
4707,-3517,0
4420,-4069,0
3385,-4254,0
1738,-4043,0
-185,-3519,0
-2002,-2840,0
-3371,-2186,0
-4144,-1682,0
-4341,-1374,0
-4146,-1219,0
-3754,-1135,0
-3342,-1037,0
-2978,-880,0
-2684,-652,0
-2427,-381,0
-2210,-99,0
-2023,150,0
-1893,351,0
-1808,481,0
-1767,557,0
-1749,585,0
-1725,592,0
-1704,594,0
-1657,595,0
-1620,603,0
-1562,599,0
-1509,593,0
-1447,572,0
-1387,546,0
-1336,512,0
-1294,474,0
-1266,433,0
-1246,392,0
-1227,350,0
-1200,313,0
-1166,280,0
-1124,252,0
-1076,227,0
-1025,203,0
-972,182,0
-916,160,0
-859,142,0
-795,123,0
-722,111,0
-633,103,0
-526,103,0
-401,106,0
-266,115,0
-131,120,0
-7,124,0
102,119,0
196,111,0
285,102,0
370,97,0
456,97,0
537,103,0
613,111,0
674,120,0
725,127,0
764,135,0
799,144,0
831,154,0
867,164,0
909,175,0
962,185,0
1020,196,0
1080,203,0
1130,207,0
1164,204,0
1175,193,0
1165,174,0
1143,151,0
1118,130,0
1094,112,0
1072,97,0
1046,85,0
1010,72,0
964,55,0
905,35,0
841,13,0
771,-10,0
707,-30,0
646,-48,0
595,-63,0
547,-79,0
507,-94,0
462,-114,0
417,-136,0
364,-163,0
316,-191,0
272,-217,0
250,-239,0
246,-252,0
269,-258,0
306,-253,0
359,-236,0
414,-205,0
470,-162,0
517,-109,0
556,-48,0
584,19,0
608,90,0
625,160,0
641,214,0
651,233,0
650,201,0
632,108,0
591,-36,0
532,-207,0
458,-377,0
380,-523,0
312,-636,0
263,-714,0
236,-764,0
223,-790,0
215,-798,0
193,-788,0
159,-772,0
99,-742,0
50,-719,0
-11,-674,0
-43,-642,0
-96,-585,0
-153,-548,0
-245,-500,0
-371,-476,0
-508,-454,0
-660,-447,0
-777,-436,0
-876,-431,0
-925,-416,0
-942,-404,0
-898,-382,0
-781,-381,0
-531,-425,0
-91,-573,0
598,-882,0
1542,-1409,0
2667,-2163,0
3795,-3093,0
4669,-4070,0
5012,-4921,0
4636,-5464,0
3515,-5586,0
1825,-5280,0
-98,-4660,0
-1870,-3911,0
-3185,-3217,0
-3904,-2691,0
-4071,-2350,0
-3852,-2128,0
-3446,-1930,0
-3000,-1685,0
-2595,-1370,0
-2248,-1009,0
-1962,-650,0
-1732,-338,0
-1572,-100,0
-1474,56,0
-1431,145,0
-1411,186,0
-1391,201,0
-1367,213,0
-1329,219,0
-1305,236,0
-1285,238,0
-1279,248,0
-1279,244,0
-1259,246,0
-1238,243,0
-1189,246,0
-1146,242,0
-1091,240,0
-1049,228,0
-1003,221,0
-966,208,0
-923,200,0
-881,191,0
-831,183,0
-777,176,0
-713,171,0
-639,168,0
-550,169,0
-451,172,0
-346,173,0
-242,173,0
-140,172,0
-43,171,0
53,170,0
154,175,0
265,183,0
384,195,0
503,208,0
617,221,0
714,232,0
792,242,0
849,250,0
894,259,0
933,271,0
974,286,0
1014,306,0
1056,332,0
1096,365,0
1137,405,0
1186,454,0
1259,512,0
1369,581,0
1516,659,0
1688,743,0
1863,825,0
2014,902,0
2120,966,0
2173,1015,0
2178,1041,0
2143,1036,0
2080,995,0
1989,916,0
1889,811,0
1765,697,0
1645,593,0
1495,517,0
1351,459,0
1177,421,0
1003,374,0
819,320,0
637,252,0
476,177,0
326,108,0
201,50,0
92,7,0
8,-21,0
-34,-39,0
7,-57,0
207,-91,0
655,-169,0
1436,-322,0
2579,-597,0
4037,-1025,0
5642,-1631,0
7117,-2386,0
8123,-3213,0
8338,-3973,0
7578,-4510,0
5869,-4693,0
3489,-4489,0
885,-3969,0
-1448,-3303,0
-3153,-2669,0
-4081,-2196,0
-4332,-1908,0
-4123,-1743,0
-3717,-1590,0
-3276,-1366,0
-2891,-1041,0
-2561,-648,0
-2291,-246,0
-2070,102,0
-1921,366,0
-1845,535,0
-1825,632,0
-1855,680,0
-1875,701,0
-1914,717,0
-1910,720,0
-1936,731,0
-1940,726,0
-1983,731,0
-2028,724,0
-2079,725,0
-2112,721,0
-2099,719,0
-2045,714,0
-1946,713,0
-1836,713,0
-1727,724,0
-1640,737,0
-1564,753,0
-1491,768,0
-1410,782,0
-1318,799,0
-1226,822,0
-1142,856,0
-1072,897,0
-1007,937,0
-932,960,0
-826,965,0
-681,945,0
-499,914,0
-301,874,0
-113,844,0
45,821,0
158,814,0
232,813,0
277,824,0
315,838,0
360,863,0
428,886,0
515,913,0
623,928,0
736,940,0
855,944,0
965,949,0
1070,952,0
1159,962,0
1233,975,0
1279,994,0
1297,1009,0
1278,1026,0
1232,1037,0
1162,1045,0
1081,1047,0
996,1049,0
914,1054,0
836,1063,0
760,1070,0
686,1072,0
612,1061,0
538,1037,0
467,1004,0
404,968,0
359,933,0
334,902,0
330,872,0
338,844,0
345,814,0
343,789,0
327,767,0
308,750,0
292,731,0
289,710,0
296,684,0
306,661,0
309,639,0
302,630,0
286,624,0
273,626,0
265,621,0
267,615,0
267,601,0
257,595,0
224,593,0
168,606,0
96,621,0
27,639,0
-22,643,0
-37,637,0
-20,613,0
14,583,0
42,549,0
49,524,0
28,508,0
-14,507,0
-60,515,0
-100,532,0
-127,551,0
-148,570,0
-169,587,0
-196,602,0
-224,611,0
-240,612,0
-237,603,0
-211,588,0
-174,571,0
-143,560,0
-137,559,0
-161,567,0
-208,574,0
-260,579,0
-302,573,0
-323,562,0
-332,548,0
-336,545,0
-352,549,0
-372,568,0
-389,587,0
-389,607,0
-366,614,0
-321,615,0
-270,604,0
-230,595,0
-213,590,0
-218,598,0
-233,613,0
-238,640,0
-215,671,0
-155,707,0
-59,742,0
60,784,0
187,833,0
307,891,0
412,950,0
489,1003,0
533,1033,0
540,1026,0
518,974,0
475,885,0
428,771,0
388,651,0
362,535,0
347,436,0
338,354,0
331,292,0
319,246,0
304,218,0
274,206,0
245,203,0
201,210,0
174,219,0
131,243,0
104,265,0
50,302,0
-17,329,0
-107,360,0
-217,381,0
-307,400,0
-393,418,0
-434,434,0
-462,458,0
-449,491,0
-412,538,0
-304,601,0
-102,669,0
265,713,0
836,684,0
1653,519,0
2692,168,0
3864,-392,0
4982,-1120,0
5798,-1920,0
6050,-2637,0
5563,-3121,0
4321,-3261,0
2513,-3041,0
477,-2540,0
-1400,-1910,0
-2813,-1315,0
-3626,-877,0
-3890,-634,0
-3776,-551,0
-3480,-543,0
-3145,-528,0
-2843,-449,0
-2572,-289,0
-2327,-63,0
-2088,197,0
-1881,459,0
-1713,690,0
-1606,875,0
-1549,1001,0
-1536,1078,0
-1554,1115,0
-1578,1129,0
-1610,1135,0
-1632,1134,0
-1649,1134,0
-1659,1128,0
-1651,1118,0
-1648,1106,0
-1628,1091,0
-1616,1079,0
-1594,1065,0
-1580,1054,0
-1560,1044,0
-1548,1035,0
-1528,1025,0
-1509,1018,0
-1475,1009,0
-1431,1004,0
-1371,996,0
-1306,993,0
-1236,983,0
-1170,974,0
-1103,959,0
-1035,946,0
-954,930,0
-858,923,0
-743,918,0
-614,920,0
-472,920,0
-326,922,0
-181,921,0
-41,918,0
93,913,0
218,909,0
334,906,0
445,907,0
556,908,0
667,914,0
772,921,0
866,932,0
944,942,0
1003,953,0
1047,961,0
1088,971,0
1136,979,0
1197,990,0
1272,998,0
1355,1005,0
1439,1004,0
