II,V,PLETH,RESP
225,-690,3170,157
264,-868,4280,219
207,-787,4357,225
119,-608,3971,198
55,-491,3777,174
10,-440,3840,167
-47,-375,3884,169
-116,-275,3764,169
-172,-184,3620,166
-205,-139,3574,167
-236,-118,3592,170
-280,-87,3557,168
-322,-51,3486,161
-345,-35,3454,156
-353,-38,3478,155
-363,-34,3493,156
-373,-17,3502,157
-377,-7,3537,156
-374,-11,3603,156
-371,-23,3655,156
-367,-34,3710,156
-371,-44,3778,156
-393,-53,3856,156
-411,-51,3905,156
-374,-39,3967,156
-260,-19,4046,156
-126,5,4132,157
-50,27,4180,157
-49,38,4226,154
-62,39,4283,148
-27,36,4353,144
61,26,4388,144
157,-5,4409,145
249,-64,4428,145
350,-128,4465,145
457,-159,4482,145
514,-141,4483,144
472,-101,4469,139
348,-80,4477,133
206,-84,4481,131
79,-83,4468,133
-50,-65,4424,134
-212,-49,4393,133
-386,-59,4370,132
-533,-80,4342,133
-631,-80,4279,131
-694,-61,4221,124
-730,-43,4177,118
-726,-47,4142,120
-709,-48,4078,127
-731,-29,4015,132
-804,-12,3964,131
-864,-26,3928,132
-868,-47,3874,136
-842,-22,3827,135
-811,17,3787,129
-770,10,3764,128
-766,7,3722,140
-912,173,3680,156
-1246,548,3639,164
-1649,945,3613,166
-1944,1102,3574,172
-2035,928,3533,184
-1857,471,3489,192
-1303,-240,3463,194
-319,-1184,3427,200
876,-2128,3379,217
1831,-2606,3315,235
2203,-2289,3271,243
2070,-1383,3227,246
1788,-467,3167,261
1571,109,3076,287
1275,511,3000,306
688,1034,2940,305
-114,1636,2880,304
-793,2030,2785,315
-1142,2118,2695,326
-1294,2092,2630,326
-1512,2132,2588,327
-1829,2192,2516,337
-2045,2133,2429,349
-2017,1951,2359,348
-1845,1760,2349,349
-1683,1600,2341,362
-1545,1367,2303,377
-1346,973,2253,378
-1102,499,2290,376
-910,137,2378,384
-812,-30,2439,394
-767,-77,2446,393
-730,-134,2533,393
