II,V,PLETH
0,4112,4854
45,4676,5483
88,4171,4819
97,3926,4465
88,4230,4785
110,4414,4969
177,4288,4750
245,4233,4600
265,4347,4715
229,4336,4780
177,4171,4681
153,4090,4608
177,4171,4646
225,4254,4658
265,4288,4611
278,4318,4574
265,4347,4577
228,4325,4567
177,4288,4542
148,4276,4516
177,4288,4507
237,4284,4502
265,4288,4507
253,4307,4492
265,4347,4473
320,4358,4445
353,4347,4438
315,4328,4434
265,4347,4438
283,4378,4422
353,4406,4403
388,4403,4376
353,4406,4369
294,4407,4364
265,4406,4369
264,4373,4352
265,4347,4334
260,4335,4308
265,4347,4299
273,4344,4282
265,4347,4265
249,4361,4235
265,4406,4230
315,4441,4230
353,4465,4230
354,4462,4206
353,4465,4195
366,4460,4193
353,4465,4195
297,4458,4173
265,4465,4161
300,4462,4157
353,4465,4161
360,4453,4139
353,4465,4126
386,4487,4122
441,4523,4126
459,4530,4105
441,4523,4091
431,4508,4087
441,4523,4091
447,4549,4070
441,4582,4057
435,4584,4052
441,4582,4057
465,4599,4037
530,4700,4022
647,4862,4015
794,5052,4022
915,5192,4005
971,5287,3987
973,5344,3965
971,5404,3953
1003,5446,3927
1059,5463,3918
1090,5410,3915
1059,5287,3918
975,5087,3897
883,4876,3883
819,4689,3877
794,4582,3883
792,4546,3866
794,4582,3849
796,4624,3836
794,4641,3849
770,4607,3852
706,4582,3849
613,4556,3826
530,4523,3814
475,4432,3805
441,4347,3814
395,4287,3815
353,4288,3814
330,4286,3795
353,4288,3779
369,4278,3757
353,4288,3745
296,4304,3724
265,4347,3710
286,4398,3689
353,4465,3675
416,4508,3654
441,4582,3641
396,4727,3620
265,5052,3606
92,5615,3583
0,6462,3571
140,7474,3562
618,8459,3571
1485,9211,3573
2736,9634,3571
4264,9600,3550
5826,9047,3537
7091,8046,3528
7768,6814,3537
7708,5415,3536
6973,3995,3537
5823,3118,3530
4590,3583,3537
3493,5368,3537
2560,7402,3537
1729,8512,3516
971,8518,3502
299,7885,3492
-265,6991,3502
-679,5948,3505
-883,5052,3502
-866,4593,3480
-706,4582,3467
-493,4724,3459
-265,4876,3467
-53,4985,3467
88,5052,3467
116,5033,3450
88,5052,3433
68,5168,3407
88,5346,3398
95,5441,3394
88,5463,3398
77,5473,3383
88,5522,3363
97,5543,3337
88,5522,3329
71,5463,3323
88,5463,3329
162,5509,3326
265,5581,3329
341,5613,3325
353,5639,3329
313,5663,3325
265,5698,3329
248,5701,3325
265,5698,3329
280,5688,3325
265,5698,3329
240,5708,3326
265,5757,3329
351,5818,3324
441,5874,3329
471,5878,3327
441,5874,3329
392,5868,3321
353,5874,3329
335,5862,3332
353,5874,3329
400,5897,3304
441,5933,3294
449,5948,3292
441,5992,3294
440,6054,3273
441,6109,3259
435,6073,3255
441,5992,3259
477,5936,3241
530,5992,3224
575,6092,3216
618,6168,3224
665,6168,3223
706,6168,3224
718,6187,3222
706,6227,3224
694,6224,3217
706,6227,3224
741,6259,3239
794,6344,3259
848,6399,3259
883,6403,3259
864,6343,3257
794,6286,3259
720,6237,3241
706,6227,3224
750,6217,3215
794,6227,3224
797,6236,3226
794,6286,3224
825,6341,3217
883,6403,3224
928,6431,3227
971,6462,3224
1040,6482,3203
1147,6521,3190
1252,6561,3183
1324,6638,3190
1345,6693,3188
1324,6697,3190
1273,6625,3186
1236,6579,3190
1247,6585,3186
1324,6638,3190
1422,6664,3189
1501,6697,3190
1542,6729,3182
1589,6756,3190
1663,6726,3204
1765,6697,3224
1858,6683,3225
1942,6697,3224
2023,6689,3220
2118,6697,3224
2210,6705,3221
2295,6697,3224
2376,6617,3224
2472,6521,3224
2566,6441,3206
2648,6403,3190
2719,6348,3179
2825,6286,3190
2988,6231,3192
3178,6227,3190
3312,6217,3179
3354,6168,3190
3342,6052,3207
3354,5933,3224
3405,5817,3222
3442,5698,3224
3419,5529,3225
3354,5346,3224
3276,5159,3202
3178,4993,3190
3028,4813,3196
