II,V,PLETH,ABP
82,470,1241,7861
43,518,1312,8378
-31,478,1139,7370
-62,513,1183,7721
-94,523,1162,7681
-127,523,1115,7479
-151,520,1067,7279
-161,526,1047,7254
-154,535,1027,7232
-130,549,991,7098
-80,578,952,6944
2,634,925,6849
113,715,899,6754
247,810,863,6598
396,907,827,6444
545,984,795,6326
675,1020,761,6211
769,998,725,6081
816,916,690,5958
818,785,659,5855
776,619,627,5742
705,440,597,5632
620,272,569,5538
536,129,542,5445
462,24,516,5374
399,-44,491,5309
344,-74,466,5269
290,-72,441,5230
231,-40,417,5213
164,6,392,5191
89,69,368,5191
7,132,343,5178
-81,197,318,5187
-177,247,292,5179
-267,295,265,5195
-359,328,236,5187
-421,353,206,5205
-476,368,175,5198
-498,364,142,5220
-508,370,108,5212
-509,358,72,5236
-504,364,35,5227
-512,352,-4,5249
-524,352,-45,5236
-546,352,-88,5253
-560,387,-131,5239
-562,480,-169,5253
-552,652,-202,5238
-539,901,-228,5245
-524,1202,-250,5227
-478,1516,-275,5229
-329,1801,-306,5207
13,1998,-345,5203
595,2024,-391,5181
1351,1777,-439,5175
2085,1159,-488,5153
2530,144,-533,5143
2471,-1182,-577,5121
1852,-2601,-618,5109
826,-3832,-660,5087
-306,-4610,-700,5073
-1228,-4792,-737,5051
-1746,-4393,-765,5034
-1837,-3568,-784,5008
-1622,-2543,-788,4987
-1277,-1535,-780,4959
-953,-693,-759,4938
-728,-80,-731,4910
-610,311,-695,4891
-566,533,-654,4863
-561,647,-597,4843
-565,706,-523,4809
-563,745,-423,4786
-547,774,-302,4748
-527,802,-163,4726
-506,821,-23,4687
-486,838,115,4670
-469,843,238,4635
-442,845,354,4625
-423,842,461,4591
-395,827,572,4587
-372,821,682,4554
-354,798,794,4553
-333,791,894,4519
-316,774,981,4520
-287,770,1048,4486
-258,764,1103,4490
-229,762,1152,4461
-205,760,1209,4467
-184,757,1276,4444
-166,756,1353,4453
-146,754,1430,4442
-121,760,1503,4466
-87,771,1567,4478
-45,791,1620,4530
9,812,1664,4587
75,830,1698,4687
156,835,1725,4800
250,827,1742,4959
355,804,1749,5141
461,779,1748,5371
562,759,1742,5625
646,751,1729,5918
708,751,1712,6221
747,756,1688,6538
768,757,1660,6836
777,749,1626,7124
782,727,1586,7382
785,695,1542,7632
784,655,1495,7857
777,609,1444,8081
763,557,1391,8275
740,506,1336,8462
709,458,1279,8605
671,418,1222,8737
628,386,1162,8815
576,366,1102,8884
513,354,1039,8904
440,351,977,8926
357,351,911,8900
271,359,847,8889
176,370,780,8832
82,391,717,8799
-13,413,651,8718
-99,444,591,8668
-183,466,528,8574
-249,490,471,8518
-304,504,410,8420
-339,519,357,8365
-367,527,303,8275
-380,539,257,8226
-387,549,211,8141
-385,559,174,8088
-381,558,137,8001
-362,548,107,7937
-326,529,77,7841
-262,510,52,7767
-171,501,28,7668
-49,518,9,7590
93,571,-10,7488
243,660,-24,7400
386,774,-39,7290
518,898,-53,7185
637,1009,-70,7052
747,1087,-87,6919
845,1113,-104,6765
920,1084,-120,6618
