II,V,PLETH
18929,2812,5056
21906,1508,5643
18042,-776,4856
12847,-1695,4408
9662,-776,4690
7756,685,4845
6211,1842,4590
5451,2859,4417
5521,3879,4524
5585,4606,4581
5324,4946,4490
5118,5106,4452
5127,5237,4524
5089,5299,4550
4929,5333,4524
4785,5387,4534
4732,5430,4590
4721,5420,4615
4732,5430,4623
4735,5485,4648
4732,5527,4690
4744,5512,4708
4831,5527,4723
4889,5587,4733
4929,5624,4756
4918,5575,4759
4929,5527,4756
4962,5552,4746
5028,5624,4756
5075,5638,4759
5127,5624,4756
5167,5614,4732
5225,5624,4723
5271,5608,4718
5324,5624,4723
5337,5670,4706
5324,5721,4690
5290,5711,4667
5324,5721,4657
5408,5789,4636
5521,5915,4623
5630,6011,4604
5817,6109,4590
6064,6228,4555
6310,6400,4524
6463,6579,4494
6605,6788,4490
6788,6993,4478
7000,7176,4457
7127,7281,4415
7197,7370,4391
7266,7458,4371
7394,7564,4357
7512,7628,4321
7591,7661,4291
7594,7630,4266
7591,7564,4258
7663,7503,4228
7887,7564,4191
8115,7715,4146
8183,7855,4124
8094,7875,4105
8084,7855,4091
8155,7851,4059
8084,7855,4025
7735,7775,3982
7394,7661,3958
7303,7578,3937
7394,7564,3925
7415,7510,3893
7394,7370,3858
7429,7131,3815
7493,6885,3792
7403,6662,3771
7197,6497,3759
7000,6320,3736
6901,6109,3725
6813,5848,3710
6704,5624,3692
6529,5451,3653
6310,5333,3626
6065,5219,3603
5915,5140,3592
5853,5079,3569
5817,5043,3559
5711,4984,3555
5620,4946,3559
5587,4926,3541
5620,4946,3526
5623,4947,3517
5620,4946,3526
5613,4933,3514
5620,4946,3492
5576,4945,3464
5521,4946,3459
5485,4932,3459
5521,4946,3459
5573,4950,3440
5620,4946,3426
5619,4922,3407
5620,4946,3393
5639,4996,3368
5718,5043,3359
5791,5036,3357
5817,5043,3359
5761,5080,3341
5718,5140,3326
5732,5149,3318
5817,5140,3326
5886,5128,3325
5915,5140,3326
5874,5135,3322
5817,5140,3326
5777,5139,3322
5817,5140,3326
5881,5121,3326
5915,5140,3326
5867,5186,3307
5817,5237,3293
5797,5237,3284
5817,5237,3293
5811,5239,3292
