II,V,PLETH,RESP
1258,448,1914,3965
1780,597,2611,5418
1930,609,2761,5584
1904,561,2698,5150
1954,516,2756,4961
2108,466,2925,5118
2215,395,3063,5236
2195,324,3129,5104
2110,288,3206,4921
2035,298,3324,4893
1946,325,3445,4960
1788,326,3522,4929
1574,291,3594,4810
1342,258,3690,4738
1085,271,3795,4760
808,324,3864,4764
573,362,3922,4708
428,354,3998,4653
321,328,4083,4655
178,319,4134,4658
9,329,4173,4619
-120,340,4221,4555
-196,349,4280,4533
-268,361,4306,4531
-350,374,4327,4513
-416,378,4352,4444
-442,391,4389,4397
-453,431,4400,4391
-475,485,4410,4409
-500,510,4421,4390
-493,481,4448,4373
-455,415,4458,4369
-423,357,4463,4369
-428,336,4462,4320
-451,345,4474,4275
-468,360,4472,4261
-487,370,4471,4281
-531,383,4462,4278
-588,405,4471,4276
-622,423,4473,4276
-619,425,4473,4279
-599,406,4457,4246
-586,383,4456,4218
-581,364,4455,4205
-576,352,4453,4213
-568,337,4426,4198
-562,325,4410,4185
-552,323,4400,4176
-535,333,4389,4181
-516,334,4342,4173
-516,304,4290,4177
-537,239,4238,4184
-566,173,4201,4188
-585,144,4150,4158
-606,159,4106,4132
-645,188,4068,4116
-699,201,4049,4117
-750,198,4016,4101
-792,215,3985,4092
-839,294,3951,4085
-896,433,3934,4089
-930,582,3908,4067
-913,676,3883,4043
-856,691,3848,4023
-815,657,3828,4024
-816,611,3803,4004
-830,565,3781,3961
-807,509,3745,3902
-751,437,3721,3879
-701,362,3698,3874
-684,298,3683,3865
-694,250,3654,3822
-713,218,3634,3796
-727,198,3615,3792
-728,183,3607,3801
-703,165,3584,3782
-652,143,3569,3769
-595,119,3555,3766
-564,105,3555,3763
-567,107,3541,3727
-587,127,3532,3703
-594,156,3520,3700
-588,184,3525,3706
-580,199,3523,3682
-571,201,3522,3672
-536,190,3514,3676
-462,168,3522,3673
-375,144,3527,3630
-328,136,3534,3608
-331,152,3530,3614
-348,180,3543,3611
-344,185,3561,3555
-332,146,3585,3515
-329,87,3593,3516
-335,59,3613,3517
-340,80,3637,3464
-359,122,3672,3422
-391,148,3689,3422
-405,156,3713,3424
-377,162,3738,3360
-333,167,3775,3293
-309,158,3796,3272
-312,143,3819,3274
-328,149,3839,3223
-364,189,3871,3151
-431,236,3889,3108
-503,248,3907,3104
-532,218,3919,3074
-503,178,3946,3024
-444,171,3967,2982
-401,212,3989,2971
-391,288,3997,2949
-394,374,4007,2908
-371,458,4008,2856
-306,537,4014,2835
-224,622,4007,2824
-168,730,4004,2804
-135,873,3994,2761
-88,1018,3994,2738
-12,1089,3986,2730
50,1013,3975,2711
56,780,3950,2656
19,471,3936,2617
-17,193,3918,2614
-37,10,3902,2626
-49,-91,3871,2610
-64,-155,3855,2594
-79,-210,3841,2590
-100,-244,3824,2583
-123,-241,3785,2536
-134,-207,3759,2492
-122,-169,3740,2481
-115,-140,3722,2502
-153,-110,3676,2504
-257,-48,3640,2496
-404,59,3615,2490
-549,193,3597,2499
-646,302,3554,2498
-679,350,3521,2497
-678,344,3501,2496
-687,330,3489,2497
-742,343,3450,2473
-817,360,3417,2441
-892,377,3396,2416
-924,373,3384,2429
-936,388,3347,2458
-922,394,3314,2489
-923,418,3293,2498
-935,431,3281,2501
-962,437,3236,2490
-974,412,3180,2476
-943,360,3123,2455
-862,296,3086,2457
-781,242,3045,2480
-763,200,3013,2513
-772,156,2986,2526
-665,118,2976,2533
-300,92,2957,2532
400,-87,2941,2534
1507,-869,2921,2522
3062,-2666,2914,2521
