II,V,PLETH,ABP
-364,286,3128,4317
-465,277,4247,5862
-429,89,4370,6049
-339,-109,4053,5643
-274,-137,3924,5499
-238,-14,4035,5676
-209,62,4112,5804
-207,-27,4030,5717
-251,-175,3936,5614
-289,-206,3944,5645
-232,-94,4000,5732
-80,30,3981,5716
42,27,3916,5643
21,-138,3893,5631
-95,-379,3923,5687
-140,-500,3921,5697
-33,-370,3879,5657
113,-123,3850,5635
144,-69,3859,5661
79,-296,3858,5667
72,-537,3833,5647
168,-550,3804,5627
234,-449,3801,5641
176,-488,3792,5640
95,-695,3781,5640
140,-888,3757,5627
281,-930,3747,5629
351,-798,3736,5620
283,-580,3729,5623
185,-484,3706,5617
180,-709,3693,5622
252,-1117,3681,5612
301,-1302,3677,5613
282,-1093,3660,5602
248,-809,3653,5605
246,-812,3648,5598
260,-1020,3647,5604
260,-1076,3627,5600
273,-894,3614,5604
352,-745,3604,5594
475,-854,3598,5596
538,-1093,3572,5589
473,-1205,3552,5595
332,-1166,3534,5591
233,-1196,3524,5596
235,-1382,3495,5590
303,-1527,3473,5596
378,-1417,3454,5591
441,-1134,3443,5596
491,-917,3417,5590
515,-863,3394,5596
511,-867,3373,5591
515,-848,3362,5597
553,-831,3338,5588
588,-852,3321,5590
555,-869,3307,5581
460,-845,3302,5586
378,-811,3283,5581
369,-847,3264,5587
412,-976,3242,5581
437,-1119,3231,5586
396,-1149,3206,5581
317,-1021,3176,5587
285,-852,3135,5580
352,-832,3108,5582
437,-1020,3079,5572
411,-1278,3056,5576
287,-1415,3027,5572
209,-1376,3010,5579
238,-1225,2993,5573
265,-1063,2977,5575
223,-982,2948,5565
192,-1002,2929,5568
218,-993,2913,5563
192,-815,2899,5570
71,-576,2869,5564
-14,-513,2849,5567
25,-554,2833,5557
71,-324,2820,5558
58,245,2790,5548
115,733,2769,5551
320,851,2753,5544
461,844,2741,5551
325,950,2712,5546
2,941,2688,5550
-262,562,2672,5540
-430,112,2662,5541
-622,50,2636,5531
-885,358,2619,5532
-1127,616,2610,5522
-1333,628,2606,5524
-1575,535,2580,5518
-1888,503,2558,5523
-2153,541,2541,5516
-2272,680,2530,5516
-2301,987,2503,5505
-2409,1457,2479,5507
-2652,1870,2460,5498
-2903,2051,2450,5499
-3045,2005,2424,5488
-3115,1916,2400,5490
-3259,1989,2380,5481
-3502,2290,2369,5482
-3675,2678,2345,5471
-3680,2987,2322,5472
-3664,3391,2300,5465
-3861,4080,2288,5470
-4179,4676,2266,5463
-4327,4624,2244,5465
-4239,4215,2221,5454
-4191,4340,2206,5455
-4254,4969,2187,5445
-4130,5341,2170,5446
-3560,5772,2152,5437
-2699,7571,2143,5442
-1656,10191,2130,5436
-219,10751,2117,5440
1703,7689,2099,5429
3374,3349,2090,5429
3633,905,2079,5420
1957,261,2060,5424
-904,-1219,2027,5419
-3628,-4392,2002,5425
-5335,-7023,1980,5419
-6016,-6622,1954,5423
-6002,-3413,1907,5413
-5585,352,1863,5413
-5007,2942,1828,5403
-4659,4488,1804,5407
-4735,5770,1767,5402
-5037,6895,1729,5406
-5174,7393,1699,5396
-5086,7334,1693,5396
-4972,7285,1680,5386
-4975,7552,1653,5389
-4985,7825,1623,5378
-4922,7905,1632,5374
-4842,7928,1658,5359
-4844,8111,1669,5361
-4870,8294,1656,5356
-4788,8302,1688,5361
-4592,8181,1763,5353
-4434,8148,1832,5353
-4417,8192,1858,5343
-4459,8106,1918,5345
-4378,7852,2035,5335
-4174,7706,2161,5336
-3957,7826,2231,5326
-3831,7969,2313,5328
-3753,7821,2452,5317
-3674,7521,2617,5318
-3574,7367,2729,5310
-3484,7413,2829,5316
-3391,7389,2964,5311
-3297,7209,3130,5317
-3178,6995,3254,5311
-3044,6907,3354,5316
-2880,6844,3464,5310
-2694,6718,3603,5321
-2494,6581,3719,5330
-2342,6613,3811,5358
-2277,6716,3895,5380
-2306,6672,4010,5415
-2347,6427,4130,5443
-2322,6273,4236,5489
-2185,6286,4301,5530
-1972,6223,4349,5584
-1748,5891,4379,5623
-1586,5592,4402,5669
-1495,5597,4403,5702
-1436,5750,4416,5743
-1344,5656,4430,5770
-1191,5337,4449,5805
-985,5085,4453,5828
-782,5073,4476,5858
-636,5160,4510,5870
-562,5216,4550,5891
-499,5156,4568,5900
-373,5011,4603,5917
-187,4882,4650,5915
-26,4915,4702,5921
72,4974,4723,5917
170,4795,4759,5924
372,4339,4811,5918
670,3989,4874,5921
952,3960,4905,5914
1120,4053,4940,5919
1206,3936,4987,5911
1307,3666,5049,5911
1471,3463,5078,5899
1652,3401,5105,5902
1807,3345,5134,5896
1929,3288,5181,5903
2020,3271,5205,5896
2030,3291,5223,5901
1952,3245,5234,5896
1856,3163,5264,5906
1837,3127,5279,5904
1876,3183,5289,5912
1856,3224,5284,5906
1695,3204,5297,5913
1462,3187,5303,5911
1280,3317,5306,5921
1179,3548,5284,5915
1057,3706,5265,5921
