II,V,PLETH,RESP
-1004,1084,3609,-93
-1360,1482,4882,-122
-1364,1528,5037,-126
-1210,1423,4719,-127
-1157,1409,4619,-137
-1246,1502,4769,-151
-1335,1560,4895,-157
-1321,1512,4875,-149
-1256,1438,4857,-133
-1234,1426,4931,-118
-1250,1452,5052,-115
-1232,1450,5121,-125
-1154,1418,5185,-139
-1061,1396,5297,-147
-999,1387,5445,-149
-977,1364,5553,-155
-973,1333,5657,-175
-947,1312,5793,-203
-858,1288,5945,-220
-719,1235,6051,-216
-594,1163,6167,-200
-521,1093,6316,-185
-459,1017,6469,-177
-358,916,6559,-179
-238,817,6674,-197
-147,752,6832,-225
-90,721,6997,-246
-27,682,7085,-248
54,621,7177,-240
131,556,7300,-238
176,512,7432,-243
204,474,7489,-245
249,418,7549,-241
325,349,7637,-238
404,312,7737,-242
455,308,7771,-246
466,289,7818,-242
453,217,7910,-237
428,129,8041,-242
399,84,8113,-250
366,100,8173,-242
339,130,8237,-214
318,139,8316,-187
280,120,8342,-178
194,91,8364,-181
64,64,8398,-181
-71,52,8465,-180
-172,56,8497,-185
-243,66,8526,-184
-298,60,8548,-171
-348,34,8597,-157
-402,12,8618,-153
-468,27,8641,-153
-526,82,8650,-143
-537,140,8682,-130
-510,159,8693,-123
-502,143,8710,-122
-537,133,8707,-115
-559,162,8721,-103
-522,221,8719,-93
-460,275,8728,-90
-450,299,8713,-87
-500,303,8709,-83
-546,303,8689,-79
-541,301,8688,-78
-505,287,8666,-72
-483,260,8651,-57
-478,235,8615,-37
-458,219,8602,-26
-410,204,8574,-27
-358,182,8550,-31
-322,171,8496,-32
-291,188,8465,-32
-257,209,8428,-30
-240,183,8401,-19
-242,99,8342,2
-229,15,8305,19
-174,-14,8269,20
-108,-4,8250,13
-79,-14,8201,13
-79,-64,8174,16
-66,-113,8150,16
-23,-118,8142,15
23,-90,8099,15
48,-77,8070,15
54,-104,8043,13
59,-149,8039,17
81,-181,8007,36
120,-200,7991,59
164,-228,7974,68
200,-285,7979,60
225,-366,7953,41
244,-452,7941,21
254,-510,7924,8
253,-512,7926,12
252,-463,7902,33
275,-406,7891,54
328,-388,7875,62
374,-409,7875,61
364,-436,7845,63
302,-435,7824,71
261,-421,7792,77
302,-422,7781,78
385,-435,7750,73
405,-423,7736,65
326,-368,7716,59
229,-294,7715,58
187,-226,7691,63
184,-168,7673,70
160,-118,7638,74
123,-97,7623,76
115,-102,7595,77
134,-95,7582,76
127,-52,7557,74
86,-2,7555,74
79,38,7536,77
177,122,7522,79
369,339,7486,75
571,691,7469,69
700,1052,7442,75
760,1244,7424,98
813,1167,7382,125
912,864,7362,138
1033,493,7338,136
1111,195,7323,144
1116,-19,7280,160
1089,-259,7256,166
1103,-606,7233,161
1192,-991,7225,177
1316,-1225,7191,212
1396,-1174,7180,227
1374,-895,7170,217
1245,-591,7166,238
1040,-440,7124,302
804,-462,7102,350
596,-548,7085,345
464,-582,7068,349
421,-520,6996,397
432,-380,6925,439
454,-207,6863,431
454,-51,6828,435
394,46,6770,490
244,73,6731,540
36,51,6704,535
-129,31,6700,537
-179,51,6669,595
-137,112,6650,653
-85,170,6635,652
-65,178,6638,654
-67,135,6608,721
-82,88,6583,809
-122,88,6555,840
-180,125,6544,843
-225,157,6509,879
-213,126,6482,933
-169,69,6450,953
-124,18,6438,960
-137,18,6407,998
-185,-1,6381,1062
-257,-31,6345,1100
-319,-44,6330,1115
-367,-16,6304,1142
-404,24,6290,1203
-423,60,6266,1261
-416,92,6262,1289
-380,88,6245,1301
-320,6,6230,1335
-261,-125,6194,1379
-276,-224,6176,1405
-438,-341,6150,1416
-641,-733,6132,1468
-490,-1701,6092,1556
487,-3306,6069,1615
2402,-5374,6046,1614
4832,-7799,6035,1626
7081,-10617,6006,1682
8554,-13378,5994,1731
8863,-14683,5983,1728
7791,-13086,5977,1744
5447,-8839,5940,1816
2488,-4180,5914,1883
-23,-1419,5891,1881
-1259,-914,5881,1882
-1213,-1282,5849,1938
-604,-1214,5835,2000
-171,-577,5825,1999
-121,81,5822,1996
-222,445,5786,2045
-253,632,5760,2101
-194,791,5738,2098
-113,886,5727,2100
-52,868,5686,2161
-44,851,5656,2241
-114,962,5634,2259
-239,1134,5624,2251
-359,1219,5584,2270
-427,1194,5554,2307
-456,1195,5530,2307
-438,1234,5520,2307
-400,1258,5480,2339
-340,1199,5439,2387
-286,1141,5396,2396
-251,1140,5372,2398
-259,1187,5335,2428
-329,1239,5312,2487
-426,1269,5294,2519
-488,1272,5293,2529
-473,1237,5270,2533
-402,1160,5249,2551
-342,1073,5218,2560
-345,1050,5202,2568
-397,1112,5173,2578
-444,1197,5148,2603
-449,1219,5113,2617
-418,1173,5096,2626
-363,1111,5070,2637
-292,1079,5047,2679
-233,1079,5010,2729
-233,1104,4990,2762
-289,1143,4964,2758
-343,1180,4947,2757
-356,1182,4909,2767
-360,1148,4884,2784
-395,1099,4857,2783
-432,1058,4845,2794
-406,1014,4812,2820
-309,957,4778,2847
-215,911,4742,2845
-196,939,4748,2845
-258,1047,4749,2856
-333,1160,4737,2875
-347,1185,4707,2872
-256,1112,4740,2874
-85,1003,4794,2886
96,921,4822,2904
200,874,4803,2900
202,834,4875,2903
161,778,5057,2916
180,705,5274,2933
285,636,5418,2926
410,596,5571,2932
474,592,5762,2956
488,610,5947,2989
521,625,6035,2992
613,623,6127,2992
736,595,6276,3001
856,529,6457,3020
974,421,6561,3018
1120,286,6653,3021
1300,155,6783,3034
1473,59,6951,3060
1571,12,7058,3064
1562,5,7144,3068
1492,0,7242,3074
1458,-44,7375,3091
1519,-142,7465,3092
1648,-269,7540,3096
1755,-383,7609,3105
1784,-447,7705,3127
1752,-441,7771,3137
1723,-378,7830,3144
1733,-329,7876,3148
1756,-371,7948,3167
1727,-494,8003,3181
1618,-590,8059,3191
1456,-578,8092,3191
1307,-501,8146,3207
1209,-465,8189,3224
1156,-507,8237,3240
1099,-566,8257,3236
1012,-577,8301,3238
909,-539,8342,3241
831,-500,8394,3252
783,-494,8415,3250
734,-513,8454,3256
660,-518,8494,3266
584,-491,8552,3286
515,-446,8574,3285
451,-425,8605,3273
395,-450,8629,3253
394,-515,8675,3250
458,-587,8690,3249
535,-642,8709,3251
536,-663,8717,3244
458,-659,8750,3250
363,-641,8760,3252
324,-630,8769,3250
350,-636,8750,3234
411,-671,8750,3235
461,-725,8736,3239
484,-779,8731,3236
484,-810,8701,3207
490,-816,8696,3192
516,-803,8684,3191
564,-792,8681,3193
613,-796,8645,3170
651,-828,8625,3161
669,-873,8600,3166
671,-910,8590,3167
669,-919,8544,3126
680,-901,8508,3087
697,-868,8465,3071
704,-847,8443,3071
695,-868,8397,3050
694,-951,8367,3033
717,-1056,8333,3031
760,-1118,8323,3034
810,-1096,8290,2997
848,-1030,8266,2948
842,-978,8228,2910
764,-965,8216,2901
637,-955,8186,2886
553,-924,8165,2869
573,-894,8125,2852
665,-916,8109,2849
731,-986,8083,2828
722,-1059,8073,2788
674,-1094,8044,2739
653,-1106,8037,2722
662,-1109,8022,2711
662,-1097,8021,2673
640,-1057,7994,2601
623,-1023,7986,2562
610,-1020,7971,2559
559,-1031,7969,2548
448,-1014,7942,2494
342,-972,7935,2458
311,-943,7920,2459
351,-956,7915,2447
381,-995,7876,2381
358,-1029,7854,2337
299,-1020,7829,2347
252,-960,7820,2337
223,-871,7785,2262
199,-807,7774,2215
175,-796,7764,2232
166,-829,7761,2225
157,-848,7715,2141
120,-822,7678,2094
55,-754,7641,2123
29,-687,7620,2114
92,-630,7570,2011
237,-545,7540,1958
415,-369,7516,2004
594,-105,7509,1993
746,157,7468,1850
848,272,7439,1796
909,148,7412,1931
981,-182,7404,1906
1087,-563,7365,1260
1179,-853,7337,111
1203,-1036,7308,-822
1179,-1213,7299,-875
1172,-1447,7263,-77
1200,-1675,7236,958
1216,-1763,7204,1597
1169,-1665,7193,1692
1053,-1455,7159,1527
894,-1262,7134,1437
720,-1161,7100,1476
546,-1149,7087,1510
388,-1156,7056,1453
258,-1109,7032,1376
153,-980,6996,1353
38,-806,6982,1367
-111,-644,6953,1339
-284,-534,6926,1259
-441,-482,6875,1183
-559,-479,6843,1162
-638,-502,6806,1159
-691,-517,6781,1125
-733,-500,6737,1067
-774,-454,6715,1040
-808,-402,6692,1043
-824,-371,6677,1013
-829,-363,6635,943
-845,-367,6610,899
-870,-352,6587,902
-878,-321,6575,890
-876,-274,6533,827
-889,-253,6505,781
-941,-242,6482,787
-973,-250,6474,771
-977,-222,6442,681
-963,-202,6427,600
-986,-191,6416,596
-1032,-198,6415,604
-1043,-215,6379,552
-1008,-237,6353,498
-973,-229,6329,501
-973,-175,6319,502
-970,-138,6279,433
-936,-187,6249,357
-944,-277,6223,346
-1107,-363,6215,352
-1359,-640,6183,304
-1368,-1442,6166,242
-706,-2885,6152,229
816,-4798,6152,233
3001,-7107,6124,190
5387,-9923,6099,130
7443,-12939,6071,111
8587,-14885,6059,110
8248,-14157,6025,78
6206,-10399,5998,30
3052,-5340,5966,10
53,-1565,5952,6
-1661,-300,5924,-27
-1888,-637,5909,-90
-1297,-971,5888,-140
-713,-672,5885,-158
-491,-129,5865,-165
-541,268,5847,-180
-655,538,5814,-198
-754,752,5797,-209
-829,836,5769,-224
-882,795,5747,-262
-907,769,5709,-311
-944,832,5692,-339
-1015,925,5668,-342
-1088,977,5643,-359
-1111,1002,5591,-399
-1091,1006,5555,-429
-1103,1021,5521,-431
-1156,1023,5496,-441
-1219,1046,5450,-483
-1235,1064,5425,-522
-1217,1086,5405,-523
-1209,1102,5391,-518
-1234,1106,5349,-538
-1292,1113,5320,-563
-1346,1129,5299,-563
-1377,1137,5290,-563
-1382,1134,5257,-591
-1383,1149,5242,-622
-1394,1183,5235,-624
-1420,1205,5230,-619
-1440,1191,5177,-633
-1436,1176,5119,-651
-1407,1194,5068,-649
-1390,1235,5040,-648
-1399,1264,4989,-666
-1426,1284,4939,-680
-1441,1294,4891,-673
-1448,1279,4876,-676
-1449,1228,4849,-714
-1446,1181,4824,-759
-1433,1173,4793,-771
-1423,1201,4797,-770
-1422,1226,4799,-781
-1427,1238,4798,-797
-1424,1240,4774,-794
-1418,1236,4782,-795
-1403,1220,4802,-822
-1368,1210,4830,-865
-1311,1222,4827,-888
-1260,1261,4848,-894
-1231,1289,4899,-900
-1208,1280,4984,-911
-1163,1247,5043,-914
-1097,1234,5108,-917
-1019,1256,5187,-932
-938,1283,5315,-962
-860,1283,5431,-987
-793,1261,5537,-999
