II,V,PLETH,ABP
-4094,-3864,727,-3964
-3423,-4157,765,-4268
-1907,-3705,659,-3814
-2010,-3866,683,-4035
-2224,-3756,669,-4066
-2532,-3454,642,-4011
-2729,-3011,614,-3959
-2722,-2540,604,-3990
-2372,-2010,596,-4026
-1769,-1455,579,-4006
-1157,-985,564,-3983
-728,-679,557,-3994
-478,-489,551,-4011
-328,-352,538,-4000
-235,-256,522,-3991
-178,-202,508,-3997
-135,-165,492,-4003
-114,-143,475,-3998
-128,-146,457,-3993
-182,-188,442,-3999
-249,-242,424,-3997
-325,-311,404,-3995
-408,-385,384,-3997
-474,-448,363,-3995
-512,-492,342,-3997
-516,-504,320,-3995
-485,-491,298,-3998
-429,-448,274,-3995
-365,-390,249,-3999
-284,-314,222,-3999
-201,-234,193,-3996
-115,-150,162,-3998
-32,-72,130,-4006
41,-2,97,-3993
100,54,63,-3999
143,97,28,-3996
166,127,-7,-4010
168,147,-42,-3989
152,162,-74,-3995
118,167,-107,-3999
67,162,-137,-4019
3,139,-167,-3987
-71,93,-193,-3983
-148,26,-220,-3994
-219,-54,-242,-4050
-279,-134,-263,-4028
-322,-201,-278,-3878
-346,-244,-289,-3460
-348,-259,-292,-2789
-330,-249,-290,-1968
-293,-221,-279,-1308
-241,-183,-266,-1042
-179,-141,-246,-1307
-115,-99,-221,-1968
-52,-58,-188,-2786
3,-20,-153,-3461
46,11,-110,-3873
78,34,-58,-4030
102,49,9,-4044
121,57,89,-3997
146,69,189,-3976
184,94,304,-3990
245,143,424,-4012
326,216,538,-4001
432,315,640,-3989
552,428,727,-3991
676,545,804,-4005
789,650,872,-3996
876,732,940,-3995
919,774,1006,-3993
908,770,1073,-4004
843,717,1134,-3997
734,624,1195,-3998
604,508,1249,-3998
485,396,1302,-4003
401,310,1347,-3994
371,270,1391,-4003
402,285,1428,-3994
491,354,1464,-4003
617,463,1490,-3993
762,595,1515,-4004
899,723,1530,-3993
1002,821,1545,-4005
1054,872,1552,-3993
1054,872,1561,-4005
1007,830,1562,-3993
935,767,1566,-4004
857,701,1563,-3993
789,649,1563,-4004
730,610,1557,-3994
682,586,1554,-4003
635,564,1544,-3994
591,547,1534,-4002
543,527,1515,-3995
499,506,1494,-4001
452,476,1467,-3995
404,433,1441,-4000
349,376,1411,-3995
290,308,1383,-3999
230,236,1352,-3994
174,173,1321,-3998
133,129,1284,-3994
110,108,1247,-3997
108,106,1208,-3994
125,118,1168,-3997
154,133,1125,-3994
184,146,1082,-3997
208,151,1039,-3994
219,151,1001,-3998
215,144,967,-3994
197,132,940,-3999
176,120,919,-3995
156,104,900,-4000
139,88,876,-3995
125,72,850,-4001
109,53,818,-3995
86,31,787,-4002
56,8,754,-3994
24,-14,725,-4003
-8,-34,696,-3994
-31,-49,670,-4004
-46,-59,642,-3993
-54,-65,619,-4004
-63,-71,595,-3993
-77,-79,578,-4005
-103,-94,558,-3993
-144,-119,544,-4005
-198,-161,525,-3993
-261,-218,509,-4004
-328,-288,488,-3993
-386,-358,471,-4004
-427,-413,452,-3994
-441,-440,436,-4003
-424,-429,419,-3994
-372,-380,404,-4002
-291,-301,386,-3995
-192,-208,368,-4001
-86,-113,348,-3995
13,-30,329,-4000
95,37,307,-3995
157,89,287,-3999
200,133,265,-3994
228,173,245,-3998
245,214,224,-3994
255,251,203,-3997
256,279,181,-3994
247,289,158,-3997
230,276,135,-3994
202,240,109,-3997
164,188,83,-3994
118,129,56,-3998
66,74,29,-3994
11,20,1,-3999
-47,-26,-27,-3995
-102,-76,-58,-4000
-154,-122,-87,-3995
-200,-171,-119,-4001
-237,-216,-152,-3995
-273,-258,-190,-4002
-309,-302,-231,-3994
-359,-350,-280,-4003
-414,-401,-332,-3994
-482,-456,-387,-4004
-542,-499,-435,-3993
-598,-530,-482,-4004
-636,-538,-520,-3993
-669,-548,-557,-4005
-682,-565,-589,-3993
-684,-631,-625,-4005
-648,-757,-659,-3993
-575,-959,-696,-4004
-446,-1203,-731,-3993
-283,-1447,-769,-4003
-107,-1612,-806,-3994
32,-1640,-847,-4003
94,-1498,-887,-3994
42,-1222,-929,-4002
-121,-883,-970,-3995
-376,-590,-1013,-4001
-674,-430,-1054,-3995
-970,-453,-1097,-3999
-1227,-647,-1138,-3995
-1443,-965,-1180,-3998
-1627,-1331,-1222,-3994
-1804,-1683,-1264,-3998
-1988,-1978,-1305,-3994
-2185,-2207,-1348,-3997
-2369,-2367,-1389,-3994
-2524,-2477,-1432,-3997
-2617,-2539,-1473,-3994
-2652,-2567,-1516,-3998
-2622,-2554,-1555,-3994
-2560,-2517,-1597,-3998
-2475,-2456,-1633,-3994
-2403,-2393,-1672,-3999
-2344,-2325,-1706,-3995
