II,V,PLETH,ABP
701,-25,13694,3454
945,-15,18564,4668
958,11,19099,4783
866,32,17752,4423
820,31,17263,4279
839,7,17827,4396
863,-22,18245,4475
855,-35,17960,4381
843,-26,17601,4276
860,-7,17663,4282
896,0,17919,4337
915,-14,17870,4310
898,-40,17650,4234
852,-59,17614,4205
791,-68,17795,4232
725,-86,17830,4227
668,-133,17711,4184
619,-198,17654,4157
564,-248,17755,4169
494,-261,17789,4164
432,-250,17736,4138
404,-239,17684,4112
407,-232,17738,4113
404,-223,17741,4105
378,-210,17726,4097
337,-208,17662,4081
306,-222,17651,4079
289,-239,17616,4068
280,-238,17616,4062
266,-219,17585,4047
257,-200,17606,4043
260,-195,17598,4033
275,-196,17606,4033
285,-191,17552,4022
290,-183,17531,4018
298,-171,17492,4006
325,-146,17490,4005
363,-111,17433,3996
399,-86,17408,3993
422,-80,17363,3979
444,-72,17365,3977
472,-47,17331,3969
500,-19,17345,3971
516,-1,17338,3962
526,13,17358,3957
546,28,17313,3945
584,22,17293,3943
620,-5,17250,3935
636,-21,17247,3933
627,-2,17195,3920
615,27,17172,3913
616,28,17125,3900
635,2,17121,3899
655,-15,17073,3891
670,-19,17052,3889
674,-33,17001,3876
685,-85,16994,3871
692,-161,16949,3858
701,-241,16931,3853
693,-291,16876,3840
683,-315,16866,3836
662,-319,16825,3827
648,-328,16810,3826
627,-350,16753,3816
597,-379,16739,3809
567,-397,16701,3795
547,-382,16690,3792
554,-331,16631,3783
584,-243,16614,3783
632,-127,16578,3771
700,2,16570,3766
835,80,16510,3756
1144,7,16489,3755
1743,-308,16454,3747
2678,-878,16448,3741
3852,-1631,16388,3726
5012,-2434,16364,3721
5844,-3129,16329,3713
6180,-3585,16326,3712
6080,-3731,16267,3701
5645,-3514,16240,3696
4729,-2860,16203,3686
3067,-1750,16202,3685
761,-378,16145,3674
-1507,854,16116,3670
-2944,1608,16074,3659
-3285,1881,16078,3658
-2898,1967,16047,3648
-2304,2097,16059,3644
-1748,2180,16054,3633
-1197,1964,16070,3631
-609,1427,16022,3622
-75,874,16000,3619
260,602,15964,3607
367,602,15959,3604
347,652,15891,3596
330,617,15835,3593
351,533,15757,3581
387,460,15729,3577
389,416,15677,3569
369,388,15675,3567
335,373,15664,3555
321,333,15688,3551
322,264,15655,3542
333,199,15636,3541
337,178,15588,3529
322,195,15581,3524
296,208,15538,3515
260,213,15516,3516
237,220,15463,3507
229,239,15453,3506
226,250,15413,3498
204,250,15396,3497
162,248,15340,3485
117,264,15326,3480
86,298,15289,3470
60,332,15276,3471
13,352,15219,3462
-68,367,15200,3464
-155,384,15166,3464
-211,398,15157,3476
-224,392,15098,3480
-216,373,15075,3495
-210,357,15040,3509
-208,358,15035,3541
-210,371,14978,3569
-224,388,14949,3612
-249,403,14911,3651
-265,415,14919,3704
-254,419,14894,3755
-232,414,14906,3818
-226,402,14898,3877
-238,391,14908,3947
-243,385,14859,4009
-227,390,14832,4079
-209,405,14792,4140
-219,435,14792,4210
-259,473,14762,4272
