II,V,PLETH,ABP
-396,-108,-1259,5403
-461,-5,-1409,5796
-456,154,-1332,5149
-495,215,-1460,5434
-506,268,-1531,5458
-500,306,-1578,5366
-488,333,-1622,5276
-482,345,-1690,5300
-475,355,-1754,5329
-464,368,-1800,5282
-450,379,-1833,5231
-437,381,-1867,5226
-421,380,-1884,5228
-400,382,-1875,5186
-378,385,-1844,5143
-356,387,-1798,5112
-332,393,-1734,5079
-307,400,-1658,5030
-282,408,-1571,4995
-261,414,-1474,4982
-242,418,-1349,4979
-226,424,-1193,4985
-210,430,-994,5013
-192,439,-761,5040
-170,451,-505,5085
-144,464,-252,5126
-116,478,-18,5193
-86,494,186,5262
-57,512,366,5369
-27,530,527,5488
5,552,682,5660
40,574,829,5853
77,597,971,6108
116,617,1094,6376
153,637,1195,6700
190,654,1271,7014
223,667,1330,7361
255,669,1383,7667
285,663,1441,7981
313,644,1509,8223
336,620,1586,8454
354,590,1664,8595
361,564,1735,8716
360,539,1796,8741
347,519,1846,8751
323,498,1885,8682
290,478,1916,8610
252,455,1937,8483
209,433,1951,8369
164,409,1954,8227
118,389,1950,8115
72,369,1939,7992
29,351,1923,7907
-9,329,1898,7825
-41,306,1868,7781
-65,279,1830,7738
-84,253,1789,7722
-98,227,1740,7703
-109,208,1689,7697
-113,197,1633,7674
-108,196,1577,7652
-92,207,1519,7607
-65,229,1461,7556
-31,261,1401,7475
4,301,1340,7387
36,342,1278,7272
60,379,1214,7153
81,407,1149,7011
100,418,1084,6876
120,410,1019,6726
142,382,954,6594
165,340,890,6452
185,291,828,6340
201,240,768,6225
209,195,710,6149
210,154,652,6071
202,117,599,6039
189,78,545,5998
167,42,495,6000
137,11,443,5983
91,-10,395,6007
33,-19,344,6003
-38,-13,296,6041
-111,1,246,6045
-180,21,198,6088
-233,34,147,6087
-267,49,99,6119
-291,52,49,6106
-302,62,0,6120
-313,66,-50,6092
-318,73,-99,6089
-327,79,-151,6050
-328,78,-203,6032
-328,76,-258,5984
-326,69,-314,5954
-326,64,-368,5903
-335,64,-414,5869
-359,71,-453,5821
-402,90,-482,5788
-466,122,-506,5747
-537,179,-531,5719
-586,278,-562,5684
-574,445,-602,5661
-461,700,-648,5632
-218,1033,-697,5614
162,1377,-744,5591
653,1612,-788,5580
1201,1594,-827,5566
1722,1230,-869,5563
2123,526,-913,5551
2319,-388,-966,5547
2264,-1307,-1025,5529
1962,-2027,-1090,5519
1482,-2425,-1152,5492
930,-2488,-1213,5478
419,-2292,-1268,5448
26,-1942,-1325,5435
-220,-1534,-1375,5405
-344,-1128,-1431,5396
-391,-759,-1485,5365
-410,-447,-1546,5357
-427,-208,-1607,5322
-450,-42,-1677,5313
-468,58,-1746,5274
-478,113,-1816,5266
-475,137,-1871,5225
-464,151,-1915,5215
-448,153,-1940,5173
-428,158,-1952,5160
-412,151,-1947,5116
-390,150,-1930,5099
-375,145,-1897,5054
-349,142,-1853,5034
-334,142,-1802,4991
-311,135,-1753,4971
-294,137,-1708,4932
-273,132,-1669,4913
-255,134,-1626,4876
-235,132,-1571,4856
-213,138,-1491,4821
-190,141,-1386,4803
-165,148,-1259,4774
-141,155,-1116,4761
-117,164,-962,4743
-93,173,-803,4742
-68,182,-641,4738
-41,192,-475,4754
-11,205,-304,4777
21,220,-132,4830
55,234,40,4898
93,248,210,5008
137,262,377,5141
186,274,538,5322
240,285,689,5523
294,296,833,5772
345,308,967,6031
388,316,1096,6327
422,317,1215,6610
446,309,1327,6910
