II,V,PLETH
3288,3372,3132
3731,3794,3535
3288,3314,3098
3029,3054,2861
3206,3256,3064
3283,3345,3182
3082,3140,3030
2927,2984,2911
2959,3023,2962
2960,3027,2992
2836,2907,2928
2713,2804,2879
2671,2791,2894
2642,2779,2892
2589,2733,2860
2537,2690,2836
2507,2675,2826
2482,2653,2795
2466,2616,2758
2448,2576,2734
2425,2558,2724
2394,2557,2705
2384,2558,2690
2380,2529,2669
2384,2500,2656
2379,2488,2635
2384,2500,2622
2386,2502,2603
2384,2500,2587
2361,2494,2563
2343,2500,2553
2334,2499,2551
2343,2500,2553
2343,2496,2537
2343,2500,2519
2338,2498,2508
2343,2500,2519
2341,2497,2526
2343,2500,2519
2339,2498,2495
2343,2500,2485
2341,2497,2484
2343,2500,2485
2340,2497,2467
2343,2500,2451
2340,2498,2444
2343,2500,2451
2340,2497,2440
2343,2500,2417
2340,2498,2388
2343,2500,2383
2340,2496,2384
2343,2500,2383
2340,2499,2361
2343,2500,2349
2341,2495,2351
2343,2500,2383
2338,2502,2414
2343,2500,2451
2354,2489,2488
2384,2500,2553
2408,2527,2629
2425,2558,2724
2434,2561,2824
2466,2558,2962
2510,2571,3120
2548,2616,3302
2562,2657,3480
2589,2675,3677
2642,2667,3886
2712,2675,4120
2759,2699,4341
2795,2733,4562
2831,2739,4766
2877,2733,4971
2883,2722,5157
2836,2733,5345
2747,2738,5517
2671,2733,5686
2613,2708,5827
2548,2675,5958
2450,2626,6064
2343,2558,6162
2262,2486,6234
2219,2442,6298
2196,2434,6337
2178,2442,6367
2157,2440,6377
2137,2442,6401
2145,2473,6419
2219,2558,6435
2357,2720,6418
2548,3023,6401
2811,3497,6377
3165,4070,6367
3448,4497,6335
3370,4477,6298
2736,3788,6243
1685,2500,6196
533,953,6141
-452,-407,6094
-1187,-1346,6029
-1644,-1861,5958
-1839,-2046,5865
-1808,-1919,5788
-1650,-1539,5713
-1438,-1047,5652
-1230,-607,5567
-1027,-233,5481
-821,134,5386
-575,523,5311
-297,871,5235
0,1163,5175
295,1419,5095
616,1686,5005
961,1937,4891
1315,2151,4800
1626,2304,4715
1891,2442,4630
2108,2582,4518
2302,2733,4426
2461,2848,4350
2589,2907,4290
2684,2930,4201
2754,2965,4120
2802,3026,4054
2836,3082,4017
2858,3096,3965
2877,3082,3915
2894,3067,3867
2918,3082,3847
2941,3110,3825
2959,3140,3813
2961,3146,3792
2959,3140,3779
2953,3128,3756
2959,3140,3745
2972,3166,3736
3000,3198,3745
3025,3203,3745
3041,3198,3745
3038,3189,3727
3041,3198,3711
3054,3201,3687
3082,3198,3677
3102,3185,3670
3123,3198,3677
3140,3225,3667
3165,3256,3643
3183,3259,3600
3206,3256,3575
3212,3251,3557
3206,3256,3541
3190,3251,3502
3206,3256,3473
3245,3274,3452
3288,3314,3439
3306,3347,3403
3329,3372,3371
3355,3376,3346
3370,3372,3336
3360,3363,3316
3370,3372,3302
3400,3379,3286
3411,3372,3268
3357,3338,3229
3288,3314,3200
3239,3294,3180
3206,3256,3166
3133,3171,3130
3041,3082,3098
2963,3012,3075
2918,2965,3064
2863,2905,3032
2795,2849,2996
2721,2807,2966
2671,2791,2962
2628,2765,2951
2589,2733,2928
2542,2696,2888
2507,2675,2860
2479,2647,2838
2466,2616,2826
2446,2578,2804
2425,2558,2792
2396,2551,2786
2384,2558,2792
2378,2557,2780
2384,2558,2758
2382,2554,2729
2384,2558,2724
2380,2556,2725
2384,2558,2724
2381,2555,2702
2384,2558,2690
2381,2556,2686
2384,2558,2690
2381,2555,2674
2384,2558,2656
2381,2556,2644
2384,2558,2656
2381,2555,2661
2384,2558,2656
2381,2556,2633
2384,2558,2622
2381,2556,2616
2384,2558,2622
2381,2556,2619
2384,2558,2622
2381,2556,2619
2384,2558,2622
2381,2555,2617
2384,2558,2622
2381,2556,2622
2384,2558,2622
2381,2555,2602
2384,2558,2587
2381,2556,2577
2384,2558,2587
2380,2555,2597
2384,2558,2622
2382,2556,2646
2384,2558,2690
2379,2555,2731
2384,2558,2792
2396,2556,2861
2425,2558,2962
2448,2553,3071
2466,2558,3200
2478,2575,3336
2507,2616,3507
2546,2655,3689
2589,2675,3881
2624,2668,4050
2671,2675,4222
2730,2699,4387
2795,2733,4562
2840,2738,4724
2877,2733,4903
2902,2724,5086
2918,2733,5277
2894,2734,5438
2836,2733,5583
2752,2712,5704
2671,2675,5822
2592,2615,5921
2507,2558,6026
2417,2520,6118
2343,2500,6196
2293,2477,6235
2260,2442,6264
2221,2403,6281
2178,2384,6298
2154,2393,6295
2178,2442,6298
2253,2540,6288
2384,2733,6264
2585,3062,6207
2877,3547,6162
3190,4088,6126
3370,4477,6094
3214,4416,6025
2630,3721,5958
1679,2447,5899
575,930,5856
-444,-442,5778
-1192,-1395,5686
-1620,-1885,5586
-1767,-1977,5515
-1738,-1798,5435
-1603,-1454,5345
-1428,-1051,5232
-1233,-640,5141
-1037,-255,5054
-822,116,4971
-589,470,4862
-329,814,4766
-55,1123,4676
247,1395,4596
566,1630,4491
904,1861,4392
1236,2074,4296
1562,2268,4222
1852,2418,4143
2096,2558,4085
2278,2685,4032
2425,2791,3983
2555,2856,3909
2671,2907,3847
2752,2964,3800
2795,3023,3779
2815,3062,3745
2836,3082,3711
2859,3087,3669
2877,3082,3643
2878,3069,3616
2877,3082,3609
2886,3113,3604
2918,3140,3609
2947,3136,3603
2959,3140,3609
2952,3164,3609
2959,3198,3609
2979,3202,3587
3000,3198,3575
2998,3193,3568
3000,3198,3575
3015,3190,3571
3041,3198,3575
3044,3222,3575
3041,3256,3575
3047,3261,3554
3082,3256,3541
3111,3250,3535
3123,3256,3541
3114,3252,3526
3123,3256,3507
3155,3272,3482
3206,3314,3473
3235,3349,3455
3247,3372,3439
3253,3373,3415
3288,3372,3405
3333,3366,3389
3370,3372,3371
3373,3389,3334
3370,3430,3302
3367,3469,3276
3370,3489,3268
3354,3466,3254
3329,3430,3234
3290,3395,3196
3247,3372,3166
3184,3327,3141
3123,3256,3132
3060,3161,3115
3000,3082,3098
2932,3017,3075
2877,2965,3064
2820,2903,3049
2754,2849,3030
2664,2807,2992
2589,2791,2962
2538,2766,2938
2507,2733,2928
2463,2690,2910
2425,2675,2894
2397,2674,2873
2384,2675,2860
2360,2646,2840
2343,2616,2826
2334,2601,2805
2343,2616,2792
2342,2625,2772
2343,2616,2758
2339,2583,2738
2343,2558,2724
2339,2547,2702
2343,2558,2690
2344,2563,2681
2343,2558,2690
2321,2545,2693
2302,2558,2690
2290,2587,2668
2302,2616,2656
2319,2619,2650
2343,2616,2656
2350,2613,2653
2343,2616,2656
2317,2612,2655
2302,2616,2656
2296,2620,2638
2302,2616,2622
2299,2586,2611
2302,2558,2622
2301,2547,2625
2302,2558,2622
2293,2561,2600
2302,2558,2587
2320,2551,2580
2343,2558,2587
2343,2560,2586
2343,2558,2587
2341,2551,2581
2343,2558,2587
2335,2562,2595
2343,2558,2622
2362,2544,2647
2384,2558,2690
2382,2590,2740
2384,2616,2826
2409,2612,2923
2466,2616,3030
2515,2642,3131
2548,2675,3268
2562,2675,3430
2589,2675,3609
2637,2694,3770
2712,2733,3949
2785,2743,4145
2836,2733,4358
2855,2720,4547
2877,2733,4732
2902,2739,4915
2918,2733,5107
2880,2700,5269
2795,2675,5413
2686,2649,5533
2589,2616,5652
2506,2562,5744
2425,2500,5822
2339,2456,5873
2260,2442,5924
2205,2443,5959
2178,2442,5992
2159,2436,6007
2137,2442,6026
2129,2459,6030
2178,2500,6026
2302,2615,5992
2507,2907,5958
2797,3417,5919
3165,4070,5890
3483,4647,5842
3534,4884,5788
3122,4521,5716
2260,3489,5652
1142,1988,5578
41,465,5515
-853,-708,5444
-1438,-1395,5379
-1725,-1689,5295
-1767,-1686,5209
-1664,-1469,5112
-1480,-1105,5039
