II,V,PLETH
-1875,0,22
-2074,0,95
-1925,0,186
-2042,0,262
-2046,0,349
-1989,0,436
-1919,0,524
-1885,0,605
-1862,0,683
-1825,0,752
-1798,0,815
-1793,0,868
-1793,0,916
-1783,0,960
-1770,0,1004
-1764,0,1044
-1753,0,1079
-1736,0,1106
-1716,0,1123
-1700,0,1129
-1682,0,1127
-1673,0,1120
-1679,0,1112
-1704,0,1103
-1752,0,1095
-1818,0,1086
-1890,0,1077
-1948,0,1066
-1968,0,1058
-1930,0,1050
-1825,0,1044
-1660,0,1035
-1459,0,1026
-1253,0,1011
-1076,0,997
-944,0,981
-861,0,972
-809,0,963
-767,0,962
-710,0,959
-630,0,961
-525,0,959
-407,0,962
-286,0,961
-176,0,964
-76,0,962
7,0,961
85,0,950
154,0,936
225,0,913
293,0,891
366,0,865
436,0,841
508,0,814
573,0,786
634,0,752
686,0,717
729,0,679
762,0,645
791,0,616
813,0,596
839,0,582
863,0,571
894,0,557
926,0,538
968,0,510
1017,0,476
1085,0,438
1172,0,400
1286,0,366
1417,0,334
1560,0,306
1691,0,276
1789,0,246
1829,0,210
1800,0,170
1695,0,123
1527,0,72
1314,0,14
1082,0,-45
850,0,-110
634,0,-173
436,0,-241
258,0,-304
93,0,-372
-62,0,-435
-209,0,-503
-347,0,-566
-473,0,-633
-587,0,-697
-684,0,-764
-766,0,-828
-832,0,-894
-889,0,-958
-936,0,-1026
-981,0,-1092
-1017,0,-1163
-1049,0,-1236
-1064,0,-1317
-1066,0,-1400
-1046,0,-1490
-1013,0,-1583
-970,0,-1684
-927,0,-1788
-887,0,-1901
-854,0,-2017
-824,0,-2143
-794,0,-2268
-758,0,-2400
-716,0,-2528
-670,0,-2663
-623,0,-2793
-584,0,-2933
-553,0,-3069
-540,0,-3218
-539,0,-3359
-556,0,-3509
-579,0,-3648
-612,0,-3794
-640,0,-3918
-671,0,-4041
-689,0,-4130
-705,0,-4211
-708,0,-4255
-713,0,-4302
-708,0,-4328
-712,0,-4372
-713,0,-4403
-727,0,-4447
-741,0,-4469
-766,0,-4494
-788,0,-4493
-814,0,-4489
-834,0,-4451
-858,0,-4398
-883,0,-4309
-917,0,-4205
-960,0,-4079
-1016,0,-3961
-1081,0,-3847
-1153,0,-3752
-1225,0,-3657
-1294,0,-3573
-1352,0,-3489
-1397,0,-3411
-1423,0,-3328
-1433,0,-3247
-1423,0,-3158
-1403,0,-3065
-1373,0,-2962
-1345,0,-2864
-1317,0,-2772
-1299,0,-2694
-1282,0,-2619
-1275,0,-2552
-1265,0,-2474
-1268,0,-2396
-1268,0,-2308
-1286,0,-2231
-1305,0,-2157
-1346,0,-2106
-1385,0,-2057
-1442,0,-2022
-1488,0,-1968
-1550,0,-1916
-1595,0,-1843
-1657,0,-1778
-1708,0,-1699
-1782,0,-1636
-1855,0,-1563
-1958,0,-1507
-2067,0,-1441
-2208,0,-1395
-2354,0,-1351
-2521,0,-1331
-2685,0,-1316
-2857,0,-1319
-3015,0,-1324
-3168,0,-1339
-3299,0,-1352
-3415,0,-1369
-3503,0,-1381
-3570,0,-1392
-3610,0,-1394
-3635,0,-1389
-3646,0,-1371
-3649,0,-1342
-3650,0,-1298
-3648,0,-1242
-3649,0,-1173
-3648,0,-1090
-3648,0,-991
-3648,0,-875
-3649,0,-742
-3651,0,-592
-3652,0,-425
-3655,0,-245
-3655,0,-53
-3657,0,144
-3658,0,344
-3665,0,538
-3656,0,722
-3615,0,887
-3489,0,1037
-3250,0,1160
-2862,0,1260
-2362,0,1329
-1786,0,1374
-1235,0,1385
-758,0,1369
-422,0,1320
-204,0,1243
-101,0,1140
-52,0,1017
-44,0,880
-38,0,735
-44,0,590
-41,0,444
-47,0,311
-43,0,190
-46,0,95
-40,0,21
-43,0,-22
-39,0,-51
-43,0,-58
-38,0,-53
-41,0,-17
-34,0,54
-33,0,181
-27,0,354
-24,0,578
-20,0,833
-17,0,1140
-15,0,1511
-13,0,1977
-11,0,2527
-10,0,3151
-9,0,3780
-9,0,4369
-10,0,4855
-11,0,5251
-12,0,5559
-13,0,5826
-14,0,6039
-14,0,6229
-15,0,6358
-17,0,6440
-19,0,6438
-22,0,6392
-26,0,6291
-29,0,6180
-31,0,6041
-33,0,5916
-33,0,5781
-33,0,5665
-32,0,5540
-32,0,5434
-32,0,5329
-32,0,5255
-32,0,5187
-33,0,5154
-34,0,5122
-35,0,5113
-36,0,5094
-38,0,5084
-38,0,5060
-37,0,5043
-35,0,5018
-32,0,5005
-29,0,4988
-27,0,4983
-26,0,4969
-27,0,4957
-29,0,4926
-32,0,4888
-35,0,4828
-35,0,4763
-35,0,4676
-33,0,4590
-31,0,4485
-29,0,4386
-29,0,4270
-28,0,4168
-29,0,4052
-29,0,3961
-28,0,3859
-28,0,3792
-27,0,3714
-25,0,3673
-24,0,3620
-23,0,3609
-24,0,3586
-27,0,3613
-32,0,3631
-38,0,3699
-45,0,3754
-51,0,3847
-54,0,3921
-54,0,4019
-52,0,4097
-48,0,4194
-44,0,4274
-40,0,4370
-38,0,4448
-37,0,4533
-37,0,4597
-39,0,4658
-40,0,4699
-41,0,4733
-40,0,4748
-37,0,4756
-33,0,4746
-28,0,4730
-24,0,4699
-21,0,4664
-18,0,4622
-17,0,4578
-17,0,4525
-17,0,4467
-17,0,4401
-17,0,4335
-17,0,4269
-16,0,4217
-14,0,4170
-9,0,4134
-1,0,4087
10,0,4036
22,0,3956
33,0,3869
38,0,3759
37,0,3654
29,0,3534
19,0,3421
8,0,3280
0,0,3132
-4,0,2944
-4,0,2751
-3,0,2536
-1,0,2343
1,0,2154
3,0,1998
3,0,1844
3,0,1712
2,0,1576
2,0,1454
5,0,1321
12,0,1194
23,0,1055
35,0,917
43,0,769
45,0,638
38,0,522
23,0,432
4,0,354
-12,0,289
-22,0,225
-23,0,164
-17,0,100
-1,0,45
21,0,-1
51,0,-35
86,0,-61
131,0,-83
178,0,-106
233,0,-136
288,0,-173
350,0,-216
411,0,-260
481,0,-306
549,0,-349
