II,V,PLETH,ABP
516,-340,-1579,8871
555,-366,-1712,9492
498,-326,-1546,8403
529,-343,-1651,8845
536,-342,-1682,8861
532,-332,-1677,8696
525,-323,-1670,8545
525,-322,-1690,8594
524,-323,-1709,8658
516,-317,-1705,8599
510,-311,-1703,8529
511,-308,-1717,8534
516,-306,-1739,8554
518,-303,-1753,8511
519,-303,-1767,8477
521,-305,-1785,8483
521,-307,-1798,8492
520,-308,-1802,8479
521,-310,-1803,8469
530,-314,-1806,8481
546,-321,-1805,8479
570,-331,-1804,8473
603,-342,-1805,8478
638,-351,-1804,8472
671,-357,-1804,8478
695,-356,-1801,8472
708,-352,-1796,8482
703,-342,-1784,8478
687,-333,-1769,8495
652,-319,-1745,8494
613,-307,-1717,8515
558,-291,-1678,8510
513,-283,-1639,8528
463,-273,-1591,8515
436,-273,-1550,8533
409,-277,-1505,8514
402,-283,-1471,8533
402,-293,-1435,8513
411,-294,-1409,8536
428,-303,-1378,8512
450,-305,-1356,8535
477,-316,-1325,8505
506,-325,-1303,8525
536,-344,-1272,8490
575,-371,-1250,8506
645,-418,-1222,8475
765,-498,-1206,8493
964,-624,-1186,8471
1263,-808,-1179,8491
1671,-1043,-1169,8472
2174,-1310,-1170,8487
2717,-1553,-1166,8467
3207,-1697,-1169,8475
3518,-1656,-1167,8452
3532,-1365,-1169,8453
3189,-820,-1167,8431
2532,-92,-1168,8428
1694,682,-1167,8404
866,1345,-1169,8394
204,1777,-1167,8367
-220,1924,-1167,8352
-442,1815,-1165,8324
-559,1535,-1159,8310
-675,1181,-1148,8287
-836,828,-1131,8279
-1030,519,-1112,8261
-1203,273,-1089,8254
-1303,95,-1063,8234
-1313,-20,-1032,8227
-1248,-80,-998,8203
-1143,-93,-960,8198
-1025,-77,-922,8176
-908,-48,-885,8177
-795,-20,-855,8155
-675,-1,-824,8161
-560,12,-788,8140
-446,15,-739,8149
-358,18,-677,8121
-288,21,-603,8124
-241,24,-522,8083
-203,34,-440,8082
-165,34,-358,8036
-121,37,-278,8039
-72,30,-198,7997
-25,25,-115,8003
12,17,-26,7955
38,14,66,7952
56,17,162,7903
69,25,255,7902
87,38,345,7861
112,52,425,7865
150,66,495,7835
193,76,555,7840
238,80,612,7809
278,77,664,7807
312,70,716,7777
340,58,764,7776
369,46,810,7755
403,33,850,7762
449,20,885,7754
505,6,915,7771
569,-10,943,7780
639,-31,969,7818
722,-57,994,7864
817,-91,1016,7957
923,-134,1036,8078
1032,-184,1049,8255
1128,-237,1057,8454
