II,V,ABP,RESP
1877,6296,2044,1013
2063,7236,2311,1147
1756,6529,2044,1013
1601,6182,1913,943
1695,6684,2073,1013
1690,7021,2178,1054
1513,6840,2130,1013
1396,6734,2125,987
1392,6995,2245,1013
1346,7224,2353,1022
1211,7228,2418,995
1078,7207,2517,979
969,7306,2677,995
841,7409,2828,1011
726,7462,2965,1013
664,7472,3108,1011
605,7462,3253,1013
506,7432,3361,1013
424,7462,3454,1013
413,7525,3545,1013
424,7539,3627,1013
381,7453,3674,1009
303,7384,3713,1013
251,7384,3754,1021
242,7462,3800,1031
227,7512,3820,1032
182,7539,3828,1031
116,7535,3834,1028
61,7539,3857,1031
33,7522,3876,1032
61,7539,3886,1031
142,7593,3874,1027
242,7695,3857,1031
303,7754,3836,1039
303,7773,3828,1049
266,7752,3817,1050
242,7773,3800,1049
244,7807,3759,1046
242,7850,3713,1049
217,7829,3656,1048
182,7773,3598,1049
149,7701,3524,1047
121,7695,3454,1049
120,7702,3388,1048
182,7695,3339,1049
274,7660,3282,1047
303,7695,3224,1049
226,7733,3158,1049
121,7695,3109,1049
62,7570,3062,1045
61,7539,3022,1049
113,7575,2973,1056
242,7539,2936,1066
356,7420,2903,1068
242,7539,2879,1066
-212,7951,2845,1063
-787,8317,2821,1066
-1089,8250,2800,1067
-908,7928,2792,1066
-411,7704,2775,1062
61,7695,2763,1066
283,7685,2746,1075
303,7617,2735,1084
290,7566,2715,1084
363,7617,2706,1084
521,7691,2694,1083
726,7773,2677,1084
980,7845,2636,1081
1332,7928,2591,1084
1813,7949,2543,1091
2361,7928,2504,1102
2771,7875,2466,1103
2845,7850,2447,1102
2591,7798,2440,1099
2240,7695,2447,1102
1992,7505,2451,1102
1877,7306,2476,1102
1865,7090,2515,1100
1998,6840,2562,1102
2249,6475,2583,1102
2421,6063,2591,1102
2297,5658,2589,1100
1877,5363,2591,1102
1348,5210,2571,1102
908,5285,2533,1102
666,5546,2480,1098
666,5907,2447,1102
853,6212,2427,1110
1090,6451,2418,1120
1250,6619,2399,1120
1332,6762,2389,1120
1373,6846,2385,1118
1392,6918,2389,1120
1384,6979,2385,1118
1392,7073,2389,1120
1424,7152,2400,1120
1453,7228,2418,1120
1448,7270,2420,1110
1453,7306,2418,1102
1484,7309,2413,1098
1513,7306,2418,1102
1506,7269,2416,1102
1513,7228,2418,1102
1565,7174,2415,1099
1634,7151,2418,1102
1672,7138,2414,1102
1695,7151,2418,1102
1711,7147,2418,1099
1695,7151,2418,1102
1645,7140,2402,1104
1634,7151,2389,1102
1678,7147,2381,1091
1695,7151,2389,1084
1616,7138,2392,1082
1513,7151,2389,1084
1481,7152,2373,1083
1513,7151,2360,1084
1528,7130,2353,1085
1513,7151,2360,1084
1504,7166,2363,1074
1513,7151,2360,1066
1498,7082,2350,1065
1453,7073,2360,1066
1423,7114,2378,1058
1453,7151,2389,1049
1506,7100,2373,1043
1513,7073,2360,1049
1438,7121,2356,1051
1332,7228,2360,1049
1267,7278,2345,1038
1271,7306,2332,1031
1292,7332,2324,1027
1271,7384,2332,1031
1191,7407,2330,1033
1090,7462,2332,1031
1008,7536,2329,1020
969,7617,2332,1013
946,7643,2325,1011
908,7695,2332,1013
828,7773,2350,1012
726,7850,2389,1013
641,7848,2425,1014
605,7850,2476,1013
604,7879,2542,1003
605,7928,2648,995
598,7921,2771,992
605,7928,2907,995
619,7957,3035,996
605,8006,3166,995
545,8021,3285,993
484,8083,3397,995
466,8174,3486,995
484,8239,3569,995
494,8196,3633,994
484,8161,3685,995
460,8183,3711,994
424,8239,3742,995
381,8209,3779,994
363,8161,3828,995
385,8160,3862,994
424,8239,3886,995
438,8270,3896,995
424,8239,3915,995
395,8168,3929,993
363,8161,3944,995
345,8190,3944,995
363,8239,3944,995
404,8241,3931,992
424,8239,3915,995
415,8224,3884,1003
424,8239,3857,1013
463,8235,3826,1014
484,8239,3800,1013
457,8226,3757,1011
424,8239,3713,1013
422,8235,3665,1013
424,8239,3627,1013
392,8224,3575,1011
363,8239,3512,1013
382,8239,3432,1013
424,8239,3368,1013
