II,V,PLETH,ABP
1476,962,1251,-16147
1682,622,1274,-17382
1624,24,1045,-15539
1591,-349,1060,-16435
1391,-751,1030,-16559
1109,-1067,995,-16338
820,-1233,987,-16131
594,-1217,1026,-16250
418,-1082,1078,-16392
274,-894,1113,-16321
159,-695,1142,-16232
78,-503,1176,-16264
21,-344,1214,-16328
-19,-230,1251,-16297
-38,-157,1302,-16271
-43,-119,1368,-16278
-48,-116,1441,-16273
-58,-135,1511,-16267
-72,-154,1577,-16342
-81,-159,1638,-16559
-90,-150,1688,-16877
-98,-134,1730,-17286
-105,-115,1764,-17717
-112,-104,1786,-18047
-115,-94,1801,-18273
-117,-84,1806,-18335
-110,-71,1806,-18276
-99,-54,1798,-18046
-81,-37,1788,-17726
-63,-20,1774,-17285
-40,-6,1761,-16890
-18,9,1745,-16542
6,22,1734,-16375
29,34,1720,-16255
53,40,1712,-16272
75,43,1701,-16264
99,43,1694,-16322
124,45,1682,-16271
157,52,1676,-16299
195,63,1663,-16261
243,72,1657,-16320
295,75,1644,-16265
350,68,1636,-16309
403,52,1620,-16260
453,33,1608,-16317
497,21,1586,-16263
537,18,1566,-16307
570,22,1534,-16265
601,23,1501,-16308
630,13,1455,-16267
657,-12,1407,-16302
679,-51,1346,-16271
694,-93,1285,-16299
704,-128,1215,-16271
711,-153,1146,-16293
716,-167,1072,-16271
721,-175,999,-16289
723,-182,924,-16271
716,-186,851,-16286
695,-184,776,-16271
661,-173,703,-16283
619,-151,630,-16271
575,-123,561,-16282
534,-93,494,-16269
497,-69,432,-16284
463,-52,372,-16270
430,-42,316,-16282
400,-35,264,-16272
375,-29,215,-16289
359,-25,169,-16268
350,-23,120,-16290
342,-27,67,-16274
334,-35,1,-16296
320,-43,-74,-16269
305,-45,-160,-16300
289,-40,-245,-16272
280,-28,-331,-16305
280,-14,-409,-16271
293,-3,-485,-16299
314,2,-556,-16242
338,3,-629,-16352
352,2,-701,-16545
354,4,-778,-16964
337,9,-851,-17286
312,18,-927,-17629
283,30,-1000,-17759
264,41,-1073,-17804
252,47,-1141,-17578
247,47,-1207,-17424
238,41,-1266,-17291
223,30,-1321,-17243
201,20,-1370,-17003
180,15,-1416,-16776
166,18,-1458,-16551
164,26,-1497,-16429
172,34,-1530,-16266
188,39,-1559,-16229
206,40,-1582,-16259
227,41,-1600,-16326
250,43,-1613,-16282
277,49,-1623,-16259
308,60,-1632,-16264
340,75,-1641,-16299
371,91,-1648,-16275
400,111,-1655,-16270
427,137,-1659,-16269
451,172,-1663,-16291
472,214,-1665,-16269
488,256,-1668,-16280
498,291,-1670,-16272
499,308,-1675,-16290
494,302,-1677,-16269
487,271,-1683,-16291
482,223,-1686,-16272
483,167,-1693,-16297
490,113,-1696,-16272
495,65,-1701,-16301
492,25,-1700,-16270
473,-11,-1701,-16304
440,-49,-1694,-16268
397,-84,-1691,-16308
349,-115,-1680,-16266
304,-131,-1676,-16311
256,-136,-1663,-16264
214,-124,-1658,-16313
163,-109,-1642,-16263
119,-91,-1633,-16313
69,-78,-1612,-16264
33,-69,-1596,-16311
4,-61,-1569,-16266
-9,-56,-1549,-16308
-13,-52,-1522,-16268
-9,-55,-1503,-16304
-8,-62,-1479,-16270
-11,-71,-1463,-16301
-24,-73,-1441,-16272
-41,-57,-1425,-16297
-55,-13,-1405,-16271
-50,64,-1391,-16292
-9,178,-1374,-16271
94,325,-1363,-16288
274,491,-1350,-16271
534,647,-1341,-16284
846,750,-1330,-16269
1157,749,-1322,-16284
1397,610,-1311,-16270
1507,329,-1300,-16279
1464,-56,-1286,-16270
1291,-470,-1273,-16287
1048,-831,-1256,-16271
800,-1070,-1242,-16277
594,-1157,-1226,-16273
448,-1103,-1215,-16299
352,-950,-1202,-16267
286,-751,-1193,-16275
231,-551,-1182,-16278
179,-378,-1175,-16324
130,-244,-1164,-16265
85,-145,-1157,-16257
