II,V,PLETH,RESP
-1071,596,2533,-329
-1469,794,3445,-426
-1453,792,3574,-441
-1191,700,3365,-448
-972,634,3310,-483
-897,605,3433,-517
-858,574,3528,-529
-756,531,3505,-540
-625,504,3480,-572
-537,505,3530,-608
-479,513,3609,-625
-406,503,3629,-625
-330,484,3621,-636
-289,473,3645,-661
-262,472,3702,-680
-216,467,3727,-677
-156,459,3728,-669
-103,452,3742,-674
-18,441,3780,-687
128,412,3800,-686
287,375,3804,-680
357,352,3810,-684
329,351,3834,-700
293,354,3843,-700
365,342,3854,-674
544,314,3863,-644
747,288,3885,-639
876,277,3892,-644
916,277,3902,-626
911,278,3906,-587
927,277,3921,-571
1000,280,3924,-580
1135,286,3929,-567
1288,283,3930,-521
1399,270,3944,-499
1442,257,3951,-514
1463,260,3955,-499
1542,267,3949,-427
1742,244,3957,-375
2108,151,3962,-383
2690,-22,3962,-381
3506,-268,3943,-322
4430,-552,3943,-278
5149,-812,3947,-293
5318,-961,3944,-290
4828,-938,3909,-214
3912,-753,3887,-157
2991,-510,3878,-190
2359,-317,3863,-185
2030,-199,3798,56
1836,-101,3717,500
1643,18,3638,860
1433,131,3577,877
1224,203,3501,579
992,256,3433,212
703,324,3378,-1
369,406,3345,-34
13,474,3296,7
-337,527,3244,30
-625,578,3192,28
-793,621,3159,20
-894,647,3119,14
-1036,669,3074,5
-1232,696,3019,-1
-1339,717,2980,-7
-1315,721,2944,-19
-1285,724,2911,-42
-1384,748,2867,-62
-1495,776,2837,-69
-1420,783,2812,-79
-1151,769,2791,-121
-912,757,2754,-176
-849,756,2727,-201
-859,751,2707,-202
-739,732,2691,-242
-487,706,2656,-320
-275,690,2626,-363
-204,679,2605,-356
-162,660,2594,-386
-34,626,2571,-474
104,595,2555,-526
83,585,2544,-511
-60,593,2541,-543
-68,591,2518,-648
214,564,2495,-694
555,528,2475,-653
645,503,2469,-754
413,494,2458,-1153
179,481,2455,-1638
183,457,2454,-1842
365,440,2460,-1678
482,442,2455,-1354
511,449,2456,-1097
613,431,2458,-984
839,390,2461,-1005
1018,359,2450,-1094
1064,356,2445,-1161
1170,343,2442,-1165
1572,283,2440,-1163
2163,187,2422,-1202
2574,120,2411,-1255
2747,100,2404,-1270
3366,24,2398,-1271
5404,-275,2373,-1297
8904,-822,2347,-1346
12380,-1388,2326,-1374
13890,-1643,2310,-1382
12884,-1483,2276,-1387
10615,-1114,2238,-1403
8623,-800,2202,-1413
7286,-601,2175,-1420
6107,-427,2134,-1430
4835,-223,2083,-1454
3721,-34,2026,-1476
2920,104,1984,-1489
2268,209,1941,-1493
1617,310,1891,-1507
1025,403,1828,-1524
572,483,1779,-1537
230,545,1741,-1540
-65,591,1703,-1557
-360,621,1651,-1584
-657,648,1610,-1605
-897,681,1582,-1605
-994,721,1554,-1612
-992,756,1504,-1633
-1009,779,1459,-1653
-1114,789,1430,-1653
-1181,788,1409,-1659
-1164,788,1370,-1684
-1109,798,1335,-1715
-1115,809,1315,-1717
-1128,807,1305,-1710
-1064,784,1278,-1713
-911,753,1251,-1728
-755,717,1234,-1729
-635,675,1227,-1727
-550,631,1209,-1731
-504,609,1188,-1748
-527,617,1174,-1753
-610,641,1172,-1749
-686,654,1161,-1742
-698,658,1141,-1748
-646,660,1121,-1752
-588,664,1119,-1750
-576,659,1120,-1737
-625,654,1115,-1730
-682,654,1102,-1726
-710,663,1106,-1727
-711,670,1125,-1721
-746,676,1148,-1718
-796,675,1160,-1715
-812,667,1182,-1716
-740,647,1219,-1712
-626,632,1263,-1711
-495,619,1291,-1710
-385,608,1321,-1713
-339,595,1363,-1705
-422,597,1420,-1691
-573,613,1467,-1676
-654,626,1508,-1674
-588,622,1554,-1676
-523,619,1619,-1675
-653,642,1680,-1665
-1027,700,1733,-1662
-1507,772,1776,-1665
-2075,866,1832,-1675
-2916,1014,1891,-1674
-4153,1232,1945,-1673
-5447,1455,1980,-1675
-6253,1587,2019,-1693
-6415,1589,2060,-1704
-6333,1521,2099,-1706
-6316,1434,2119,-1705
-6152,1306,2143,-1731
-5490,1084,2174,-1765
-4529,811,2210,-1780
-3911,614,2228,-1774
-4008,588,2242,-1802
-4522,701,2259,-1862
-4903,846,2280,-1905
-4951,951,2288,-1900
-4883,1029,2296,-1909
-4885,1101,2308,-1959
-4853,1154,2329,-2007
-4625,1159,2339,-2005
-4258,1132,2346,-2006
-3920,1106,2351,-2047
-3649,1097,2366,-2096
-3367,1083,2374,-2098
-3078,1053,2377,-2095
-2836,1012,2369,-2126
-2630,969,2368,-2169
-2369,922,2365,-2172
-2072,876,2360,-2170
-1806,834,2346,-2200
-1606,802,2341,-2244
-1410,771,2340,-2254
-1179,738,2338,-2253
-923,703,2316,-2270
-683,674,2292,-2299
-469,653,2270,-2303
-281,642,2252,-2306
-103,628,2222,-2325
56,603,2194,-2360
206,569,2168,-2373
360,544,2152,-2378
522,530,2123,-2392
659,521,2091,-2426
762,505,2055,-2448
849,487,2031,-2459
950,472,2003,-2462
1049,461,1975,-2478
1124,444,1941,-2490
1167,423,1919,-2499
1200,402,1899,-2505
1223,386,1883,-2528
1239,374,1856,-2556
1261,365,1835,-2576
1318,355,1819,-2575
1408,343,1817,-2579
1514,322,1811,-2591
1603,293,1807,-2606
1664,259,1804,-2605
1694,234,1816,-2613
1702,222,1827,-2631
1685,225,1837,-2650
1636,237,1840,-2647
1539,254,1862,-2653
1406,268,1891,-2671
1276,275,1918,-2694
1189,273,1929,-2691
1137,271,1955,-2693
1079,276,1990,-2705
959,296,2019,-2725
748,333,2028,-2723
457,387,2053,-2724
134,449,2098,-2735
-182,509,2145,-2756
-504,556,2165,-2756
-848,591,2195,-2756
-1158,619,2244,-2761
-1325,647,2296,-2776
-1335,671,2316,-2777
-1306,686,2344,-2778
-1353,687,2394,-2780
-1451,683,2453,-2792
-1512,683,2480,-2793
-1511,693,2512,-2794
-1503,705,2573,-2795
-1511,708,2664,-2806
-1507,697,2736,-2809
-1457,675,2796,-2812
-1381,652,2851,-2808
-1307,632,2907,-2810
-1244,616,2939,-2807
-1165,602,2963,-2811
-1058,582,2987,-2809
-925,556,3023,-2811
-786,527,3049,-2806
-646,508,3072,-2809
-505,501,3090,-2809
-369,496,3117,-2813
-250,486,3137,-2805
-149,474,3157,-2807
-43,461,3168,-2809
86,436,3191,-2821
255,393,3211,-2821
463,341,3233,-2822
692,288,3244,-2824
913,236,3264,-2848
1116,188,3284,-2869
1300,157,3310,-2880
1456,148,3321,-2877
1545,150,3333,-2899
1551,142,3339,-2929
1488,129,3353,-2947
1393,128,3356,-2941
1276,152,3361,-2963
1133,188,3363,-3010
965,218,3377,-3049
787,240,3384,-3043
608,267,3385,-3051
440,298,3370,-3090
296,320,3363,-3129
185,326,3352,-3123
108,329,3344,-3128
60,339,3322,-3170
48,342,3311,-3218
49,330,3301,-3217
45,313,3295,-3218
4,313,3271,-3252
-60,324,3252,-3301
-121,331,3235,-3305
-141,328,3225,-3304
-118,323,3199,-3329
-61,316,3178,-3373
18,304,3158,-3380
99,297,3149,-3381
126,302,3128,-3397
