II,V,ABP,RESP
231,6226,5329,990
126,7159,6026,1136
139,6514,5290,1027
508,6285,4878,979
1108,6860,5211,1064
1626,7120,5410,1122
1986,6629,5171,1102
2303,5984,5003,1094
2632,5534,5132,1139
2890,5034,5220,1173
3048,4439,5132,1176
3150,4021,5059,1185
3232,3862,5092,1214
3273,3761,5101,1236
3279,3632,5053,1251
3273,3542,5015,1269
3279,3516,5013,1288
3279,3494,4998,1296
3279,3459,4974,1307
3275,3424,4951,1326
3279,3401,4935,1344
3279,3374,4908,1352
3279,3344,4895,1363
3272,3283,4873,1381
3279,3228,4856,1400
3309,3186,4826,1408
3371,3171,4816,1419
3420,3126,4810,1436
3417,3055,4816,1456
3340,2972,4799,1464
3232,2940,4777,1475
3138,2942,4745,1492
3094,2940,4737,1512
3080,2886,4733,1520
3094,2825,4737,1531
3126,2798,4719,1548
3186,2825,4698,1568
3232,2844,4667,1576
3232,2825,4658,1587
3169,2750,4653,1604
3094,2652,4658,1624
3036,2533,4641,1632
3002,2421,4619,1643
2943,2314,4587,1659
2863,2248,4579,1680
2777,2223,4575,1689
2725,2248,4579,1699
2684,2280,4559,1714
2632,2306,4540,1736
2530,2319,4524,1747
2401,2364,4540,1755
2267,2438,4547,1767
2170,2536,4540,1792
2118,2621,4506,1814
2124,2709,4500,1830
2172,2809,4513,1836
2263,2940,4540,1848
2369,3077,4537,1864
2494,3228,4540,1886
2612,3389,4550,1897
2725,3574,4579,1905
2805,3740,4583,1908
2863,3862,4579,1923
2893,3925,4578,1941
2909,3978,4619,1961
2896,4035,4662,1969
2863,4093,4698,1979
2823,4109,4707,1992
2817,4093,4737,2017
2839,4059,4774,2037
2863,4035,4816,2054
2851,4008,4830,2060
2817,3978,4856,2073
2785,3925,4889,2087
2771,3862,4935,2110
2765,3793,4952,2128
2771,3747,4974,2147
2771,3715,5003,2157
2771,3689,5053,2166
2755,3650,5078,2170
2771,3632,5092,2185
2794,3627,5099,2201
2817,3632,5132,2222
2804,3603,5156,2231
2771,3574,5171,2241
2674,3556,5162,2246
2447,3574,5171,2259
2054,3582,5188,2267
1570,3574,5211,2278
1086,3523,5208,2284
646,3459,5211,2297
257,3358,5209,2304
0,3228,5211,2315
-9,3034,5186,2321
369,2825,5171,2334
1237,2674,5165,2343
2678,2709,5171,2353
4587,2950,5152,2351
6603,3344,5132,2353
8131,3761,5106,2355
8635,4151,5092,2371
7878,4513,5064,2383
6142,4900,5053,2390
4084,5292,5047,2385
2401,5649,5053,2390
1371,5916,5033,2399
877,6111,5013,2409
704,6252,4987,2405
831,6399,4974,2409
1257,6596,4947,2416
1847,6860,4935,2427
2375,7038,4926,2425
2771,6918,4935,2427
3088,6398,4920,2434
3371,5649,4895,2446
3565,4911,4860,2445
3648,4324,4856,2446
3662,3878,4855,2451
3694,3574,4856,2465
3755,3404,4829,2466
3833,3344,4816,2465
3869,3312,4809,2459
3879,3286,4816,2465
3843,3251,4797,2465
3787,3228,4777,2465
3705,3197,4761,2460
3648,3171,4777,2465
3642,3121,4783,2466
3694,3055,4777,2465
3754,2976,4746,2451
3787,2940,4737,2446
3773,2935,4734,2444
3740,2940,4737,2446
3705,2909,4713,2435
3694,2882,4698,2427
3694,2856,4688,2423
3694,2825,4698,2427
3647,2761,4693,2419
3556,2709,4698,2409
3439,2679,4696,2394
3371,2652,4698,2390
3368,2591,4674,2381
3417,2536,4658,2371
3453,2505,4648,2357
3463,2479,4658,2353
3431,2404,4655,2345
3371,2306,4658,2334
3266,2208,4653,2311
3140,2133,4658,2297
2995,2059,4650,2285
2863,2018,4658,2278
2759,2007,4670,2258
2725,2018,4698,2241
2737,2011,4701,2221
2771,2018,4698,2203
2786,2053,4684,2173
2817,2133,4698,2147
2872,2231,4715,2125
2955,2364,4737,2110
3038,2508,4734,2082
3140,2652,4737,2054
3253,2779,4744,2028
3371,2940,4777,2017
3465,3139,4800,2000
3556,3344,4816,1979
3613,3486,4809,1948
3602,3574,4816,1923
3495,3616,4827,1902
